,heating_male,heating_female,tuple,average_male,average_female,female-male
0,-0.25920567,-0.20121463,"('unsociable', 'sociable')",-0.2592057,-0.2012146,0.0579911
1,1.6715997,1.501295,"('unfriendly', 'friendly')",1.6715997,1.501295,-0.1703047
2,-0.04714482,0.036911774,"('unlikable', 'likable')",-0.0471448,0.0369118,0.0840566
3,0.36430904,0.65089196,"('repellent', 'pleasant')",0.364309,0.650892,0.286583
4,-7.6030855,-7.6728745,"('disliked', 'liked')",-7.6030855,-7.6728745,-0.069789
5,-0.010591142,-0.120394334,"('distant', 'outgoing')",-0.0105911,-0.1203943,-0.1098032
6,0.5503958,0.29294047,"('distant', 'open')",0.5503958,0.2929405,-0.2574553
7,1.3212147,1.429382,"('insensitive', 'sensitive')",1.3212147,1.429382,0.1081673
8,1.277566,1.0680596,"('unaffectionate', 'affectionate')",1.277566,1.0680596,-0.2095064
9,1.5789502,1.4719584,"('unaffectionate', 'caring')",1.5789502,1.4719584,-0.1069918
10,0.5276052,0.719463,"('unsympathetic', 'sympathetic')",0.5276052,0.719463,0.1918578
11,1.4156842,1.5789163,"('unhelpful', 'helpful')",1.4156842,1.5789163,0.1632321
12,-1.6194768,-1.5802633,"('unsupportive', 'supportive')",-1.6194768,-1.5802633,0.0392135
13,-0.52589405,-0.17203161,"('impolite', 'polite')",-0.525894,-0.1720316,0.3538624
14,-0.2238522,0.060852386,"('antisocial', 'social')",-0.2238522,0.0608524,0.2847046
15,0.60065275,0.500107,"('boring', 'funny')",0.6006528,0.500107,-0.1005458
16,-0.6601183,-0.72219586,"('unpopular', 'popular')",-0.6601183,-0.7221959,-0.0620776
17,0.1776067,0.1791361,"('nasty', 'nice')",0.1776067,0.1791361,0.0015294
18,-0.7014047,-0.5529609,"('disagreeable', 'welcoming')",-0.7014047,-0.5529609,0.1484438
19,-0.2607907,-0.42120406,"('inhospitable', 'hospitable')",-0.2607907,-0.4212041,-0.1604134
20,0.8348958,0.7308821,"('rough', 'thoughtful')",0.8348958,0.7308821,-0.1040137
21,-0.81798846,-0.41455877,"('immoral', 'moral')",-0.8179885,-0.4145588,0.4034297
22,-0.6992989,-0.5481924,"('untrustworthy', 'trustworthy')",-0.6992989,-0.5481924,0.1511065
23,6.35507,6.5086207,"('insincere', 'sincere')",6.3550701,6.5086207,0.1535506
24,1.1620635,1.2302071,"('dishonest', 'honest')",1.1620635,1.2302071,0.0681436
25,1.0085216,0.89734393,"('egoistic', 'altruistic')",1.0085216,0.8973439,-0.1111777
26,1.6145718,1.3623892,"('hardhearted', 'benevolent')",1.6145718,1.3623892,-0.2521826
27,1.9546657,1.7269385,"('hardhearted', 'softhearted')",1.9546657,1.7269385,-0.2277272
28,1.377317,1.2091879,"('disloyal', 'loyal')",1.377317,1.2091879,-0.1681291
29,-0.22075117,-0.40901053,"('unfair', 'fair')",-0.2207512,-0.4090105,-0.1882593
30,0.5679436,0.76530653,"('intolerant', 'tolerant')",0.5679436,0.7653065,0.1973629
31,-0.7287108,-0.9696191,"('evil', 'good')",-0.7287108,-0.9696191,-0.2409083
32,1.1013167,1.0096164,"('unkind', 'kind')",1.1013167,1.0096164,-0.0917003
