,goodness_male,goodness_female,tuple,average_male,average_female,female-male
0,-0.05351269,-0.09952898,"('unsociable', 'sociable')",-0.0535127,-0.099529,-0.0460163
1,1.0981802,1.0137138,"('unfriendly', 'friendly')",1.0981802,1.0137138,-0.0844664
2,-0.046555523,0.037544876,"('unlikable', 'likable')",-0.0465555,0.0375449,0.0841004
3,0.80788785,0.85177386,"('repellent', 'pleasant')",0.8078879,0.8517739,0.043886
4,-7.2534227,-7.375568,"('disliked', 'liked')",-7.2534227,-7.3755679,-0.1221452
5,-0.5630344,-0.5406004,"('distant', 'outgoing')",-0.5630344,-0.5406004,0.022434
6,-0.040151037,-0.0851778,"('distant', 'open')",-0.040151,-0.0851778,-0.0450268
7,1.09046,1.2443702,"('insensitive', 'sensitive')",1.0904599,1.2443702,0.1539103
8,0.99439,0.92903686,"('unaffectionate', 'affectionate')",0.99439,0.9290369,-0.0653531
9,1.4927862,1.6145933,"('unaffectionate', 'caring')",1.4927862,1.6145933,0.1218071
10,1.3411732,1.3658519,"('unsympathetic', 'sympathetic')",1.3411732,1.3658519,0.0246787
11,1.7002549,1.8046012,"('unhelpful', 'helpful')",1.7002549,1.8046012,0.1043463
12,-1.5304966,-1.4760244,"('unsupportive', 'supportive')",-1.5304966,-1.4760244,0.0544722
13,0.008361824,-0.013437532,"('impolite', 'polite')",0.0083618,-0.0134375,-0.0217993
14,0.089380294,0.018719561,"('antisocial', 'social')",0.0893803,0.0187196,-0.0706607
15,0.024538394,-0.059504125,"('boring', 'funny')",0.0245384,-0.0595041,-0.0840425
16,-0.66799843,-0.62336326,"('unpopular', 'popular')",-0.6679984,-0.6233633,0.0446351
17,-0.43569398,-0.3628112,"('nasty', 'nice')",-0.435694,-0.3628112,0.0728828
18,-0.1743125,-0.2928184,"('disagreeable', 'welcoming')",-0.1743125,-0.2928184,-0.1185059
19,-0.5889046,-0.58650964,"('inhospitable', 'hospitable')",-0.5889046,-0.5865096,0.002395
20,0.8647371,0.7903547,"('rough', 'thoughtful')",0.8647371,0.7903547,-0.0743824
21,-0.20357303,-0.08554426,"('immoral', 'moral')",-0.203573,-0.0855443,0.1180287
22,-0.3718487,-0.42422798,"('untrustworthy', 'trustworthy')",-0.3718487,-0.424228,-0.0523793
23,6.667402,6.7882605,"('insincere', 'sincere')",6.6674018,6.7882605,0.1208587
24,1.7937638,1.7726839,"('dishonest', 'honest')",1.7937638,1.7726839,-0.0210799
25,0.5935661,0.47884715,"('egoistic', 'altruistic')",0.5935661,0.4788471,-0.114719
26,0.5178259,0.47193557,"('hardhearted', 'benevolent')",0.5178259,0.4719356,-0.0458903
27,1.7695762,1.6728767,"('hardhearted', 'softhearted')",1.7695762,1.6728767,-0.0966995
28,1.176591,1.1849144,"('disloyal', 'loyal')",1.176591,1.1849144,0.0083234
29,-0.7263807,-0.80514383,"('unfair', 'fair')",-0.7263807,-0.8051438,-0.0787631
30,1.0742956,1.0810698,"('intolerant', 'tolerant')",1.0742956,1.0810698,0.0067742
31,-1.8076831,-1.8641658,"('evil', 'good')",-1.8076831,-1.8641658,-0.0564827
32,1.18091,1.2146208,"('unkind', 'kind')",1.18091,1.2146208,0.0337108
33,-0.6925033,-0.69870603,"('wrong', 'right')",-0.6925033,-0.698706,-0.0062027
34,4.753813,4.9165063,"('mean', 'honorable')",4.7538128,4.9165063,0.1626935
35,-0.73549616,-0.95461386,"('corrupt', 'incorrupt')",-0.7354962,-0.9546139,-0.2191177
36,-0.91861093,-1.0199614,"('hostile', 'amicable')",-0.9186109,-1.0199614,-0.1013505
37,0.9763712,0.9684081,"('fake', 'genuine')",0.9763712,0.9684081,-0.0079631
38,-0.06382884,-0.02277705,"('untruthful', 'truthful')",-0.0638288,-0.0227771,0.0410517
39,0.5780069,0.5522085,"('exploitative', 'cooperative')",0.5780069,0.5522085,-0.0257984
40,-1.120128,-1.2942263,"('stingy', 'generous')",-1.120128,-1.2942263,-0.1740983
41,0.086005844,0.070292056,"('unforgiving', 'forgiving')",0.0860058,0.0702921,-0.0157137
42,-1.9993764,-2.0846372,"('unreliable', 'reliable')",-1.9993764,-2.0846372,-0.0852608
43,1.0621186,1.1118487,"('irresponsible', 'responsible')",1.0621186,1.1118487,0.0497301
44,-0.8938324,-0.93100965,"('prejudiced', 'unprejudiced')",-0.8938324,-0.9310097,-0.0371773
45,0.085886165,0.12467711,"('incompetent', 'competent')",0.0858862,0.1246771,0.0387909
46,-0.4196474,-0.48793444,"('uncompetitive', 'competitive')",-0.4196474,-0.4879344,-0.068287
47,5.067015,5.264181,"('stupid', 'smart')",5.0670152,5.2641811,0.1971659
48,0.46255016,0.42229444,"('unintelligent', 'intelligent')",0.4625502,0.4222944,-0.0402558
49,0.36444998,0.41287315,"('unable', 'able')",0.36445,0.4128731,0.0484231
50,-0.3082309,-0.31377795,"('clumsy', 'skillful')",-0.3082309,-0.313778,-0.0055471
51,0.9307544,0.89285386,"('uneducated', 'educated')",0.9307544,0.8928539,-0.0379005
52,-0.70693105,-0.708329,"('irrational', 'rational')",-0.7069311,-0.708329,-0.0013979
53,-0.16352475,-0.21093078,"('uncreative', 'creative')",-0.1635247,-0.2109308,-0.0474061
54,1.0797873,1.157904,"('incapable', 'capable')",1.0797873,1.157904,0.0781167
55,0.852564,0.8578665,"('incompetent', 'clever')",0.852564,0.8578665,0.0053025
56,0.7931896,0.81120867,"('impractical', 'practical')",0.7931896,0.8112087,0.0180191
57,-2.6604905,-2.6437767,"('unimaginative', 'imaginative')",-2.6604905,-2.6437767,0.0167138
58,0.0054487064,-0.04319771,"('undiscriminating', 'discriminating')",0.0054487,-0.0431977,-0.0486464
59,-0.21823375,-0.21192554,"('foolish', 'wise')",-0.2182337,-0.2119255,0.0063082
60,0.8157276,0.915613,"('inefficient', 'efficient')",0.8157276,0.915613,0.0998854
61,0.23338172,0.116869375,"('illogical', 'logical')",0.2333817,0.1168694,-0.1165123
62,0.5800811,0.74297655,"('incompetent', 'brilliant')",0.5800811,0.7429765,0.1628954
