,dome_male,dome_female,tuple,average_male,average_female,female-male
0,-0.0939254,-0.30832407,"('unsociable', 'sociable')",-0.0939254,-0.3083241,-0.2143987
1,1.7323384,1.7196798,"('unfriendly', 'friendly')",1.7323384,1.7196798,-0.0126586
2,0.5297827,0.72761905,"('unlikable', 'likable')",0.5297827,0.7276191,0.1978364
3,0.78043795,0.8864765,"('repellent', 'pleasant')",0.7804379,0.8864765,0.1060386
4,-7.4971437,-7.3966727,"('disliked', 'liked')",-7.4971437,-7.3966727,0.100471
5,-0.30291218,0.045389354,"('distant', 'outgoing')",-0.3029122,0.0453894,0.3483016
6,0.13331199,0.5017826,"('distant', 'open')",0.133312,0.5017826,0.3684706
7,0.59753484,0.6488155,"('insensitive', 'sensitive')",0.5975348,0.6488155,0.0512807
8,1.2622823,1.3411789,"('unaffectionate', 'affectionate')",1.2622823,1.3411789,0.0788966
9,1.8260374,1.9513699,"('unaffectionate', 'caring')",1.8260374,1.9513699,0.1253325
10,1.115227,1.1849205,"('unsympathetic', 'sympathetic')",1.115227,1.1849205,0.0696935
11,1.9596149,1.9316275,"('unhelpful', 'helpful')",1.9596149,1.9316275,-0.0279874
12,-1.6141338,-1.587798,"('unsupportive', 'supportive')",-1.6141338,-1.587798,0.0263358
13,0.16695008,0.045666218,"('impolite', 'polite')",0.1669501,0.0456662,-0.1212839
14,-0.6028126,-0.83472145,"('antisocial', 'social')",-0.6028126,-0.8347214,-0.2319088
15,0.2407164,0.23947282,"('boring', 'funny')",0.2407164,0.2394728,-0.0012436
16,0.055305906,0.049651347,"('unpopular', 'popular')",0.0553059,0.0496513,-0.0056546
17,-0.06554307,0.024407811,"('nasty', 'nice')",-0.0655431,0.0244078,0.0899509
18,-0.89545846,-0.8935036,"('disagreeable', 'welcoming')",-0.8954585,-0.8935036,0.0019549
19,-0.28288954,-0.04510305,"('inhospitable', 'hospitable')",-0.2828895,-0.0451031,0.2377864
20,0.54510194,0.43223593,"('rough', 'thoughtful')",0.5451019,0.4322359,-0.112866
21,-0.23602104,-0.090855554,"('immoral', 'moral')",-0.236021,-0.0908556,0.1451654
22,-0.9837614,-0.9062932,"('untrustworthy', 'trustworthy')",-0.9837614,-0.9062932,0.0774682
23,6.481692,6.4607563,"('insincere', 'sincere')",6.4816918,6.4607563,-0.0209355
24,1.6472248,1.736209,"('dishonest', 'honest')",1.6472248,1.736209,0.0889842
25,0.3380717,0.24464965,"('egoistic', 'altruistic')",0.3380717,0.2446496,-0.0934221
26,0.5143591,0.24949552,"('hardhearted', 'benevolent')",0.5143591,0.2494955,-0.2648636
27,1.7257758,1.6950816,"('hardhearted', 'softhearted')",1.7257758,1.6950816,-0.0306942
28,1.5338564,1.4723476,"('disloyal', 'loyal')",1.5338564,1.4723476,-0.0615088
29,-0.45420915,-0.4837474,"('unfair', 'fair')",-0.4542091,-0.4837474,-0.0295383
30,0.78294367,0.74557483,"('intolerant', 'tolerant')",0.7829437,0.7455748,-0.0373689
31,-1.3720415,-1.1993356,"('evil', 'good')",-1.3720415,-1.1993356,0.1727059
32,1.613561,1.4228349,"('unkind', 'kind')",1.613561,1.4228349,-0.1907261
33,-0.3722021,-0.3836539,"('wrong', 'right')",-0.3722021,-0.3836539,-0.0114518
34,4.8732705,5.0942945,"('mean', 'honorable')",4.8732705,5.0942945,0.221024
35,-0.8542652,-0.85499597,"('corrupt', 'incorrupt')",-0.8542652,-0.854996,-0.0007308
36,-0.5167447,-0.54226434,"('hostile', 'amicable')",-0.5167447,-0.5422643,-0.0255196
37,0.92233187,1.0620974,"('fake', 'genuine')",0.9223319,1.0620974,0.1397655
38,0.40386364,0.3872779,"('untruthful', 'truthful')",0.4038636,0.3872779,-0.0165857
39,-0.26557103,-0.277009,"('exploitative', 'cooperative')",-0.265571,-0.277009,-0.011438
40,-2.1579685,-2.193053,"('stingy', 'generous')",-2.1579685,-2.193053,-0.0350845
41,0.12061235,0.014846465,"('unforgiving', 'forgiving')",0.1206124,0.0148465,-0.1057659
42,-2.5248005,-2.3960085,"('unreliable', 'reliable')",-2.5248005,-2.3960085,0.128792
43,0.9356246,1.0189216,"('irresponsible', 'responsible')",0.9356246,1.0189216,0.083297
44,-1.6547351,-1.602407,"('prejudiced', 'unprejudiced')",-1.6547351,-1.602407,0.0523281
45,-0.09364905,-0.05753575,"('incompetent', 'competent')",-0.0936491,-0.0575357,0.0361134
