,pg&e_male,pg&e_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.08664584,-0.37702894,"('unsociable', 'sociable')",-1.2960083,-1.567194,-0.6913271,-0.9721115,-0.2807844
1,0.20519587,0.24262527,"('unfriendly', 'friendly')",-0.6694788,-0.66165036,-0.2321415,-0.2095125,0.022629
2,1.4531682,1.4888537,"('unlikable', 'likable')",1.7562765,1.8172745,1.6047223,1.653064,0.0483417
3,-0.43053746,-0.47086266,"('repellent', 'pleasant')",-1.433678,-1.4348766,-0.9321077,-0.9528696,-0.0207619
4,0.16969118,0.239976,"('disliked', 'liked')",0.35417044,0.4567014,0.2619308,0.3483387,0.0864079
5,-0.03307665,0.21047401,"('distant', 'outgoing')",0.6787888,0.90091467,0.3228561,0.5556943,0.2328382
6,0.07033035,0.35746023,"('distant', 'open')",0.75051135,1.0808921,0.4104208,0.7191762,0.3087554
7,0.050622426,-0.08931477,"('insensitive', 'sensitive')",-0.98271585,-1.0672858,-0.4660467,-0.5783003,-0.1122536
8,-0.52812,-0.42683625,"('unaffectionate', 'affectionate')",-0.565122,-0.40916866,-0.546621,-0.4180025,0.1286185
9,0.5603703,0.59463304,"('unaffectionate', 'caring')",-0.81659174,-0.7471164,-0.1281107,-0.0762417,0.051869
10,-0.873057,-1.0600803,"('unsympathetic', 'sympathetic')",-1.7117395,-1.8834215,-1.2923982,-1.471751,-0.1793528
11,0.121902674,-0.09138386,"('unhelpful', 'helpful')",-0.9910588,-1.149162,-0.4345781,-0.6202729,-0.1856948
12,0.35151273,0.28569788,"('unsupportive', 'supportive')",-0.8228024,-0.7434346,-0.2356448,-0.2288684,0.0067764
13,-0.5019381,-0.76085025,"('impolite', 'polite')",-1.4069811,-1.5633259,-0.9544596,-1.162088,-0.2076284
14,1.033796,0.6993679,"('antisocial', 'social')",-0.37166822,-0.5929956,0.3310639,0.0531861,-0.2778778
15,1.8720683,1.7770038,"('boring', 'funny')",1.5274181,1.4173276,1.6997433,1.5971657,-0.1025776
16,-0.2156802,-0.10371825,"('unpopular', 'popular')",0.18680762,0.2696021,-0.0144363,0.0829419,0.0973782
17,-0.4515475,-0.4494411,"('nasty', 'nice')",-0.5016682,-0.4053913,-0.4766079,-0.4274162,0.0491917
18,-1.759044,-1.7377062,"('disagreeable', 'welcoming')",0.011919215,0.16595961,-0.8735624,-0.7858733,0.0876891
19,-0.04707481,0.10144748,"('inhospitable', 'hospitable')",-0.122489214,0.0032854974,-0.084782,0.0523665,0.1371485
20,-0.0839114,-0.16649017,"('rough', 'thoughtful')",-0.29399675,-0.30734682,-0.1889541,-0.2369185,-0.0479644
21,1.1663599,0.97057825,"('immoral', 'moral')",0.2021263,0.03796253,0.6842431,0.5042704,-0.1799727
22,0.06930839,-0.11195874,"('untrustworthy', 'trustworthy')",-0.087527744,-0.15609044,-0.0091097,-0.1340246,-0.1249149
23,0.3926719,0.24419773,"('insincere', 'sincere')",-1.5178493,-1.6780543,-0.5625887,-0.7169283,-0.1543396
24,-0.05553349,-0.12527099,"('dishonest', 'honest')",-0.6891716,-0.7091278,-0.3723525,-0.4171994,-0.0448469
25,0.33466798,0.446762,"('egoistic', 'altruistic')",0.21378955,0.24495615,0.2742288,0.3458591,0.0716303
26,1.120731,1.0216293,"('hardhearted', 'benevolent')",0.9731023,0.92183656,1.0469166,0.971733,-0.0751836
27,-0.059295055,-0.021547537,"('hardhearted', 'softhearted')",-1.9233038,-1.8401557,-0.9912995,-0.9308516,0.0604479
28,-0.4666821,-0.63128054,"('disloyal', 'loyal')",-1.1090055,-1.2385099,-0.7878438,-0.9348952,-0.1470514
29,1.1000236,1.0864887,"('unfair', 'fair')",-0.052862145,-0.07379064,0.5235807,0.506349,-0.0172317
30,0.73163396,0.4973862,"('intolerant', 'tolerant')",-0.4278977,-0.6206595,0.1518681,-0.0616366,-0.2135047
31,-0.6661229,-0.46745497,"('evil', 'good')",0.30426636,0.59087485,-0.1809283,0.0617099,0.2426382
32,0.4616126,0.36400026,"('unkind', 'kind')",0.040349968,0.0018960442,0.2509813,0.1829482,-0.0680331
33,0.69699866,0.7655319,"('wrong', 'right')",0.5545393,0.5935897,0.625769,0.6795608,0.0537918
34,-0.18424293,-0.05693829,"('mean', 'honorable')",-0.3248348,-0.29498395,-0.2545389,-0.1759611,0.0785778
35,-1.0657847,-0.98891604,"('corrupt', 'incorrupt')",0.8116573,0.81936824,-0.1270637,-0.0847739,0.0422898
36,-0.2784243,-0.084625736,"('hostile', 'amicable')",-0.33545172,-0.31789833,-0.306938,-0.201262,0.105676
37,-0.052345257,-0.028725658,"('fake', 'genuine')",-0.48396555,-0.48868978,-0.2681554,-0.2587077,0.0094477
38,-1.1649482,-1.090846,"('untruthful', 'truthful')",-0.8016552,-0.8049973,-0.9833017,-0.9479216,0.0353801
39,1.5457397,1.4573108,"('exploitative', 'cooperative')",-0.1625959,-0.20220259,0.6915719,0.6275541,-0.0640178
40,-1.3088104,-1.3295339,"('stingy', 'generous')",-1.5604618,-1.4986168,-1.4346361,-1.4140754,0.0205607
41,-0.6530653,-0.7448302,"('unforgiving', 'forgiving')",-1.3189951,-1.324257,-0.9860302,-1.0345436,-0.0485134
42,0.72423786,0.66798776,"('unreliable', 'reliable')",1.3992739,1.3957713,1.0617559,1.0318795,-0.0298764
43,0.08411904,0.044595577,"('irresponsible', 'responsible')",-1.3934337,-1.4309505,-0.6546573,-0.6931775,-0.0385202
44,0.1638362,0.20435041,"('prejudiced', 'unprejudiced')",0.35038418,0.469859,0.2571102,0.3371047,0.0799945
45,0.5222261,0.3024974,"('incompetent', 'competent')",-1.5829571,-1.681017,-0.5303655,-0.6892598,-0.1588943
46,-0.71543956,-0.9156041,"('uncompetitive', 'competitive')",-0.6265299,-0.8400037,-0.6709847,-0.8778039,-0.2068192
47,-0.46501803,-0.5442915,"('stupid', 'smart')",-0.3859834,-0.35324496,-0.4255007,-0.4487682,-0.0232675
48,0.47500637,0.30066726,"('unintelligent', 'intelligent')",-1.4301301,-1.5761482,-0.4775619,-0.6377404,-0.1601785
49,-0.4799655,-0.5044949,"('unable', 'able')",-0.5195493,-0.45435676,-0.4997574,-0.4794258,0.0203316
50,-0.19898528,-0.13971278,"('clumsy', 'skillful')",0.9484936,1.014558,0.3747542,0.4374226,0.0626684
51,-0.84241104,-1.0790755,"('uneducated', 'educated')",-0.24498874,-0.5303614,-0.5436999,-0.8047184,-0.2610185
52,0.36095476,0.40702015,"('irrational', 'rational')",1.0744513,1.0217537,0.717703,0.7143869,-0.0033161
53,1.1190884,1.1383102,"('uncreative', 'creative')",-0.5566967,-0.5893499,0.2811958,0.2744801,-0.0067157
54,0.37457907,0.35612333,"('incapable', 'capable')",0.33472008,0.26613054,0.3546496,0.3111269,-0.0435227
55,0.3772192,0.107642025,"('incompetent', 'clever')",-1.5332006,-1.6283518,-0.5779907,-0.7603549,-0.1823642
56,1.809711,1.6288011,"('impractical', 'practical')",-0.41106045,-0.6648859,0.6993253,0.4819576,-0.2173677
57,0.01895246,-0.25376272,"('unimaginative', 'imaginative')",-0.9490861,-1.2217222,-0.4650669,-0.7377425,-0.2726756
58,0.091646835,-0.042275783,"('undiscriminating', 'discriminating')",0.15772623,0.065636076,0.1246865,0.0116801,-0.1130064
59,0.44183308,0.5476457,"('foolish', 'wise')",0.8719956,0.9730356,0.6569144,0.7603406,0.1034262
60,0.929658,0.7149192,"('inefficient', 'efficient')",-1.0702378,-1.2317936,-0.0702899,-0.2584372,-0.1881473
61,0.8082519,0.68453,"('illogical', 'logical')",0.06263367,-0.02374263,0.4354428,0.3303937,-0.1050491
62,1.3671498,1.2550544,"('incompetent', 'brilliant')",-0.663386,-0.7091809,0.3518819,0.2729367,-0.0789452
63,-0.35588703,-0.4747148,"('unperceptive', 'insightful')",-0.09188743,-0.15282659,-0.2238872,-0.3137707,-0.0898835
64,-0.63577336,-0.7843818,"('shy', 'confident')",-0.051256068,-0.18593562,-0.3435147,-0.4851587,-0.141644
65,0.22769952,-0.013665244,"('insecure', 'secure')",-0.68403757,-0.9570717,-0.228169,-0.4853685,-0.2571995
66,-0.4462629,-0.38518146,"('inactive', 'active')",0.7266474,0.8945052,0.1401922,0.2546619,0.1144697
67,-0.5069,-0.5875348,"('doubtful', 'determined')",-0.0040890276,-0.04715225,-0.2554945,-0.3173435,-0.061849
68,-1.3925925,-1.5710573,"('dependent', 'independent')",-0.88423026,-0.9882296,-1.1384114,-1.2796434,-0.141232
69,0.8322844,1.0022782,"('lazy', 'industrious')",1.1288433,1.2767648,0.9805639,1.1395215,0.1589576
70,-1.0007856,-1.2487211,"('lethargic', 'energetic')",-0.43743628,-0.51706517,-0.719111,-0.8828931,-0.1637821
71,0.52789456,0.57797277,"('diffident', 'self-confident')",-0.5847168,-0.42693627,-0.0284111,0.0755183,0.1039294
72,0.36867923,0.40903643,"('unambitious', 'ambitious')",-1.0873706,-1.079079,-0.3593457,-0.3350213,0.0243244
73,0.8444501,0.90658325,"('helpless', 'self-reliant')",0.7626208,0.7335635,0.8035355,0.8200734,0.0165379
74,-0.06401472,-0.14759462,"('undedicated', 'dedicated')",-0.30666512,-0.26055396,-0.1853399,-0.2040743,-0.0187344
75,-0.28610438,-0.1761069,"('meek', 'impulsive')",0.38404605,0.4671166,0.0489708,0.1455048,0.096534
76,0.81103563,0.73217154,"('anxious', 'daring')",0.5644359,0.56896836,0.6877358,0.6505699,-0.0371659
77,1.0046599,1.0068439,"('unmotivated', 'motivated')",-0.39124984,-0.5248159,0.306705,0.241014,-0.065691
78,-0.6157518,-0.5375416,"('nonresilient', 'resilient')",-1.3188233,-1.1722767,-0.9672875,-0.8549092,0.1123783
79,-0.009903122,0.06583166,"('wavering', 'unwavering')",0.6226359,0.6088735,0.3063664,0.3373526,0.0309862
80,0.36090878,0.18358949,"('dominated', 'dominating')",-0.39181197,-0.4962869,-0.0154516,-0.1563487,-0.1408971
81,-1.0807576,-1.4478039,"('submissive', 'aggressive')",0.102540635,-0.21348536,-0.4891085,-0.8306446,-0.3415361
82,-0.39090735,-0.3831827,"('poor', 'rich')",0.13198432,0.06481449,-0.1294615,-0.1591841,-0.0297226
83,0.68338454,0.629111,"('powerless', 'powerful')",-0.5165478,-0.605443,0.0834184,0.011834,-0.0715844
84,0.69755507,0.6323465,"('inferior', 'superior')",0.026373291,-0.11723653,0.3619642,0.257555,-0.1044092
85,1.2716919,1.5090512,"('insignificant', 'prestigious')",1.1347519,1.3517109,1.2032219,1.4303811,0.2271592
86,-0.5418295,-0.7438352,"('uninfluential', 'influential')",-1.7459857,-1.9422691,-1.1439077,-1.3430521,-0.1991444
87,0.6117595,0.49347067,"('unsuccessful', 'successful')",1.3752227,1.2521006,0.9934911,0.8727856,-0.1207055
88,-0.20829678,-0.39524013,"('low', 'eminent')",1.3676031,1.0800716,0.5796531,0.3424157,-0.2372374
