,human_male,human_female,tuple,average_male,average_female,female-male
0,-0.054628342,-0.26002437,"('unsociable', 'sociable')",-0.0546283,-0.2600244,-0.2053961
1,1.1228616,1.1314973,"('unfriendly', 'friendly')",1.1228616,1.1314973,0.0086357
2,0.4932015,0.68716675,"('unlikable', 'likable')",0.4932015,0.6871668,0.1939653
3,0.75618875,0.7206894,"('repellent', 'pleasant')",0.7561888,0.7206894,-0.0354994
4,-7.267926,-7.089866,"('disliked', 'liked')",-7.2679262,-7.0898662,0.17806
5,-0.5302413,-0.30825227,"('distant', 'outgoing')",-0.5302413,-0.3082523,0.221989
6,-0.3917731,-0.16852216,"('distant', 'open')",-0.3917731,-0.1685222,0.2232509
7,0.34654614,0.3712846,"('insensitive', 'sensitive')",0.3465461,0.3712846,0.0247385
8,1.1959997,1.2186755,"('unaffectionate', 'affectionate')",1.1959997,1.2186755,0.0226758
9,2.121844,2.1425323,"('unaffectionate', 'caring')",2.1218441,2.1425323,0.0206882
10,1.0970883,1.0586629,"('unsympathetic', 'sympathetic')",1.0970883,1.0586629,-0.0384254
11,2.4635153,2.4419696,"('unhelpful', 'helpful')",2.4635153,2.4419696,-0.0215457
12,-1.5640167,-1.5642818,"('unsupportive', 'supportive')",-1.5640167,-1.5642818,-0.0002651
13,0.1307373,0.030532137,"('impolite', 'polite')",0.1307373,0.0305321,-0.1002052
14,-0.1818382,-0.4415422,"('antisocial', 'social')",-0.1818382,-0.4415422,-0.259704
15,0.36433795,0.47536168,"('boring', 'funny')",0.364338,0.4753617,0.1110237
16,-0.096015595,-0.082266636,"('unpopular', 'popular')",-0.0960156,-0.0822666,0.013749
17,-0.13583788,-0.07823454,"('nasty', 'nice')",-0.1358379,-0.0782345,0.0576034
18,-0.8118655,-0.9510173,"('disagreeable', 'welcoming')",-0.8118655,-0.9510173,-0.1391518
19,-0.7597311,-0.5306202,"('inhospitable', 'hospitable')",-0.7597311,-0.5306202,0.2291109
20,0.6106387,0.45175204,"('rough', 'thoughtful')",0.6106387,0.451752,-0.1588867
21,0.003920026,-0.03203008,"('immoral', 'moral')",0.00392,-0.0320301,-0.0359501
22,-0.5628062,-0.5011292,"('untrustworthy', 'trustworthy')",-0.5628062,-0.5011292,0.061677
23,6.4382176,6.2745814,"('insincere', 'sincere')",6.4382176,6.2745814,-0.1636362
24,1.6667986,1.6118245,"('dishonest', 'honest')",1.6667986,1.6118245,-0.0549741
25,0.30199605,0.28017557,"('egoistic', 'altruistic')",0.3019961,0.2801756,-0.0218205
26,0.48791167,0.42225763,"('hardhearted', 'benevolent')",0.4879117,0.4222576,-0.0656541
27,1.2292835,1.0641676,"('hardhearted', 'softhearted')",1.2292835,1.0641676,-0.1651159
28,1.3711424,1.2362936,"('disloyal', 'loyal')",1.3711424,1.2362936,-0.1348488
