,ninja_male,ninja_female,tuple,average_male,average_female,female-male
0,-0.329549,-0.36944574,"('unsociable', 'sociable')",-0.329549,-0.3694457,-0.0398967
1,1.6562129,1.4980032,"('unfriendly', 'friendly')",1.6562129,1.4980032,-0.1582097
2,0.48895735,0.6046531,"('unlikable', 'likable')",0.4889573,0.6046531,0.1156958
3,0.65952045,0.8355926,"('repellent', 'pleasant')",0.6595204,0.8355926,0.1760722
4,-7.876236,-7.807839,"('disliked', 'liked')",-7.876236,-7.8078389,0.0683971
5,-0.13513318,-0.1348101,"('distant', 'outgoing')",-0.1351332,-0.1348101,0.0003231
6,0.26364058,0.28816733,"('distant', 'open')",0.2636406,0.2881673,0.0245267
7,0.87689245,0.94261533,"('insensitive', 'sensitive')",0.8768924,0.9426153,0.0657229
8,1.3798546,1.3156816,"('unaffectionate', 'affectionate')",1.3798546,1.3156816,-0.064173
9,2.3656468,2.279674,"('unaffectionate', 'caring')",2.3656468,2.2796741,-0.0859727
10,1.0660715,1.1765012,"('unsympathetic', 'sympathetic')",1.0660715,1.1765012,0.1104297
11,2.140166,2.2230535,"('unhelpful', 'helpful')",2.140166,2.2230535,0.0828875
12,-1.3746598,-1.420524,"('unsupportive', 'supportive')",-1.3746598,-1.420524,-0.0458642
13,0.2493899,0.17097569,"('impolite', 'polite')",0.2493899,0.1709757,-0.0784142
14,-0.5610253,-0.58453465,"('antisocial', 'social')",-0.5610253,-0.5845346,-0.0235093
15,0.19103943,0.24388757,"('boring', 'funny')",0.1910394,0.2438876,0.0528482
16,0.09955151,0.117015004,"('unpopular', 'popular')",0.0995515,0.117015,0.0174635
17,-0.57066864,-0.5309313,"('nasty', 'nice')",-0.5706686,-0.5309313,0.0397373
18,-0.515993,-0.69254327,"('disagreeable', 'welcoming')",-0.515993,-0.6925433,-0.1765503
19,-0.2953869,-0.19939779,"('inhospitable', 'hospitable')",-0.2953869,-0.1993978,0.0959891
20,0.69937056,0.61549455,"('rough', 'thoughtful')",0.6993706,0.6154945,-0.0838761
21,-0.12279656,-0.01709856,"('immoral', 'moral')",-0.1227966,-0.0170986,0.105698
22,-0.899983,-0.8994936,"('untrustworthy', 'trustworthy')",-0.899983,-0.8994936,0.0004894
23,7.0527945,7.008072,"('insincere', 'sincere')",7.0527945,7.0080719,-0.0447226
24,1.8558832,1.8161004,"('dishonest', 'honest')",1.8558832,1.8161004,-0.0397828
25,0.37538183,0.1975947,"('egoistic', 'altruistic')",0.3753818,0.1975947,-0.1777871
26,0.36886942,0.15410943,"('hardhearted', 'benevolent')",0.3688694,0.1541094,-0.21476
27,1.2622831,1.1851187,"('hardhearted', 'softhearted')",1.2622831,1.1851187,-0.0771644
28,1.896674,1.7428612,"('disloyal', 'loyal')",1.896674,1.7428612,-0.1538128
29,-0.6188449,-0.6422105,"('unfair', 'fair')",-0.6188449,-0.6422105,-0.0233656
30,1.066097,1.0856183,"('intolerant', 'tolerant')",1.066097,1.0856183,0.0195213
31,-1.8181852,-1.7843077,"('evil', 'good')",-1.8181852,-1.7843077,0.0338775
32,1.2788962,1.1438401,"('unkind', 'kind')",1.2788962,1.1438401,-0.1350561
33,-0.07321504,-0.25722483,"('wrong', 'right')",-0.073215,-0.2572248,-0.1840098
34,4.990533,5.1015635,"('mean', 'honorable')",4.9905329,5.1015635,0.1110306
35,-1.0401133,-1.1726336,"('corrupt', 'incorrupt')",-1.0401133,-1.1726336,-0.1325203
36,-0.58984303,-0.77279687,"('hostile', 'amicable')",-0.589843,-0.7727969,-0.1829539
37,0.69331133,0.8075112,"('fake', 'genuine')",0.6933113,0.8075112,0.1141999
38,0.4843291,0.42769432,"('untruthful', 'truthful')",0.4843291,0.4276943,-0.0566348
39,0.17803577,0.061779946,"('exploitative', 'cooperative')",0.1780358,0.0617799,-0.1162559
40,-2.2142415,-2.2617483,"('stingy', 'generous')",-2.2142415,-2.2617483,-0.0475068
41,0.33239174,0.19895533,"('unforgiving', 'forgiving')",0.3323917,0.1989553,-0.1334364
42,-2.93648,-2.7210107,"('unreliable', 'reliable')",-2.93648,-2.7210107,0.2154693
43,1.1703383,1.2229625,"('irresponsible', 'responsible')",1.1703383,1.2229625,0.0526242
44,-1.8788922,-1.882648,"('prejudiced', 'unprejudiced')",-1.8788922,-1.882648,-0.0037558
45,0.032612402,0.18482284,"('incompetent', 'competent')",0.0326124,0.1848228,0.1522104
46,-0.5330006,-0.5078438,"('uncompetitive', 'competitive')",-0.5330006,-0.5078438,0.0251568
47,5.549222,5.628414,"('stupid', 'smart')",5.549222,5.6284142,0.0791922
48,1.05786,0.9735208,"('unintelligent', 'intelligent')",1.05786,0.9735208,-0.0843392
49,0.47365618,0.6364839,"('unable', 'able')",0.4736562,0.6364839,0.1628277
50,0.05581908,0.07294069,"('clumsy', 'skillful')",0.0558191,0.0729407,0.0171216
51,0.14967263,0.3180626,"('uneducated', 'educated')",0.1496726,0.3180626,0.16839
52,-0.04221521,-0.09113085,"('irrational', 'rational')",-0.0422152,-0.0911309,-0.0489157
53,0.5051685,0.45865226,"('uncreative', 'creative')",0.5051685,0.4586523,-0.0465162
54,1.5588136,1.6898292,"('incapable', 'capable')",1.5588136,1.6898292,0.1310156
55,0.51281714,0.6350125,"('incompetent', 'clever')",0.5128171,0.6350125,0.1221954
56,0.56711876,0.6646198,"('impractical', 'practical')",0.5671188,0.6646198,0.097501
57,-3.1818225,-3.0039675,"('unimaginative', 'imaginative')",-3.1818225,-3.0039675,0.177855
58,-0.43878073,-0.3551209,"('undiscriminating', 'discriminating')",-0.4387807,-0.3551209,0.0836598
59,0.25694054,0.2599798,"('foolish', 'wise')",0.2569405,0.2599798,0.0030393
60,1.0888739,1.0963881,"('inefficient', 'efficient')",1.0888739,1.0963881,0.0075142
61,0.7886635,0.60443807,"('illogical', 'logical')",0.7886635,0.6044381,-0.1842254
62,1.0352843,1.2643156,"('incompetent', 'brilliant')",1.0352843,1.2643156,0.2290313
63,0.5576432,0.6615516,"('unperceptive', 'insightful')",0.5576432,0.6615516,0.1039084
64,-6.7782197,-6.642254,"('shy', 'confident')",-6.7782197,-6.6422539,0.1359658
65,0.21484663,0.21227519,"('insecure', 'secure')",0.2148466,0.2122752,-0.0025714
66,-0.5526593,-0.46060908,"('inactive', 'active')",-0.5526593,-0.4606091,0.0920502
67,-0.21450351,-0.11131468,"('doubtful', 'determined')",-0.2145035,-0.1113147,0.1031888
68,-0.5277729,-0.42228717,"('dependent', 'independent')",-0.5277729,-0.4222872,0.1054857
69,-1.9599398,-1.9341062,"('lazy', 'industrious')",-1.9599398,-1.9341062,0.0258336
70,0.85633665,1.0697014,"('lethargic', 'energetic')",0.8563367,1.0697014,0.2133647
71,0.6079031,0.48876646,"('diffident', 'self-confident')",0.6079031,0.4887665,-0.1191366
72,0.533543,0.5904423,"('unambitious', 'ambitious')",0.533543,0.5904423,0.0568993
73,-3.583673,-3.4577532,"('helpless', 'self-reliant')",-3.583673,-3.4577532,0.1259198
74,0.20740682,0.15135686,"('undedicated', 'dedicated')",0.2074068,0.1513569,-0.0560499
75,-1.4654083,-1.1990886,"('meek', 'impulsive')",-1.4654083,-1.1990886,0.2663197
76,0.39703825,0.52694285,"('anxious', 'daring')",0.3970383,0.5269428,0.1299045
77,-0.31376415,-0.36788502,"('unmotivated', 'motivated')",-0.3137642,-0.367885,-0.0541208
78,-0.060211424,-0.21315573,"('nonresilient', 'resilient')",-0.0602114,-0.2131557,-0.1529443
79,-0.029264696,0.0081731975,"('wavering', 'unwavering')",-0.0292647,0.0081732,0.0374379
80,-0.3993028,-0.26302865,"('dominated', 'dominating')",-0.3993028,-0.2630287,0.1362741
81,-0.173426,0.03435711,"('submissive', 'aggressive')",-0.173426,0.0343571,0.2077831
82,6.634402,6.9434032,"('poor', 'rich')",6.6344018,6.9434032,0.3090014
83,-0.35809365,-0.36735898,"('powerless', 'powerful')",-0.3580936,-0.367359,-0.0092654
84,0.48821124,0.54032224,"('inferior', 'superior')",0.4882112,0.5403222,0.052111
85,-0.18301529,-0.46361867,"('insignificant', 'prestigious')",-0.1830153,-0.4636187,-0.2806034
86,0.4125582,0.5291788,"('uninfluential', 'influential')",0.4125582,0.5291788,0.1166206
87,-0.2005591,0.071050726,"('unsuccessful', 'successful')",-0.2005591,0.0710507,0.2716098
88,0.24788068,0.30558655,"('low', 'eminent')",0.2478807,0.3055865,0.0577058
