,apparatus_male,apparatus_female,tuple,average_male,average_female,female-male
0,-0.13653168,-0.28791386,"('unsociable', 'sociable')",-0.1365317,-0.2879139,-0.1513822
1,0.5306225,0.57532245,"('unfriendly', 'friendly')",0.5306225,0.5753224,0.0446999
2,0.12910359,0.38635546,"('unlikable', 'likable')",0.1291036,0.3863555,0.2572519
3,0.081247784,0.4410994,"('repellent', 'pleasant')",0.0812478,0.4410994,0.3598516
4,-7.274363,-7.331226,"('disliked', 'liked')",-7.274363,-7.3312259,-0.0568629
5,-0.75360405,-0.6117442,"('distant', 'outgoing')",-0.7536041,-0.6117442,0.1418599
6,-0.4826863,-0.36180013,"('distant', 'open')",-0.4826863,-0.3618001,0.1208862
7,0.9794903,1.1514475,"('insensitive', 'sensitive')",0.9794903,1.1514475,0.1719572
8,0.5055823,0.6135554,"('unaffectionate', 'affectionate')",0.5055823,0.6135554,0.1079731
9,1.1852897,1.3750167,"('unaffectionate', 'caring')",1.1852897,1.3750167,0.189727
10,0.95579314,1.0342118,"('unsympathetic', 'sympathetic')",0.9557931,1.0342118,0.0784187
11,1.961168,2.020213,"('unhelpful', 'helpful')",1.9611681,2.0202129,0.0590448
12,-1.2650471,-1.1999761,"('unsupportive', 'supportive')",-1.2650471,-1.1999761,0.065071
13,0.06866722,0.05604192,"('impolite', 'polite')",0.0686672,0.0560419,-0.0126253
14,0.0838866,0.121582516,"('antisocial', 'social')",0.0838866,0.1215825,0.0376959
15,0.6003438,0.52164847,"('boring', 'funny')",0.6003438,0.5216485,-0.0786953
16,-0.90538794,-0.7567638,"('unpopular', 'popular')",-0.9053879,-0.7567638,0.1486241
17,-0.7383206,-0.7901111,"('nasty', 'nice')",-0.7383206,-0.7901111,-0.0517905
18,-1.2011701,-1.0781655,"('disagreeable', 'welcoming')",-1.2011701,-1.0781655,0.1230046
19,-0.87892306,-0.7154726,"('inhospitable', 'hospitable')",-0.8789231,-0.7154726,0.1634505
20,0.6616247,0.5660347,"('rough', 'thoughtful')",0.6616247,0.5660347,-0.09559
21,0.044864424,0.33090124,"('immoral', 'moral')",0.0448644,0.3309012,0.2860368
22,-0.45908692,-0.31794375,"('untrustworthy', 'trustworthy')",-0.4590869,-0.3179438,0.1411431
23,6.0181537,6.2927628,"('insincere', 'sincere')",6.0181537,6.2927628,0.2746091
24,1.4683635,1.658442,"('dishonest', 'honest')",1.4683635,1.658442,0.1900785
25,0.22047764,0.22762626,"('egoistic', 'altruistic')",0.2204776,0.2276263,0.0071487
26,1.0660132,0.7122029,"('hardhearted', 'benevolent')",1.0660132,0.7122029,-0.3538103
27,1.0815071,1.1812774,"('hardhearted', 'softhearted')",1.0815071,1.1812774,0.0997703
28,0.6716429,0.6322395,"('disloyal', 'loyal')",0.6716429,0.6322395,-0.0394034
29,-0.70171535,-0.7882502,"('unfair', 'fair')",-0.7017154,-0.7882502,-0.0865348
30,0.9647377,1.0012062,"('intolerant', 'tolerant')",0.9647377,1.0012062,0.0364685
31,-2.078376,-2.0100443,"('evil', 'good')",-2.0783761,-2.0100443,0.0683318
32,1.0058174,1.0765662,"('unkind', 'kind')",1.0058174,1.0765662,0.0707488
33,-0.3186452,-0.35449457,"('wrong', 'right')",-0.3186452,-0.3544946,-0.0358494
34,4.2375193,4.560116,"('mean', 'honorable')",4.2375193,4.5601158,0.3225965
35,-1.0431339,-1.1721125,"('corrupt', 'incorrupt')",-1.0431339,-1.1721125,-0.1289786
36,-0.93098956,-0.9452396,"('hostile', 'amicable')",-0.9309896,-0.9452396,-0.01425
37,0.43970248,0.5035544,"('fake', 'genuine')",0.4397025,0.5035544,0.0638519
38,0.16754186,0.06858902,"('untruthful', 'truthful')",0.1675419,0.068589,-0.0989529
39,-0.4038581,-0.33962902,"('exploitative', 'cooperative')",-0.4038581,-0.339629,0.0642291
40,-1.7836024,-1.7705598,"('stingy', 'generous')",-1.7836024,-1.7705598,0.0130426
41,0.19777755,-0.032353178,"('unforgiving', 'forgiving')",0.1977776,-0.0323532,-0.2301308
42,-2.44277,-2.128111,"('unreliable', 'reliable')",-2.44277,-2.1281109,0.3146591
43,1.0637468,1.1357617,"('irresponsible', 'responsible')",1.0637468,1.1357617,0.0720149
44,-1.3357337,-1.3420792,"('prejudiced', 'unprejudiced')",-1.3357337,-1.3420792,-0.0063455
45,0.05493297,0.13380899,"('incompetent', 'competent')",0.054933,0.133809,0.078876
46,-0.70644057,-0.6190347,"('uncompetitive', 'competitive')",-0.7064406,-0.6190347,0.0874059
47,5.3310013,5.6527333,"('stupid', 'smart')",5.3310013,5.6527333,0.321732
48,0.89292765,0.9093112,"('unintelligent', 'intelligent')",0.8929276,0.9093112,0.0163836
49,-0.48049003,-0.079009056,"('unable', 'able')",-0.48049,-0.0790091,0.4014809
50,-0.62137353,-0.33901834,"('clumsy', 'skillful')",-0.6213735,-0.3390183,0.2823552
51,0.31487122,0.4288139,"('uneducated', 'educated')",0.3148712,0.4288139,0.1139427
52,-0.94395727,-0.9224097,"('irrational', 'rational')",-0.9439573,-0.9224097,0.0215476
53,-0.5222137,-0.38332745,"('uncreative', 'creative')",-0.5222137,-0.3833275,0.1388862
54,0.32430893,0.67774785,"('incapable', 'capable')",0.3243089,0.6777478,0.3534389
55,0.70885426,0.8528546,"('incompetent', 'clever')",0.7088543,0.8528546,0.1440003
56,1.0282091,1.122204,"('impractical', 'practical')",1.0282091,1.1222039,0.0939948
57,-2.7322044,-2.6941283,"('unimaginative', 'imaginative')",-2.7322044,-2.6941283,0.0380761
58,0.21636441,0.010237124,"('undiscriminating', 'discriminating')",0.2163644,0.0102371,-0.2061273
59,-0.5426458,-0.4192163,"('foolish', 'wise')",-0.5426458,-0.4192163,0.1234295
60,1.1328855,1.2615697,"('inefficient', 'efficient')",1.1328855,1.2615697,0.1286842
61,-0.18989608,-0.21347164,"('illogical', 'logical')",-0.1898961,-0.2134716,-0.0235755
62,0.83633715,1.2003419,"('incompetent', 'brilliant')",0.8363371,1.2003419,0.3640048
63,0.5756941,0.68016624,"('unperceptive', 'insightful')",0.5756941,0.6801662,0.1044721
64,-5.484464,-5.446584,"('shy', 'confident')",-5.4844642,-5.4465842,0.03788
65,0.6052897,0.7814683,"('insecure', 'secure')",0.6052897,0.7814683,0.1761786
66,-0.10231641,-0.17722109,"('inactive', 'active')",-0.1023164,-0.1772211,-0.0749047
67,0.2933137,0.053792953,"('doubtful', 'determined')",0.2933137,0.053793,-0.2395207
68,-1.0175385,-0.8421635,"('dependent', 'independent')",-1.0175385,-0.8421635,0.175375
69,-1.19394,-1.2575659,"('lazy', 'industrious')",-1.19394,-1.2575659,-0.0636259
70,0.96712935,1.173551,"('lethargic', 'energetic')",0.9671293,1.173551,0.2064217
71,-0.065341756,0.17154482,"('diffident', 'self-confident')",-0.0653418,0.1715448,0.2368866
72,1.1882912,1.2347661,"('unambitious', 'ambitious')",1.1882912,1.2347661,0.0464749
73,-3.4816952,-3.317329,"('helpless', 'self-reliant')",-3.4816952,-3.3173289,0.1643663
74,-0.06765232,-0.12783326,"('undedicated', 'dedicated')",-0.0676523,-0.1278333,-0.060181
75,-0.854387,-0.8211309,"('meek', 'impulsive')",-0.854387,-0.8211309,0.0332561
76,0.14572626,0.24463944,"('anxious', 'daring')",0.1457263,0.2446394,0.0989131
77,-1.0203732,-0.88750297,"('unmotivated', 'motivated')",-1.0203732,-0.887503,0.1328702
78,-0.5647636,-0.43706268,"('nonresilient', 'resilient')",-0.5647636,-0.4370627,0.1277009
79,-0.5699367,-0.57425636,"('wavering', 'unwavering')",-0.5699367,-0.5742564,-0.0043197
80,0.5766774,0.40783077,"('dominated', 'dominating')",0.5766774,0.4078308,-0.1688466
81,0.50225085,0.55655473,"('submissive', 'aggressive')",0.5022509,0.5565547,0.0543038
82,5.391151,5.872947,"('poor', 'rich')",5.391151,5.8729472,0.4817962
83,-0.1961129,-0.31297976,"('powerless', 'powerful')",-0.1961129,-0.3129798,-0.1168669
84,0.2115911,0.21385813,"('inferior', 'superior')",0.2115911,0.2138581,0.002267
85,-1.7950616,-1.9131373,"('insignificant', 'prestigious')",-1.7950616,-1.9131373,-0.1180757
86,0.5808184,0.5183524,"('uninfluential', 'influential')",0.5808184,0.5183524,-0.062466
87,-0.15487891,0.059099853,"('unsuccessful', 'successful')",-0.1548789,0.0590999,0.2139788
88,-0.01391655,0.004643542,"('low', 'eminent')",-0.0139166,0.0046435,0.0185601
