,csx_male,csx_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.74863976,-0.8281908,"('unsociable', 'sociable')",-0.19810869,-0.3382637,-0.4733742,-0.5832273,-0.1098531
1,-0.2774507,-0.76077724,"('unfriendly', 'friendly')",0.74352044,0.5711724,0.2330349,-0.0948024,-0.3278373
2,0.8785973,0.8014944,"('unlikable', 'likable')",1.0203207,0.9136494,0.949459,0.8575719,-0.0918871
3,-0.3502674,-0.18055798,"('repellent', 'pleasant')",0.8050108,0.9165019,0.2273717,0.367972,0.1406003
4,-0.26319382,-0.37603015,"('disliked', 'liked')",-5.7121277,-5.718543,-2.9876606,-3.0472865,-0.0596259
5,-0.03698354,-0.27096105,"('distant', 'outgoing')",-0.68487674,-0.59316343,-0.3609301,-0.4320622,-0.0711321
6,-0.2005882,-0.49266914,"('distant', 'open')",-0.91652215,-0.8643048,-0.5585552,-0.6784869,-0.1199317
7,-0.54251117,-0.4426308,"('insensitive', 'sensitive')",0.010246862,0.00282773,-0.2661321,-0.2199015,0.0462306
8,-0.32344782,-0.6283072,"('unaffectionate', 'affectionate')",0.34430048,0.24183758,0.0104263,-0.1932348,-0.2036611
9,-0.23968366,-0.53556097,"('unaffectionate', 'caring')",0.5828091,0.5208155,0.1715627,-0.0073727,-0.1789354
10,-1.1517805,-1.1424164,"('unsympathetic', 'sympathetic')",-0.8128711,-0.9725308,-0.9823258,-1.0574735,-0.0751477
11,-1.079956,-1.0353966,"('unhelpful', 'helpful')",1.3192798,1.416276,0.1196619,0.1904397,0.0707778
12,-0.16562162,-0.09869112,"('unsupportive', 'supportive')",-1.8759954,-1.8523116,-1.0208085,-0.9755014,0.0453071
13,-1.5004381,-1.3933959,"('impolite', 'polite')",-1.0435939,-1.0795898,-1.272016,-1.2364929,0.0355231
14,0.0033117533,0.20011425,"('antisocial', 'social')",0.23583159,0.16294344,0.1195717,0.1815288,0.0619571
15,0.75148356,0.5301038,"('boring', 'funny')",0.21486582,0.13121837,0.4831747,0.3306611,-0.1525136
16,0.018051319,-0.08483063,"('unpopular', 'popular')",0.5224164,0.52595234,0.2702339,0.2205608,-0.0496731
17,-0.31731504,-0.29656056,"('nasty', 'nice')",-0.4387171,-0.42097247,-0.3780161,-0.3587665,0.0192496
18,-0.68409055,-0.81284195,"('disagreeable', 'welcoming')",-0.5536676,-0.63706005,-0.6188791,-0.724951,-0.1060719
19,-0.7800089,-1.0406929,"('inhospitable', 'hospitable')",-0.50823855,-0.5405199,-0.6441237,-0.7906064,-0.1464827
20,0.0661898,0.21523258,"('rough', 'thoughtful')",0.8868995,0.85147125,0.4765446,0.5333519,0.0568073
21,-0.008472088,-0.038876295,"('immoral', 'moral')",-0.37512818,-0.4306638,-0.1918001,-0.23477,-0.0429699
22,-0.6687773,-0.59521294,"('untrustworthy', 'trustworthy')",-0.6910672,-0.7496913,-0.6799222,-0.6724521,0.0074701
23,-0.6147083,-0.7164316,"('insincere', 'sincere')",4.8569174,4.8915496,2.1211045,2.087559,-0.0335455
24,-0.11710958,-0.16750342,"('dishonest', 'honest')",0.43047738,0.4098393,0.1566839,0.1211679,-0.035516
25,0.5708779,0.43814868,"('egoistic', 'altruistic')",1.1150129,1.1167914,0.8429454,0.77747,-0.0654754
26,0.32377106,0.0065441076,"('hardhearted', 'benevolent')",1.7528085,1.4134012,1.0382898,0.7099727,-0.3283171
