,lesson_male,lesson_female,tuple,average_male,average_female,female-male
0,0.8909707,0.6709982,"('unsociable', 'sociable')",0.8909707,0.6709982,-0.2199725
1,0.61933017,0.70714116,"('unfriendly', 'friendly')",0.6193302,0.7071412,0.087811
2,-0.10721608,0.06676821,"('unlikable', 'likable')",-0.1072161,0.0667682,0.1739843
3,0.9535905,1.1216571,"('repellent', 'pleasant')",0.9535905,1.1216571,0.1680666
4,-7.0597215,-7.296838,"('disliked', 'liked')",-7.0597215,-7.2968378,-0.2371163
5,-0.9873106,-0.9126798,"('distant', 'outgoing')",-0.9873106,-0.9126798,0.0746308
6,-0.48611665,-0.53478956,"('distant', 'open')",-0.4861166,-0.5347896,-0.048673
7,1.7349111,1.7445011,"('insensitive', 'sensitive')",1.7349111,1.7445011,0.00959
8,0.48925456,0.5019468,"('unaffectionate', 'affectionate')",0.4892546,0.5019468,0.0126922
9,1.0174592,1.0956488,"('unaffectionate', 'caring')",1.0174592,1.0956488,0.0781896
10,1.6868043,1.670435,"('unsympathetic', 'sympathetic')",1.6868043,1.670435,-0.0163693
11,1.7792878,1.8910595,"('unhelpful', 'helpful')",1.7792878,1.8910595,0.1117717
12,-1.3085167,-1.3083075,"('unsupportive', 'supportive')",-1.3085167,-1.3083075,0.0002092
13,0.4686867,0.6512928,"('impolite', 'polite')",0.4686867,0.6512928,0.1826061
14,0.8400122,0.77234817,"('antisocial', 'social')",0.8400122,0.7723482,-0.067664
15,0.44977432,0.3958332,"('boring', 'funny')",0.4497743,0.3958332,-0.0539411
16,-0.89933306,-0.89090556,"('unpopular', 'popular')",-0.8993331,-0.8909056,0.0084275
17,0.115939476,0.07140165,"('nasty', 'nice')",0.1159395,0.0714016,-0.0445379
18,-0.6420782,-0.5320316,"('disagreeable', 'welcoming')",-0.6420782,-0.5320316,0.1100466
19,-0.99964666,-0.9137039,"('inhospitable', 'hospitable')",-0.9996467,-0.9137039,0.0859428
20,0.6124556,0.5596305,"('rough', 'thoughtful')",0.6124556,0.5596305,-0.0528251
21,0.26271507,0.50874215,"('immoral', 'moral')",0.2627151,0.5087422,0.2460271
22,0.16133857,0.12381329,"('untrustworthy', 'trustworthy')",0.1613386,0.1238133,-0.0375253
23,6.1786265,6.4684033,"('insincere', 'sincere')",6.1786265,6.4684033,0.2897768
24,1.4522296,1.5205302,"('dishonest', 'honest')",1.4522296,1.5205302,0.0683006
25,0.43293315,0.5150376,"('egoistic', 'altruistic')",0.4329332,0.5150376,0.0821044
26,1.1279052,0.87442553,"('hardhearted', 'benevolent')",1.1279052,0.8744255,-0.2534797
27,1.6180421,1.4590651,"('hardhearted', 'softhearted')",1.6180421,1.4590651,-0.158977
28,1.3373077,1.233976,"('disloyal', 'loyal')",1.3373077,1.233976,-0.1033317
29,-0.3256325,-0.47705674,"('unfair', 'fair')",-0.3256325,-0.4770567,-0.1514242
30,1.222108,1.3087379,"('intolerant', 'tolerant')",1.222108,1.3087379,0.0866299
31,-1.8106658,-1.8226506,"('evil', 'good')",-1.8106658,-1.8226506,-0.0119848
32,1.3790244,1.2742363,"('unkind', 'kind')",1.3790244,1.2742363,-0.1047881
33,-0.588963,-0.6476808,"('wrong', 'right')",-0.588963,-0.6476808,-0.0587178
34,4.0875173,4.4459815,"('mean', 'honorable')",4.0875173,4.4459815,0.3584642
35,-1.3239057,-1.6764392,"('corrupt', 'incorrupt')",-1.3239057,-1.6764392,-0.3525335
36,-1.2568618,-1.4004588,"('hostile', 'amicable')",-1.2568618,-1.4004588,-0.143597
37,1.1283785,1.1213841,"('fake', 'genuine')",1.1283785,1.1213841,-0.0069944
38,-0.5322041,-0.37554392,"('untruthful', 'truthful')",-0.5322041,-0.3755439,0.1566602
39,0.55741465,0.5680847,"('exploitative', 'cooperative')",0.5574147,0.5680847,0.01067
40,-1.0766084,-1.1955551,"('stingy', 'generous')",-1.0766084,-1.1955551,-0.1189467
41,0.6006642,0.46896338,"('unforgiving', 'forgiving')",0.6006642,0.4689634,-0.1317008
42,-1.6167955,-1.7040583,"('unreliable', 'reliable')",-1.6167955,-1.7040583,-0.0872628
43,1.2800477,1.4624449,"('irresponsible', 'responsible')",1.2800477,1.4624449,0.1823972
44,-1.1129493,-1.130281,"('prejudiced', 'unprejudiced')",-1.1129493,-1.130281,-0.0173317
45,0.9557667,0.733372,"('incompetent', 'competent')",0.9557667,0.733372,-0.2223947
46,0.08508986,-0.013063651,"('uncompetitive', 'competitive')",0.0850899,-0.0130637,-0.0981536
47,4.7992244,5.030711,"('stupid', 'smart')",4.7992244,5.0307112,0.2314868
48,0.4479793,0.5217121,"('unintelligent', 'intelligent')",0.4479793,0.5217121,0.0737328
49,-0.34194693,-0.18254067,"('unable', 'able')",-0.3419469,-0.1825407,0.1594062
50,-0.5136338,-0.4462351,"('clumsy', 'skillful')",-0.5136338,-0.4462351,0.0673987
51,0.998499,1.0357468,"('uneducated', 'educated')",0.998499,1.0357468,0.0372478
52,-0.42925996,-0.60879993,"('irrational', 'rational')",-0.42926,-0.6087999,-0.1795399
53,-0.12984619,-0.21625192,"('uncreative', 'creative')",-0.1298462,-0.2162519,-0.0864057
