,co-producer_male,co-producer_female,tuple,average_male,average_female,female-male
0,0.40552968,0.033546872,"('unsociable', 'sociable')",0.4055297,0.0335469,-0.3719828
1,-0.83636,-0.68703026,"('unfriendly', 'friendly')",-0.83636,-0.6870303,0.1493297
2,0.18112536,0.35401243,"('unlikable', 'likable')",0.1811254,0.3540124,0.172887
3,0.36734486,0.54377913,"('repellent', 'pleasant')",0.3673449,0.5437791,0.1764342
4,-0.20794408,-0.25625363,"('disliked', 'liked')",-0.2079441,-0.2562536,-0.0483095
5,-0.9203195,-0.646184,"('distant', 'outgoing')",-0.9203195,-0.646184,0.2741355
6,-1.4303685,-1.0839837,"('distant', 'open')",-1.4303685,-1.0839837,0.3463848
7,-0.23031306,-0.3273701,"('insensitive', 'sensitive')",-0.2303131,-0.3273701,-0.097057
8,-1.287592,-1.2288675,"('unaffectionate', 'affectionate')",-1.2875921,-1.2288675,0.0587246
9,-0.560981,-0.4533162,"('unaffectionate', 'caring')",-0.560981,-0.4533162,0.1076648
10,-1.0517887,-1.2930583,"('unsympathetic', 'sympathetic')",-1.0517887,-1.2930583,-0.2412696
11,0.9035791,0.90722764,"('unhelpful', 'helpful')",0.9035791,0.9072276,0.0036485
12,-0.082025915,-0.16154051,"('unsupportive', 'supportive')",-0.0820259,-0.1615405,-0.0795146
13,0.024443677,0.0254497,"('impolite', 'polite')",0.0244437,0.0254497,0.001006
14,0.30586463,-0.112944975,"('antisocial', 'social')",0.3058646,-0.112945,-0.4188096
15,1.5466309,1.7432922,"('boring', 'funny')",1.5466309,1.7432922,0.1966613
16,-1.1243641,-0.7331412,"('unpopular', 'popular')",-1.1243641,-0.7331412,0.3912229
17,0.22848922,0.40059274,"('nasty', 'nice')",0.2284892,0.4005927,0.1721035
18,-0.8604977,-0.6776993,"('disagreeable', 'welcoming')",-0.8604977,-0.6776993,0.1827984
19,-0.6544392,-0.48813003,"('inhospitable', 'hospitable')",-0.6544392,-0.48813,0.1663092
20,0.76785237,0.6736838,"('rough', 'thoughtful')",0.7678524,0.6736838,-0.0941686
21,-0.65354645,-0.6602244,"('immoral', 'moral')",-0.6535465,-0.6602244,-0.0066779
22,0.55144334,0.5986164,"('untrustworthy', 'trustworthy')",0.5514433,0.5986164,0.0471731
23,0.4399563,0.50551635,"('insincere', 'sincere')",0.4399563,0.5055164,0.0655601
24,-0.23673746,-0.2152313,"('dishonest', 'honest')",-0.2367375,-0.2152313,0.0215062
25,0.2398381,0.45906073,"('egoistic', 'altruistic')",0.2398381,0.4590607,0.2192226
26,0.9012687,0.4818153,"('hardhearted', 'benevolent')",0.9012687,0.4818153,-0.4194534
27,-1.1218349,-1.0306443,"('hardhearted', 'softhearted')",-1.1218349,-1.0306443,0.0911906
28,0.14541659,-0.027464982,"('disloyal', 'loyal')",0.1454166,-0.027465,-0.1728816
29,-0.059455164,-0.09849282,"('unfair', 'fair')",-0.0594552,-0.0984928,-0.0390376
30,0.292567,0.19587693,"('intolerant', 'tolerant')",0.292567,0.1958769,-0.0966901
31,-0.5070043,-0.2971493,"('evil', 'good')",-0.5070043,-0.2971493,0.209855
32,-0.16136962,-0.20056087,"('unkind', 'kind')",-0.1613696,-0.2005609,-0.0391913
33,0.24192955,0.3476458,"('wrong', 'right')",0.2419295,0.3476458,0.1057163
34,0.41731924,0.8355035,"('mean', 'honorable')",0.4173192,0.8355035,0.4181843
35,0.1749729,0.15989152,"('corrupt', 'incorrupt')",0.1749729,0.1598915,-0.0150814
36,0.18409042,0.3263491,"('hostile', 'amicable')",0.1840904,0.3263491,0.1422587
37,-0.2204884,-0.24071792,"('fake', 'genuine')",-0.2204884,-0.2407179,-0.0202295
38,-0.20299242,-0.11335591,"('untruthful', 'truthful')",-0.2029924,-0.1133559,0.0896365
39,2.4924283,2.3153627,"('exploitative', 'cooperative')",2.4924283,2.3153627,-0.1770656
40,0.019700509,-0.18304731,"('stingy', 'generous')",0.0197005,-0.1830473,-0.2027478
41,0.25206152,0.11201036,"('unforgiving', 'forgiving')",0.2520615,0.1120104,-0.1400511
42,0.040249977,0.13184339,"('unreliable', 'reliable')",0.04025,0.1318434,0.0915934
43,0.091429085,0.21220243,"('irresponsible', 'responsible')",0.0914291,0.2122024,0.1207733
44,-0.19279514,-0.2273767,"('prejudiced', 'unprejudiced')",-0.1927951,-0.2273767,-0.0345816
45,-0.1328805,-0.3572263,"('incompetent', 'competent')",-0.1328805,-0.3572263,-0.2243458
46,-0.090679474,-0.3235018,"('uncompetitive', 'competitive')",-0.0906795,-0.3235018,-0.2328223
47,-0.06603376,0.17252682,"('stupid', 'smart')",-0.0660338,0.1725268,0.2385606
48,-1.4229695,-1.7329675,"('unintelligent', 'intelligent')",-1.4229695,-1.7329675,-0.309998
49,-1.2013828,-1.1093249,"('unable', 'able')",-1.2013828,-1.1093249,0.0920579
50,0.0059967972,0.069196366,"('clumsy', 'skillful')",0.0059968,0.0691964,0.0631996
51,0.60248137,0.46435773,"('uneducated', 'educated')",0.6024814,0.4643577,-0.1381237
52,-1.1147982,-0.9743402,"('irrational', 'rational')",-1.1147982,-0.9743402,0.140458
53,-0.8991936,-0.5540833,"('uncreative', 'creative')",-0.8991936,-0.5540833,0.3451103
54,-1.3504678,-1.2058392,"('incapable', 'capable')",-1.3504678,-1.2058392,0.1446286
55,0.013878059,-0.2648219,"('incompetent', 'clever')",0.0138781,-0.2648219,-0.2787
56,0.45922354,0.38624698,"('impractical', 'practical')",0.4592235,0.386247,-0.0729765
57,0.0052449107,-0.030324385,"('unimaginative', 'imaginative')",0.0052449,-0.0303244,-0.0355693
58,1.6578635,1.6708088,"('undiscriminating', 'discriminating')",1.6578635,1.6708088,0.0129453
59,-0.05396699,0.14384189,"('foolish', 'wise')",-0.053967,0.1438419,0.1978089
60,-0.35067475,-0.4333523,"('inefficient', 'efficient')",-0.3506747,-0.4333523,-0.0826776
61,-0.42227864,-0.4557268,"('illogical', 'logical')",-0.4222786,-0.4557268,-0.0334482
62,0.32853305,0.26220518,"('incompetent', 'brilliant')",0.3285331,0.2622052,-0.0663279
63,0.054535165,0.038279977,"('unperceptive', 'insightful')",0.0545352,0.03828,-0.0162552
64,0.22665793,-0.030457836,"('shy', 'confident')",0.2266579,-0.0304578,-0.2571157
65,0.639043,0.28559315,"('insecure', 'secure')",0.639043,0.2855932,-0.3534498
66,0.3790732,0.38650578,"('inactive', 'active')",0.3790732,0.3865058,0.0074326
67,0.7296014,0.78539944,"('doubtful', 'determined')",0.7296014,0.7853994,0.055798
68,-1.0608356,-0.93315107,"('dependent', 'independent')",-1.0608356,-0.9331511,0.1276845
69,0.17740288,0.24348947,"('lazy', 'industrious')",0.1774029,0.2434895,0.0660866
70,0.9450151,1.0271776,"('lethargic', 'energetic')",0.9450151,1.0271776,0.0821625
71,-0.31825218,-0.33876246,"('diffident', 'self-confident')",-0.3182522,-0.3387625,-0.0205103
72,0.6087819,0.622215,"('unambitious', 'ambitious')",0.6087819,0.622215,0.0134331
73,1.8159937,1.7312322,"('helpless', 'self-reliant')",1.8159937,1.7312322,-0.0847615
