,racism_male,racism_female,tuple,average_male,average_female,female-male
0,0.1094086,0.002173692,"('unsociable', 'sociable')",0.1094086,0.0021737,-0.1072349
1,1.2417717,1.226282,"('unfriendly', 'friendly')",1.2417717,1.226282,-0.0154897
2,0.10296792,0.22920938,"('unlikable', 'likable')",0.1029679,0.2292094,0.1262415
3,1.2100936,1.2129616,"('repellent', 'pleasant')",1.2100936,1.2129616,0.002868
4,-7.3187785,-7.3421154,"('disliked', 'liked')",-7.3187785,-7.3421154,-0.0233369
5,-0.35953405,-0.29213455,"('distant', 'outgoing')",-0.3595341,-0.2921346,0.0673995
6,-0.06413516,-0.05947851,"('distant', 'open')",-0.0641352,-0.0594785,0.0046567
7,1.2518483,1.2298671,"('insensitive', 'sensitive')",1.2518483,1.2298671,-0.0219812
8,0.9179635,0.97221494,"('unaffectionate', 'affectionate')",0.9179635,0.9722149,0.0542514
9,1.4595706,1.5451692,"('unaffectionate', 'caring')",1.4595706,1.5451692,0.0855986
10,1.3799607,1.3590957,"('unsympathetic', 'sympathetic')",1.3799607,1.3590957,-0.020865
11,2.0044968,2.0518184,"('unhelpful', 'helpful')",2.0044968,2.0518184,0.0473216
12,-1.3999228,-1.2827374,"('unsupportive', 'supportive')",-1.3999228,-1.2827374,0.1171854
13,0.32191443,0.27745062,"('impolite', 'polite')",0.3219144,0.2774506,-0.0444638
14,0.019139063,-0.050228402,"('antisocial', 'social')",0.0191391,-0.0502284,-0.0693675
15,0.38213763,0.34156615,"('boring', 'funny')",0.3821376,0.3415661,-0.0405715
16,-0.8386261,-0.7585317,"('unpopular', 'popular')",-0.8386261,-0.7585317,0.0800944
17,-0.3568361,-0.20285743,"('nasty', 'nice')",-0.3568361,-0.2028574,0.1539787
18,-0.22361732,-0.1640785,"('disagreeable', 'welcoming')",-0.2236173,-0.1640785,0.0595388
19,-0.48936075,-0.39676407,"('inhospitable', 'hospitable')",-0.4893607,-0.3967641,0.0925966
20,0.42833397,0.2801568,"('rough', 'thoughtful')",0.428334,0.2801568,-0.1481772
21,0.29182655,0.33398402,"('immoral', 'moral')",0.2918265,0.333984,0.0421575
22,-0.35427406,-0.34176585,"('untrustworthy', 'trustworthy')",-0.3542741,-0.3417659,0.0125082
23,6.81065,6.781795,"('insincere', 'sincere')",6.8106499,6.781795,-0.0288549
24,1.8785583,1.7869028,"('dishonest', 'honest')",1.8785583,1.7869028,-0.0916555
25,0.7142366,0.73510957,"('egoistic', 'altruistic')",0.7142366,0.7351096,0.020873
26,0.43142268,0.3348737,"('hardhearted', 'benevolent')",0.4314227,0.3348737,-0.096549
