,metaphor_male,metaphor_female,tuple,average_male,average_female,female-male
0,0.147018,0.081158526,"('unsociable', 'sociable')",0.147018,0.0811585,-0.0658595
1,0.8400537,0.91015244,"('unfriendly', 'friendly')",0.8400537,0.9101524,0.0700987
2,0.012351714,0.2550574,"('unlikable', 'likable')",0.0123517,0.2550574,0.2427057
3,0.92588896,1.0642097,"('repellent', 'pleasant')",0.925889,1.0642097,0.1383207
4,-7.2873254,-7.4511924,"('disliked', 'liked')",-7.2873254,-7.4511924,-0.163867
5,-0.50862086,-0.4279681,"('distant', 'outgoing')",-0.5086209,-0.4279681,0.0806528
6,-0.0714695,-0.07152947,"('distant', 'open')",-0.0714695,-0.0715295,-6e-05
7,1.2077156,1.2617755,"('insensitive', 'sensitive')",1.2077156,1.2617755,0.0540599
8,0.8484902,0.8738393,"('unaffectionate', 'affectionate')",0.8484902,0.8738393,0.0253491
9,1.0810449,1.2241473,"('unaffectionate', 'caring')",1.0810449,1.2241473,0.1431024
10,1.1354829,1.1899091,"('unsympathetic', 'sympathetic')",1.1354829,1.1899091,0.0544262
11,1.486837,1.6288487,"('unhelpful', 'helpful')",1.486837,1.6288487,0.1420117
12,-1.4450701,-1.3376579,"('unsupportive', 'supportive')",-1.4450701,-1.3376579,0.1074122
13,0.16396031,0.3046308,"('impolite', 'polite')",0.1639603,0.3046308,0.1406705
14,0.32821384,0.22628243,"('antisocial', 'social')",0.3282138,0.2262824,-0.1019314
15,0.39237496,0.30909267,"('boring', 'funny')",0.392375,0.3090927,-0.0832823
16,-0.7319852,-0.62639457,"('unpopular', 'popular')",-0.7319852,-0.6263946,0.1055906
17,0.032046866,0.034629084,"('nasty', 'nice')",0.0320469,0.0346291,0.0025822
18,-0.29596084,-0.17910843,"('disagreeable', 'welcoming')",-0.2959608,-0.1791084,0.1168524
19,-0.8773338,-0.74044985,"('inhospitable', 'hospitable')",-0.8773338,-0.7404498,0.136884
20,0.67155,0.5256826,"('rough', 'thoughtful')",0.67155,0.5256826,-0.1458674
21,0.089994416,0.31413084,"('immoral', 'moral')",0.0899944,0.3141308,0.2241364
22,-0.016192902,-0.006773578,"('untrustworthy', 'trustworthy')",-0.0161929,-0.0067736,0.0094193
23,5.9698143,6.234508,"('insincere', 'sincere')",5.9698143,6.234508,0.2646937
24,1.416015,1.4584167,"('dishonest', 'honest')",1.416015,1.4584167,0.0424017
25,0.7186639,0.77495337,"('egoistic', 'altruistic')",0.7186639,0.7749534,0.0562895
26,0.9849524,0.6738629,"('hardhearted', 'benevolent')",0.9849524,0.6738629,-0.3110895
27,1.7875401,1.6366041,"('hardhearted', 'softhearted')",1.7875401,1.6366041,-0.150936
28,1.0448871,0.91336393,"('disloyal', 'loyal')",1.0448871,0.9133639,-0.1315232
29,-0.39271653,-0.5758983,"('unfair', 'fair')",-0.3927165,-0.5758983,-0.1831818
30,0.8777347,0.91716486,"('intolerant', 'tolerant')",0.8777347,0.9171649,0.0394302
31,-1.3092325,-1.4102081,"('evil', 'good')",-1.3092325,-1.4102081,-0.1009756
32,1.0578115,1.0266362,"('unkind', 'kind')",1.0578115,1.0266362,-0.0311753
33,-0.34385508,-0.29915455,"('wrong', 'right')",-0.3438551,-0.2991545,0.0447006
34,4.06748,4.4344916,"('mean', 'honorable')",4.0674801,4.4344916,0.3670115
35,-0.97034365,-1.3113098,"('corrupt', 'incorrupt')",-0.9703436,-1.3113098,-0.3409662
36,-0.8570127,-1.0037955,"('hostile', 'amicable')",-0.8570127,-1.0037955,-0.1467828
37,0.9981813,0.9393502,"('fake', 'genuine')",0.9981813,0.9393502,-0.0588311
38,-0.6087779,-0.44978917,"('untruthful', 'truthful')",-0.6087779,-0.4497892,0.1589887
39,0.41384634,0.38904372,"('exploitative', 'cooperative')",0.4138463,0.3890437,-0.0248026
40,-1.0166171,-1.1179472,"('stingy', 'generous')",-1.0166171,-1.1179472,-0.1013301
41,0.60883343,0.42585558,"('unforgiving', 'forgiving')",0.6088334,0.4258556,-0.1829778
