,aquifer_male,aquifer_female,tuple,average_male,average_female,female-male
0,-1.1149715,-1.2819988,"('unsociable', 'sociable')",-1.1149715,-1.2819988,-0.1670273
1,-1.0372515,-1.2301224,"('unfriendly', 'friendly')",-1.0372515,-1.2301224,-0.1928709
2,0.24186535,0.31800106,"('unlikable', 'likable')",0.2418654,0.3180011,0.0761357
3,-0.689244,-0.43779197,"('repellent', 'pleasant')",-0.689244,-0.437792,0.251452
4,-0.9133997,-0.9200574,"('disliked', 'liked')",-0.9133997,-0.9200574,-0.0066577
5,-0.32399088,-0.4740642,"('distant', 'outgoing')",-0.3239909,-0.4740642,-0.1500733
6,-0.29420683,-0.42483675,"('distant', 'open')",-0.2942068,-0.4248368,-0.13063
7,-0.299515,-0.13050106,"('insensitive', 'sensitive')",-0.299515,-0.1305011,0.1690139
8,-1.4431373,-1.5996907,"('unaffectionate', 'affectionate')",-1.4431373,-1.5996907,-0.1565534
9,-0.69671774,-0.7760565,"('unaffectionate', 'caring')",-0.6967177,-0.7760565,-0.0793388
10,-1.5305898,-1.490847,"('unsympathetic', 'sympathetic')",-1.5305898,-1.490847,0.0397428
11,0.008425862,0.1222928,"('unhelpful', 'helpful')",0.0084259,0.1222928,0.1138669
12,-0.78620565,-0.71070963,"('unsupportive', 'supportive')",-0.7862056,-0.7107096,0.075496
13,-0.4486904,-0.47918352,"('impolite', 'polite')",-0.4486904,-0.4791835,-0.0304931
14,-0.10666457,-0.031180292,"('antisocial', 'social')",-0.1066646,-0.0311803,0.0754843
15,0.7007689,0.5160699,"('boring', 'funny')",0.7007689,0.5160699,-0.184699
16,0.38078558,0.3040668,"('unpopular', 'popular')",0.3807856,0.3040668,-0.0767188
17,-0.2964924,-0.21682449,"('nasty', 'nice')",-0.2964924,-0.2168245,0.0796679
18,-0.7193338,-0.6394511,"('disagreeable', 'welcoming')",-0.7193338,-0.6394511,0.0798827
19,-1.8242859,-1.7277337,"('inhospitable', 'hospitable')",-1.8242859,-1.7277337,0.0965522
20,-0.56810546,-0.42174354,"('rough', 'thoughtful')",-0.5681055,-0.4217435,0.146362
21,-0.5687389,-0.3976233,"('immoral', 'moral')",-0.5687389,-0.3976233,0.1711156
22,-0.29331118,-0.22259182,"('untrustworthy', 'trustworthy')",-0.2933112,-0.2225918,0.0707194
23,0.3711753,0.38781652,"('insincere', 'sincere')",0.3711753,0.3878165,0.0166412
24,0.11271688,0.050202783,"('dishonest', 'honest')",0.1127169,0.0502028,-0.0625141
25,0.13578567,0.06756034,"('egoistic', 'altruistic')",0.1357857,0.0675603,-0.0682254
26,0.4175033,0.20178041,"('hardhearted', 'benevolent')",0.4175033,0.2017804,-0.2157229
27,-0.2804465,-0.22118782,"('hardhearted', 'softhearted')",-0.2804465,-0.2211878,0.0592587
28,-0.7960838,-0.8426284,"('disloyal', 'loyal')",-0.7960838,-0.8426284,-0.0465446
29,-0.22110699,-0.1685605,"('unfair', 'fair')",-0.221107,-0.1685605,0.0525465
30,0.10993665,0.1245593,"('intolerant', 'tolerant')",0.1099366,0.1245593,0.0146227
31,-0.13883688,-0.21985082,"('evil', 'good')",-0.1388369,-0.2198508,-0.0810139
32,-0.2553182,-0.31164598,"('unkind', 'kind')",-0.2553182,-0.311646,-0.0563278
33,0.6780613,0.6076664,"('wrong', 'right')",0.6780613,0.6076664,-0.0703949
34,0.8567104,0.9007217,"('mean', 'honorable')",0.8567104,0.9007217,0.0440113
35,0.74524,0.60996616,"('corrupt', 'incorrupt')",0.74524,0.6099662,-0.1352738
36,-0.37906224,-0.5053671,"('hostile', 'amicable')",-0.3790622,-0.5053671,-0.1263049
37,-0.22580805,-0.20714714,"('fake', 'genuine')",-0.2258081,-0.2071471,0.018661
38,0.19544064,0.08086693,"('untruthful', 'truthful')",0.1954406,0.0808669,-0.1145737
39,0.36267838,0.48887792,"('exploitative', 'cooperative')",0.3626784,0.4888779,0.1261995
40,-0.14932255,-0.073093556,"('stingy', 'generous')",-0.1493226,-0.0730936,0.076229
41,-0.35720173,-0.3203131,"('unforgiving', 'forgiving')",-0.3572017,-0.3203131,0.0368886
42,-0.9476061,-0.85612005,"('unreliable', 'reliable')",-0.9476061,-0.85612,0.0914861
43,-0.9270147,-0.9830964,"('irresponsible', 'responsible')",-0.9270147,-0.9830964,-0.0560817
44,0.33788776,0.3777612,"('prejudiced', 'unprejudiced')",0.3378878,0.3777612,0.0398734
45,-0.15459687,-0.10289865,"('incompetent', 'competent')",-0.1545969,-0.1028986,0.0516983
46,-1.3630807,-1.2602983,"('uncompetitive', 'competitive')",-1.3630807,-1.2602983,0.1027824
47,1.5897237,1.624215,"('stupid', 'smart')",1.5897237,1.624215,0.0344913
48,-0.39893004,-0.40222383,"('unintelligent', 'intelligent')",-0.39893,-0.4022238,-0.0032938
49,-0.26930755,-0.12013618,"('unable', 'able')",-0.2693076,-0.1201362,0.1491714
50,-0.07795684,-0.023532998,"('clumsy', 'skillful')",-0.0779568,-0.023533,0.0544238
51,-0.9962033,-0.86577535,"('uneducated', 'educated')",-0.9962033,-0.8657753,0.130428
52,-0.123811066,-0.21991469,"('irrational', 'rational')",-0.1238111,-0.2199147,-0.0961036
53,-1.3313643,-1.3775171,"('uncreative', 'creative')",-1.3313643,-1.3775171,-0.0461528
54,-0.47318694,-0.47086123,"('incapable', 'capable')",-0.4731869,-0.4708612,0.0023257
55,-0.32226035,-0.20915948,"('incompetent', 'clever')",-0.3222603,-0.2091595,0.1131008
56,-0.016505046,-0.021692818,"('impractical', 'practical')",-0.016505,-0.0216928,-0.0051878
57,-1.8725053,-1.9059036,"('unimaginative', 'imaginative')",-1.8725053,-1.9059036,-0.0333983
58,-0.61184657,-0.65795046,"('undiscriminating', 'discriminating')",-0.6118466,-0.6579505,-0.0461039
59,1.0428365,1.082917,"('foolish', 'wise')",1.0428365,1.082917,0.0400805
60,-0.71781886,-0.628087,"('inefficient', 'efficient')",-0.7178189,-0.628087,0.0897319
61,-0.28304783,-0.38806093,"('illogical', 'logical')",-0.2830478,-0.3880609,-0.1050131
62,0.03747566,0.2111653,"('incompetent', 'brilliant')",0.0374757,0.2111653,0.1736896
63,-0.6796286,-0.61128396,"('unperceptive', 'insightful')",-0.6796286,-0.611284,0.0683446
64,-1.1377478,-1.057394,"('shy', 'confident')",-1.1377478,-1.057394,0.0803538
65,-0.7562883,-0.65053535,"('insecure', 'secure')",-0.7562883,-0.6505353,0.105753
66,-0.25316995,-0.38268733,"('inactive', 'active')",-0.25317,-0.3826873,-0.1295173
67,0.30429354,0.23846468,"('doubtful', 'determined')",0.3042935,0.2384647,-0.0658288
68,-0.40258053,-0.30626848,"('dependent', 'independent')",-0.4025805,-0.3062685,0.096312
69,1.1330227,1.0566891,"('lazy', 'industrious')",1.1330227,1.0566891,-0.0763336
70,-1.0106066,-0.87018406,"('lethargic', 'energetic')",-1.0106066,-0.8701841,0.1404225
71,0.2620257,0.27257395,"('diffident', 'self-confident')",0.2620257,0.2725739,0.0105482
72,-0.6265462,-0.6649924,"('unambitious', 'ambitious')",-0.6265462,-0.6649924,-0.0384462
73,0.09087671,0.06991443,"('helpless', 'self-reliant')",0.0908767,0.0699144,-0.0209623
74,-0.54656744,-0.5545404,"('undedicated', 'dedicated')",-0.5465674,-0.5545404,-0.007973
75,-0.084899426,-0.03752961,"('meek', 'impulsive')",-0.0848994,-0.0375296,0.0473698
76,-0.129543,-0.060717635,"('anxious', 'daring')",-0.129543,-0.0607176,0.0688254
77,-0.86777353,-0.7525399,"('unmotivated', 'motivated')",-0.8677735,-0.7525399,0.1152336
78,-0.99121344,-0.8736067,"('nonresilient', 'resilient')",-0.9912134,-0.8736067,0.1176067
79,-0.7248871,-0.8325275,"('wavering', 'unwavering')",-0.7248871,-0.8325275,-0.1076404
80,0.22382596,0.34746805,"('dominated', 'dominating')",0.223826,0.347468,0.123642
81,-0.3212558,-0.23511934,"('submissive', 'aggressive')",-0.3212558,-0.2351193,0.0861365
82,1.3186123,1.3927984,"('poor', 'rich')",1.3186123,1.3927984,0.0741861
83,-0.50634396,-0.6239686,"('powerless', 'powerful')",-0.506344,-0.6239686,-0.1176246
84,0.3852328,0.3851703,"('inferior', 'superior')",0.3852328,0.3851703,-6.25e-05
85,0.14753117,-0.028073892,"('insignificant', 'prestigious')",0.1475312,-0.0280739,-0.1756051
86,-1.6514691,-1.7490859,"('uninfluential', 'influential')",-1.6514691,-1.7490859,-0.0976168
87,0.9392383,0.9030121,"('unsuccessful', 'successful')",0.9392383,0.9030121,-0.0362262
88,-0.37851793,-0.5019087,"('low', 'eminent')",-0.3785179,-0.5019087,-0.1233908
