,amphenol_male,amphenol_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.57567847,-0.76413095,"('unsociable', 'sociable')",0.25462008,-0.024190733,-0.1605292,-0.3941608,-0.2336316
1,-1.2127968,-1.3352209,"('unfriendly', 'friendly')",0.84009176,0.6716539,-0.1863525,-0.3317835,-0.145431
2,0.84848744,0.7982704,"('unlikable', 'likable')",1.0784965,1.072306,0.9634919,0.9352882,-0.0282037
3,-0.4763921,-0.45918843,"('repellent', 'pleasant')",1.1305506,1.0549282,0.3270793,0.2978699,-0.0292094
4,0.33375886,0.25272614,"('disliked', 'liked')",-5.854314,-5.8710823,-2.7602775,-2.8091781,-0.0489006
5,-0.7275454,-0.654098,"('distant', 'outgoing')",-1.0743492,-0.9516479,-0.9009473,-0.8028729,0.0980744
6,-0.9250446,-0.8321595,"('distant', 'open')",-1.3484495,-1.2537994,-1.136747,-1.0429795,0.0937675
7,-1.3626536,-1.3859733,"('insensitive', 'sensitive')",0.19400083,0.10041468,-0.5843264,-0.6427794,-0.058453
8,-0.8238137,-0.9184784,"('unaffectionate', 'affectionate')",0.1432173,0.13923852,-0.3402982,-0.3896199,-0.0493217
9,-1.1930354,-1.2560871,"('unaffectionate', 'caring')",0.69011563,0.67960995,-0.2514599,-0.2882386,-0.0367787
10,-1.1779515,-1.2480744,"('unsympathetic', 'sympathetic')",-0.462603,-0.5598346,-0.8202772,-0.9039545,-0.0836773
11,-0.3552946,-0.40424055,"('unhelpful', 'helpful')",2.0666993,2.068926,0.8557023,0.8323427,-0.0233596
12,-0.5908746,-0.5861821,"('unsupportive', 'supportive')",-2.0561,-2.0642366,-1.3234873,-1.3252094,-0.0017221
13,-0.8335772,-0.8944172,"('impolite', 'polite')",-0.6775083,-0.7038396,-0.7555428,-0.7991284,-0.0435856
14,-0.10423343,-0.15915251,"('antisocial', 'social')",0.5862672,0.34637347,0.2410169,0.0936105,-0.1474064
15,-0.09296118,-0.19732471,"('boring', 'funny')",0.086363725,0.024762452,-0.0032987,-0.0862811,-0.0829824
16,-0.0044634566,-0.036822222,"('unpopular', 'popular')",0.8596483,0.7225634,0.4275924,0.3428706,-0.0847218
17,0.03292061,0.053956978,"('nasty', 'nice')",-0.2857482,-0.22489342,-0.1264138,-0.0854682,0.0409456
18,-0.49033523,-0.5234599,"('disagreeable', 'welcoming')",-0.6923883,-0.79181236,-0.5913618,-0.6576362,-0.0662744
19,-1.7010405,-1.743357,"('inhospitable', 'hospitable')",-0.96277535,-0.8258916,-1.331908,-1.2846243,0.0472837
20,-0.20511502,-0.20951703,"('rough', 'thoughtful')",0.71923906,0.66755384,0.257062,0.2290184,-0.0280436
21,0.02283195,-0.0553524,"('immoral', 'moral')",0.17168161,0.035237104,0.0972568,-0.0100576,-0.1073144
22,-0.67702496,-0.71968096,"('untrustworthy', 'trustworthy')",-0.72140783,-0.85977894,-0.6992164,-0.78973,-0.0905136
23,-1.2206274,-1.3323693,"('insincere', 'sincere')",5.269236,5.1264663,2.0243044,1.8970485,-0.1272559
24,-0.84287024,-0.87950677,"('dishonest', 'honest')",0.5215534,0.5274184,-0.1606584,-0.1760442,-0.0153858
25,-0.27007392,-0.27864778,"('egoistic', 'altruistic')",1.0692799,1.0546637,0.399603,0.3880079,-0.0115951
26,-0.64123863,-0.7602046,"('hardhearted', 'benevolent')",1.6534822,1.4658678,0.5061218,0.3528316,-0.1532902
27,-0.28572574,-0.18673997,"('hardhearted', 'softhearted')",0.5571581,0.5224121,0.1357162,0.1678361,0.0321199
28,-0.9056994,-1.0289255,"('disloyal', 'loyal')",1.0583804,0.87327445,0.0763405,-0.0778255,-0.154166
29,-0.64101917,-0.6531304,"('unfair', 'fair')",-0.57544285,-0.6800811,-0.608231,-0.6666058,-0.0583748
30,-0.2840872,-0.37926424,"('intolerant', 'tolerant')",1.3241009,1.216046,0.5200068,0.4183909,-0.1016159
31,-0.8973665,-0.8553457,"('evil', 'good')",-1.2150991,-1.2387531,-1.0562328,-1.0470494,0.0091834
32,-0.23939498,-0.29909545,"('unkind', 'kind')",1.0842881,0.8553452,0.4224466,0.2781249,-0.1443217
33,-0.25554878,-0.30620882,"('wrong', 'right')",-0.99067205,-0.99027604,-0.6231104,-0.6482424,-0.025132
34,-0.015798919,0.045099672,"('mean', 'honorable')",5.202705,5.3741665,2.5934529,2.7096331,0.1161802
35,0.13920908,0.13016336,"('corrupt', 'incorrupt')",-0.78520143,-0.75178,-0.3229962,-0.3108083,0.0121879
