,asset_male,asset_female,tuple,average_male,average_female,female-male
0,0.33792335,0.11605568,"('unsociable', 'sociable')",0.3379233,0.1160557,-0.2218676
1,1.0233921,1.0025471,"('unfriendly', 'friendly')",1.0233921,1.0025471,-0.020845
2,0.85652906,0.9027232,"('unlikable', 'likable')",0.8565291,0.9027232,0.0461941
3,0.34039718,0.476439,"('repellent', 'pleasant')",0.3403972,0.476439,0.1360418
4,-6.9712596,-6.9647937,"('disliked', 'liked')",-6.9712596,-6.9647937,0.0064659
5,-0.75205374,-0.663126,"('distant', 'outgoing')",-0.7520537,-0.663126,0.0889277
6,-0.40190315,-0.30477926,"('distant', 'open')",-0.4019032,-0.3047793,0.0971239
7,1.0207604,1.1795765,"('insensitive', 'sensitive')",1.0207604,1.1795765,0.1588161
8,0.80077976,0.89966106,"('unaffectionate', 'affectionate')",0.8007798,0.8996611,0.0988813
9,1.6623695,1.831657,"('unaffectionate', 'caring')",1.6623695,1.8316571,0.1692876
10,1.1014204,1.2813783,"('unsympathetic', 'sympathetic')",1.1014204,1.2813783,0.1799579
11,2.4080677,2.4651754,"('unhelpful', 'helpful')",2.4080677,2.4651754,0.0571077
12,-1.5124261,-1.37989,"('unsupportive', 'supportive')",-1.5124261,-1.37989,0.1325361
13,0.4734053,0.3458199,"('impolite', 'polite')",0.4734053,0.3458199,-0.1275854
14,0.48064113,0.38211673,"('antisocial', 'social')",0.4806411,0.3821167,-0.0985244
15,0.2128772,0.16153862,"('boring', 'funny')",0.2128772,0.1615386,-0.0513386
16,-0.111942455,-0.110151544,"('unpopular', 'popular')",-0.1119425,-0.1101515,0.001791
17,-0.13948838,-0.17711705,"('nasty', 'nice')",-0.1394884,-0.177117,-0.0376286
18,-0.9075615,-0.8904762,"('disagreeable', 'welcoming')",-0.9075615,-0.8904762,0.0170853
19,-1.0220937,-0.8499574,"('inhospitable', 'hospitable')",-1.0220937,-0.8499574,0.1721363
20,0.65156436,0.5231831,"('rough', 'thoughtful')",0.6515644,0.5231831,-0.1283813
21,0.41987136,0.5547153,"('immoral', 'moral')",0.4198714,0.5547153,0.1348439
22,-0.6338495,-0.52184945,"('untrustworthy', 'trustworthy')",-0.6338495,-0.5218495,0.112
23,6.855905,6.869569,"('insincere', 'sincere')",6.8559051,6.8695688,0.0136637
24,1.6446755,1.7770079,"('dishonest', 'honest')",1.6446755,1.7770079,0.1323324
25,0.5767492,0.45279652,"('egoistic', 'altruistic')",0.5767492,0.4527965,-0.1239527
26,0.92606103,0.67274773,"('hardhearted', 'benevolent')",0.926061,0.6727477,-0.2533133
27,1.0797158,1.1126658,"('hardhearted', 'softhearted')",1.0797158,1.1126658,0.03295
28,1.6037159,1.4707602,"('disloyal', 'loyal')",1.6037159,1.4707602,-0.1329557
29,-1.0327842,-1.1155621,"('unfair', 'fair')",-1.0327842,-1.1155621,-0.0827779
30,1.3667598,1.3403413,"('intolerant', 'tolerant')",1.3667598,1.3403413,-0.0264185
31,-2.1663244,-2.1090071,"('evil', 'good')",-2.1663244,-2.1090071,0.0573173
32,1.4413905,1.4586188,"('unkind', 'kind')",1.4413905,1.4586188,0.0172283
33,-0.3111891,-0.42700386,"('wrong', 'right')",-0.3111891,-0.4270039,-0.1158148
34,5.0745826,5.252701,"('mean', 'honorable')",5.0745826,5.2527008,0.1781182
35,-1.630549,-1.7621107,"('corrupt', 'incorrupt')",-1.630549,-1.7621107,-0.1315617
36,-0.7015425,-0.8758329,"('hostile', 'amicable')",-0.7015425,-0.8758329,-0.1742904
37,0.5340868,0.6317815,"('fake', 'genuine')",0.5340868,0.6317815,0.0976947
38,0.7614065,0.7725421,"('untruthful', 'truthful')",0.7614065,0.7725421,0.0111356
39,-0.1580117,-0.14011335,"('exploitative', 'cooperative')",-0.1580117,-0.1401134,0.0178983
40,-2.2395768,-2.301186,"('stingy', 'generous')",-2.2395768,-2.3011861,-0.0616093
41,0.23069003,0.15895712,"('unforgiving', 'forgiving')",0.23069,0.1589571,-0.0717329
42,-2.7062752,-2.4546745,"('unreliable', 'reliable')",-2.7062752,-2.4546745,0.2516007
43,1.1868724,1.3094125,"('irresponsible', 'responsible')",1.1868724,1.3094125,0.1225401
44,-1.3488191,-1.3721813,"('prejudiced', 'unprejudiced')",-1.3488191,-1.3721813,-0.0233622
45,0.378642,0.41195247,"('incompetent', 'competent')",0.378642,0.4119525,0.0333105
46,-0.47280708,-0.4075286,"('uncompetitive', 'competitive')",-0.4728071,-0.4075286,0.0652785
47,5.7463393,5.8660808,"('stupid', 'smart')",5.7463393,5.8660808,0.1197415
48,0.48343688,0.4526315,"('unintelligent', 'intelligent')",0.4834369,0.4526315,-0.0308054
49,0.22530821,0.3719326,"('unable', 'able')",0.2253082,0.3719326,0.1466244
50,-0.20758192,-0.15153001,"('clumsy', 'skillful')",-0.2075819,-0.15153,0.0560519
51,0.76785624,0.81137955,"('uneducated', 'educated')",0.7678562,0.8113796,0.0435234
52,-0.75997937,-0.9034806,"('irrational', 'rational')",-0.7599794,-0.9034806,-0.1435012
53,-0.10020545,-0.044191778,"('uncreative', 'creative')",-0.1002055,-0.0441918,0.0560137
54,0.9365392,1.1359286,"('incapable', 'capable')",0.9365392,1.1359286,0.1993894
55,0.901142,1.014068,"('incompetent', 'clever')",0.901142,1.014068,0.112926
56,1.0614704,1.1446143,"('impractical', 'practical')",1.0614704,1.1446143,0.0831439
57,-3.036446,-2.9900534,"('unimaginative', 'imaginative')",-3.0364461,-2.9900534,0.0463927
58,0.23748925,0.18306647,"('undiscriminating', 'discriminating')",0.2374893,0.1830665,-0.0544228
59,-0.30218273,-0.33360016,"('foolish', 'wise')",-0.3021827,-0.3336002,-0.0314175
60,1.3499825,1.4667628,"('inefficient', 'efficient')",1.3499825,1.4667628,0.1167803
61,0.401381,0.21640943,"('illogical', 'logical')",0.401381,0.2164094,-0.1849716
62,1.195874,1.4325972,"('incompetent', 'brilliant')",1.195874,1.4325972,0.2367232
63,0.5777076,0.6971003,"('unperceptive', 'insightful')",0.5777076,0.6971003,0.1193927
64,-5.6490498,-5.617289,"('shy', 'confident')",-5.6490498,-5.6172891,0.0317607
65,0.5092933,0.49169382,"('insecure', 'secure')",0.5092933,0.4916938,-0.0175995
66,-0.30412662,-0.38263708,"('inactive', 'active')",-0.3041266,-0.3826371,-0.0785105
67,0.097041614,0.038206372,"('doubtful', 'determined')",0.0970416,0.0382064,-0.0588352
68,-1.2625962,-1.1312346,"('dependent', 'independent')",-1.2625962,-1.1312346,0.1313616
69,-1.8119365,-1.891794,"('lazy', 'industrious')",-1.8119365,-1.891794,-0.0798575
70,1.0024598,1.2286389,"('lethargic', 'energetic')",1.0024598,1.2286389,0.2261791
71,0.40691024,0.35370925,"('diffident', 'self-confident')",0.4069102,0.3537093,-0.0532009
72,0.67994285,0.77961016,"('unambitious', 'ambitious')",0.6799428,0.7796102,0.0996674
73,-3.161268,-3.0911717,"('helpless', 'self-reliant')",-3.161268,-3.0911717,0.0700963
74,-0.08157428,-0.07014614,"('undedicated', 'dedicated')",-0.0815743,-0.0701461,0.0114282
75,-1.0670944,-0.91261256,"('meek', 'impulsive')",-1.0670944,-0.9126126,0.1544818
76,0.015982574,0.05685121,"('anxious', 'daring')",0.0159826,0.0568512,0.0408686
77,-0.5723165,-0.5598156,"('unmotivated', 'motivated')",-0.5723165,-0.5598156,0.0125009
78,-0.507826,-0.5470881,"('nonresilient', 'resilient')",-0.507826,-0.5470881,-0.0392621
79,-0.47546405,-0.37515944,"('wavering', 'unwavering')",-0.475464,-0.3751594,0.1003046
80,-0.15862647,-0.17451929,"('dominated', 'dominating')",-0.1586265,-0.1745193,-0.0158928
81,0.6532012,0.7196839,"('submissive', 'aggressive')",0.6532012,0.7196839,0.0664827
82,6.4379206,6.714761,"('poor', 'rich')",6.4379206,6.7147608,0.2768402
83,0.20984943,0.009028815,"('powerless', 'powerful')",0.2098494,0.0090288,-0.2008206
84,0.046071015,0.0364113,"('inferior', 'superior')",0.046071,0.0364113,-0.0096597
85,-0.89728117,-1.1033052,"('insignificant', 'prestigious')",-0.8972812,-1.1033052,-0.206024
86,0.35882354,0.44684383,"('uninfluential', 'influential')",0.3588235,0.4468438,0.0880203
87,0.0870461,0.1810093,"('unsuccessful', 'successful')",0.0870461,0.1810093,0.0939632
88,0.34386498,0.34259757,"('low', 'eminent')",0.343865,0.3425976,-0.0012674
