,national_male,national_female,tuple,semiconductor_male,semiconductor_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.9507279,-2.0390394,"('unsociable', 'sociable')",-0.99444485,-1.0550811,-0.3394768,-0.4359389,-1.0948832,-1.1766864,-0.0818032
1,0.20675585,0.0013907403,"('unfriendly', 'friendly')",1.5938587,1.4411858,1.6964573,1.5351651,1.1656906,0.9925806,-0.17311
2,0.23738107,0.28239787,"('unlikable', 'likable')",0.049187098,0.07567653,0.6382305,0.6317351,0.3082662,0.3299365,0.0216703
3,-0.98339653,-0.9146284,"('repellent', 'pleasant')",-1.6029024,-1.5925083,0.718867,0.7370705,-0.6224773,-0.5900221,0.0324552
4,-0.23663604,-0.28458598,"('disliked', 'liked')",0.1345432,0.03783834,-6.5462303,-6.752889,-2.2161077,-2.3332122,-0.1171045
5,0.19061598,0.12436667,"('distant', 'outgoing')",0.81191105,0.80472875,-0.48618165,-0.57696563,0.1721151,0.1173766,-0.0547385
6,0.39920247,0.33212808,"('distant', 'open')",1.0958463,1.0482216,-0.2721815,-0.39917254,0.4076224,0.327059,-0.0805634
7,-0.79488796,-0.8227472,"('insensitive', 'sensitive')",-0.44465762,-0.43632853,0.31906363,0.34512487,-0.3068273,-0.3046503,0.002177
8,0.01872778,-0.06016961,"('unaffectionate', 'affectionate')",1.5753455,1.4887942,0.57585686,0.44326624,0.7233101,0.6239636,-0.0993465
9,0.28551385,0.14843385,"('unaffectionate', 'caring')",1.2320455,1.1506599,1.041855,0.9695076,0.8531381,0.7562005,-0.0969376
10,-1.6198843,-1.5987864,"('unsympathetic', 'sympathetic')",-2.101436,-2.130549,-0.92042726,-0.92639494,-1.5472492,-1.5519101,-0.0046609
11,-0.51783764,-0.509399,"('unhelpful', 'helpful')",-0.3602476,-0.316802,1.3316398,1.3763156,0.1511848,0.1833715,0.0321867
12,-0.12652698,-0.0736018,"('unsupportive', 'supportive')",0.14197585,0.126611,-2.058247,-2.0886028,-0.6809328,-0.6785312,0.0024016
13,-1.5161651,-1.5419041,"('impolite', 'polite')",-1.1946034,-1.1329247,-1.0094798,-0.97492814,-1.2400828,-1.2165856,0.0234972
14,-0.7544178,-0.7142381,"('antisocial', 'social')",-1.1052299,-1.0794185,0.06414126,0.04368031,-0.5985021,-0.5833254,0.0151767
15,-0.05793204,-0.20732045,"('boring', 'funny')",0.78510123,0.7821017,-0.0028984547,-0.05812587,0.2414236,0.1722185,-0.0692051
16,0.57976043,0.5373783,"('unpopular', 'popular')",0.7835834,0.7397489,0.53251946,0.41241595,0.6319544,0.5631811,-0.0687733
17,-0.12678483,-0.10143972,"('nasty', 'nice')",-0.07289963,0.010043194,-0.5405276,-0.4831793,-0.2467374,-0.1915253,0.0552121
18,1.1720812,1.1636261,"('disagreeable', 'welcoming')",0.30814913,0.2883876,-0.30742514,-0.40621272,0.3909351,0.3486003,-0.0423348
19,0.23763183,0.22811121,"('inhospitable', 'hospitable')",0.18180054,0.17047662,-0.52455294,-0.4850883,-0.0350402,-0.0288335,0.0062067
20,0.044887297,0.12144998,"('rough', 'thoughtful')",0.6797891,0.64402133,0.902614,0.87339437,0.5424302,0.5462886,0.0038584
21,-0.5580435,-0.6063261,"('immoral', 'moral')",-1.5595344,-1.5431876,-1.0772485,-1.0152318,-1.0649422,-1.0549152,0.010027
22,-1.2154186,-1.2403402,"('untrustworthy', 'trustworthy')",-1.4138585,-1.4300103,-0.9165071,-1.0095646,-1.1819282,-1.2266384,-0.0447102
23,-0.78710485,-0.854878,"('insincere', 'sincere')",-0.69983304,-0.75844246,5.355653,5.3117337,1.2895716,1.2328045,-0.0567671
24,0.10849818,0.12406528,"('dishonest', 'honest')",-1.2325485,-1.2494977,0.48960483,0.45515555,-0.2114818,-0.2234256,-0.0119438
25,0.35904622,0.27175796,"('egoistic', 'altruistic')",1.7435745,1.7024425,1.5505626,1.5343121,1.2177277,1.1695042,-0.0482235
26,0.9611251,0.9050141,"('hardhearted', 'benevolent')",1.4305634,1.4231178,1.9448245,1.9019166,1.4455043,1.4100162,-0.0354881
27,-0.34143028,-0.28431323,"('hardhearted', 'softhearted')",0.13286102,0.1389617,0.9204099,0.85353327,0.2372802,0.2360606,-0.0012196
28,0.6217923,0.45424232,"('disloyal', 'loyal')",0.2847394,0.18021113,1.2915075,1.2097839,0.7326797,0.6147458,-0.1179339
29,-0.025977623,-0.07011677,"('unfair', 'fair')",-0.40251464,-0.45230967,-0.37644446,-0.5305664,-0.2683122,-0.3509976,-0.0826854
30,-0.972006,-0.98256475,"('intolerant', 'tolerant')",-0.34965146,-0.34058028,0.22733366,0.19436178,-0.3647746,-0.3762611,-0.0114865
31,0.90587366,0.99524903,"('evil', 'good')",1.0772933,1.0473228,-0.39427224,-0.4715504,0.5296316,0.5236738,-0.0059578
32,-0.15690401,-0.20101476,"('unkind', 'kind')",-0.737971,-0.7498666,0.637756,0.5363154,-0.0857064,-0.1381887,-0.0524823
33,1.4690733,1.3165505,"('wrong', 'right')",1.5162275,1.4546777,-0.21675351,-0.29490912,0.9228491,0.8254398,-0.0974093
34,-0.4267032,-0.27865937,"('mean', 'honorable')",0.11587541,0.23799402,4.956642,5.12126,1.5486048,1.6935317,0.1449269
35,1.2679297,1.1075985,"('corrupt', 'incorrupt')",1.0478969,0.9842519,-0.11228628,-0.21979544,0.7345134,0.6240184,-0.110495
36,0.7426555,0.57183796,"('hostile', 'amicable')",1.4986396,1.3119192,0.50577474,0.32690564,0.9156899,0.7368876,-0.1788023
37,-0.38399276,-0.4065325,"('fake', 'genuine')",-0.83135295,-0.8706976,-0.3782549,-0.4372405,-0.5312002,-0.5714902,-0.04029
38,-0.10468743,-0.08411073,"('untruthful', 'truthful')",-0.41324466,-0.4230305,-0.47058097,-0.4575168,-0.3295044,-0.3215527,0.0079517
39,1.241068,1.3171631,"('exploitative', 'cooperative')",0.48193318,0.5751017,0.38798898,0.49840283,0.7036634,0.7968892,0.0932258
40,1.0584017,0.9917589,"('stingy', 'generous')",1.1328136,1.0449075,-1.3692669,-1.5465497,0.2739828,0.1633722,-0.1106106
41,-0.2684483,-0.24595627,"('unforgiving', 'forgiving')",-0.11764869,-0.1789203,0.20579801,0.09702433,-0.0600997,-0.1092841,-0.0491844
42,-1.2455279,-1.1276842,"('unreliable', 'reliable')",-2.2857563,-2.2849634,-3.5778587,-3.6557593,-2.3697144,-2.3561357,0.0135787
43,-1.7158942,-1.620272,"('irresponsible', 'responsible')",-1.4672955,-1.4224131,-0.29916552,-0.3039424,-1.1607851,-1.1155425,0.0452426
44,0.56659967,0.69343114,"('prejudiced', 'unprejudiced')",-1.3729559,-1.2390035,-1.4861013,-1.479637,-0.7641525,-0.6750698,0.0890827
45,-2.2720096,-2.2554152,"('incompetent', 'competent')",-1.6524855,-1.690985,-0.42320588,-0.5289974,-1.4492337,-1.4917992,-0.0425655
46,-1.4611449,-1.4303576,"('uncompetitive', 'competitive')",-1.6929309,-1.6907789,-1.4618216,-1.5563333,-1.5386324,-1.5591566,-0.0205242
47,-0.80539745,-0.6649599,"('stupid', 'smart')",0.16733071,0.23687574,4.949717,5.048043,1.4372168,1.5399861,0.1027693
48,-0.25116608,-0.32028422,"('unintelligent', 'intelligent')",1.2795364,1.2919015,0.6729792,0.70155716,0.5671165,0.5577248,-0.0093917
49,-1.075872,-1.045211,"('unable', 'able')",-0.00078092143,0.09214125,-0.7230176,-0.73253876,-0.5998902,-0.5618695,0.0380207
50,-0.36055914,-0.33053023,"('clumsy', 'skillful')",-0.59182143,-0.6791527,-0.3067908,-0.46135664,-0.4197238,-0.4903465,-0.0706227
51,-0.7255167,-0.80603695,"('uneducated', 'educated')",-0.6221185,-0.69950026,0.19651154,0.16424465,-0.3837079,-0.4470975,-0.0633896
52,1.0812871,0.95737606,"('irrational', 'rational')",1.5108533,1.393549,0.48502547,0.30532166,1.0257219,0.8854156,-0.1403063
53,-0.16714042,-0.3205533,"('uncreative', 'creative')",1.3419061,1.2325404,0.5137137,0.31022447,0.5628264,0.4074039,-0.1554225
54,-0.5335713,-0.64741427,"('incapable', 'capable')",0.041651905,-0.042461872,0.3805494,0.37654823,-0.0371233,-0.1044426,-0.0673193
55,-1.6741017,-1.6190705,"('incompetent', 'clever')",-0.90644246,-0.8820977,0.24124323,0.24778946,-0.779767,-0.7511263,0.0286407
56,-1.7110695,-1.6913266,"('impractical', 'practical')",-1.0572397,-1.0240031,-1.0141654,-1.0419581,-1.2608248,-1.2524292,0.0083956
57,-1.3149492,-1.4583476,"('unimaginative', 'imaginative')",-0.8778908,-0.9460795,-3.0047557,-3.116254,-1.7325319,-1.8402271,-0.1076952
58,-0.040187094,-0.034522034,"('undiscriminating', 'discriminating')",0.22612858,0.1492289,0.027817989,-0.026232783,0.0712532,0.0294914,-0.0417618
59,0.80378413,0.78412646,"('foolish', 'wise')",0.88384694,0.8761739,-0.20954391,-0.22910014,0.4926957,0.4770668,-0.0156289
60,-1.9200892,-1.8205956,"('inefficient', 'efficient')",-1.1055466,-0.96400934,-0.6932832,-0.5364839,-1.2396396,-1.1070296,0.13261
61,-0.2759241,-0.39777187,"('illogical', 'logical')",0.5490134,0.46823075,0.76682,0.6231354,0.3466365,0.2311981,-0.1154384
62,-1.5656009,-1.5122252,"('incompetent', 'brilliant')",-0.82774544,-0.7114152,-0.26134422,-0.19353065,-0.8848968,-0.8057237,0.0791731
63,-1.1703918,-1.173059,"('unperceptive', 'insightful')",-0.8745021,-0.8708444,-0.17976996,-0.16914877,-0.7415547,-0.737684,0.0038707
64,-1.2971495,-1.30785,"('shy', 'confident')",-2.100773,-2.0884035,-6.5375147,-6.6339345,-3.3118124,-3.3433959,-0.0315835
65,-0.9452968,-0.9585694,"('insecure', 'secure')",-1.2796688,-1.2375567,-0.21120611,-0.15932806,-0.8120573,-0.7851513,0.026906
66,0.37633145,0.40593097,"('inactive', 'active')",-0.8877186,-0.92245895,0.6620855,0.648466,0.0502328,0.0439793,-0.0062535
67,-0.25125712,-0.29508075,"('doubtful', 'determined')",-0.9808451,-0.9246708,-0.6991161,-0.65407056,-0.6437394,-0.6246074,0.019132
68,-0.41973808,-0.45944548,"('dependent', 'independent')",-1.2952669,-1.2871966,-1.3050649,-1.3089198,-1.0066899,-1.0185207,-0.0118308
69,1.1159242,1.1148179,"('lazy', 'industrious')",1.7191595,1.7433494,-0.4738601,-0.4842706,0.7870746,0.7912989,0.0042243
70,-1.4736055,-1.4610012,"('lethargic', 'energetic')",-1.8844521,-1.9202754,-0.40976855,-0.4206637,-1.255942,-1.2673135,-0.0113715
71,1.2003624,1.1205647,"('diffident', 'self-confident')",1.9408154,1.9508551,0.44239217,0.35835475,1.1945233,1.1432582,-0.0512651
72,-0.81481767,-0.72432405,"('unambitious', 'ambitious')",-0.48703784,-0.43879116,-0.64803594,-0.596394,-0.6499639,-0.5865031,0.0634608
73,1.0763749,1.1079512,"('helpless', 'self-reliant')",0.32227048,0.28804627,-3.3785207,-3.3842075,-0.6599584,-0.6627367,-0.0027783
74,0.23151794,0.22980598,"('undedicated', 'dedicated')",-0.032325022,-0.085742116,-0.4304366,-0.5409916,-0.0770812,-0.1323092,-0.055228
75,-0.12284336,-0.16957557,"('meek', 'impulsive')",-0.49474096,-0.5168857,-0.7320065,-0.71215355,-0.4498636,-0.466205,-0.0163414
76,-1.2392423,-1.1516274,"('anxious', 'daring')",-1.7773349,-1.7625977,-0.54533327,-0.5551349,-1.1873035,-1.1564533,0.0308502
77,-1.8360207,-1.8406556,"('unmotivated', 'motivated')",-0.48837048,-0.46683794,-1.7093867,-1.5478896,-1.3445926,-1.2851276,0.059465
78,-1.1644001,-1.1156226,"('nonresilient', 'resilient')",0.3286645,0.29824874,0.112950295,0.11117715,-0.2409284,-0.2353989,0.0055295
79,0.9224033,0.79682755,"('wavering', 'unwavering')",-0.5095866,-0.66356814,-0.54065394,-0.5692615,-0.0426124,-0.145334,-0.1027216
80,-0.21392286,-0.16708058,"('dominated', 'dominating')",-1.4295859,-1.3420323,-0.68631464,-0.53413403,-0.7766078,-0.6810822,0.0955256
81,-1.7315356,-1.826296,"('submissive', 'aggressive')",-1.6897216,-1.6884557,-1.1347326,-0.9844306,-1.5186632,-1.4997274,0.0189358
82,-1.5233169,-1.4427656,"('poor', 'rich')",0.16741501,0.12875783,6.048238,5.9999094,1.564112,1.5619672,-0.0021448
83,0.10506014,0.08204317,"('powerless', 'powerful')",0.22012627,0.25671065,-1.3980076,-1.3538109,-0.3576071,-0.3383524,0.0192547
