,regeneron_male,regeneron_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.92164445,-1.1066182,"('unsociable', 'sociable')",0.09229337,-0.06265701,-0.60203636,-0.7858749,-0.4771291,-0.6517167,-0.1745876
1,-1.5014486,-1.5863167,"('unfriendly', 'friendly')",0.30241704,0.13365135,1.713253,1.5160227,0.1714071,0.0211191,-0.150288
2,0.58084506,0.5835798,"('unlikable', 'likable')",0.5636298,0.5216185,0.8014884,0.9010131,0.6486544,0.6687371,0.0200827
3,-1.6368462,-1.570134,"('repellent', 'pleasant')",-1.166719,-1.0452667,-0.33752504,-0.24496655,-1.0470301,-0.9534558,0.0935743
4,0.3402464,0.3701347,"('disliked', 'liked')",0.2694551,0.27099633,-5.632159,-5.553547,-1.6741525,-1.637472,0.0366805
5,0.08145757,0.08347945,"('distant', 'outgoing')",0.17198837,0.13478103,0.3782988,0.39310497,0.2105816,0.2037885,-0.0067931
6,-0.28017247,-0.27954116,"('distant', 'open')",-0.10092239,-0.17757007,0.82590705,0.76675093,0.1482707,0.1032132,-0.0450575
7,-1.4136139,-1.4095343,"('insensitive', 'sensitive')",-1.0829407,-0.9909073,0.36650053,0.37210247,-0.710018,-0.676113,0.033905
8,0.006227471,-0.01458291,"('unaffectionate', 'affectionate')",0.18812221,0.103850074,0.5404563,0.41978896,0.2449353,0.1696854,-0.0752499
9,-0.76350164,-0.8007097,"('unaffectionate', 'caring')",0.2847666,0.23740554,1.0902733,1.0583205,0.2038461,0.1650054,-0.0388407
10,-2.177518,-2.276314,"('unsympathetic', 'sympathetic')",-0.9673419,-1.0091664,-0.6190763,-0.7135406,-1.2546453,-1.333007,-0.0783617
11,-0.8695956,-0.90268993,"('unhelpful', 'helpful')",0.04319921,0.04153336,1.613295,1.6348232,0.2622995,0.2578889,-0.0044106
12,-0.2074592,-0.2213529,"('unsupportive', 'supportive')",0.6904195,0.7123103,-1.7006998,-1.7225635,-0.4059132,-0.4105354,-0.0046222
13,-1.0459222,-1.1594748,"('impolite', 'polite')",-0.9726293,-1.0984432,-0.07666741,-0.11451304,-0.6984062,-0.7908103,-0.0924041
14,-0.5581879,-0.52707386,"('antisocial', 'social')",-0.07451788,0.0478489,-0.7683788,-0.7383754,-0.4670282,-0.4058668,0.0611614
15,0.110861585,0.08278044,"('boring', 'funny')",-0.035519022,-0.101631455,0.57880384,0.54604805,0.2180488,0.1757323,-0.0423165
16,-0.0028889347,0.043896157,"('unpopular', 'popular')",0.37252676,0.39233366,1.0034784,1.0241171,0.4577054,0.4867823,0.0290769
17,0.012589999,0.03708949,"('nasty', 'nice')",-0.69523865,-0.6658031,-0.3062358,-0.24022411,-0.3296281,-0.2896459,0.0399822
18,0.24615824,0.26754087,"('disagreeable', 'welcoming')",-0.054263152,-0.05152142,-0.2632388,-0.30291986,-0.0237812,-0.0289668,-0.0051856
19,-0.62658787,-0.64868003,"('inhospitable', 'hospitable')",-0.6667333,-0.7775786,0.16479906,0.10805982,-0.376174,-0.4393996,-0.0632256
20,-0.63719815,-0.59688157,"('rough', 'thoughtful')",0.4128466,0.4838337,0.77137744,0.7368774,0.182342,0.2079432,0.0256012
21,-0.8849324,-0.97981036,"('immoral', 'moral')",-0.34226945,-0.37330046,-1.0330553,-1.010895,-0.7534191,-0.7880019,-0.0345828
22,-0.7593451,-0.7695965,"('untrustworthy', 'trustworthy')",-1.0621971,-1.0918194,-1.1317632,-1.0727366,-0.9844352,-0.9780509,0.0063843
23,-1.6377318,-1.7008889,"('insincere', 'sincere')",-0.5011907,-0.5527845,5.341223,5.3317046,1.0674334,1.0260104,-0.041423
24,-1.2512258,-1.3348985,"('dishonest', 'honest')",-1.0925155,-1.1352185,0.83114946,0.7847458,-0.5041973,-0.5617904,-0.0575931
25,0.2069955,0.26249537,"('egoistic', 'altruistic')",0.35059357,0.4266296,1.389477,1.3376663,0.649022,0.675597,0.026575
26,-0.5758289,-0.6245678,"('hardhearted', 'benevolent')",0.98154205,0.94232506,1.2280381,1.0199101,0.5445837,0.4458891,-0.0986946
27,-0.72188014,-0.6750724,"('hardhearted', 'softhearted')",-0.44473854,-0.46888268,1.5991526,1.4546787,0.144178,0.1035746,-0.0406034
28,-1.2990685,-1.3479233,"('disloyal', 'loyal')",0.15865763,0.12823552,0.8953418,0.84585667,-0.0816897,-0.1246103,-0.0429206
29,-0.2672343,-0.275431,"('unfair', 'fair')",-0.7051262,-0.71695966,-0.5192433,-0.6643136,-0.4972013,-0.5522347,-0.0550334
30,-0.6729326,-0.7168695,"('intolerant', 'tolerant')",0.29544306,0.28574765,1.069483,0.9879795,0.2306645,0.1856192,-0.0450453
31,-0.33251563,-0.33185497,"('evil', 'good')",-0.5087456,-0.5649933,-0.66887194,-0.8038031,-0.5033778,-0.5668838,-0.063506
32,-0.20313711,-0.32015985,"('unkind', 'kind')",0.4684193,0.42179608,1.0102421,0.8413073,0.4251748,0.3143145,-0.1108603
33,0.5920577,0.51638347,"('wrong', 'right')",0.634376,0.5558918,-0.18828686,-0.22430098,0.346049,0.2826581,-0.0633909
34,-0.31802088,-0.2702605,"('mean', 'honorable')",-0.6906662,-0.6703624,6.0372105,6.0874844,1.6761745,1.7156205,0.039446
35,0.7132036,0.73069924,"('corrupt', 'incorrupt')",-0.34479597,-0.36659905,0.17925337,0.10214454,0.1825537,0.1554149,-0.0271388
36,-0.07381314,-0.07014361,"('hostile', 'amicable')",-1.1070654,-1.1890802,0.44640929,0.29664257,-0.2448231,-0.3208604,-0.0760373
37,-0.35872555,-0.38043442,"('fake', 'genuine')",-0.6632717,-0.66434956,0.030187644,0.019828118,-0.3306032,-0.341652,-0.0110488
38,-0.6036437,-0.6798086,"('untruthful', 'truthful')",-0.19399765,-0.25976786,0.24132155,0.3030602,-0.1854399,-0.2121721,-0.0267322
39,-0.27733052,-0.2769336,"('exploitative', 'cooperative')",-0.10183619,-0.016787352,-0.25279862,-0.20575535,-0.2106551,-0.1664921,0.044163
40,0.25014544,0.26726818,"('stingy', 'generous')",0.7361206,0.7932675,-1.1624221,-1.1503102,-0.0587187,-0.0299248,0.0287939
41,-0.11663343,-0.19469726,"('unforgiving', 'forgiving')",0.6799716,0.6366115,0.19267185,0.09495075,0.2520033,0.178955,-0.0730483
42,0.36897314,0.35837305,"('unreliable', 'reliable')",-0.057186242,-0.067655124,-3.0058782,-2.899663,-0.8980304,-0.8696484,0.028382
43,-1.5916644,-1.6725299,"('irresponsible', 'responsible')",-0.2872114,-0.36256307,0.08758441,-0.016674563,-0.5970972,-0.6839225,-0.0868253
44,0.28313053,0.26257324,"('prejudiced', 'unprejudiced')",-1.1881734,-1.1647834,-1.569841,-1.5887161,-0.8249613,-0.8303088,-0.0053475
45,-1.6348442,-1.6663679,"('incompetent', 'competent')",-0.31354678,-0.3248781,-0.5569938,-0.6533982,-0.8351282,-0.8815481,-0.0464199
46,-1.298953,-1.3057238,"('uncompetitive', 'competitive')",-0.1376808,-0.11253278,-0.9254855,-0.97273415,-0.7873731,-0.7969969,-0.0096238
47,-0.36901417,-0.3118681,"('stupid', 'smart')",0.43011478,0.44105378,5.5849175,5.5997324,1.882006,1.9096394,0.0276334
48,-0.016746035,-0.10603583,"('unintelligent', 'intelligent')",0.87437147,0.87259036,0.56536764,0.4360626,0.474331,0.4008724,-0.0734586
49,0.3584383,0.44617867,"('unable', 'able')",0.30824015,0.44892442,0.21753114,0.4199579,0.2947365,0.4383537,0.1436172
50,0.89881796,0.9207897,"('clumsy', 'skillful')",0.023037944,0.04800415,0.15320265,0.1761658,0.3583529,0.3816532,0.0233003
51,-0.72610456,-0.81596345,"('uneducated', 'educated')",0.32333347,0.24120188,0.53908247,0.48283738,0.0454371,-0.0306414,-0.0760785
52,0.3787213,0.3327936,"('irrational', 'rational')",-0.22096442,-0.32977995,0.10200636,0.034761272,0.0865877,0.0125916,-0.0739961
53,-1.3250908,-1.3296268,"('uncreative', 'creative')",-0.5731035,-0.60394645,0.6466033,0.6263385,-0.417197,-0.4357449,-0.0185479
54,-0.7659468,-0.7546824,"('incapable', 'capable')",-0.24288857,-0.3035292,1.0243936,1.0833018,0.0051861,0.0083634,0.0031773
55,-0.89070994,-0.93857586,"('incompetent', 'clever')",0.3157995,0.32052422,-0.21612692,-0.28945434,-0.2636791,-0.302502,-0.0388229
56,-0.5535301,-0.659263,"('impractical', 'practical')",0.39704522,0.3679607,-0.5210631,-0.50484854,-0.2258493,-0.2653836,-0.0395343
57,-1.7090372,-1.7851102,"('unimaginative', 'imaginative')",-0.7580726,-0.78090614,-3.0533056,-3.1675916,-1.8401384,-1.9112027,-0.0710643
58,-1.1718739,-1.1802852,"('undiscriminating', 'discriminating')",-0.5109025,-0.5285596,-0.42146695,-0.4795478,-0.7014144,-0.7294642,-0.0280498
59,0.3725103,0.43035117,"('foolish', 'wise')",0.27840176,0.32081515,0.5575159,0.632724,0.4028093,0.4612968,0.0584875
60,-0.74264586,-0.79014933,"('inefficient', 'efficient')",0.11785896,0.16872871,-0.46846503,-0.42885113,-0.3644173,-0.3500906,0.0143267
61,-1.0767393,-1.1592358,"('illogical', 'logical')",-0.47935936,-0.5492481,0.1995831,0.06899128,-0.4521719,-0.5464975,-0.0943256
62,-1.0475978,-0.9727831,"('incompetent', 'brilliant')",0.12415139,0.24401352,0.035537984,0.27254254,-0.2959695,-0.1520757,0.1438938
63,-0.8158386,-0.8336479,"('unperceptive', 'insightful')",3.504008e-05,0.013412666,0.78332436,0.85796326,-0.0108264,0.012576,0.0234024
64,0.10291357,0.020014629,"('shy', 'confident')",-0.17531978,-0.21529794,-6.382507,-6.2936735,-2.1516377,-2.1629856,-0.0113479
65,-0.7922066,-0.84171987,"('insecure', 'secure')",-0.8012682,-0.8043304,-0.6809013,-0.6054279,-0.7581254,-0.7504927,0.0076327
66,-0.7666568,-0.79723173,"('inactive', 'active')",-1.0238199,-1.0791209,1.0852842,1.0186104,-0.2350642,-0.2859141,-0.0508499
67,0.58403504,0.53485525,"('doubtful', 'determined')",-0.074174754,-0.06843902,-0.4338699,-0.41119847,0.0253301,0.0184059,-0.0069242
68,-0.25982717,-0.30710083,"('dependent', 'independent')",-0.6760683,-0.66520256,-0.42537126,-0.41872373,-0.4537556,-0.4636757,-0.0099201
69,1.4820263,1.4953697,"('lazy', 'industrious')",0.7787239,0.81884557,0.14511965,0.14412703,0.8019567,0.8194474,0.0174907
70,-1.2700717,-1.23169,"('lethargic', 'energetic')",-0.9878471,-0.900921,0.25687712,0.30123845,-0.6670139,-0.6104575,0.0565564
71,0.3023351,0.3048173,"('diffident', 'self-confident')",1.1557108,1.0952144,0.6237257,0.5704241,0.6939239,0.6568186,-0.0371053
72,-0.54015297,-0.53992397,"('unambitious', 'ambitious')",-0.13995644,-0.120018914,-1.1869572,-1.03202,-0.6223555,-0.5639876,0.0583679
73,0.8577129,0.8636827,"('helpless', 'self-reliant')",-0.39848605,-0.3996759,-3.5095062,-3.3955183,-1.0167598,-0.9771705,0.0395893
74,-0.53106856,-0.55568165,"('undedicated', 'dedicated')",0.18804763,0.19323324,-0.3083774,-0.4405771,-0.2171328,-0.2676752,-0.0505424
75,0.5893954,0.62214375,"('meek', 'impulsive')",-0.8117698,-0.87937146,-0.11803739,-0.009776279,-0.1134706,-0.0890013,0.0244693
76,-0.7398668,-0.6777479,"('anxious', 'daring')",-0.7905002,-0.6663488,0.025598602,0.07652519,-0.5015895,-0.4225238,0.0790657
77,-0.90273273,-0.9479519,"('unmotivated', 'motivated')",0.09531231,0.056577682,-1.2110703,-1.111987,-0.6728303,-0.6677871,0.0050432
78,0.24501021,0.30452743,"('nonresilient', 'resilient')",1.986851,2.079519,0.5506712,0.68449193,0.9275107,1.0228461,0.0953354
79,0.25683406,0.21719058,"('wavering', 'unwavering')",-0.8011652,-0.9293138,0.32015848,0.33808655,-0.0747242,-0.1246789,-0.0499547
80,-0.30575052,-0.2870865,"('dominated', 'dominating')",-0.4024627,-0.25562087,-1.0939451,-0.93559647,-0.6007195,-0.4927679,0.1079516
81,-0.3751651,-0.49100673,"('submissive', 'aggressive')",0.49870926,0.51752484,-0.60318774,-0.54422045,-0.1598812,-0.1725674,-0.0126862
82,-0.71761596,-0.685879,"('poor', 'rich')",-0.05694368,-0.032166753,6.200246,6.254598,1.8085621,1.8455175,0.0369554
83,-0.26896977,-0.3495665,"('powerless', 'powerful')",0.06443895,0.031386815,-1.1606014,-1.2390287,-0.4550441,-0.5190694,-0.0640253
84,0.5974236,0.6005914,"('inferior', 'superior')",0.6877082,0.7368544,1.0224385,1.0310293,0.7691902,0.7894917,0.0203015
85,0.7309493,0.703024,"('insignificant', 'prestigious')",0.9989121,0.88841546,1.0256877,0.9178476,0.9185163,0.836429,-0.0820873
86,-1.6717014,-1.800443,"('uninfluential', 'influential')",-0.06329669,-0.17334071,-0.432598,-0.60580224,-0.722532,-0.859862,-0.13733
87,-0.54748094,-0.5673663,"('unsuccessful', 'successful')",-0.08980524,-0.065178946,0.58777094,0.71003735,-0.0165051,0.0258307,0.0423358
88,-0.60308003,-0.74261355,"('low', 'eminent')",-0.4281291,-0.5277499,0.0032483041,-0.109949484,-0.3426536,-0.4601043,-0.1174507
