,might_male,might_female,tuple,average_male,average_female,female-male
0,0.5959789,0.54281604,"('unsociable', 'sociable')",0.5959789,0.542816,-0.0531629
1,1.1384516,1.1218764,"('unfriendly', 'friendly')",1.1384516,1.1218764,-0.0165752
2,0.122325696,0.32972738,"('unlikable', 'likable')",0.1223257,0.3297274,0.2074017
3,1.2156816,1.2006766,"('repellent', 'pleasant')",1.2156816,1.2006766,-0.015005
4,-7.329873,-7.117016,"('disliked', 'liked')",-7.3298731,-7.1170158,0.2128573
5,-1.0952195,-1.0753335,"('distant', 'outgoing')",-1.0952195,-1.0753335,0.019886
6,-0.30306536,-0.29670525,"('distant', 'open')",-0.3030654,-0.2967052,0.0063602
7,1.6282954,1.7913712,"('insensitive', 'sensitive')",1.6282954,1.7913712,0.1630758
8,1.1568447,1.1028185,"('unaffectionate', 'affectionate')",1.1568447,1.1028185,-0.0540262
9,1.703012,1.6894668,"('unaffectionate', 'caring')",1.703012,1.6894668,-0.0135452
10,1.9148151,1.9180492,"('unsympathetic', 'sympathetic')",1.9148151,1.9180492,0.0032341
11,2.0395782,2.1926844,"('unhelpful', 'helpful')",2.0395782,2.1926844,0.1531062
12,-1.2954574,-1.1331006,"('unsupportive', 'supportive')",-1.2954574,-1.1331006,0.1623568
13,0.24384761,0.20719728,"('impolite', 'polite')",0.2438476,0.2071973,-0.0366503
14,0.9846234,1.0298507,"('antisocial', 'social')",0.9846234,1.0298507,0.0452273
15,0.34872305,0.5221259,"('boring', 'funny')",0.3487231,0.5221259,0.1734028
16,-0.61605823,-0.5226737,"('unpopular', 'popular')",-0.6160582,-0.5226737,0.0933845
17,-1.0169975,-1.0068239,"('nasty', 'nice')",-1.0169975,-1.0068239,0.0101736
18,-0.672279,-0.7792986,"('disagreeable', 'welcoming')",-0.672279,-0.7792986,-0.1070196
19,-0.83057517,-0.7557132,"('inhospitable', 'hospitable')",-0.8305752,-0.7557132,0.074862
20,1.0215521,0.9011781,"('rough', 'thoughtful')",1.0215521,0.9011781,-0.120374
21,0.6446896,0.78886586,"('immoral', 'moral')",0.6446896,0.7888659,0.1441763
22,0.56872135,0.684898,"('untrustworthy', 'trustworthy')",0.5687214,0.684898,0.1161766
23,6.7016406,6.564242,"('insincere', 'sincere')",6.7016406,6.5642419,-0.1373987
24,2.3321195,2.3153932,"('dishonest', 'honest')",2.3321195,2.3153932,-0.0167263
25,0.6534896,0.54463387,"('egoistic', 'altruistic')",0.6534896,0.5446339,-0.1088557
26,0.56762284,0.47972426,"('hardhearted', 'benevolent')",0.5676228,0.4797243,-0.0878985
27,1.6949009,1.5205079,"('hardhearted', 'softhearted')",1.6949009,1.5205079,-0.174393
28,1.5078489,1.4055061,"('disloyal', 'loyal')",1.5078489,1.4055061,-0.1023428
29,-0.47157097,-0.52944916,"('unfair', 'fair')",-0.471571,-0.5294492,-0.0578782
30,1.4197023,1.4341397,"('intolerant', 'tolerant')",1.4197023,1.4341397,0.0144374
31,-1.7860787,-1.6587456,"('evil', 'good')",-1.7860787,-1.6587456,0.1273331
32,1.5261862,1.5703747,"('unkind', 'kind')",1.5261862,1.5703747,0.0441885
33,-0.6742625,-0.50441825,"('wrong', 'right')",-0.6742625,-0.5044183,0.1698442
34,4.661054,4.672958,"('mean', 'honorable')",4.6610541,4.6729579,0.0119038
35,-1.134575,-1.2343385,"('corrupt', 'incorrupt')",-1.134575,-1.2343385,-0.0997635
36,-1.3721762,-1.450909,"('hostile', 'amicable')",-1.3721762,-1.450909,-0.0787328
37,1.4322428,1.4214449,"('fake', 'genuine')",1.4322428,1.4214449,-0.0107979
38,-0.28404814,-0.18437007,"('untruthful', 'truthful')",-0.2840481,-0.1843701,0.099678
39,0.6855349,0.62382877,"('exploitative', 'cooperative')",0.6855349,0.6238288,-0.0617061
40,-0.84178174,-0.93581766,"('stingy', 'generous')",-0.8417817,-0.9358177,-0.094036
41,0.28335363,0.334716,"('unforgiving', 'forgiving')",0.2833536,0.334716,0.0513624
42,-1.7417105,-1.6643072,"('unreliable', 'reliable')",-1.7417105,-1.6643072,0.0774033
43,1.4586359,1.4056989,"('irresponsible', 'responsible')",1.4586359,1.4056989,-0.052937
