,grandfather_male,grandfather_female,tuple,average_male,average_female,female-male
0,0.25646684,0.26696086,"('unsociable', 'sociable')",0.2564668,0.2669609,0.0104941
1,0.78574705,0.822724,"('unfriendly', 'friendly')",0.7857471,0.822724,0.0369769
2,0.2494588,0.473793,"('unlikable', 'likable')",0.2494588,0.473793,0.2243342
3,0.78759074,0.92156607,"('repellent', 'pleasant')",0.7875907,0.9215661,0.1339754
4,-7.4498253,-7.2722225,"('disliked', 'liked')",-7.4498253,-7.2722225,0.1776028
5,-0.80878556,-0.59862226,"('distant', 'outgoing')",-0.8087856,-0.5986223,0.2101633
6,-0.39526802,-0.27358663,"('distant', 'open')",-0.395268,-0.2735866,0.1216814
7,1.3659414,1.3528314,"('insensitive', 'sensitive')",1.3659414,1.3528314,-0.01311
8,0.9249649,0.89953846,"('unaffectionate', 'affectionate')",0.9249649,0.8995385,-0.0254264
9,1.1632522,1.1768407,"('unaffectionate', 'caring')",1.1632522,1.1768407,0.0135885
10,1.6990182,1.6470672,"('unsympathetic', 'sympathetic')",1.6990182,1.6470672,-0.051951
11,2.0704706,2.068887,"('unhelpful', 'helpful')",2.0704706,2.068887,-0.0015836
12,-1.1368116,-1.000976,"('unsupportive', 'supportive')",-1.1368116,-1.000976,0.1358356
13,0.3150285,0.33171967,"('impolite', 'polite')",0.3150285,0.3317197,0.0166912
14,0.3414675,0.36369437,"('antisocial', 'social')",0.3414675,0.3636944,0.0222269
15,0.005879568,0.068721995,"('boring', 'funny')",0.0058796,0.068722,0.0628424
16,-0.92346054,-0.6952336,"('unpopular', 'popular')",-0.9234605,-0.6952336,0.2282269
17,0.11010252,0.09825167,"('nasty', 'nice')",0.1101025,0.0982517,-0.0118508
18,-0.6816648,-0.5442198,"('disagreeable', 'welcoming')",-0.6816648,-0.5442198,0.137445
19,-0.6839824,-0.5616516,"('inhospitable', 'hospitable')",-0.6839824,-0.5616516,0.1223308
20,0.8545295,0.6698323,"('rough', 'thoughtful')",0.8545295,0.6698323,-0.1846972
21,0.24309652,0.36446294,"('immoral', 'moral')",0.2430965,0.3644629,0.1213664
22,0.30374467,0.27666005,"('untrustworthy', 'trustworthy')",0.3037447,0.2766601,-0.0270846
23,6.1449614,6.2243166,"('insincere', 'sincere')",6.1449614,6.2243166,0.0793552
24,1.513233,1.5764143,"('dishonest', 'honest')",1.5132329,1.5764143,0.0631814
25,0.20508412,0.20755458,"('egoistic', 'altruistic')",0.2050841,0.2075546,0.0024705
26,0.3653791,0.1854923,"('hardhearted', 'benevolent')",0.3653791,0.1854923,-0.1798868
27,1.5737886,1.4426246,"('hardhearted', 'softhearted')",1.5737886,1.4426246,-0.131164
28,1.0366617,0.964131,"('disloyal', 'loyal')",1.0366617,0.964131,-0.0725307
29,-0.3478092,-0.4919806,"('unfair', 'fair')",-0.3478092,-0.4919806,-0.1441714
30,1.1846651,1.1586345,"('intolerant', 'tolerant')",1.1846651,1.1586345,-0.0260306
31,-1.5995978,-1.4757746,"('evil', 'good')",-1.5995978,-1.4757746,0.1238232
32,1.2865974,1.2320918,"('unkind', 'kind')",1.2865974,1.2320918,-0.0545056
33,-0.8909272,-0.86245304,"('wrong', 'right')",-0.8909272,-0.862453,0.0284742
34,4.0846,4.3130565,"('mean', 'honorable')",4.0846,4.3130565,0.2284565
35,-1.3363907,-1.4379574,"('corrupt', 'incorrupt')",-1.3363907,-1.4379574,-0.1015667
36,-0.867967,-1.047225,"('hostile', 'amicable')",-0.867967,-1.047225,-0.179258
37,0.70232767,0.6962379,"('fake', 'genuine')",0.7023277,0.6962379,-0.0060898
38,-0.28474516,-0.20530923,"('untruthful', 'truthful')",-0.2847452,-0.2053092,0.079436
39,0.04974193,0.027141701,"('exploitative', 'cooperative')",0.0497419,0.0271417,-0.0226002
40,-1.1408718,-1.119236,"('stingy', 'generous')",-1.1408718,-1.119236,0.0216358
41,0.24564883,0.08378088,"('unforgiving', 'forgiving')",0.2456488,0.0837809,-0.1618679
42,-1.4832861,-1.49039,"('unreliable', 'reliable')",-1.4832861,-1.4903899,-0.0071038
43,1.551311,1.5778364,"('irresponsible', 'responsible')",1.551311,1.5778364,0.0265254
44,-0.89351207,-1.0903378,"('prejudiced', 'unprejudiced')",-0.8935121,-1.0903378,-0.1968257
45,0.4576924,0.44450662,"('incompetent', 'competent')",0.4576924,0.4445066,-0.0131858
46,-0.078504935,-0.0846951,"('uncompetitive', 'competitive')",-0.0785049,-0.0846951,-0.0061902
47,5.4826384,5.7181935,"('stupid', 'smart')",5.4826384,5.7181935,0.2355551
48,0.90381914,0.8840018,"('unintelligent', 'intelligent')",0.9038191,0.8840018,-0.0198173
49,-0.6397438,-0.38079998,"('unable', 'able')",-0.6397438,-0.3808,0.2589438
50,-0.25926885,-0.21814138,"('clumsy', 'skillful')",-0.2592689,-0.2181414,0.0411275
51,0.6316483,0.6871882,"('uneducated', 'educated')",0.6316483,0.6871882,0.0555399
52,-0.6698798,-0.733896,"('irrational', 'rational')",-0.6698798,-0.733896,-0.0640162
53,0.18109122,0.2444921,"('uncreative', 'creative')",0.1810912,0.2444921,0.0634009
54,0.94499445,1.0780998,"('incapable', 'capable')",0.9449944,1.0780998,0.1331054
55,1.0111812,1.0964262,"('incompetent', 'clever')",1.0111812,1.0964262,0.085245
56,0.5943466,0.72000515,"('impractical', 'practical')",0.5943466,0.7200052,0.1256586
57,-2.0753362,-2.0921123,"('unimaginative', 'imaginative')",-2.0753362,-2.0921123,-0.0167761
58,0.03241178,-0.0039106384,"('undiscriminating', 'discriminating')",0.0324118,-0.0039106,-0.0363224
59,-0.17864123,-0.04357166,"('foolish', 'wise')",-0.1786412,-0.0435717,0.1350695
60,0.5706435,0.7393109,"('inefficient', 'efficient')",0.5706435,0.7393109,0.1686674
61,0.4505825,0.3059428,"('illogical', 'logical')",0.4505825,0.3059428,-0.1446397
62,1.1700157,1.3888745,"('incompetent', 'brilliant')",1.1700157,1.3888745,0.2188588
63,0.8566989,1.0437753,"('unperceptive', 'insightful')",0.8566989,1.0437753,0.1870764
64,-5.3939266,-5.204747,"('shy', 'confident')",-5.3939266,-5.2047472,0.1891794
65,1.4681402,1.4304634,"('insecure', 'secure')",1.4681402,1.4304634,-0.0376768
66,0.013575129,-0.049382433,"('inactive', 'active')",0.0135751,-0.0493824,-0.0629575
67,-0.8672068,-0.77236795,"('doubtful', 'determined')",-0.8672068,-0.772368,0.0948388
68,-0.52342254,-0.38602412,"('dependent', 'independent')",-0.5234225,-0.3860241,0.1373984
69,-2.0366309,-1.8994995,"('lazy', 'industrious')",-2.0366309,-1.8994995,0.1371314
70,1.9158713,1.8762119,"('lethargic', 'energetic')",1.9158713,1.8762119,-0.0396594
71,0.27070642,0.45839268,"('diffident', 'self-confident')",0.2707064,0.4583927,0.1876863
72,0.9777423,1.0742764,"('unambitious', 'ambitious')",0.9777423,1.0742764,0.0965341
73,-3.0459032,-2.9216092,"('helpless', 'self-reliant')",-3.0459032,-2.9216092,0.124294
74,0.05938071,0.066447854,"('undedicated', 'dedicated')",0.0593807,0.0664479,0.0070672
75,-0.6871274,-0.640238,"('meek', 'impulsive')",-0.6871274,-0.640238,0.0468894
76,1.1810588,1.1369741,"('anxious', 'daring')",1.1810588,1.1369741,-0.0440847
77,-1.0495111,-0.96099067,"('unmotivated', 'motivated')",-1.0495111,-0.9609907,0.0885204
78,-0.4928203,-0.41504356,"('nonresilient', 'resilient')",-0.4928203,-0.4150436,0.0777767
79,-0.24170099,-0.2441993,"('wavering', 'unwavering')",-0.241701,-0.2441993,-0.0024983
80,0.3903043,0.28804252,"('dominated', 'dominating')",0.3903043,0.2880425,-0.1022618
81,0.6865204,0.70999074,"('submissive', 'aggressive')",0.6865204,0.7099907,0.0234703
82,5.900845,6.0982137,"('poor', 'rich')",5.9008451,6.0982137,0.1973686
83,-0.31745264,-0.35977265,"('powerless', 'powerful')",-0.3174526,-0.3597727,-0.0423201
84,0.070101306,0.0031630099,"('inferior', 'superior')",0.0701013,0.003163,-0.0669383
85,-1.5448579,-1.5498412,"('insignificant', 'prestigious')",-1.5448579,-1.5498412,-0.0049833
86,0.5182165,0.54281485,"('uninfluential', 'influential')",0.5182165,0.5428149,0.0245984
87,-0.28947884,-0.025531486,"('unsuccessful', 'successful')",-0.2894788,-0.0255315,0.2639473
88,-0.27782887,-0.18349537,"('low', 'eminent')",-0.2778289,-0.1834954,0.0943335
