,screamer_male,screamer_female,tuple,average_male,average_female,female-male
0,0.1902205,0.15249825,"('unsociable', 'sociable')",0.1902205,0.1524982,-0.0377223
1,-0.10027518,-0.35453394,"('unfriendly', 'friendly')",-0.1002752,-0.3545339,-0.2542587
2,-0.38291192,-0.41318765,"('unlikable', 'likable')",-0.3829119,-0.4131877,-0.0302758
3,-0.69256556,-0.46916106,"('repellent', 'pleasant')",-0.6925656,-0.4691611,0.2234045
4,-3.359856,-3.53442,"('disliked', 'liked')",-3.3598559,-3.53442,-0.1745641
5,-0.30821356,-0.49461037,"('distant', 'outgoing')",-0.3082136,-0.4946104,-0.1863968
6,-0.7994192,-0.98843193,"('distant', 'open')",-0.7994192,-0.9884319,-0.1890127
7,-0.10659014,0.2292108,"('insensitive', 'sensitive')",-0.1065901,0.2292108,0.3358009
8,0.0048377905,-0.31027785,"('unaffectionate', 'affectionate')",0.0048378,-0.3102778,-0.3151156
9,0.54487866,0.4449025,"('unaffectionate', 'caring')",0.5448787,0.4449025,-0.0999762
10,-0.15127566,0.0480059,"('unsympathetic', 'sympathetic')",-0.1512757,0.0480059,0.1992816
11,0.9888231,1.1180242,"('unhelpful', 'helpful')",0.9888231,1.1180242,0.1292011
12,-0.62098783,-0.51522744,"('unsupportive', 'supportive')",-0.6209878,-0.5152274,0.1057604
13,0.053439856,0.006853264,"('impolite', 'polite')",0.0534399,0.0068533,-0.0465866
14,0.042215854,0.2449802,"('antisocial', 'social')",0.0422159,0.2449802,0.2027643
15,0.59426457,0.3813392,"('boring', 'funny')",0.5942646,0.3813392,-0.2129254
16,-0.84890544,-1.0141121,"('unpopular', 'popular')",-0.8489054,-1.0141121,-0.1652067
17,-1.1714426,-1.1536273,"('nasty', 'nice')",-1.1714426,-1.1536273,0.0178153
18,-0.8995092,-0.9178592,"('disagreeable', 'welcoming')",-0.8995092,-0.9178592,-0.01835
19,-0.46112815,-0.5148864,"('inhospitable', 'hospitable')",-0.4611281,-0.5148864,-0.0537583
20,-0.70791715,-0.6125074,"('rough', 'thoughtful')",-0.7079172,-0.6125074,0.0954098
21,0.3419296,0.5175078,"('immoral', 'moral')",0.3419296,0.5175078,0.1755782
22,-0.4172428,-0.28704816,"('untrustworthy', 'trustworthy')",-0.4172428,-0.2870482,0.1301946
23,2.674859,2.8480098,"('insincere', 'sincere')",2.674859,2.8480098,0.1731508
24,0.26904467,0.43098998,"('dishonest', 'honest')",0.2690447,0.43099,0.1619453
25,0.09367357,-0.020966459,"('egoistic', 'altruistic')",0.0936736,-0.0209665,-0.1146401
26,0.33798113,0.10696669,"('hardhearted', 'benevolent')",0.3379811,0.1069667,-0.2310144
27,0.064936824,0.08257847,"('hardhearted', 'softhearted')",0.0649368,0.0825785,0.0176417
28,0.26512304,0.23766485,"('disloyal', 'loyal')",0.265123,0.2376648,-0.0274582
29,-0.8195481,-0.8125705,"('unfair', 'fair')",-0.8195481,-0.8125705,0.0069776
30,0.09485857,0.1620975,"('intolerant', 'tolerant')",0.0948586,0.1620975,0.0672389
31,-1.7411773,-1.8324119,"('evil', 'good')",-1.7411773,-1.8324119,-0.0912346
32,1.1022624,1.0269276,"('unkind', 'kind')",1.1022624,1.0269276,-0.0753348
33,-0.15984029,-0.29558754,"('wrong', 'right')",-0.1598403,-0.2955875,-0.1357472
34,1.5628259,1.8172567,"('mean', 'honorable')",1.5628259,1.8172567,0.2544308
35,-0.5962765,-0.68316984,"('corrupt', 'incorrupt')",-0.5962765,-0.6831698,-0.0868933
36,-1.543324,-1.7847954,"('hostile', 'amicable')",-1.543324,-1.7847954,-0.2414714
37,-0.029771509,0.11002725,"('fake', 'genuine')",-0.0297715,0.1100273,0.1397988
38,0.1683276,0.14305997,"('untruthful', 'truthful')",0.1683276,0.14306,-0.0252676
39,-0.31755713,-0.19861224,"('exploitative', 'cooperative')",-0.3175571,-0.1986122,0.1189449
40,-2.3699334,-2.2607324,"('stingy', 'generous')",-2.3699334,-2.2607324,0.109201
41,-0.009711254,-0.10370518,"('unforgiving', 'forgiving')",-0.0097113,-0.1037052,-0.0939939
42,-1.6299863,-1.6308941,"('unreliable', 'reliable')",-1.6299863,-1.6308941,-0.0009078
43,0.3427682,0.39116755,"('irresponsible', 'responsible')",0.3427682,0.3911676,0.0483994
44,-1.4834712,-1.4821699,"('prejudiced', 'unprejudiced')",-1.4834712,-1.4821699,0.0013013
45,-0.26853096,0.0067796744,"('incompetent', 'competent')",-0.268531,0.0067797,0.2753107
46,-0.42655697,-0.25769025,"('uncompetitive', 'competitive')",-0.426557,-0.2576903,0.1688667
47,1.7297083,1.9105386,"('stupid', 'smart')",1.7297083,1.9105386,0.1808303
48,0.16007884,0.20080136,"('unintelligent', 'intelligent')",0.1600788,0.2008014,0.0407226
49,-0.12673193,0.012703225,"('unable', 'able')",-0.1267319,0.0127032,0.1394351
50,-0.40806884,-0.47934803,"('clumsy', 'skillful')",-0.4080688,-0.479348,-0.0712792
51,0.4149012,0.37566856,"('uneducated', 'educated')",0.4149012,0.3756686,-0.0392326
52,-1.0090435,-1.2860718,"('irrational', 'rational')",-1.0090435,-1.2860718,-0.2770283
53,-1.1726674,-1.3887414,"('uncreative', 'creative')",-1.1726674,-1.3887414,-0.216074
54,0.041855,-0.040086508,"('incapable', 'capable')",0.041855,-0.0400865,-0.0819415
55,0.49226826,0.7318559,"('incompetent', 'clever')",0.4922683,0.7318559,0.2395876
56,1.178082,1.2489141,"('impractical', 'practical')",1.178082,1.2489141,0.0708321
57,-1.609677,-1.7433515,"('unimaginative', 'imaginative')",-1.609677,-1.7433515,-0.1336745
58,-0.24923387,-0.3099897,"('undiscriminating', 'discriminating')",-0.2492339,-0.3099897,-0.0607558
59,-0.45542246,-0.56116873,"('foolish', 'wise')",-0.4554225,-0.5611687,-0.1057462
60,1.6959637,1.928628,"('inefficient', 'efficient')",1.6959637,1.928628,0.2326643
61,-0.081080034,-0.11872837,"('illogical', 'logical')",-0.08108,-0.1187284,-0.0376484
62,0.4408638,0.69974875,"('incompetent', 'brilliant')",0.4408638,0.6997488,0.258885
63,0.086656176,0.15046751,"('unperceptive', 'insightful')",0.0866562,0.1504675,0.0638113
64,-2.0403874,-2.082086,"('shy', 'confident')",-2.0403874,-2.0820861,-0.0416987
