,altera_male,altera_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.48062205,-0.5476953,"('unsociable', 'sociable')",-0.42748195,-0.5579258,-0.454052,-0.5528105,-0.0987585
1,-1.6974291,-1.6027578,"('unfriendly', 'friendly')",1.0776236,0.85765004,-0.3099027,-0.3725539,-0.0626512
2,-0.113995954,-0.15504183,"('unlikable', 'likable')",0.6625509,0.712284,0.2742775,0.2786211,0.0043436
3,-0.106316045,0.116006464,"('repellent', 'pleasant')",0.9505223,0.9194264,0.4221031,0.5177164,0.0956133
4,-0.78672576,-0.7609551,"('disliked', 'liked')",-6.4871106,-6.339893,-3.6369181,-3.5504241,0.086494
5,-1.206339,-1.1695762,"('distant', 'outgoing')",-0.40400973,-0.48039305,-0.8051744,-0.8249846,-0.0198102
6,-1.3362787,-1.2366891,"('distant', 'open')",-0.43204623,-0.5604962,-0.8841624,-0.8985927,-0.0144303
7,-0.25551847,-0.14834619,"('insensitive', 'sensitive')",-0.08062788,-0.057912692,-0.1680732,-0.1031294,0.0649438
8,-0.65042824,-0.631224,"('unaffectionate', 'affectionate')",0.5790155,0.45332822,-0.0357064,-0.0889479,-0.0532415
9,-1.0739961,-0.9582518,"('unaffectionate', 'caring')",0.9497403,0.8656829,-0.0621279,-0.0462844,0.0158435
10,-0.4128879,-0.22667156,"('unsympathetic', 'sympathetic')",-0.9801642,-1.01705,-0.6965261,-0.6218608,0.0746653
11,0.09152115,0.13163385,"('unhelpful', 'helpful')",1.2912104,1.357643,0.6913658,0.7446384,0.0532726
12,-0.25512907,-0.010907583,"('unsupportive', 'supportive')",-2.207422,-2.1674469,-1.2312756,-1.0891773,0.1420983
13,-0.5833176,-0.70491236,"('impolite', 'polite')",-1.1416826,-1.1278195,-0.8625001,-0.916366,-0.0538659
14,0.79027444,0.7969696,"('antisocial', 'social')",0.12263593,0.062086202,0.4564552,0.4295279,-0.0269273
15,-0.4560336,-0.58109766,"('boring', 'funny')",0.101093665,0.120023824,-0.17747,-0.2305369,-0.0530669
16,-1.4222217,-1.309905,"('unpopular', 'popular')",0.51765364,0.41650033,-0.452284,-0.4467024,0.0055816
17,-1.1605858,-1.1159441,"('nasty', 'nice')",-0.4775327,-0.4071033,-0.8190593,-0.7615237,0.0575356
18,-0.661935,-0.5165895,"('disagreeable', 'welcoming')",-0.50886434,-0.58962375,-0.5853996,-0.5531067,0.0322929
19,-2.0295372,-1.9178247,"('inhospitable', 'hospitable')",-0.78458846,-0.7356793,-1.4070628,-1.3267521,0.0803107
20,0.56334364,0.59942025,"('rough', 'thoughtful')",0.8643716,0.78244376,0.7138577,0.690932,-0.0229257
21,0.20291933,0.18047547,"('immoral', 'moral')",-0.2756755,-0.20690623,-0.0363781,-0.0132154,0.0231627
22,-0.05287238,-0.044776242,"('untrustworthy', 'trustworthy')",-1.095196,-1.1448623,-0.5740342,-0.5948192,-0.020785
23,-0.5052825,-0.37174395,"('insincere', 'sincere')",5.1440263,4.9764185,2.3193719,2.3023372,-0.0170347
24,-0.941813,-1.0442305,"('dishonest', 'honest')",0.35500097,0.32501358,-0.293406,-0.3596084,-0.0662024
25,-0.6631411,-0.7971121,"('egoistic', 'altruistic')",1.3100077,1.1666315,0.3234333,0.1847597,-0.1386736
26,-0.22485463,-0.2516256,"('hardhearted', 'benevolent')",1.5634515,1.4265332,0.6692985,0.5874538,-0.0818447
27,0.016906934,-0.031202655,"('hardhearted', 'softhearted')",1.0181824,0.8270082,0.5175447,0.3979028,-0.1196419
28,-0.6146523,-0.65100205,"('disloyal', 'loyal')",1.0762417,1.0283356,0.2307947,0.1886668,-0.0421279
29,-0.6607015,-0.7299212,"('unfair', 'fair')",-0.32054973,-0.44177428,-0.4906256,-0.5858477,-0.0952221
30,0.2873382,0.30231342,"('intolerant', 'tolerant')",0.9006297,0.9491287,0.5939839,0.625721,0.0317371
31,-2.0295339,-1.8973548,"('evil', 'good')",-0.75147724,-0.8386899,-1.3905056,-1.3680224,0.0224832
32,-0.35315868,-0.34733728,"('unkind', 'kind')",0.482605,0.3381645,0.0647232,-0.0045864,-0.0693096
33,-0.5032865,-0.5187504,"('wrong', 'right')",-0.5876611,-0.62525296,-0.5454738,-0.5720017,-0.0265279
34,-0.30548406,-0.22688356,"('mean', 'honorable')",5.1252975,5.1778994,2.4099069,2.475508,0.0656011
35,-0.93162054,-1.0816221,"('corrupt', 'incorrupt')",-0.4066633,-0.45034334,-0.6691419,-0.7659827,-0.0968408
36,-1.438168,-1.3365175,"('hostile', 'amicable')",-0.12928961,-0.23443133,-0.7837288,-0.7854744,-0.0017456
37,0.041071497,0.05534564,"('fake', 'genuine')",-0.065002695,-0.068368435,-0.0119656,-0.0065114,0.0054542
38,-0.50739175,-0.3701805,"('untruthful', 'truthful')",-0.44899106,-0.32966372,-0.4781914,-0.3499221,0.1282693
39,-0.472382,-0.4887612,"('exploitative', 'cooperative')",0.15595075,0.17710786,-0.1582156,-0.1558267,0.0023889
40,-0.073784105,-0.09964763,"('stingy', 'generous')",-1.9701945,-2.112064,-1.0219892,-1.1058557,-0.0838665
41,0.045225438,0.10597295,"('unforgiving', 'forgiving')",0.03805606,0.01566536,0.0416408,0.0608192,0.0191784
42,0.45614186,0.64683634,"('unreliable', 'reliable')",-2.8803775,-2.8659575,-1.2121178,-1.1095606,0.1025572
43,0.08787206,0.17032334,"('irresponsible', 'responsible')",0.16064972,0.08960829,0.1242609,0.1299658,0.0057049
44,-0.110823415,-0.31043154,"('prejudiced', 'unprejudiced')",-1.4024259,-1.4637029,-0.7566246,-0.8870672,-0.1304426
45,-0.60254294,-0.39551994,"('incompetent', 'competent')",0.012872038,-0.038257454,-0.2948354,-0.2168887,0.0779467
46,0.020318525,0.16770953,"('uncompetitive', 'competitive')",-1.1218275,-1.0818628,-0.5507545,-0.4570766,0.0936779
47,-0.24758145,-0.25918987,"('stupid', 'smart')",5.0068545,4.881073,2.3796365,2.3109415,-0.068695
48,0.6395727,0.63149333,"('unintelligent', 'intelligent')",0.8982017,0.93601984,0.7688872,0.7837566,0.0148694
49,0.25070047,0.48306304,"('unable', 'able')",-0.092348784,0.051683128,0.0791758,0.2673731,0.1881973
50,-0.53302115,-0.327743,"('clumsy', 'skillful')",-0.057064593,-0.09059313,-0.2950429,-0.2091681,0.0858748
51,-0.18932404,-0.23506603,"('uneducated', 'educated')",-0.24970832,-0.28274357,-0.2195162,-0.2589048,-0.0393886
52,-1.3964007,-1.5834756,"('irrational', 'rational')",0.25513807,0.11376544,-0.5706313,-0.7348551,-0.1642238
53,-1.8498683,-1.6595279,"('uncreative', 'creative')",0.28006673,0.12396924,-0.7849008,-0.7677794,0.0171214
54,-0.8493136,-0.77118677,"('incapable', 'capable')",0.6548332,0.7051351,-0.0972402,-0.0330258,0.0642144
55,0.27551427,0.41782403,"('incompetent', 'clever')",0.28987667,0.31174463,0.2826955,0.3647843,0.0820888
56,0.5905342,0.68105036,"('impractical', 'practical')",-0.31644827,-0.2773608,0.137043,0.2018448,0.0648018
57,-0.3731382,-0.16604754,"('unimaginative', 'imaginative')",-3.0476348,-3.0307102,-1.7103865,-1.5983789,0.1120076
58,-0.11349949,0.0341621,"('undiscriminating', 'discriminating')",0.29809138,0.24880779,0.0922959,0.1414849,0.049189
59,-0.517953,-0.5146882,"('foolish', 'wise')",0.27107278,0.27608654,-0.1234401,-0.1193008,0.0041393
60,1.1406559,1.3113593,"('inefficient', 'efficient')",-0.058660936,0.09292075,0.5409974,0.70214,0.1611426
61,-0.9908446,-1.090951,"('illogical', 'logical')",0.40204266,0.20581649,-0.294401,-0.4425672,-0.1481662
