,sandal_male,sandal_female,tuple,average_male,average_female,female-male
0,0.9389159,0.7390686,"('unsociable', 'sociable')",0.9389159,0.7390686,-0.1998473
1,-0.64013195,-0.72828084,"('unfriendly', 'friendly')",-0.640132,-0.7282808,-0.0881488
2,0.49709126,0.53007585,"('unlikable', 'likable')",0.4970913,0.5300758,0.0329845
3,0.26982057,0.26972747,"('repellent', 'pleasant')",0.2698206,0.2697275,-9.31e-05
4,-2.7705882,-2.7511275,"('disliked', 'liked')",-2.7705882,-2.7511275,0.0194607
5,-1.6620959,-1.553718,"('distant', 'outgoing')",-1.6620959,-1.553718,0.1083779
6,-1.7123445,-1.6082516,"('distant', 'open')",-1.7123445,-1.6082516,0.1040929
7,0.7592275,0.7008185,"('insensitive', 'sensitive')",0.7592275,0.7008185,-0.058409
8,-0.5018249,-0.52245045,"('unaffectionate', 'affectionate')",-0.5018249,-0.5224504,-0.0206255
9,-0.5548747,-0.655746,"('unaffectionate', 'caring')",-0.5548747,-0.655746,-0.1008713
10,0.5537226,0.44261655,"('unsympathetic', 'sympathetic')",0.5537226,0.4426166,-0.111106
11,0.6702394,0.54363,"('unhelpful', 'helpful')",0.6702394,0.54363,-0.1266094
12,-0.98970747,-1.0238869,"('unsupportive', 'supportive')",-0.9897075,-1.0238869,-0.0341794
13,-0.109179646,-0.23931049,"('impolite', 'polite')",-0.1091796,-0.2393105,-0.1301309
14,1.3401608,1.2509631,"('antisocial', 'social')",1.3401608,1.2509631,-0.0891977
15,0.6364402,0.572079,"('boring', 'funny')",0.6364402,0.572079,-0.0643612
16,-0.17253771,-0.20713383,"('unpopular', 'popular')",-0.1725377,-0.2071338,-0.0345961
17,-0.8943053,-0.9045458,"('nasty', 'nice')",-0.8943053,-0.9045458,-0.0102405
18,-0.23614654,-0.27131602,"('disagreeable', 'welcoming')",-0.2361465,-0.271316,-0.0351695
19,-1.2246158,-1.1789961,"('inhospitable', 'hospitable')",-1.2246158,-1.1789961,0.0456197
20,0.19374418,0.15631345,"('rough', 'thoughtful')",0.1937442,0.1563134,-0.0374308
21,1.123739,1.090119,"('immoral', 'moral')",1.123739,1.090119,-0.03362
22,0.17275877,0.124742895,"('untrustworthy', 'trustworthy')",0.1727588,0.1247429,-0.0480159
23,2.7769005,2.6303616,"('insincere', 'sincere')",2.7769005,2.6303616,-0.1465389
24,0.23218784,0.10382568,"('dishonest', 'honest')",0.2321878,0.1038257,-0.1283621
25,0.35242942,0.26709655,"('egoistic', 'altruistic')",0.3524294,0.2670965,-0.0853329
26,-0.21696094,-0.31130835,"('hardhearted', 'benevolent')",-0.2169609,-0.3113084,-0.0943475
27,-0.4221931,-0.5252764,"('hardhearted', 'softhearted')",-0.4221931,-0.5252764,-0.1030833
28,0.12060922,-0.0070175147,"('disloyal', 'loyal')",0.1206092,-0.0070175,-0.1276267
29,-0.6943058,-0.7445005,"('unfair', 'fair')",-0.6943058,-0.7445005,-0.0501947
30,1.3734322,1.2108825,"('intolerant', 'tolerant')",1.3734322,1.2108825,-0.1625497
31,-2.5748427,-2.4249606,"('evil', 'good')",-2.5748427,-2.4249606,0.1498821
32,0.58346206,0.44643342,"('unkind', 'kind')",0.5834621,0.4464334,-0.1370287
33,-0.22660646,-0.25568363,"('wrong', 'right')",-0.2266065,-0.2556836,-0.0290771
34,1.5454148,1.5964146,"('mean', 'honorable')",1.5454148,1.5964146,0.0509998
35,-1.4273175,-1.417409,"('corrupt', 'incorrupt')",-1.4273175,-1.4174089,0.0099086
36,-1.6606169,-1.6219959,"('hostile', 'amicable')",-1.6606169,-1.6219959,0.038621
37,0.13813445,0.12778796,"('fake', 'genuine')",0.1381344,0.127788,-0.0103464
38,-0.3763583,-0.40973246,"('untruthful', 'truthful')",-0.3763583,-0.4097325,-0.0333742
39,0.2630951,0.2868595,"('exploitative', 'cooperative')",0.2630951,0.2868595,0.0237644
40,-1.2157322,-1.2986116,"('stingy', 'generous')",-1.2157322,-1.2986116,-0.0828794
41,0.68840873,0.5989194,"('unforgiving', 'forgiving')",0.6884087,0.5989194,-0.0894893
42,-0.16970584,-0.18407726,"('unreliable', 'reliable')",-0.1697058,-0.1840773,-0.0143715
43,0.4520183,0.3923389,"('irresponsible', 'responsible')",0.4520183,0.3923389,-0.0596794
44,-1.3489826,-1.222603,"('prejudiced', 'unprejudiced')",-1.3489826,-1.222603,0.1263796
45,0.28487122,0.21144816,"('incompetent', 'competent')",0.2848712,0.2114482,-0.073423
46,0.8877813,0.73977685,"('uncompetitive', 'competitive')",0.8877813,0.7397768,-0.1480045
47,1.7873617,1.7968364,"('stupid', 'smart')",1.7873617,1.7968364,0.0094747
48,0.32167876,0.2682082,"('unintelligent', 'intelligent')",0.3216788,0.2682082,-0.0534706
49,-0.08731445,-0.023376485,"('unable', 'able')",-0.0873144,-0.0233765,0.0639379
50,-0.020060632,-0.058269605,"('clumsy', 'skillful')",-0.0200606,-0.0582696,-0.038209
51,0.8021142,0.629617,"('uneducated', 'educated')",0.8021142,0.629617,-0.1724972
52,-1.0691807,-1.1267712,"('irrational', 'rational')",-1.0691807,-1.1267712,-0.0575905
53,-0.6305192,-0.73421,"('uncreative', 'creative')",-0.6305192,-0.73421,-0.1036908
54,-0.24918522,-0.27301344,"('incapable', 'capable')",-0.2491852,-0.2730134,-0.0238282
55,1.6545384,1.621671,"('incompetent', 'clever')",1.6545384,1.621671,-0.0328674
56,1.5735264,1.4914066,"('impractical', 'practical')",1.5735264,1.4914066,-0.0821198
57,-0.6738809,-0.7077434,"('unimaginative', 'imaginative')",-0.6738809,-0.7077434,-0.0338625
58,0.6948485,0.7095024,"('undiscriminating', 'discriminating')",0.6948485,0.7095024,0.0146539
59,-0.7399475,-0.6611262,"('foolish', 'wise')",-0.7399475,-0.6611262,0.0788213
60,1.7358377,1.6523604,"('inefficient', 'efficient')",1.7358377,1.6523604,-0.0834773
61,0.58128524,0.4206628,"('illogical', 'logical')",0.5812852,0.4206628,-0.1606224
62,1.1100965,1.0559242,"('incompetent', 'brilliant')",1.1100965,1.0559242,-0.0541723
63,0.9271726,0.8663379,"('unperceptive', 'insightful')",0.9271726,0.8663379,-0.0608347
64,-2.414196,-2.4214327,"('shy', 'confident')",-2.414196,-2.4214327,-0.0072367
65,1.1045003,1.0547892,"('insecure', 'secure')",1.1045003,1.0547892,-0.0497111
66,-1.456736,-1.4271076,"('inactive', 'active')",-1.456736,-1.4271076,0.0296284
67,0.63307816,0.62908536,"('doubtful', 'determined')",0.6330782,0.6290854,-0.0039928
68,0.24650916,0.24880365,"('dependent', 'independent')",0.2465092,0.2488036,0.0022944
69,-1.5160118,-1.4066186,"('lazy', 'industrious')",-1.5160118,-1.4066186,0.1093932
70,0.9093173,0.8045508,"('lethargic', 'energetic')",0.9093173,0.8045508,-0.1047665
71,-0.19254968,-0.19155346,"('diffident', 'self-confident')",-0.1925497,-0.1915535,0.0009962
72,-0.53122514,-0.49959204,"('unambitious', 'ambitious')",-0.5312251,-0.499592,0.0316331
73,-1.450633,-1.3822787,"('helpless', 'self-reliant')",-1.450633,-1.3822787,0.0683543
74,0.35761115,0.27351037,"('undedicated', 'dedicated')",0.3576111,0.2735104,-0.0841007
75,-1.3014182,-1.1837395,"('meek', 'impulsive')",-1.3014182,-1.1837395,0.1176787
76,1.1306646,1.1469793,"('anxious', 'daring')",1.1306646,1.1469793,0.0163147
77,-0.06477767,-0.08278637,"('unmotivated', 'motivated')",-0.0647777,-0.0827864,-0.0180087
78,-0.11850159,-0.12808296,"('nonresilient', 'resilient')",-0.1185016,-0.128083,-0.0095814
79,-1.0926081,-1.0669674,"('wavering', 'unwavering')",-1.0926081,-1.0669674,0.0256407
