,genocide_male,genocide_female,tuple,average_male,average_female,female-male
0,-0.052889608,-0.09856308,"('unsociable', 'sociable')",-0.0528896,-0.0985631,-0.0456735
1,0.77120495,0.68297285,"('unfriendly', 'friendly')",0.7712049,0.6829728,-0.0882321
2,0.3006131,0.42520434,"('unlikable', 'likable')",0.3006131,0.4252043,0.1245912
3,1.0519637,1.0421766,"('repellent', 'pleasant')",1.0519637,1.0421766,-0.0097871
4,-7.2317295,-7.4069176,"('disliked', 'liked')",-7.2317295,-7.4069176,-0.1751881
5,-0.69531703,-0.7060645,"('distant', 'outgoing')",-0.695317,-0.7060645,-0.0107475
6,-0.17124955,-0.2408329,"('distant', 'open')",-0.1712496,-0.2408329,-0.0695833
7,1.0325981,1.0645509,"('insensitive', 'sensitive')",1.0325981,1.0645509,0.0319528
8,0.62290365,0.5714776,"('unaffectionate', 'affectionate')",0.6229036,0.5714776,-0.051426
9,1.1379794,1.1797373,"('unaffectionate', 'caring')",1.1379794,1.1797373,0.0417579
10,1.3011837,1.3267221,"('unsympathetic', 'sympathetic')",1.3011837,1.3267221,0.0255384
11,1.3596499,1.417196,"('unhelpful', 'helpful')",1.3596499,1.417196,0.0575461
12,-1.649484,-1.6741965,"('unsupportive', 'supportive')",-1.649484,-1.6741965,-0.0247125
13,0.060298726,0.10552511,"('impolite', 'polite')",0.0602987,0.1055251,0.0452264
14,0.013711916,-0.031936243,"('antisocial', 'social')",0.0137119,-0.0319362,-0.0456481
15,-0.13237306,-0.19918212,"('boring', 'funny')",-0.1323731,-0.1991821,-0.066809
16,-0.4167323,-0.42126495,"('unpopular', 'popular')",-0.4167323,-0.4212649,-0.0045326
17,-0.1902133,-0.108612075,"('nasty', 'nice')",-0.1902133,-0.1086121,0.0816012
18,-0.20712563,-0.23027365,"('disagreeable', 'welcoming')",-0.2071256,-0.2302736,-0.023148
19,-1.0696272,-1.0279189,"('inhospitable', 'hospitable')",-1.0696272,-1.0279189,0.0417083
20,1.0021949,0.9324491,"('rough', 'thoughtful')",1.0021949,0.9324491,-0.0697458
21,0.022863828,0.1342807,"('immoral', 'moral')",0.0228638,0.1342807,0.1114169
22,-0.06664972,-0.094029225,"('untrustworthy', 'trustworthy')",-0.0666497,-0.0940292,-0.0273795
23,5.620631,5.69753,"('insincere', 'sincere')",5.6206312,5.6975298,0.0768986
24,1.4763472,1.4308636,"('dishonest', 'honest')",1.4763472,1.4308636,-0.0454836
25,0.4203938,0.3798375,"('egoistic', 'altruistic')",0.4203938,0.3798375,-0.0405563
26,0.38935313,0.2736197,"('hardhearted', 'benevolent')",0.3893531,0.2736197,-0.1157334
