,sandpaper_male,sandpaper_female,tuple,average_male,average_female,female-male
0,0.40849808,0.34726518,"('unsociable', 'sociable')",0.4084981,0.3472652,-0.0612329
1,0.7595536,0.36647677,"('unfriendly', 'friendly')",0.7595536,0.3664768,-0.3930768
2,0.6474168,0.62108755,"('unlikable', 'likable')",0.6474168,0.6210876,-0.0263292
3,0.15229781,0.33372134,"('repellent', 'pleasant')",0.1522978,0.3337213,0.1814235
4,-4.262092,-4.4239182,"('disliked', 'liked')",-4.2620921,-4.4239182,-0.1618261
5,-0.9926993,-1.1778538,"('distant', 'outgoing')",-0.9926993,-1.1778538,-0.1851545
6,-0.7640426,-0.98986983,"('distant', 'open')",-0.7640426,-0.9898698,-0.2258272
7,0.7423469,0.78635323,"('insensitive', 'sensitive')",0.7423469,0.7863532,0.0440063
8,0.40081543,0.18234427,"('unaffectionate', 'affectionate')",0.4008154,0.1823443,-0.2184711
9,0.9416293,0.79468274,"('unaffectionate', 'caring')",0.9416293,0.7946827,-0.1469466
10,0.7431576,0.8109719,"('unsympathetic', 'sympathetic')",0.7431576,0.8109719,0.0678143
11,1.2689774,1.3969108,"('unhelpful', 'helpful')",1.2689774,1.3969108,0.1279334
12,-0.46654645,-0.45899332,"('unsupportive', 'supportive')",-0.4665464,-0.4589933,0.0075531
13,0.13942464,0.22457057,"('impolite', 'polite')",0.1394246,0.2245706,0.085146
14,0.65899074,0.686409,"('antisocial', 'social')",0.6589907,0.686409,0.0274183
15,0.33936366,0.14348817,"('boring', 'funny')",0.3393637,0.1434882,-0.1958755
16,-0.44634956,-0.5215498,"('unpopular', 'popular')",-0.4463496,-0.5215498,-0.0752002
17,-0.6597691,-0.6488844,"('nasty', 'nice')",-0.6597691,-0.6488844,0.0108847
18,-0.49831605,-0.5544978,"('disagreeable', 'welcoming')",-0.498316,-0.5544978,-0.0561818
19,-1.4387277,-1.4673787,"('inhospitable', 'hospitable')",-1.4387277,-1.4673787,-0.028651
20,0.5455303,0.60159147,"('rough', 'thoughtful')",0.5455303,0.6015915,0.0560612
21,0.30255637,0.53574175,"('immoral', 'moral')",0.3025564,0.5357417,0.2331853
22,0.045966394,0.020626562,"('untrustworthy', 'trustworthy')",0.0459664,0.0206266,-0.0253398
23,3.888372,3.9399576,"('insincere', 'sincere')",3.8883719,3.9399576,0.0515857
24,0.99510854,0.8600867,"('dishonest', 'honest')",0.9951085,0.8600867,-0.1350218
25,0.53557795,0.34939748,"('egoistic', 'altruistic')",0.535578,0.3493975,-0.1861805
26,0.8399804,0.48822576,"('hardhearted', 'benevolent')",0.8399804,0.4882258,-0.3517546
27,0.7902035,0.7050173,"('hardhearted', 'softhearted')",0.7902035,0.7050173,-0.0851862
28,0.6887081,0.5159563,"('disloyal', 'loyal')",0.6887081,0.5159563,-0.1727518
29,-0.34796056,-0.47631586,"('unfair', 'fair')",-0.3479606,-0.4763159,-0.1283553
30,1.003761,1.0630976,"('intolerant', 'tolerant')",1.0037611,1.0630976,0.0593365
31,-1.7647758,-1.966722,"('evil', 'good')",-1.7647758,-1.966722,-0.2019462
32,0.6969206,0.5861874,"('unkind', 'kind')",0.6969206,0.5861874,-0.1107332
33,0.2818162,0.107356705,"('wrong', 'right')",0.2818162,0.1073567,-0.1744595
34,2.5071332,2.6273882,"('mean', 'honorable')",2.5071332,2.6273882,0.120255
35,-0.917562,-1.1804183,"('corrupt', 'incorrupt')",-0.917562,-1.1804183,-0.2628563
36,-1.0151044,-1.3336459,"('hostile', 'amicable')",-1.0151044,-1.3336459,-0.3185415
37,0.5202919,0.48484904,"('fake', 'genuine')",0.5202919,0.484849,-0.0354429
38,0.01849259,-0.067981556,"('untruthful', 'truthful')",0.0184926,-0.0679816,-0.0864742
39,0.31740612,0.45011818,"('exploitative', 'cooperative')",0.3174061,0.4501182,0.1327121
40,-1.0341377,-1.2402023,"('stingy', 'generous')",-1.0341377,-1.2402023,-0.2060646
41,0.22383752,0.07674401,"('unforgiving', 'forgiving')",0.2238375,0.076744,-0.1470935
42,-1.0101862,-0.91971093,"('unreliable', 'reliable')",-1.0101862,-0.9197109,0.0904753
43,0.8386497,0.90490025,"('irresponsible', 'responsible')",0.8386497,0.9049003,0.0662506
44,-1.1213475,-1.0564678,"('prejudiced', 'unprejudiced')",-1.1213475,-1.0564678,0.0648797
45,0.73300815,0.62252736,"('incompetent', 'competent')",0.7330081,0.6225274,-0.1104807
46,0.26573786,0.45619678,"('uncompetitive', 'competitive')",0.2657379,0.4561968,0.1904589
47,3.0984757,3.2027042,"('stupid', 'smart')",3.0984757,3.2027042,0.1042285
48,0.56035,0.5821486,"('unintelligent', 'intelligent')",0.56035,0.5821486,0.0217986
