,deer_male,deer_female,tuple,average_male,average_female,female-male
0,0.013521496,-0.1361589,"('unsociable', 'sociable')",0.0135215,-0.1361589,-0.1496804
1,1.4572682,1.508436,"('unfriendly', 'friendly')",1.4572682,1.508436,0.0511678
2,0.69167507,0.80483884,"('unlikable', 'likable')",0.6916751,0.8048388,0.1131637
3,1.055624,1.1990435,"('repellent', 'pleasant')",1.055624,1.1990435,0.1434195
4,-6.974971,-6.9369607,"('disliked', 'liked')",-6.9749708,-6.9369607,0.0380101
5,-0.134748,-0.029457772,"('distant', 'outgoing')",-0.134748,-0.0294578,0.1052902
6,0.045885026,0.15039943,"('distant', 'open')",0.045885,0.1503994,0.1045144
7,1.5050019,1.539809,"('insensitive', 'sensitive')",1.5050019,1.539809,0.0348071
8,1.1080447,1.08705,"('unaffectionate', 'affectionate')",1.1080447,1.08705,-0.0209947
9,1.5949718,1.655845,"('unaffectionate', 'caring')",1.5949718,1.655845,0.0608732
10,1.308072,1.3065287,"('unsympathetic', 'sympathetic')",1.308072,1.3065287,-0.0015433
11,2.054062,2.0533226,"('unhelpful', 'helpful')",2.0540619,2.0533226,-0.0007393
12,-1.0450737,-1.0615106,"('unsupportive', 'supportive')",-1.0450737,-1.0615106,-0.0164369
13,0.09704362,-0.017561395,"('impolite', 'polite')",0.0970436,-0.0175614,-0.114605
14,0.18755244,0.07050534,"('antisocial', 'social')",0.1875524,0.0705053,-0.1170471
15,0.5022791,0.5330369,"('boring', 'funny')",0.5022791,0.5330369,0.0307578
16,-0.53073865,-0.4098134,"('unpopular', 'popular')",-0.5307387,-0.4098134,0.1209253
17,-0.2226456,-0.2290109,"('nasty', 'nice')",-0.2226456,-0.2290109,-0.0063653
18,-0.36518037,-0.35697597,"('disagreeable', 'welcoming')",-0.3651804,-0.356976,0.0082044
19,0.048150342,0.20983511,"('inhospitable', 'hospitable')",0.0481503,0.2098351,0.1616848
20,0.90274084,0.795172,"('rough', 'thoughtful')",0.9027408,0.795172,-0.1075688
21,0.38455245,0.44687742,"('immoral', 'moral')",0.3845524,0.4468774,0.062325
22,0.07854144,-0.0331657,"('untrustworthy', 'trustworthy')",0.0785414,-0.0331657,-0.1117071
23,6.665798,6.750059,"('insincere', 'sincere')",6.6657982,6.7500591,0.0842609
24,2.114452,2.124386,"('dishonest', 'honest')",2.1144519,2.1243861,0.0099342
25,0.59908843,0.48506206,"('egoistic', 'altruistic')",0.5990884,0.4850621,-0.1140263
26,-0.14541943,-0.15848991,"('hardhearted', 'benevolent')",-0.1454194,-0.1584899,-0.0130705
27,1.3484871,1.2293272,"('hardhearted', 'softhearted')",1.3484871,1.2293272,-0.1191599
28,1.350521,1.4146763,"('disloyal', 'loyal')",1.350521,1.4146763,0.0641553
29,0.09305298,0.010450229,"('unfair', 'fair')",0.093053,0.0104502,-0.0826028
30,1.246684,1.1668044,"('intolerant', 'tolerant')",1.246684,1.1668044,-0.0798796
31,-1.1545519,-1.074036,"('evil', 'good')",-1.1545519,-1.074036,0.0805159
32,1.2586719,1.1628042,"('unkind', 'kind')",1.2586719,1.1628042,-0.0958677
33,-0.42615125,-0.3947441,"('wrong', 'right')",-0.4261512,-0.3947441,0.0314071
34,4.721631,4.9203753,"('mean', 'honorable')",4.7216311,4.9203753,0.1987442
35,-0.7946361,-0.8432626,"('corrupt', 'incorrupt')",-0.7946361,-0.8432626,-0.0486265
36,-0.84388083,-0.8184549,"('hostile', 'amicable')",-0.8438808,-0.8184549,0.0254259
37,0.97119987,1.0066956,"('fake', 'genuine')",0.9711999,1.0066956,0.0354957
38,0.12631309,0.08568049,"('untruthful', 'truthful')",0.1263131,0.0856805,-0.0406326
39,0.31705606,0.26474553,"('exploitative', 'cooperative')",0.3170561,0.2647455,-0.0523106
40,-1.0879081,-1.1664618,"('stingy', 'generous')",-1.0879081,-1.1664618,-0.0785537
41,0.06707047,-0.022533264,"('unforgiving', 'forgiving')",0.0670705,-0.0225333,-0.0896038
42,-1.6711316,-1.6848617,"('unreliable', 'reliable')",-1.6711316,-1.6848617,-0.0137301
43,1.6079758,1.4817827,"('irresponsible', 'responsible')",1.6079758,1.4817827,-0.1261931
44,-1.3409811,-1.5952543,"('prejudiced', 'unprejudiced')",-1.3409811,-1.5952543,-0.2542732
