,deep_male,deep_female,tuple,average_male,average_female,female-male
0,0.29914176,0.3150941,"('unsociable', 'sociable')",0.2991418,0.3150941,0.0159523
1,1.0602617,1.0440015,"('unfriendly', 'friendly')",1.0602617,1.0440015,-0.0162602
2,0.09192954,0.29807854,"('unlikable', 'likable')",0.0919295,0.2980785,0.206149
3,0.9835652,1.2055504,"('repellent', 'pleasant')",0.9835652,1.2055504,0.2219852
4,-6.8063188,-7.1751547,"('disliked', 'liked')",-6.8063188,-7.1751547,-0.3688359
5,-0.4235149,-0.48478204,"('distant', 'outgoing')",-0.4235149,-0.484782,-0.0612671
6,0.04936135,-0.1191006,"('distant', 'open')",0.0493613,-0.1191006,-0.1684619
7,1.374591,1.5066056,"('insensitive', 'sensitive')",1.374591,1.5066056,0.1320146
8,1.0464844,0.9390445,"('unaffectionate', 'affectionate')",1.0464844,0.9390445,-0.1074399
9,1.2967086,1.3664427,"('unaffectionate', 'caring')",1.2967086,1.3664427,0.0697341
10,0.9574307,1.1627451,"('unsympathetic', 'sympathetic')",0.9574307,1.1627451,0.2053144
11,1.4948803,1.7361885,"('unhelpful', 'helpful')",1.4948803,1.7361885,0.2413082
12,-1.4058979,-1.3162656,"('unsupportive', 'supportive')",-1.4058979,-1.3162656,0.0896323
13,-0.15618894,0.17196405,"('impolite', 'polite')",-0.1561889,0.171964,0.3281529
14,0.4649771,0.5297065,"('antisocial', 'social')",0.4649771,0.5297065,0.0647294
15,0.60171515,0.5265597,"('boring', 'funny')",0.6017151,0.5265597,-0.0751554
16,-0.6734413,-0.66278976,"('unpopular', 'popular')",-0.6734413,-0.6627898,0.0106515
17,0.1812967,0.07791956,"('nasty', 'nice')",0.1812967,0.0779196,-0.1033771
18,-0.4515158,-0.39074612,"('disagreeable', 'welcoming')",-0.4515158,-0.3907461,0.0607697
19,-0.7111613,-0.69024307,"('inhospitable', 'hospitable')",-0.7111613,-0.6902431,0.0209182
20,0.6416937,0.5050139,"('rough', 'thoughtful')",0.6416937,0.5050139,-0.1366798
21,-0.1653295,0.2179597,"('immoral', 'moral')",-0.1653295,0.2179597,0.3832892
22,-0.02073597,0.06533813,"('untrustworthy', 'trustworthy')",-0.020736,0.0653381,0.0860741
23,5.863798,6.36518,"('insincere', 'sincere')",5.8637981,6.36518,0.5013819
24,1.2136021,1.3987511,"('dishonest', 'honest')",1.2136021,1.3987511,0.185149
25,0.8307377,0.79452467,"('egoistic', 'altruistic')",0.8307377,0.7945247,-0.036213
26,1.2393966,0.8998391,"('hardhearted', 'benevolent')",1.2393966,0.8998391,-0.3395575
27,1.6183051,1.4216847,"('hardhearted', 'softhearted')",1.6183051,1.4216847,-0.1966204
28,1.1888275,1.0759085,"('disloyal', 'loyal')",1.1888275,1.0759085,-0.112919
29,-0.13151167,-0.35922033,"('unfair', 'fair')",-0.1315117,-0.3592203,-0.2277086
30,0.89367336,1.0559258,"('intolerant', 'tolerant')",0.8936734,1.0559258,0.1622524
31,-0.90160805,-1.2204733,"('evil', 'good')",-0.901608,-1.2204733,-0.3188653
32,1.0511248,1.0528588,"('unkind', 'kind')",1.0511248,1.0528588,0.001734
33,-0.19702724,-0.25305846,"('wrong', 'right')",-0.1970272,-0.2530585,-0.0560313
34,3.9367633,4.4275565,"('mean', 'honorable')",3.9367633,4.4275565,0.4907932
35,-0.8752452,-1.37115,"('corrupt', 'incorrupt')",-0.8752452,-1.37115,-0.4959048
36,-0.5390084,-0.9356533,"('hostile', 'amicable')",-0.5390084,-0.9356533,-0.3966449
37,1.126349,1.1034167,"('fake', 'genuine')",1.126349,1.1034167,-0.0229323
38,-0.49144834,-0.3404101,"('untruthful', 'truthful')",-0.4914483,-0.3404101,0.1510382
39,0.30346763,0.38643295,"('exploitative', 'cooperative')",0.3034676,0.3864329,0.0829653
40,-0.9297652,-1.0247707,"('stingy', 'generous')",-0.9297652,-1.0247707,-0.0950055
41,0.65423614,0.4586678,"('unforgiving', 'forgiving')",0.6542361,0.4586678,-0.1955683
42,-1.8645022,-1.9006411,"('unreliable', 'reliable')",-1.8645022,-1.9006411,-0.0361389
43,0.8220441,1.1232938,"('irresponsible', 'responsible')",0.8220441,1.1232938,0.3012497
44,-1.0217205,-1.1721687,"('prejudiced', 'unprejudiced')",-1.0217205,-1.1721687,-0.1504482
45,0.5175043,0.44176304,"('incompetent', 'competent')",0.5175043,0.441763,-0.0757413
46,-0.59074336,-0.4328707,"('uncompetitive', 'competitive')",-0.5907434,-0.4328707,0.1578727
47,4.5283866,4.968935,"('stupid', 'smart')",4.5283866,4.968935,0.4405484
48,0.23700805,0.46113324,"('unintelligent', 'intelligent')",0.2370081,0.4611332,0.2241251
49,-0.352808,-0.162154,"('unable', 'able')",-0.352808,-0.162154,0.190654
50,-0.36995345,-0.35005146,"('clumsy', 'skillful')",-0.3699535,-0.3500515,0.019902
51,0.45990083,0.63951886,"('uneducated', 'educated')",0.4599008,0.6395189,0.1796181
52,-0.060511135,-0.2931297,"('irrational', 'rational')",-0.0605111,-0.2931297,-0.2326186
53,-0.05973874,-0.11353217,"('uncreative', 'creative')",-0.0597387,-0.1135322,-0.0537935
54,0.7968632,0.96327484,"('incapable', 'capable')",0.7968632,0.9632748,0.1664116
55,0.86201775,1.1622773,"('incompetent', 'clever')",0.8620178,1.1622773,0.3002595
56,0.19513717,0.44958752,"('impractical', 'practical')",0.1951372,0.4495875,0.2544503
57,-1.57135,-1.7889794,"('unimaginative', 'imaginative')",-1.57135,-1.7889794,-0.2176294
58,0.43414825,0.32268196,"('undiscriminating', 'discriminating')",0.4341483,0.322682,-0.1114663
59,0.20876257,0.20456949,"('foolish', 'wise')",0.2087626,0.2045695,-0.0041931
60,0.121771924,0.6432296,"('inefficient', 'efficient')",0.1217719,0.6432296,0.5214577
