,badger_male,badger_female,tuple,average_male,average_female,female-male
0,-0.22625247,-0.13210681,"('unsociable', 'sociable')",-0.2262525,-0.1321068,0.0941457
1,1.3164625,0.87500477,"('unfriendly', 'friendly')",1.3164625,0.8750048,-0.4414577
2,0.06277913,0.16720176,"('unlikable', 'likable')",0.0627791,0.1672018,0.1044227
3,0.501185,0.6884308,"('repellent', 'pleasant')",0.501185,0.6884308,0.1872458
4,-6.5918403,-6.806546,"('disliked', 'liked')",-6.5918403,-6.8065462,-0.2147059
5,-0.01436023,-0.23285422,"('distant', 'outgoing')",-0.0143602,-0.2328542,-0.218494
6,0.6828044,0.30137134,"('distant', 'open')",0.6828044,0.3013713,-0.3814331
7,0.6875719,0.7451278,"('insensitive', 'sensitive')",0.6875719,0.7451278,0.0575559
8,1.479795,0.9744738,"('unaffectionate', 'affectionate')",1.479795,0.9744738,-0.5053212
9,1.7027755,1.4660883,"('unaffectionate', 'caring')",1.7027755,1.4660883,-0.2366872
10,0.468036,0.71883935,"('unsympathetic', 'sympathetic')",0.468036,0.7188393,0.2508033
11,1.2405256,1.3816087,"('unhelpful', 'helpful')",1.2405256,1.3816087,0.1410831
12,-1.4636137,-1.4760453,"('unsupportive', 'supportive')",-1.4636137,-1.4760453,-0.0124316
13,-0.63156,-0.31951132,"('impolite', 'polite')",-0.63156,-0.3195113,0.3120487
14,-0.36938304,-0.083723634,"('antisocial', 'social')",-0.369383,-0.0837236,0.2856594
15,0.2799775,0.10513794,"('boring', 'funny')",0.2799775,0.1051379,-0.1748396
16,0.04524208,-0.19048026,"('unpopular', 'popular')",0.0452421,-0.1904803,-0.2357224
17,0.13104938,0.11343653,"('nasty', 'nice')",0.1310494,0.1134365,-0.0176129
18,-0.45303142,-0.4923134,"('disagreeable', 'welcoming')",-0.4530314,-0.4923134,-0.039282
19,-0.47153702,-0.70928025,"('inhospitable', 'hospitable')",-0.471537,-0.7092803,-0.2377433
20,0.699321,0.65984094,"('rough', 'thoughtful')",0.699321,0.6598409,-0.0394801
21,-0.8034619,-0.3709427,"('immoral', 'moral')",-0.8034619,-0.3709427,0.4325192
22,-0.46982774,-0.2557449,"('untrustworthy', 'trustworthy')",-0.4698277,-0.2557449,0.2140828
23,5.0225077,5.130925,"('insincere', 'sincere')",5.0225077,5.1309252,0.1084175
24,1.0338557,1.0271804,"('dishonest', 'honest')",1.0338557,1.0271804,-0.0066753
25,0.7987817,0.51434493,"('egoistic', 'altruistic')",0.7987817,0.5143449,-0.2844368
26,0.99158376,0.74363935,"('hardhearted', 'benevolent')",0.9915838,0.7436393,-0.2479445
27,1.643971,1.302163,"('hardhearted', 'softhearted')",1.643971,1.302163,-0.341808
28,0.92748487,0.77306473,"('disloyal', 'loyal')",0.9274849,0.7730647,-0.1544202
29,-0.18993318,-0.3501014,"('unfair', 'fair')",-0.1899332,-0.3501014,-0.1601682
30,0.12570867,0.33982795,"('intolerant', 'tolerant')",0.1257087,0.339828,0.2141193
31,-0.3489888,-0.7669027,"('evil', 'good')",-0.3489888,-0.7669027,-0.4179139
32,0.85203445,0.76276946,"('unkind', 'kind')",0.8520344,0.7627695,-0.0892649
33,-0.061189234,-0.18450975,"('wrong', 'right')",-0.0611892,-0.1845098,-0.1233206
34,3.904222,3.9893973,"('mean', 'honorable')",3.904222,3.9893973,0.0851753
35,-0.31722885,-0.841283,"('corrupt', 'incorrupt')",-0.3172289,-0.841283,-0.5240541
36,0.17807347,-0.36111706,"('hostile', 'amicable')",0.1780735,-0.3611171,-0.5391906
37,0.71078515,0.6425033,"('fake', 'genuine')",0.7107852,0.6425033,-0.0682819
38,-0.424648,-0.34430048,"('untruthful', 'truthful')",-0.424648,-0.3443005,0.0803475
39,0.28603855,0.40195826,"('exploitative', 'cooperative')",0.2860385,0.4019583,0.1159198
