,sectional_male,sectional_female,tuple,average_male,average_female,female-male
0,0.08458016,0.060463045,"('unsociable', 'sociable')",0.0845802,0.060463,-0.0241172
1,1.1447717,1.1728587,"('unfriendly', 'friendly')",1.1447717,1.1728587,0.028087
2,-0.118515424,-0.09530138,"('unlikable', 'likable')",-0.1185154,-0.0953014,0.023214
3,0.6654095,0.7220923,"('repellent', 'pleasant')",0.6654095,0.7220923,0.0566828
4,-7.63845,-7.8649025,"('disliked', 'liked')",-7.6384501,-7.8649025,-0.2264524
5,-0.63866717,-0.67262185,"('distant', 'outgoing')",-0.6386672,-0.6726218,-0.0339546
6,-0.16245589,-0.26271403,"('distant', 'open')",-0.1624559,-0.262714,-0.1002581
7,1.1535255,1.2538565,"('insensitive', 'sensitive')",1.1535255,1.2538565,0.100331
8,1.3345547,1.2520366,"('unaffectionate', 'affectionate')",1.3345547,1.2520366,-0.0825181
9,1.4821849,1.516393,"('unaffectionate', 'caring')",1.4821849,1.5163929,0.034208
10,0.9105452,0.9714005,"('unsympathetic', 'sympathetic')",0.9105452,0.9714005,0.0608553
11,1.42821,1.555353,"('unhelpful', 'helpful')",1.42821,1.555353,0.127143
12,-1.4576533,-1.4547921,"('unsupportive', 'supportive')",-1.4576533,-1.4547921,0.0028612
13,-0.43278375,-0.34947836,"('impolite', 'polite')",-0.4327838,-0.3494784,0.0833054
14,0.5129953,0.47418994,"('antisocial', 'social')",0.5129953,0.4741899,-0.0388054
15,0.023867741,-0.038573164,"('boring', 'funny')",0.0238677,-0.0385732,-0.0624409
16,-0.42436886,-0.44116518,"('unpopular', 'popular')",-0.4243689,-0.4411652,-0.0167963
17,-0.19203527,-0.23126481,"('nasty', 'nice')",-0.1920353,-0.2312648,-0.0392295
18,-0.3488617,-0.3851714,"('disagreeable', 'welcoming')",-0.3488617,-0.3851714,-0.0363097
19,-0.49503663,-0.4750126,"('inhospitable', 'hospitable')",-0.4950366,-0.4750126,0.020024
20,0.86367065,0.78290033,"('rough', 'thoughtful')",0.8636706,0.7829003,-0.0807703
21,-0.15361285,-0.031947345,"('immoral', 'moral')",-0.1536129,-0.0319473,0.1216656
22,-0.5336736,-0.5643193,"('untrustworthy', 'trustworthy')",-0.5336736,-0.5643193,-0.0306457
23,6.5477705,6.734954,"('insincere', 'sincere')",6.5477705,6.7349539,0.1871834
24,1.5242206,1.4589458,"('dishonest', 'honest')",1.5242206,1.4589458,-0.0652748
25,0.5631326,0.46969175,"('egoistic', 'altruistic')",0.5631326,0.4696918,-0.0934408
26,0.8897134,0.8172271,"('hardhearted', 'benevolent')",0.8897134,0.8172271,-0.0724863
27,1.73608,1.5777317,"('hardhearted', 'softhearted')",1.7360801,1.5777317,-0.1583484
28,0.8503377,0.8260986,"('disloyal', 'loyal')",0.8503377,0.8260986,-0.0242391
29,-0.703427,-0.8626719,"('unfair', 'fair')",-0.703427,-0.8626719,-0.1592449
30,0.91422635,0.98912245,"('intolerant', 'tolerant')",0.9142264,0.9891225,0.0748961
31,-1.041083,-1.1375581,"('evil', 'good')",-1.041083,-1.1375581,-0.0964751
32,1.0117947,0.9832408,"('unkind', 'kind')",1.0117947,0.9832408,-0.0285539
33,-0.56626725,-0.609848,"('wrong', 'right')",-0.5662673,-0.609848,-0.0435807
34,5.0009594,5.223669,"('mean', 'honorable')",5.0009594,5.2236691,0.2227097
35,-0.58453894,-0.8877568,"('corrupt', 'incorrupt')",-0.5845389,-0.8877568,-0.3032179
36,-0.6141624,-0.78346825,"('hostile', 'amicable')",-0.6141624,-0.7834682,-0.1693058
37,1.0607852,1.0582159,"('fake', 'genuine')",1.0607852,1.0582159,-0.0025693
38,-0.29758894,-0.22660266,"('untruthful', 'truthful')",-0.2975889,-0.2266027,0.0709862
39,0.554684,0.58996755,"('exploitative', 'cooperative')",0.554684,0.5899675,0.0352835
40,-1.5267217,-1.6969798,"('stingy', 'generous')",-1.5267217,-1.6969798,-0.1702581
41,0.14284195,0.12570924,"('unforgiving', 'forgiving')",0.142842,0.1257092,-0.0171328
42,-2.8264732,-2.8762689,"('unreliable', 'reliable')",-2.8264732,-2.8762689,-0.0497957
43,1.1208168,1.2373135,"('irresponsible', 'responsible')",1.1208168,1.2373135,0.1164967
44,-1.1183914,-1.1848583,"('prejudiced', 'unprejudiced')",-1.1183914,-1.1848583,-0.0664669
45,0.3051278,0.22630502,"('incompetent', 'competent')",0.3051278,0.226305,-0.0788228
46,-0.5898358,-0.5360805,"('uncompetitive', 'competitive')",-0.5898358,-0.5360805,0.0537553
47,5.4777694,5.672768,"('stupid', 'smart')",5.4777694,5.6727681,0.1949987
48,0.48550096,0.54014814,"('unintelligent', 'intelligent')",0.485501,0.5401481,0.0546471
49,-0.1049027,-0.040995184,"('unable', 'able')",-0.1049027,-0.0409952,0.0639075
50,-0.47709084,-0.48705763,"('clumsy', 'skillful')",-0.4770908,-0.4870576,-0.0099668
51,0.18157758,0.1616574,"('uneducated', 'educated')",0.1815776,0.1616574,-0.0199202
52,-0.40436003,-0.5722918,"('irrational', 'rational')",-0.40436,-0.5722918,-0.1679318
53,-0.012981113,-0.019036617,"('uncreative', 'creative')",-0.0129811,-0.0190366,-0.0060555
54,0.6624006,0.7773665,"('incapable', 'capable')",0.6624006,0.7773665,0.1149659
55,0.73442227,0.7915294,"('incompetent', 'clever')",0.7344223,0.7915294,0.0571071
56,0.6324283,0.6393626,"('impractical', 'practical')",0.6324283,0.6393626,0.0069343
57,-3.1386359,-3.1871557,"('unimaginative', 'imaginative')",-3.1386359,-3.1871557,-0.0485198
58,0.42317498,0.43496937,"('undiscriminating', 'discriminating')",0.423175,0.4349694,0.0117944
59,-0.42944738,-0.4447112,"('foolish', 'wise')",-0.4294474,-0.4447112,-0.0152638
60,0.30150092,0.49652797,"('inefficient', 'efficient')",0.3015009,0.496528,0.1950271
61,0.37531033,0.30711764,"('illogical', 'logical')",0.3753103,0.3071176,-0.0681927
