,molson_male,molson_female,tuple,coors_male,coors_female,beverage_male,beverage_female,co_male,co_female,average_male,average_female,female-male
0,-0.8848433,-1.0538375,"('unsociable', 'sociable')",-1.5338515,-1.8007278,0.85564405,0.64659494,0.040958494,-0.13181974,-0.3805231,-0.5849475,-0.2044244
1,0.32195467,0.13705082,"('unfriendly', 'friendly')",0.37688598,0.24208474,1.4019341,1.2326882,2.1099644,2.0122914,1.0526848,0.9060288,-0.146656
2,0.19645572,0.2441366,"('unlikable', 'likable')",0.64002615,0.5707678,0.96283805,0.9685538,0.7853517,0.9385951,0.6461679,0.6805133,0.0343454
3,-1.4239745,-1.4213554,"('repellent', 'pleasant')",-1.1045619,-1.167575,-1.4718322,-1.5100178,0.32565716,0.2981765,-0.9186779,-0.9501929,-0.031515
4,1.0073657,0.9830938,"('disliked', 'liked')",0.72025806,0.73583055,0.9952378,0.9583346,-7.102782,-7.079977,-1.09498,-1.1006795,-0.0056995
5,1.301982,1.372387,"('distant', 'outgoing')",0.9321995,1.1026679,1.5824244,1.6313772,-0.61487734,-0.3968079,0.8004321,0.927406,0.1269739
6,0.73490244,0.8520186,"('distant', 'open')",0.70297164,0.9116363,1.207364,1.2314233,-0.30029082,-0.09714732,0.5862368,0.7244827,0.1382459
7,-1.0097123,-1.0201234,"('insensitive', 'sensitive')",-0.9681758,-1.0585178,-0.039908823,0.021437302,0.5269789,0.47306228,-0.3727045,-0.3960354,-0.0233309
8,-0.34626958,-0.4901846,"('unaffectionate', 'affectionate')",-0.3307136,-0.43527114,1.0768118,0.9885645,0.7697407,0.766325,0.2923923,0.2073584,-0.0850339
9,0.072086126,-0.05983991,"('unaffectionate', 'caring')",-0.096198365,-0.23229377,1.3751047,1.2730243,1.4595656,1.4445182,0.7026395,0.6063522,-0.0962873
10,-2.2457697,-2.3758812,"('unsympathetic', 'sympathetic')",-3.1445372,-3.3289056,-1.6402494,-1.6305964,-0.11415185,-0.2529925,-1.786177,-1.897094,-0.110917
11,-1.2740363,-1.3937143,"('unhelpful', 'helpful')",-1.4718066,-1.6045116,-0.00972525,-0.01112606,2.6403012,2.6156425,-0.0288168,-0.0984274,-0.0696106
12,0.17440711,0.1399402,"('unsupportive', 'supportive')",-0.27766916,-0.3239383,1.1075025,1.1334546,-1.6852257,-1.6364472,-0.1702463,-0.1717477,-0.0015014
13,-0.42428866,-0.53720415,"('impolite', 'polite')",-1.1439936,-1.2925459,-0.026275028,-0.046943948,0.27521688,0.14275156,-0.3298351,-0.4334856,-0.1036505
