,body_male,body_female,tuple,average_male,average_female,female-male
0,0.2518152,0.12609547,"('unsociable', 'sociable')",0.2518152,0.1260955,-0.1257197
1,1.5127814,1.4450649,"('unfriendly', 'friendly')",1.5127814,1.4450649,-0.0677165
2,0.69240946,0.8273667,"('unlikable', 'likable')",0.6924095,0.8273667,0.1349572
3,0.8616011,1.1089914,"('repellent', 'pleasant')",0.8616011,1.1089914,0.2473903
4,-7.020177,-6.992696,"('disliked', 'liked')",-7.0201769,-6.9926958,0.0274811
5,-0.179131,-0.2109766,"('distant', 'outgoing')",-0.179131,-0.2109766,-0.0318456
6,-0.27048397,-0.30882606,"('distant', 'open')",-0.270484,-0.3088261,-0.0383421
7,1.6029732,1.6301084,"('insensitive', 'sensitive')",1.6029732,1.6301084,0.0271352
8,0.92174053,0.83748657,"('unaffectionate', 'affectionate')",0.9217405,0.8374866,-0.0842539
9,1.6735904,1.6935405,"('unaffectionate', 'caring')",1.6735904,1.6935405,0.0199501
10,0.85283774,0.94362587,"('unsympathetic', 'sympathetic')",0.8528377,0.9436259,0.0907882
11,2.673705,2.6915889,"('unhelpful', 'helpful')",2.6737051,2.6915889,0.0178838
12,-0.98774534,-0.97984314,"('unsupportive', 'supportive')",-0.9877453,-0.9798431,0.0079022
13,0.29721713,0.24149662,"('impolite', 'polite')",0.2972171,0.2414966,-0.0557205
14,0.5209563,0.53977424,"('antisocial', 'social')",0.5209563,0.5397742,0.0188179
15,0.43053883,0.40112966,"('boring', 'funny')",0.4305388,0.4011297,-0.0294091
16,-0.260202,-0.17917621,"('unpopular', 'popular')",-0.260202,-0.1791762,0.0810258
17,0.15754133,0.19325271,"('nasty', 'nice')",0.1575413,0.1932527,0.0357114
18,-0.20038183,-0.22169971,"('disagreeable', 'welcoming')",-0.2003818,-0.2216997,-0.0213179
19,-0.10243575,-0.1981567,"('inhospitable', 'hospitable')",-0.1024358,-0.1981567,-0.0957209
20,0.8378941,0.82486916,"('rough', 'thoughtful')",0.8378941,0.8248692,-0.0130249
21,0.4545466,0.5337343,"('immoral', 'moral')",0.4545466,0.5337343,0.0791877
22,0.032841407,0.081237644,"('untrustworthy', 'trustworthy')",0.0328414,0.0812376,0.0483962
23,7.205778,7.2069097,"('insincere', 'sincere')",7.2057781,7.2069097,0.0011316
24,2.237588,2.2870893,"('dishonest', 'honest')",2.2375879,2.2870893,0.0495014
25,0.103027195,0.02077923,"('egoistic', 'altruistic')",0.1030272,0.0207792,-0.082248
26,0.54176986,0.50824183,"('hardhearted', 'benevolent')",0.5417699,0.5082418,-0.0335281
27,1.6273558,1.5320436,"('hardhearted', 'softhearted')",1.6273558,1.5320436,-0.0953122
28,1.207571,1.1560737,"('disloyal', 'loyal')",1.207571,1.1560737,-0.0514973
29,0.115214944,-0.027532779,"('unfair', 'fair')",0.1152149,-0.0275328,-0.1427477
30,1.1778255,1.0350966,"('intolerant', 'tolerant')",1.1778255,1.0350966,-0.1427289
31,-1.3064291,-1.3241557,"('evil', 'good')",-1.3064291,-1.3241557,-0.0177266
32,1.6175169,1.5313315,"('unkind', 'kind')",1.6175169,1.5313315,-0.0861854
33,-0.54625803,-0.57831705,"('wrong', 'right')",-0.546258,-0.578317,-0.032059
