,sherwin_male,sherwin_female,tuple,williams_male,williams_female,co_male,co_female,average_male,average_female,female-male
0,-2.6079657,-2.406711,"('unsociable', 'sociable')",-0.7695643,-0.9566572,-0.6381486,-0.62882656,-1.3385596,-1.3307316,0.007828
1,0.32795766,0.4142503,"('unfriendly', 'friendly')",1.5788332,1.3924415,1.873233,1.8191152,1.2600079,1.2086023,-0.0514056
2,0.20946525,0.26561764,"('unlikable', 'likable')",0.64571273,0.5596961,0.47249764,0.59607744,0.4425585,0.473797,0.0312385
3,-1.4687954,-1.1997876,"('repellent', 'pleasant')",-0.39109415,-0.30361453,0.27519393,0.27960145,-0.5282319,-0.4079336,0.1202983
4,0.7171545,0.708371,"('disliked', 'liked')",1.5385294,1.5914328,-6.555692,-6.488095,-1.4333361,-1.396097,0.0372391
5,1.8184336,1.783636,"('distant', 'outgoing')",1.7257907,1.7786689,0.081963286,0.16910462,1.2087292,1.2438032,0.035074
6,1.4648458,1.4287993,"('distant', 'open')",1.8254188,1.865278,0.63362557,0.72926414,1.3079634,1.3411139,0.0331505
7,-1.069186,-0.8634754,"('insensitive', 'sensitive')",0.006804198,0.024156608,0.2607345,0.33420888,-0.2672157,-0.16837,0.0988457
8,0.15280697,-0.06401309,"('unaffectionate', 'affectionate')",1.209776,1.0538429,1.154181,1.084634,0.8389214,0.6914879,-0.1474335
9,0.2645368,0.26848865,"('unaffectionate', 'caring')",1.819072,1.7511363,1.7560241,1.7687725,1.2798777,1.2627991,-0.0170786
10,-2.5701947,-2.28075,"('unsympathetic', 'sympathetic')",-0.8240991,-0.75346535,-0.34054402,-0.330692,-1.2449459,-1.1216358,0.1233101
11,-1.5682961,-1.5089447,"('unhelpful', 'helpful')",-1.0671059,-1.1204199,1.3477833,1.4134033,-0.4292062,-0.4053204,0.0238858
12,-0.3332686,-0.11944723,"('unsupportive', 'supportive')",1.5186517,1.6554497,-1.5934923,-1.4227631,-0.1360364,0.0377465,0.1737829
13,-1.7829863,-1.8391802,"('impolite', 'polite')",-1.2736182,-1.4121585,-0.8093865,-0.8552603,-1.2886636,-1.3688663,-0.0802027
14,-2.341762,-2.298473,"('antisocial', 'social')",-0.57433134,-0.54775417,-1.0800319,-1.0897038,-1.3320417,-1.311977,0.0200647
15,1.1081712,1.1202456,"('boring', 'funny')",0.8712264,0.7890602,0.49603632,0.53317165,0.8251446,0.8141592,-0.0109854
16,0.89535916,0.8375912,"('unpopular', 'popular')",0.6513734,0.5975914,0.14035477,0.03832157,0.5623624,0.4911681,-0.0711943
17,0.5492542,0.5974875,"('nasty', 'nice')",0.54774976,0.6706725,-0.2731515,-0.23019645,0.2746175,0.3459878,0.0713703
18,0.92594284,1.0102249,"('disagreeable', 'welcoming')",-0.10990006,-0.03167154,-0.8107181,-0.71065414,0.0017749,0.0892998,0.0875249
19,1.2241987,1.3325869,"('inhospitable', 'hospitable')",0.92222476,1.0150809,0.039437655,0.15357567,0.7286204,0.8337478,0.1051274
20,-0.188074,-0.0990766,"('rough', 'thoughtful')",0.2700458,0.23176374,0.5336291,0.57675195,0.2052003,0.2364797,0.0312794
21,-1.8974366,-1.687199,"('immoral', 'moral')",0.09251338,0.17375723,-0.8983822,-0.7787449,-0.9011018,-0.7640622,0.1370396
22,-0.74137914,-0.6320128,"('untrustworthy', 'trustworthy')",-0.071799815,-0.17449707,-0.6713194,-0.6069211,-0.4948328,-0.4711436,0.0236892
23,-1.3834258,-1.1926835,"('insincere', 'sincere')",-0.90111166,-0.9767082,5.092644,5.030474,0.9360356,0.9536942,0.0176586
24,-0.57977057,-0.52470654,"('dishonest', 'honest')",0.036867253,-0.0065175556,0.86210036,0.8888419,0.106399,0.119206,0.012807
25,0.78763354,0.66864586,"('egoistic', 'altruistic')",1.1974168,0.9612666,1.4867806,1.40196,1.1572769,1.0106241,-0.1466528
26,1.2184585,1.264895,"('hardhearted', 'benevolent')",0.9288671,0.71785384,1.8327198,1.7177595,1.3266818,1.2335027,-0.0931791
27,0.9631875,0.8424316,"('hardhearted', 'softhearted')",0.5311843,0.4580789,1.1748844,1.0908296,0.8897521,0.7971134,-0.0926387
28,-2.2702482,-2.1166313,"('disloyal', 'loyal')",-1.0598315,-1.1630787,0.5516868,0.51680374,-0.9261309,-0.9209687,0.0051622
29,0.6245903,0.6491773,"('unfair', 'fair')",-0.14004423,-0.0066577084,-0.33184013,-0.2570991,0.050902,0.1284735,0.0775715
30,-1.6259397,-1.4177717,"('intolerant', 'tolerant')",-0.7496369,-0.6995014,-0.061850198,0.05188561,-0.8124756,-0.6884625,0.1240131
31,1.7406497,1.9030045,"('evil', 'good')",1.3962717,1.5655054,-0.42202595,-0.37204581,0.9049652,1.0321547,0.1271895
32,-0.8602249,-0.9122397,"('unkind', 'kind')",-0.12192903,-0.25200748,0.99858123,0.8926733,0.0054758,-0.0905246,-0.0960004
33,2.1551268,2.1591833,"('wrong', 'right')",1.812082,1.7634084,0.12292874,0.185057,1.3633792,1.3692163,0.0058371
34,-0.11546941,0.048932627,"('mean', 'honorable')",-0.11805563,0.002525933,4.8477736,4.9413285,1.5380828,1.6642623,0.1261795
35,2.277169,2.0798037,"('corrupt', 'incorrupt')",1.0975913,1.0613625,-0.22721823,-0.25253004,1.0491807,0.9628787,-0.086302
36,1.6165067,1.7117513,"('hostile', 'amicable')",1.8442172,1.8799577,0.5067162,0.49997035,1.32248,1.3638932,0.0414132
37,0.27499354,0.34341964,"('fake', 'genuine')",0.5700988,0.6359339,0.059727844,0.18955447,0.3016067,0.389636,0.0880293
38,-0.3309447,-0.24429573,"('untruthful', 'truthful')",0.046008646,0.11276423,-0.17925158,-0.037243992,-0.1547292,-0.0562585,0.0984707
39,-0.5913407,-0.52247214,"('exploitative', 'cooperative')",0.29349208,0.2784539,0.6234441,0.7331242,0.1085318,0.1630353,0.0545035
40,-0.020959776,0.20608716,"('stingy', 'generous')",0.5773047,0.5500299,-1.9282012,-1.9477674,-0.4572854,-0.3972168,0.0600686
41,-0.9359219,-0.67125195,"('unforgiving', 'forgiving')",0.47383064,0.52818745,0.17951313,0.26863328,-0.0941927,0.0418563,0.136049
42,0.4964064,0.6201433,"('unreliable', 'reliable')",1.2048764,1.458332,-2.2591293,-2.0229068,-0.1859488,0.0185228,0.2044716
43,-1.690811,-1.5714449,"('irresponsible', 'responsible')",-1.1336362,-1.039025,0.18679121,0.3673059,-0.8792187,-0.7477213,0.1314974
44,0.065530986,-0.0067004412,"('prejudiced', 'unprejudiced')",-1.0628351,-1.0142345,-1.3578601,-1.3000764,-0.7850547,-0.7736704,0.0113843
45,-1.513392,-1.1910661,"('incompetent', 'competent')",-0.6345907,-0.62173694,-0.763699,-0.76446617,-0.9705606,-0.8590897,0.1114709
46,-2.5670862,-2.2802553,"('uncompetitive', 'competitive')",-1.1962489,-1.1331137,-1.5351223,-1.4891809,-1.7661525,-1.6341834,0.1319691
47,-1.0982915,-1.0827953,"('stupid', 'smart')",0.47504833,0.4576962,4.7381043,4.759118,1.3716203,1.3780063,0.006386
48,-2.18257,-2.0277035,"('unintelligent', 'intelligent')",-1.1278284,-1.1298815,-0.4550809,-0.44499135,-1.2551598,-1.2008588,0.054301
49,-0.58526796,-0.51905733,"('unable', 'able')",-0.96521276,-0.9168304,-0.55863005,-0.42222184,-0.7030369,-0.6193699,0.083667
50,0.6377175,0.5954139,"('clumsy', 'skillful')",0.372899,0.24901055,-0.21050374,-0.2506473,0.2667043,0.1979257,-0.0687786
51,-0.86192185,-0.8814811,"('uneducated', 'educated')",-0.5621537,-0.6479037,-0.300523,-0.39209142,-0.5748662,-0.6404921,-0.0656259
52,1.1436019,0.9904076,"('irrational', 'rational')",1.4416441,1.2109795,0.8229904,0.78353506,1.1360788,0.994974,-0.1411048
53,0.61138284,0.8004638,"('uncreative', 'creative')",1.8567332,1.861979,1.1002195,1.1580391,1.1894452,1.2734939,0.0840487
54,0.8543764,0.8442761,"('incapable', 'capable')",1.0023541,0.92910475,1.1080104,1.1462657,0.9882469,0.9732155,-0.0150314
55,-2.336803,-2.1150198,"('incompetent', 'clever')",-1.1616839,-1.1424977,-0.47863525,-0.41424212,-1.3257074,-1.2239198,0.1017876
56,-1.5432163,-1.4260473,"('impractical', 'practical')",-0.118891515,0.017620541,-0.5339525,-0.37857705,-0.7320201,-0.5956679,0.1363522
57,-1.2217137,-0.82499665,"('unimaginative', 'imaginative')",0.94103503,0.98375255,-3.0937545,-3.0102222,-1.124811,-0.9504887,0.1743223
58,0.38935846,0.6996441,"('undiscriminating', 'discriminating')",0.5369893,0.600726,0.2748977,0.399426,0.4004151,0.5665987,0.1661836
59,1.2598808,1.1342287,"('foolish', 'wise')",1.7260468,1.6261344,0.5992651,0.6603091,1.1950642,1.1402241,-0.0548401
60,-2.8584306,-2.7331758,"('inefficient', 'efficient')",-1.9187992,-1.9422998,-0.7929144,-0.62412405,-1.8567147,-1.7665332,0.0901815
61,-0.55932605,-0.61169904,"('illogical', 'logical')",1.0020049,0.6900041,0.39131147,0.29421917,0.2779968,0.1241747,-0.1538221
62,-1.823317,-1.6840633,"('incompetent', 'brilliant')",-0.9105259,-0.9345649,-0.5037294,-0.42424384,-1.0791907,-1.0142907,0.0649
63,-1.396623,-1.2514012,"('unperceptive', 'insightful')",0.22031903,0.18676469,0.047342874,0.13682097,-0.3763204,-0.3092718,0.0670486
64,0.038507305,-0.033009537,"('shy', 'confident')",-0.11994171,-0.11125796,-5.4933743,-5.301306,-1.8582695,-1.8151911,0.0430784
65,-2.1283169,-2.1277204,"('insecure', 'secure')",-1.622931,-1.6859279,-0.25735208,-0.24795829,-1.3361999,-1.3538688,-0.0176689
66,1.3263289,1.3419478,"('inactive', 'active')",0.5920509,0.55654085,0.78912127,0.72828263,0.9025003,0.8755904,-0.0269099
67,0.4789257,0.44637734,"('doubtful', 'determined')",-0.2050299,-0.20198676,-0.38300437,-0.27639955,-0.0363695,-0.0106697,0.0256998
68,0.17969197,0.19310322,"('dependent', 'independent')",-0.03850569,3.1966716e-05,-1.46732,-1.3856463,-0.4420446,-0.3975037,0.0445409
69,2.4963188,2.4133937,"('lazy', 'industrious')",2.0975926,2.0959573,-0.54682386,-0.43472314,1.3490291,1.3582093,0.0091802
70,-1.5206025,-1.3264264,"('lethargic', 'energetic')",-0.100311175,0.03720245,0.21752053,0.24871512,-0.4677977,-0.3468362,0.1209615
71,1.5096478,1.5278927,"('diffident', 'self-confident')",1.9003816,1.8761054,1.1874553,1.2153324,1.5324949,1.5397768,0.0072819
72,-0.88771915,-0.8368604,"('unambitious', 'ambitious')",-0.108510576,-0.27119812,-0.22762986,-0.23521093,-0.4079532,-0.4477565,-0.0398033
73,0.8976327,0.90990275,"('helpless', 'self-reliant')",0.99175495,0.9543978,-2.8910508,-2.7960367,-0.3338877,-0.3105787,0.023309
74,-0.17680523,0.058636464,"('undedicated', 'dedicated')",1.3452796,1.4427857,0.18031727,0.27324924,0.4495972,0.5915571,0.1419599
75,0.8672897,0.9102159,"('meek', 'impulsive')",-0.079851836,-0.005668264,-0.49830708,-0.51529133,0.0963769,0.1297521,0.0333752
76,-1.2108464,-1.0525192,"('anxious', 'daring')",-0.9914916,-0.77551764,-0.4524575,-0.34146395,-0.8849318,-0.7231669,0.1617649
77,-2.1822774,-1.990569,"('unmotivated', 'motivated')",-0.7008422,-0.7590984,-1.0621828,-0.9350987,-1.3151008,-1.2282554,0.0868454
78,0.13089073,0.28979462,"('nonresilient', 'resilient')",0.19527628,0.1740346,-0.12742338,-0.0710766,0.0662479,0.1309175,0.0646696
79,1.2507614,1.3328053,"('wavering', 'unwavering')",1.2744496,1.3939924,-0.03602107,0.021095868,0.82973,0.9159644,0.0862344
80,-1.3045695,-1.3328413,"('dominated', 'dominating')",-1.6251278,-1.6993595,-1.0879924,-1.1438683,-1.3392299,-1.3920231,-0.0527932
81,-3.109354,-3.0400324,"('submissive', 'aggressive')",-1.1827767,-1.2834249,-1.6349663,-1.717091,-1.9756989,-2.0135161,-0.0378172
82,-1.6337197,-1.6203411,"('poor', 'rich')",-2.8612485,-2.8527112,4.646153,4.4867144,0.0503949,0.0045541,-0.0458408
83,-0.42861274,-0.23107935,"('powerless', 'powerful')",-0.00033296365,0.115468085,-0.9850646,-0.8608383,-0.4713368,-0.3254832,0.1458536
84,0.68056947,0.7094293,"('inferior', 'superior')",0.3877106,0.2967348,0.64402026,0.63130546,0.5707668,0.5458232,-0.0249436
85,2.5442388,2.5359213,"('insignificant', 'prestigious')",2.9858983,2.929745,0.26904523,0.29314774,1.9330608,1.9196046,-0.0134562
86,-1.3646976,-1.1191256,"('uninfluential', 'influential')",0.48348603,0.5290193,-0.4076951,-0.42863238,-0.4296355,-0.3395796,0.0900559
87,0.3328191,0.27529755,"('unsuccessful', 'successful')",0.6457904,0.29088685,0.1342929,-0.01673007,0.3709675,0.1831514,-0.1878161
88,-0.36856693,-0.25827947,"('low', 'eminent')",-0.153895,-0.27174237,-0.6576499,-0.6960705,-0.3933706,-0.4086974,-0.0153268
