,bout_male,bout_female,tuple,average_male,average_female,female-male
0,0.49938464,0.4458633,"('unsociable', 'sociable')",0.4993846,0.4458633,-0.0535213
1,0.8410105,0.84742236,"('unfriendly', 'friendly')",0.8410105,0.8474224,0.0064119
2,-0.011461692,0.11598368,"('unlikable', 'likable')",-0.0114617,0.1159837,0.1274454
3,1.0356838,1.0825481,"('repellent', 'pleasant')",1.0356838,1.0825481,0.0468643
4,-7.2586985,-7.5171866,"('disliked', 'liked')",-7.2586985,-7.5171866,-0.2584881
5,-0.83842313,-0.8685469,"('distant', 'outgoing')",-0.8384231,-0.8685469,-0.0301238
6,-0.30606335,-0.41491956,"('distant', 'open')",-0.3060634,-0.4149196,-0.1088562
7,1.6588765,1.7010611,"('insensitive', 'sensitive')",1.6588765,1.7010611,0.0421846
8,0.63879263,0.6247649,"('unaffectionate', 'affectionate')",0.6387926,0.6247649,-0.0140277
9,1.0428315,1.1058017,"('unaffectionate', 'caring')",1.0428315,1.1058017,0.0629702
10,1.5467664,1.5734293,"('unsympathetic', 'sympathetic')",1.5467664,1.5734293,0.0266629
11,1.7966233,1.8291416,"('unhelpful', 'helpful')",1.7966233,1.8291416,0.0325183
12,-1.605577,-1.6291357,"('unsupportive', 'supportive')",-1.605577,-1.6291357,-0.0235587
13,0.2769314,0.37567583,"('impolite', 'polite')",0.2769314,0.3756758,0.0987444
14,0.6417145,0.5838197,"('antisocial', 'social')",0.6417145,0.5838197,-0.0578948
15,0.7111088,0.6498564,"('boring', 'funny')",0.7111088,0.6498564,-0.0612524
16,-0.98900366,-1.0502783,"('unpopular', 'popular')",-0.9890037,-1.0502783,-0.0612746
17,-0.06558586,-0.09215033,"('nasty', 'nice')",-0.0655859,-0.0921503,-0.0265644
18,-0.55146533,-0.50037897,"('disagreeable', 'welcoming')",-0.5514653,-0.500379,0.0510863
19,-0.9793823,-0.9051165,"('inhospitable', 'hospitable')",-0.9793823,-0.9051165,0.0742658
20,0.66124487,0.5646449,"('rough', 'thoughtful')",0.6612449,0.5646449,-0.0966
21,0.26790068,0.4606425,"('immoral', 'moral')",0.2679007,0.4606425,0.1927418
22,0.24065618,0.20809895,"('untrustworthy', 'trustworthy')",0.2406562,0.2080989,-0.0325573
23,6.1726313,6.3687797,"('insincere', 'sincere')",6.1726313,6.3687797,0.1961484
24,1.6172626,1.6308739,"('dishonest', 'honest')",1.6172626,1.6308739,0.0136113
25,0.69846433,0.7337271,"('egoistic', 'altruistic')",0.6984643,0.7337271,0.0352628
26,1.1020314,0.9214394,"('hardhearted', 'benevolent')",1.1020314,0.9214394,-0.180592
27,1.5760461,1.419387,"('hardhearted', 'softhearted')",1.5760461,1.419387,-0.1566591
28,1.4154725,1.2733088,"('disloyal', 'loyal')",1.4154725,1.2733088,-0.1421637
29,-0.32772934,-0.4735846,"('unfair', 'fair')",-0.3277293,-0.4735846,-0.1458553
30,1.1716057,1.322141,"('intolerant', 'tolerant')",1.1716057,1.3221411,0.1505354
31,-1.5320688,-1.6194391,"('evil', 'good')",-1.5320688,-1.6194391,-0.0873703
32,1.2167103,1.1218379,"('unkind', 'kind')",1.2167103,1.1218379,-0.0948724
33,-0.6501521,-0.6997385,"('wrong', 'right')",-0.6501521,-0.6997385,-0.0495864
34,3.9970675,4.306357,"('mean', 'honorable')",3.9970675,4.3063569,0.3092894
35,-1.2043656,-1.5599718,"('corrupt', 'incorrupt')",-1.2043656,-1.5599718,-0.3556062
36,-1.0270238,-1.1458573,"('hostile', 'amicable')",-1.0270238,-1.1458573,-0.1188335
37,1.1874036,1.1585819,"('fake', 'genuine')",1.1874036,1.1585819,-0.0288217
38,-0.46312562,-0.396454,"('untruthful', 'truthful')",-0.4631256,-0.396454,0.0666716
39,0.54918885,0.61278594,"('exploitative', 'cooperative')",0.5491889,0.6127859,0.063597
40,-0.91002816,-1.0647248,"('stingy', 'generous')",-0.9100282,-1.0647248,-0.1546966
41,0.6351336,0.47271475,"('unforgiving', 'forgiving')",0.6351336,0.4727148,-0.1624188
42,-1.7187144,-1.833689,"('unreliable', 'reliable')",-1.7187144,-1.833689,-0.1149746
43,1.1986514,1.3237423,"('irresponsible', 'responsible')",1.1986514,1.3237423,0.1250909
44,-0.9798769,-1.0997579,"('prejudiced', 'unprejudiced')",-0.9798769,-1.0997579,-0.119881
45,0.7029408,0.45745537,"('incompetent', 'competent')",0.7029408,0.4574554,-0.2454854
46,-0.08081682,-0.074072175,"('uncompetitive', 'competitive')",-0.0808168,-0.0740722,0.0067446
47,4.654728,4.8451924,"('stupid', 'smart')",4.6547279,4.8451924,0.1904645
48,0.42030287,0.47335103,"('unintelligent', 'intelligent')",0.4203029,0.473351,0.0530481
49,-0.27538407,-0.14467318,"('unable', 'able')",-0.2753841,-0.1446732,0.1307109
50,-0.35639423,-0.44391054,"('clumsy', 'skillful')",-0.3563942,-0.4439105,-0.0875163
51,0.7344937,0.77925366,"('uneducated', 'educated')",0.7344937,0.7792537,0.04476
52,-0.43728963,-0.60509837,"('irrational', 'rational')",-0.4372896,-0.6050984,-0.1678088
53,-0.11383557,-0.15607747,"('uncreative', 'creative')",-0.1138356,-0.1560775,-0.0422419
54,0.6143996,0.70002306,"('incapable', 'capable')",0.6143996,0.7000231,0.0856235
55,1.338404,1.434238,"('incompetent', 'clever')",1.3384041,1.434238,0.0958339
56,0.5512235,0.49728924,"('impractical', 'practical')",0.5512235,0.4972892,-0.0539343
57,-1.5371207,-1.8032378,"('unimaginative', 'imaginative')",-1.5371207,-1.8032378,-0.2661171
58,0.495015,0.4400483,"('undiscriminating', 'discriminating')",0.495015,0.4400483,-0.0549667
59,-0.22295243,-0.2611568,"('foolish', 'wise')",-0.2229524,-0.2611568,-0.0382044
60,0.64712566,0.88672554,"('inefficient', 'efficient')",0.6471257,0.8867255,0.2395998
61,0.29566187,0.21505983,"('illogical', 'logical')",0.2956619,0.2150598,-0.0806021
62,0.7817842,0.89091724,"('incompetent', 'brilliant')",0.7817842,0.8909172,0.109133
63,0.2950585,0.34396088,"('unperceptive', 'insightful')",0.2950585,0.3439609,0.0489024
64,-5.782158,-5.804399,"('shy', 'confident')",-5.7821579,-5.804399,-0.0222411
65,0.9071098,1.0869974,"('insecure', 'secure')",0.9071098,1.0869974,0.1798876
66,-0.027262142,-0.19853634,"('inactive', 'active')",-0.0272621,-0.1985363,-0.1712742
67,-0.8072805,-0.7158111,"('doubtful', 'determined')",-0.8072805,-0.7158111,0.0914694
68,-0.8852969,-0.80355656,"('dependent', 'independent')",-0.8852969,-0.8035566,0.0817403
69,-2.1544864,-2.2590592,"('lazy', 'industrious')",-2.1544864,-2.2590592,-0.1045728
70,2.2052422,2.1268988,"('lethargic', 'energetic')",2.2052422,2.1268988,-0.0783434
71,0.035924025,-0.008329611,"('diffident', 'self-confident')",0.035924,-0.0083296,-0.0442536
72,0.87037337,1.066168,"('unambitious', 'ambitious')",0.8703734,1.066168,0.1957946
73,-2.8559167,-2.8560991,"('helpless', 'self-reliant')",-2.8559167,-2.8560991,-0.0001824
74,0.4885999,0.32731172,"('undedicated', 'dedicated')",0.4885999,0.3273117,-0.1612882
75,-0.7445914,-0.7800032,"('meek', 'impulsive')",-0.7445914,-0.7800032,-0.0354118
76,0.89688885,0.983891,"('anxious', 'daring')",0.8968889,0.983891,0.0870021
77,-1.5289587,-1.3745741,"('unmotivated', 'motivated')",-1.5289587,-1.3745741,0.1543846
78,-1.1047386,-1.1440009,"('nonresilient', 'resilient')",-1.1047386,-1.1440009,-0.0392623
79,-0.3096333,-0.41148588,"('wavering', 'unwavering')",-0.3096333,-0.4114859,-0.1018526
80,0.47039336,0.36310318,"('dominated', 'dominating')",0.4703934,0.3631032,-0.1072902
81,0.56129247,0.6753957,"('submissive', 'aggressive')",0.5612925,0.6753957,0.1141032
82,6.0524764,6.164298,"('poor', 'rich')",6.0524764,6.1642981,0.1118217
83,-0.31142196,-0.2786685,"('powerless', 'powerful')",-0.311422,-0.2786685,0.0327535
84,0.15318032,0.20308396,"('inferior', 'superior')",0.1531803,0.203084,0.0499037
85,-1.5107274,-1.6163119,"('insignificant', 'prestigious')",-1.5107274,-1.6163119,-0.1055845
86,0.8556456,0.79923624,"('uninfluential', 'influential')",0.8556456,0.7992362,-0.0564094
87,-0.20986396,-0.2462903,"('unsuccessful', 'successful')",-0.209864,-0.2462903,-0.0364263
88,0.08240425,0.057603963,"('low', 'eminent')",0.0824042,0.057604,-0.0248002
