,affinity_male,affinity_female,tuple,average_male,average_female,female-male
0,0.1292424,-0.058401346,"('unsociable', 'sociable')",0.1292424,-0.0584013,-0.1876437
1,1.8721815,1.8555899,"('unfriendly', 'friendly')",1.8721815,1.8555899,-0.0165916
2,0.2893272,0.5455281,"('unlikable', 'likable')",0.2893272,0.5455281,0.2562009
3,0.6739299,0.972324,"('repellent', 'pleasant')",0.6739299,0.972324,0.2983941
4,-7.424329,-7.380032,"('disliked', 'liked')",-7.4243288,-7.3800321,0.0442967
5,-0.24178526,-0.18965742,"('distant', 'outgoing')",-0.2417853,-0.1896574,0.0521279
6,0.15516987,0.18895005,"('distant', 'open')",0.1551699,0.18895,0.0337801
7,1.270782,1.3989313,"('insensitive', 'sensitive')",1.270782,1.3989313,0.1281493
8,1.302426,1.2655433,"('unaffectionate', 'affectionate')",1.302426,1.2655433,-0.0368827
9,1.8285066,1.8886633,"('unaffectionate', 'caring')",1.8285066,1.8886633,0.0601567
10,1.2752566,1.345271,"('unsympathetic', 'sympathetic')",1.2752566,1.345271,0.0700144
11,2.2922719,2.3628058,"('unhelpful', 'helpful')",2.2922719,2.3628058,0.0705339
12,-0.8833381,-0.8822925,"('unsupportive', 'supportive')",-0.8833381,-0.8822925,0.0010456
13,0.009514481,-0.05489543,"('impolite', 'polite')",0.0095145,-0.0548954,-0.0644099
14,0.14046356,-0.017386504,"('antisocial', 'social')",0.1404636,-0.0173865,-0.1578501
15,0.05095537,0.095942445,"('boring', 'funny')",0.0509554,0.0959424,0.044987
16,-0.71578026,-0.6262176,"('unpopular', 'popular')",-0.7157803,-0.6262176,0.0895627
17,-0.3923441,-0.38044763,"('nasty', 'nice')",-0.3923441,-0.3804476,0.0118965
18,-0.2527601,-0.27346736,"('disagreeable', 'welcoming')",-0.2527601,-0.2734674,-0.0207073
19,-0.27306086,-0.03818562,"('inhospitable', 'hospitable')",-0.2730609,-0.0381856,0.2348753
20,1.2669036,1.2356972,"('rough', 'thoughtful')",1.2669036,1.2356972,-0.0312064
21,-0.14322469,0.041222006,"('immoral', 'moral')",-0.1432247,0.041222,0.1844467
22,-0.07871173,-0.081230365,"('untrustworthy', 'trustworthy')",-0.0787117,-0.0812304,-0.0025187
23,7.117738,7.258066,"('insincere', 'sincere')",7.1177378,7.2580662,0.1403284
24,2.3359091,2.3929486,"('dishonest', 'honest')",2.3359091,2.3929486,0.0570395
25,0.45224124,0.31128645,"('egoistic', 'altruistic')",0.4522412,0.3112864,-0.1409548
26,0.2695172,0.19502021,"('hardhearted', 'benevolent')",0.2695172,0.1950202,-0.074497
27,1.8161501,1.7818254,"('hardhearted', 'softhearted')",1.8161501,1.7818254,-0.0343247
28,1.3889717,1.3386469,"('disloyal', 'loyal')",1.3889717,1.3386469,-0.0503248
29,-0.5133554,-0.53589576,"('unfair', 'fair')",-0.5133554,-0.5358958,-0.0225404
30,1.4396546,1.28459,"('intolerant', 'tolerant')",1.4396546,1.28459,-0.1550646
31,-1.3445901,-1.2688968,"('evil', 'good')",-1.3445901,-1.2688968,0.0756933
32,1.183365,1.1707014,"('unkind', 'kind')",1.183365,1.1707014,-0.0126636
33,-0.33934397,-0.35006347,"('wrong', 'right')",-0.339344,-0.3500635,-0.0107195
34,4.9071345,5.1608934,"('mean', 'honorable')",4.9071345,5.1608934,0.2537589
35,-0.9264035,-0.97411084,"('corrupt', 'incorrupt')",-0.9264035,-0.9741108,-0.0477073
36,-0.64615226,-0.6043604,"('hostile', 'amicable')",-0.6461523,-0.6043604,0.0417919
