,equipment_male,equipment_female,tuple,average_male,average_female,female-male
0,-0.2666961,-0.43413427,"('unsociable', 'sociable')",-0.2666961,-0.4341343,-0.1674382
1,1.335993,1.3388407,"('unfriendly', 'friendly')",1.3359931,1.3388407,0.0028476
2,0.16157243,0.16451395,"('unlikable', 'likable')",0.1615724,0.1645139,0.0029415
3,-0.3650445,-0.13008243,"('repellent', 'pleasant')",-0.3650445,-0.1300824,0.2349621
4,-6.325022,-6.327407,"('disliked', 'liked')",-6.3250222,-6.3274069,-0.0023847
5,-0.6036492,-0.53604364,"('distant', 'outgoing')",-0.6036492,-0.5360436,0.0676056
6,-0.47346056,-0.48216057,"('distant', 'open')",-0.4734606,-0.4821606,-0.0087
7,0.6688785,0.8709687,"('insensitive', 'sensitive')",0.6688785,0.8709687,0.2020902
8,0.9032761,0.7347831,"('unaffectionate', 'affectionate')",0.9032761,0.7347831,-0.168493
9,1.6994814,1.6522188,"('unaffectionate', 'caring')",1.6994814,1.6522188,-0.0472626
10,0.49897596,0.32773876,"('unsympathetic', 'sympathetic')",0.498976,0.3277388,-0.1712372
11,2.2052412,2.2276585,"('unhelpful', 'helpful')",2.2052412,2.2276585,0.0224173
12,-1.0300262,-1.0511978,"('unsupportive', 'supportive')",-1.0300262,-1.0511978,-0.0211716
13,-0.15348417,-0.21455926,"('impolite', 'polite')",-0.1534842,-0.2145593,-0.0610751
14,0.2989578,0.36753878,"('antisocial', 'social')",0.2989578,0.3675388,0.068581
15,0.13493139,-0.042849977,"('boring', 'funny')",0.1349314,-0.04285,-0.1777814
16,-0.55414474,-0.53778636,"('unpopular', 'popular')",-0.5541447,-0.5377864,0.0163583
17,-0.44365963,-0.4866743,"('nasty', 'nice')",-0.4436596,-0.4866743,-0.0430147
18,-0.9153165,-0.8672211,"('disagreeable', 'welcoming')",-0.9153165,-0.8672211,0.0480954
19,-0.6982564,-0.77431965,"('inhospitable', 'hospitable')",-0.6982564,-0.7743196,-0.0760632
20,0.21742447,0.29153952,"('rough', 'thoughtful')",0.2174245,0.2915395,0.074115
21,-0.179623,-0.11319605,"('immoral', 'moral')",-0.179623,-0.1131961,0.0664269
22,-1.1845025,-0.9392047,"('untrustworthy', 'trustworthy')",-1.1845025,-0.9392047,0.2452978
23,5.8548574,5.9691224,"('insincere', 'sincere')",5.8548574,5.9691224,0.114265
24,0.9941511,1.1240938,"('dishonest', 'honest')",0.9941511,1.1240938,0.1299427
25,0.80805826,0.8888397,"('egoistic', 'altruistic')",0.8080583,0.8888397,0.0807814
26,2.0133274,1.6892393,"('hardhearted', 'benevolent')",2.0133274,1.6892393,-0.3240881
27,1.1599782,1.1423084,"('hardhearted', 'softhearted')",1.1599782,1.1423084,-0.0176698
28,1.1605024,1.0349927,"('disloyal', 'loyal')",1.1605024,1.0349927,-0.1255097
29,-1.2583299,-1.3436304,"('unfair', 'fair')",-1.2583299,-1.3436304,-0.0853005
30,1.0610276,1.0469964,"('intolerant', 'tolerant')",1.0610276,1.0469964,-0.0140312
31,-1.5711106,-1.601478,"('evil', 'good')",-1.5711106,-1.601478,-0.0303674
32,1.063061,0.85674924,"('unkind', 'kind')",1.063061,0.8567492,-0.2063118
33,0.46320468,0.42297995,"('wrong', 'right')",0.4632047,0.42298,-0.0402247
34,4.3538074,4.6556163,"('mean', 'honorable')",4.3538074,4.6556163,0.3018089
35,-1.0746188,-1.1553588,"('corrupt', 'incorrupt')",-1.0746188,-1.1553588,-0.08074
36,-0.479447,-0.6739875,"('hostile', 'amicable')",-0.479447,-0.6739875,-0.1945405
37,0.29796064,0.2991324,"('fake', 'genuine')",0.2979606,0.2991324,0.0011718
38,0.86425596,0.9004671,"('untruthful', 'truthful')",0.864256,0.9004671,0.0362111
39,-0.3679273,-0.2903552,"('exploitative', 'cooperative')",-0.3679273,-0.2903552,0.0775721
40,-1.7043594,-1.5872668,"('stingy', 'generous')",-1.7043594,-1.5872668,0.1170926
41,0.49197203,0.27188832,"('unforgiving', 'forgiving')",0.491972,0.2718883,-0.2200837
42,-3.6016507,-3.5779326,"('unreliable', 'reliable')",-3.6016507,-3.5779326,0.0237181
43,0.30156898,0.295668,"('irresponsible', 'responsible')",0.301569,0.295668,-0.005901
44,-1.8144418,-1.8047482,"('prejudiced', 'unprejudiced')",-1.8144418,-1.8047482,0.0096936
45,0.053948626,0.0038278252,"('incompetent', 'competent')",0.0539486,0.0038278,-0.0501208
46,-0.9773371,-0.9792195,"('uncompetitive', 'competitive')",-0.9773371,-0.9792195,-0.0018824
47,4.7880864,4.9657316,"('stupid', 'smart')",4.7880864,4.9657316,0.1776452
48,0.50358164,0.45983696,"('unintelligent', 'intelligent')",0.5035816,0.459837,-0.0437446
49,-0.50076866,-0.44417077,"('unable', 'able')",-0.5007687,-0.4441708,0.0565979
50,-0.63153255,-0.703862,"('clumsy', 'skillful')",-0.6315325,-0.703862,-0.0723295
51,0.6950262,0.5875177,"('uneducated', 'educated')",0.6950262,0.5875177,-0.1075085
52,-0.44648355,-0.6162948,"('irrational', 'rational')",-0.4464836,-0.6162948,-0.1698112
53,-0.2707292,-0.29676214,"('uncreative', 'creative')",-0.2707292,-0.2967621,-0.0260329
54,0.5117402,0.5210536,"('incapable', 'capable')",0.5117402,0.5210536,0.0093134
55,0.12677898,0.24700783,"('incompetent', 'clever')",0.126779,0.2470078,0.1202288
56,0.5195654,0.5954746,"('impractical', 'practical')",0.5195654,0.5954746,0.0759092
57,-2.646814,-2.7669075,"('unimaginative', 'imaginative')",-2.6468141,-2.7669075,-0.1200934
58,0.8006695,0.8524404,"('undiscriminating', 'discriminating')",0.8006695,0.8524404,0.0517709
59,-0.2509771,-0.2572614,"('foolish', 'wise')",-0.2509771,-0.2572614,-0.0062843
60,0.7815201,0.91565067,"('inefficient', 'efficient')",0.7815201,0.9156507,0.1341306
61,0.2210993,0.064835414,"('illogical', 'logical')",0.2210993,0.0648354,-0.1562639
62,0.4534749,0.77760255,"('incompetent', 'brilliant')",0.4534749,0.7776026,0.3241277
63,0.44679412,0.44140866,"('unperceptive', 'insightful')",0.4467941,0.4414087,-0.0053854
64,-5.7099314,-5.7314696,"('shy', 'confident')",-5.7099314,-5.7314696,-0.0215382
