,ice_male,ice_female,tuple,average_male,average_female,female-male
0,0.049788103,0.009886723,"('unsociable', 'sociable')",0.0497881,0.0098867,-0.0399014
1,1.0721213,1.0277739,"('unfriendly', 'friendly')",1.0721213,1.0277739,-0.0443474
2,-0.028810436,-0.012466244,"('unlikable', 'likable')",-0.0288104,-0.0124662,0.0163442
3,0.62523425,0.7021924,"('repellent', 'pleasant')",0.6252342,0.7021924,0.0769582
4,-8.191385,-8.299884,"('disliked', 'liked')",-8.1913853,-8.2998838,-0.1084985
5,-0.6843013,-0.73086095,"('distant', 'outgoing')",-0.6843013,-0.7308609,-0.0465596
6,-0.1764131,-0.25722465,"('distant', 'open')",-0.1764131,-0.2572246,-0.0808115
7,0.8853099,0.9538057,"('insensitive', 'sensitive')",0.8853099,0.9538057,0.0684958
8,1.1724703,1.080801,"('unaffectionate', 'affectionate')",1.1724703,1.080801,-0.0916693
9,1.7352545,1.7310436,"('unaffectionate', 'caring')",1.7352545,1.7310436,-0.0042109
10,1.1438226,1.2019103,"('unsympathetic', 'sympathetic')",1.1438226,1.2019103,0.0580877
11,1.9461629,2.022526,"('unhelpful', 'helpful')",1.9461629,2.022526,0.0763631
12,-1.4814754,-1.5297576,"('unsupportive', 'supportive')",-1.4814754,-1.5297576,-0.0482822
13,0.06948502,0.07699955,"('impolite', 'polite')",0.069485,0.0769996,0.0075146
14,0.59779817,0.5864338,"('antisocial', 'social')",0.5977982,0.5864338,-0.0113644
15,0.16515495,0.10923827,"('boring', 'funny')",0.1651549,0.1092383,-0.0559166
16,-0.32341906,-0.32254612,"('unpopular', 'popular')",-0.3234191,-0.3225461,0.000873
17,-0.46931684,-0.41878393,"('nasty', 'nice')",-0.4693168,-0.4187839,0.0505329
18,-0.26645315,-0.39002648,"('disagreeable', 'welcoming')",-0.2664531,-0.3900265,-0.1235734
19,-0.7854848,-0.78846973,"('inhospitable', 'hospitable')",-0.7854848,-0.7884697,-0.0029849
20,0.70737463,0.6344567,"('rough', 'thoughtful')",0.7073746,0.6344567,-0.0729179
21,0.06305823,0.11087574,"('immoral', 'moral')",0.0630582,0.1108757,0.0478175
22,-0.79230934,-0.7792837,"('untrustworthy', 'trustworthy')",-0.7923093,-0.7792837,0.0130256
23,6.7652893,6.856368,"('insincere', 'sincere')",6.7652893,6.8563681,0.0910788
24,1.7256243,1.6196544,"('dishonest', 'honest')",1.7256243,1.6196544,-0.1059699
25,0.47811335,0.3703776,"('egoistic', 'altruistic')",0.4781134,0.3703776,-0.1077358
26,1.0093328,0.95571625,"('hardhearted', 'benevolent')",1.0093328,0.9557163,-0.0536165
27,1.4846778,1.3210405,"('hardhearted', 'softhearted')",1.4846778,1.3210405,-0.1636373
28,1.2393645,1.2076567,"('disloyal', 'loyal')",1.2393645,1.2076567,-0.0317078
29,-1.0250711,-1.068024,"('unfair', 'fair')",-1.0250711,-1.068024,-0.0429529
30,1.2356744,1.2242285,"('intolerant', 'tolerant')",1.2356744,1.2242285,-0.0114459
31,-1.9738644,-1.9641671,"('evil', 'good')",-1.9738644,-1.9641671,0.0096973
32,1.1018343,1.0371581,"('unkind', 'kind')",1.1018343,1.0371581,-0.0646762
33,-0.515964,-0.59042543,"('wrong', 'right')",-0.515964,-0.5904254,-0.0744614
34,5.1230803,5.2262373,"('mean', 'honorable')",5.1230803,5.2262373,0.103157
35,-1.0556175,-1.248859,"('corrupt', 'incorrupt')",-1.0556175,-1.248859,-0.1932415
36,-0.64420396,-0.740907,"('hostile', 'amicable')",-0.644204,-0.740907,-0.096703
37,0.70535994,0.7052234,"('fake', 'genuine')",0.7053599,0.7052234,-0.0001365
38,-0.23604023,-0.24546674,"('untruthful', 'truthful')",-0.2360402,-0.2454667,-0.0094265
39,0.67337835,0.63362104,"('exploitative', 'cooperative')",0.6733783,0.633621,-0.0397573
40,-1.8192276,-1.9110796,"('stingy', 'generous')",-1.8192276,-1.9110796,-0.091852
41,0.47749954,0.42668626,"('unforgiving', 'forgiving')",0.4774995,0.4266863,-0.0508132
42,-2.9288955,-2.9518178,"('unreliable', 'reliable')",-2.9288955,-2.9518178,-0.0229223
43,1.148632,1.1592546,"('irresponsible', 'responsible')",1.148632,1.1592546,0.0106226
44,-1.3158058,-1.3054717,"('prejudiced', 'unprejudiced')",-1.3158058,-1.3054717,0.0103341
45,0.104415745,0.12052006,"('incompetent', 'competent')",0.1044157,0.1205201,0.0161044
46,-0.50122243,-0.49295616,"('uncompetitive', 'competitive')",-0.5012224,-0.4929562,0.0082662
47,5.8262186,5.907747,"('stupid', 'smart')",5.8262186,5.9077468,0.0815282
48,0.95281464,0.9146803,"('unintelligent', 'intelligent')",0.9528146,0.9146803,-0.0381343
49,0.359827,0.35481116,"('unable', 'able')",0.359827,0.3548112,-0.0050158
50,-0.3924083,-0.40330932,"('clumsy', 'skillful')",-0.3924083,-0.4033093,-0.010901
51,0.30839837,0.27805394,"('uneducated', 'educated')",0.3083984,0.2780539,-0.0303445
52,-0.34775636,-0.4719016,"('irrational', 'rational')",-0.3477564,-0.4719016,-0.1241452
53,-0.074201554,-0.09226026,"('uncreative', 'creative')",-0.0742016,-0.0922603,-0.0180587
54,1.1170589,1.1053894,"('incapable', 'capable')",1.1170589,1.1053894,-0.0116695
55,0.8801933,0.960814,"('incompetent', 'clever')",0.8801933,0.960814,0.0806207
56,0.54237914,0.5623584,"('impractical', 'practical')",0.5423791,0.5623584,0.0199793
57,-3.1008968,-3.0599895,"('unimaginative', 'imaginative')",-3.1008968,-3.0599895,0.0409073
58,-0.319781,-0.2569781,"('undiscriminating', 'discriminating')",-0.319781,-0.2569781,0.0628029
59,-0.025391493,-0.061675854,"('foolish', 'wise')",-0.0253915,-0.0616759,-0.0362844
60,0.8777808,0.9476883,"('inefficient', 'efficient')",0.8777808,0.9476883,0.0699075
61,0.94759977,0.7937759,"('illogical', 'logical')",0.9475998,0.7937759,-0.1538239
62,0.9538454,0.9870721,"('incompetent', 'brilliant')",0.9538454,0.9870721,0.0332267
63,0.63100475,0.6544103,"('unperceptive', 'insightful')",0.6310048,0.6544103,0.0234055
64,-6.9409194,-6.8985004,"('shy', 'confident')",-6.9409194,-6.8985004,0.042419
65,0.31401315,0.419853,"('insecure', 'secure')",0.3140132,0.419853,0.1058398
66,-0.53396136,-0.5399409,"('inactive', 'active')",-0.5339614,-0.5399409,-0.0059795
67,-0.12963873,-0.0791821,"('doubtful', 'determined')",-0.1296387,-0.0791821,0.0504566
68,-0.573391,-0.65565085,"('dependent', 'independent')",-0.573391,-0.6556509,-0.0822599
69,-2.1620054,-2.2132318,"('lazy', 'industrious')",-2.1620054,-2.2132318,-0.0512264
70,1.1474799,1.1820968,"('lethargic', 'energetic')",1.1474799,1.1820968,0.0346169
71,0.58912283,0.59623486,"('diffident', 'self-confident')",0.5891228,0.5962349,0.0071121
72,0.558755,0.59451705,"('unambitious', 'ambitious')",0.558755,0.5945171,0.0357621
73,-3.5169911,-3.497493,"('helpless', 'self-reliant')",-3.5169911,-3.497493,0.0194981
74,0.11771024,0.04911758,"('undedicated', 'dedicated')",0.1177102,0.0491176,-0.0685926
75,-1.5059644,-1.3971119,"('meek', 'impulsive')",-1.5059644,-1.3971119,0.1088525
76,0.6026823,0.64833534,"('anxious', 'daring')",0.6026823,0.6483353,0.045653
77,-1.0897573,-1.0051095,"('unmotivated', 'motivated')",-1.0897573,-1.0051095,0.0846478
78,-0.34962165,-0.41242075,"('nonresilient', 'resilient')",-0.3496217,-0.4124207,-0.062799
79,-0.445291,-0.4691744,"('wavering', 'unwavering')",-0.445291,-0.4691744,-0.0238834
80,-0.0456477,-0.0836153,"('dominated', 'dominating')",-0.0456477,-0.0836153,-0.0379676
81,0.16993235,0.28563112,"('submissive', 'aggressive')",0.1699324,0.2856311,0.1156987
82,6.5297914,6.649656,"('poor', 'rich')",6.5297914,6.6496558,0.1198644
83,-0.5752646,-0.5198497,"('powerless', 'powerful')",-0.5752646,-0.5198497,0.0554149
84,0.6226569,0.5997319,"('inferior', 'superior')",0.6226569,0.5997319,-0.022925
85,-0.32067537,-0.45153928,"('insignificant', 'prestigious')",-0.3206754,-0.4515393,-0.1308639
86,0.2821114,0.24717277,"('uninfluential', 'influential')",0.2821114,0.2471728,-0.0349386
87,-0.056225248,-0.00990212,"('unsuccessful', 'successful')",-0.0562252,-0.0099021,0.0463231
88,0.29772595,0.25503764,"('low', 'eminent')",0.2977259,0.2550376,-0.0426883
