,stroke_male,stroke_female,tuple,average_male,average_female,female-male
0,-0.15760946,-0.15203811,"('unsociable', 'sociable')",-0.1576095,-0.1520381,0.0055714
1,1.1226078,1.0441495,"('unfriendly', 'friendly')",1.1226078,1.0441495,-0.0784583
2,-0.31901056,-0.25404,"('unlikable', 'likable')",-0.3190106,-0.25404,0.0649706
3,0.61724526,0.66011924,"('repellent', 'pleasant')",0.6172453,0.6601192,0.0428739
4,-7.39983,-7.605401,"('disliked', 'liked')",-7.3998299,-7.605401,-0.2055711
5,-0.78194106,-0.8464631,"('distant', 'outgoing')",-0.7819411,-0.8464631,-0.064522
6,-0.27388608,-0.4162496,"('distant', 'open')",-0.2738861,-0.4162496,-0.1423635
7,1.0251391,1.0653502,"('insensitive', 'sensitive')",1.0251391,1.0653502,0.0402111
8,0.88270783,0.7477029,"('unaffectionate', 'affectionate')",0.8827078,0.7477029,-0.1350049
9,1.2547554,1.2493544,"('unaffectionate', 'caring')",1.2547554,1.2493544,-0.005401
10,0.9388052,0.9890932,"('unsympathetic', 'sympathetic')",0.9388052,0.9890932,0.050288
11,1.1633523,1.2573497,"('unhelpful', 'helpful')",1.1633523,1.2573497,0.0939974
12,-1.8617682,-1.8968023,"('unsupportive', 'supportive')",-1.8617682,-1.8968023,-0.0350341
13,-0.31452906,-0.2051486,"('impolite', 'polite')",-0.3145291,-0.2051486,0.1093805
14,0.34891605,0.3864558,"('antisocial', 'social')",0.3489161,0.3864558,0.0375397
15,0.20384327,0.102426514,"('boring', 'funny')",0.2038433,0.1024265,-0.1014168
16,-0.70911175,-0.7318985,"('unpopular', 'popular')",-0.7091118,-0.7318985,-0.0227867
17,-0.26962247,-0.23160496,"('nasty', 'nice')",-0.2696225,-0.231605,0.0380175
18,-0.2865401,-0.3417459,"('disagreeable', 'welcoming')",-0.2865401,-0.3417459,-0.0552058
19,-0.78695244,-0.86389166,"('inhospitable', 'hospitable')",-0.7869524,-0.8638917,-0.0769393
20,0.9247272,0.8785043,"('rough', 'thoughtful')",0.9247272,0.8785043,-0.0462229
21,-0.512171,-0.39059278,"('immoral', 'moral')",-0.512171,-0.3905928,0.1215782
22,-0.49438956,-0.48778182,"('untrustworthy', 'trustworthy')",-0.4943896,-0.4877818,0.0066078
23,6.252026,6.3637056,"('insincere', 'sincere')",6.2520261,6.3637056,0.1116795
24,1.263132,1.1734025,"('dishonest', 'honest')",1.263132,1.1734025,-0.0897295
25,0.5814705,0.47630805,"('egoistic', 'altruistic')",0.5814705,0.476308,-0.1051625
26,0.90312296,0.8142909,"('hardhearted', 'benevolent')",0.903123,0.8142909,-0.0888321
27,1.5591961,1.3582094,"('hardhearted', 'softhearted')",1.5591961,1.3582094,-0.2009867
28,0.77830124,0.73804504,"('disloyal', 'loyal')",0.7783012,0.738045,-0.0402562
29,-0.5337455,-0.6284149,"('unfair', 'fair')",-0.5337455,-0.6284149,-0.0946694
30,0.9745313,1.0146898,"('intolerant', 'tolerant')",0.9745313,1.0146898,0.0401585
31,-1.6030486,-1.6434307,"('evil', 'good')",-1.6030486,-1.6434307,-0.0403821
32,0.74708605,0.71014017,"('unkind', 'kind')",0.747086,0.7101402,-0.0369458
33,-0.36544424,-0.45060277,"('wrong', 'right')",-0.3654442,-0.4506028,-0.0851586
34,4.499106,4.648308,"('mean', 'honorable')",4.4991059,4.6483078,0.1492019
35,-0.79993784,-1.0719739,"('corrupt', 'incorrupt')",-0.7999378,-1.0719739,-0.2720361
36,-0.7949857,-0.9418152,"('hostile', 'amicable')",-0.7949857,-0.9418152,-0.1468295
37,0.7486365,0.7197888,"('fake', 'genuine')",0.7486365,0.7197888,-0.0288477
38,-0.5757493,-0.52988917,"('untruthful', 'truthful')",-0.5757493,-0.5298892,0.0458601
39,0.45811343,0.48219857,"('exploitative', 'cooperative')",0.4581134,0.4821986,0.0240852
