,chapel_male,chapel_female,tuple,average_male,average_female,female-male
0,0.7441073,0.66412044,"('unsociable', 'sociable')",0.7441073,0.6641204,-0.0799869
1,1.1092416,0.9401227,"('unfriendly', 'friendly')",1.1092416,0.9401227,-0.1691189
2,0.41444093,0.5328549,"('unlikable', 'likable')",0.4144409,0.5328549,0.118414
3,0.84369564,0.99170816,"('repellent', 'pleasant')",0.8436956,0.9917082,0.1480126
4,-6.5393715,-6.601751,"('disliked', 'liked')",-6.5393715,-6.6017509,-0.0623794
5,-1.4963391,-1.4944876,"('distant', 'outgoing')",-1.4963391,-1.4944876,0.0018515
6,-0.7538107,-0.8658159,"('distant', 'open')",-0.7538107,-0.8658159,-0.1120052
7,1.9826319,2.0380838,"('insensitive', 'sensitive')",1.9826319,2.0380838,0.0554519
8,0.30907145,0.09312461,"('unaffectionate', 'affectionate')",0.3090715,0.0931246,-0.2159469
9,1.2173584,1.1446463,"('unaffectionate', 'caring')",1.2173584,1.1446463,-0.0727121
10,1.0977106,1.0733393,"('unsympathetic', 'sympathetic')",1.0977106,1.0733393,-0.0243713
11,1.632036,1.765861,"('unhelpful', 'helpful')",1.632036,1.765861,0.133825
12,-1.6664077,-1.5891399,"('unsupportive', 'supportive')",-1.6664077,-1.5891399,0.0772678
13,-0.037953686,0.11661221,"('impolite', 'polite')",-0.0379537,0.1166122,0.1545659
14,0.6006845,0.7684656,"('antisocial', 'social')",0.6006845,0.7684656,0.1677811
15,0.01853453,-0.071533844,"('boring', 'funny')",0.0185345,-0.0715338,-0.0900683
16,0.44810712,0.37469685,"('unpopular', 'popular')",0.4481071,0.3746969,-0.0734102
17,-0.16719884,-0.11099465,"('nasty', 'nice')",-0.1671988,-0.1109947,0.0562041
18,-0.76511747,-0.7050345,"('disagreeable', 'welcoming')",-0.7651175,-0.7050345,0.060083
19,-0.64781255,-0.71276486,"('inhospitable', 'hospitable')",-0.6478125,-0.7127649,-0.0649524
20,0.79072106,0.82981884,"('rough', 'thoughtful')",0.7907211,0.8298188,0.0390977
21,0.13330129,0.46696603,"('immoral', 'moral')",0.1333013,0.466966,0.3336647
22,0.25763297,0.35384673,"('untrustworthy', 'trustworthy')",0.257633,0.3538467,0.0962137
23,6.256094,6.3652716,"('insincere', 'sincere')",6.256094,6.3652716,0.1091776
24,1.621715,1.5594373,"('dishonest', 'honest')",1.6217149,1.5594373,-0.0622776
25,0.50594455,0.4113262,"('egoistic', 'altruistic')",0.5059446,0.4113262,-0.0946184
