,embarq_male,embarq_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.7029893,-0.93948627,"('unsociable', 'sociable')",0.06825605,-0.18073767,-0.3173666,-0.560112,-0.2427454
1,-1.839968,-1.9831834,"('unfriendly', 'friendly')",1.1549262,1.0152433,-0.3425209,-0.48397,-0.1414491
2,0.93351865,0.87547886,"('unlikable', 'likable')",0.80118287,0.820621,0.8673508,0.8480499,-0.0193009
3,-0.39918658,-0.34552175,"('repellent', 'pleasant')",0.74253005,0.67573047,0.1716717,0.1651044,-0.0065673
4,-0.4482921,-0.4188353,"('disliked', 'liked')",-6.102148,-6.054488,-3.2752202,-3.2366617,0.0385585
5,-0.84120566,-0.75109005,"('distant', 'outgoing')",-0.6253354,-0.49551132,-0.7332705,-0.6233007,0.1099698
6,-0.92771554,-0.8452879,"('distant', 'open')",-0.7015002,-0.5870123,-0.8146079,-0.7161501,0.0984578
7,-0.58626527,-0.6229876,"('insensitive', 'sensitive')",-0.046391837,-0.060246713,-0.3163286,-0.3416172,-0.0252886
8,-0.95195,-1.0160619,"('unaffectionate', 'affectionate')",0.37748846,0.36442178,-0.2872308,-0.3258201,-0.0385893
9,-0.8561384,-0.9474293,"('unaffectionate', 'caring')",0.9162754,0.9419756,0.0300685,-0.0027269,-0.0327954
10,-0.9372554,-1.0823612,"('unsympathetic', 'sympathetic')",-0.7758706,-0.8715455,-0.856563,-0.9769534,-0.1203904
11,-0.03353788,-0.16633782,"('unhelpful', 'helpful')",1.63542,1.6982349,0.8009411,0.7659485,-0.0349926
12,-0.6499634,-0.65744793,"('unsupportive', 'supportive')",-2.2927642,-2.254268,-1.4713638,-1.455858,0.0155058
13,-0.25173983,-0.4314662,"('impolite', 'polite')",-0.8601109,-0.8935354,-0.5559254,-0.6625008,-0.1065754
14,0.3617923,0.2933722,"('antisocial', 'social')",0.29931474,0.11403874,0.3305535,0.2037055,-0.126848
15,0.2929332,0.17031437,"('boring', 'funny')",0.11284406,0.085878104,0.2028886,0.1280962,-0.0747924
16,-0.16406757,-0.18220347,"('unpopular', 'popular')",0.7874848,0.64158213,0.3117086,0.2296893,-0.0820193
17,-0.21680188,-0.1641258,"('nasty', 'nice')",-0.32575685,-0.25992823,-0.2712794,-0.212027,0.0592524
18,-0.28535587,-0.31364852,"('disagreeable', 'welcoming')",-0.72438097,-0.8179289,-0.5048684,-0.5657887,-0.0609203
19,-1.7778115,-1.7954499,"('inhospitable', 'hospitable')",-0.87656987,-0.7766726,-1.3271906,-1.2860613,0.0411293
20,0.30490223,0.23772798,"('rough', 'thoughtful')",0.9051118,0.85024315,0.605007,0.5439855,-0.0610215
21,0.023275219,-0.12845126,"('immoral', 'moral')",-0.48634902,-0.5901017,-0.2315369,-0.3592765,-0.1277396
22,-0.14166771,-0.20457068,"('untrustworthy', 'trustworthy')",-0.8264744,-0.9010722,-0.4840711,-0.5528215,-0.0687504
23,-0.74130154,-0.8928033,"('insincere', 'sincere')",5.3789353,5.25795,2.3188169,2.1825733,-0.1362436
24,-0.34164155,-0.41527808,"('dishonest', 'honest')",0.4978137,0.54014546,0.0780861,0.0624337,-0.0156524
25,0.01760768,-0.008344369,"('egoistic', 'altruistic')",1.1800299,1.0694001,0.5988188,0.5305278,-0.068291
26,-0.21404003,-0.36958402,"('hardhearted', 'benevolent')",1.7550373,1.5744115,0.7704986,0.6024138,-0.1680848
27,-0.7074866,-0.6989952,"('hardhearted', 'softhearted')",0.6117039,0.56233823,-0.0478914,-0.0683285,-0.0204371
28,-0.680366,-0.7956029,"('disloyal', 'loyal')",1.0061824,0.8455825,0.1629082,0.0249898,-0.1379184
29,-0.24765524,-0.24140386,"('unfair', 'fair')",-0.5360518,-0.64215916,-0.3918535,-0.4417815,-0.049928
30,1.088422,0.94815534,"('intolerant', 'tolerant')",1.1266791,1.0521237,1.1075505,1.0001395,-0.107411
31,-1.2565519,-1.1497527,"('evil', 'good')",-0.905436,-0.9606381,-1.0809939,-1.0551955,0.0257984
32,-0.42727152,-0.6308885,"('unkind', 'kind')",0.8217057,0.5989404,0.1972171,-0.0159741,-0.2131912
33,-0.097921,-0.14055294,"('wrong', 'right')",-0.52243084,-0.4976796,-0.3101759,-0.3191163,-0.0089404
34,0.069155544,0.08114907,"('mean', 'honorable')",5.219327,5.400027,2.6442413,2.7405879,0.0963466
35,0.008388698,0.011527427,"('corrupt', 'incorrupt')",-0.4091416,-0.43841696,-0.2003765,-0.2134448,-0.0130683
36,-0.85864997,-0.87159795,"('hostile', 'amicable')",-0.20811595,-0.31266215,-0.533383,-0.5921301,-0.0587471
37,-0.5646779,-0.599913,"('fake', 'genuine')",-0.41066822,-0.39325947,-0.487673,-0.4965862,-0.0089132
38,-0.70035404,-0.7520945,"('untruthful', 'truthful')",-0.128719,0.027080122,-0.4145365,-0.3625072,0.0520293
39,0.8096432,0.7288411,"('exploitative', 'cooperative')",0.24219412,0.2626675,0.5259187,0.4957543,-0.0301644
40,-0.19255486,-0.13272107,"('stingy', 'generous')",-2.0274465,-2.0819008,-1.1100007,-1.107311,0.0026897
41,-0.33228436,-0.4020864,"('unforgiving', 'forgiving')",-0.18564802,-0.293288,-0.2589662,-0.3476872,-0.088721
42,0.14776364,0.15999739,"('unreliable', 'reliable')",-3.2520123,-3.1812694,-1.5521243,-1.510636,0.0414883
43,-0.40772086,-0.50228196,"('irresponsible', 'responsible')",0.07206115,0.04683063,-0.1678299,-0.2277257,-0.0598958
44,0.7279055,0.72904927,"('prejudiced', 'unprejudiced')",-1.3042095,-1.333572,-0.288152,-0.3022614,-0.0141094
45,-0.44245973,-0.4893164,"('incompetent', 'competent')",0.067899674,-0.03869842,-0.18728,-0.2640074,-0.0767274
46,-0.25800347,-0.32379282,"('uncompetitive', 'competitive')",-0.98604053,-1.0451728,-0.622022,-0.6844828,-0.0624608
47,0.22631553,0.2659753,"('stupid', 'smart')",5.3030396,5.391423,2.7646775,2.8286994,0.0640219
48,-0.043941326,-0.15971673,"('unintelligent', 'intelligent')",0.9095129,0.8324262,0.4327858,0.3363547,-0.0964311
49,0.23822764,0.28687665,"('unable', 'able')",-0.08950278,-0.04201645,0.0743624,0.1224301,0.0480677
50,-0.17463735,-0.17256045,"('clumsy', 'skillful')",-0.0114528425,-0.10808115,-0.0930451,-0.1403208,-0.0472757
51,-0.43016404,-0.5667369,"('uneducated', 'educated')",0.14531752,0.06680928,-0.1424233,-0.2499638,-0.1075405
52,-0.1207097,-0.20666346,"('irrational', 'rational')",0.23412545,0.18200882,0.0567079,-0.0123273,-0.0690352
53,-1.417465,-1.518818,"('uncreative', 'creative')",0.4204616,0.2994182,-0.4985017,-0.6096999,-0.1111982
54,-0.55945224,-0.6421297,"('incapable', 'capable')",0.6203705,0.66584015,0.0304591,0.0118552,-0.0186039
55,0.5215816,0.41584474,"('incompetent', 'clever')",0.41214722,0.28190297,0.4668644,0.3488739,-0.1179905
56,0.30874583,0.12260609,"('impractical', 'practical')",-0.32526553,-0.30158046,-0.0082598,-0.0894872,-0.0812274
57,-1.0455078,-1.1994965,"('unimaginative', 'imaginative')",-3.0089388,-3.0589468,-2.0272233,-2.1292217,-0.1019984
58,-0.37842387,-0.41903186,"('undiscriminating', 'discriminating')",0.08911356,0.08908124,-0.1446552,-0.1649753,-0.0203201
59,0.30710053,0.37160742,"('foolish', 'wise')",0.2368551,0.31563947,0.2719778,0.3436235,0.0716457
60,0.6905645,0.5968672,"('inefficient', 'efficient')",-0.05951639,0.015236825,0.3155241,0.306052,-0.0094721
61,-0.25747645,-0.45141214,"('illogical', 'logical')",0.5979192,0.38466835,0.1702214,-0.0333719,-0.2035933
62,0.9657679,0.9794476,"('incompetent', 'brilliant')",0.711297,0.8716264,0.8385324,0.925537,0.0870046
63,-0.62085384,-0.6360482,"('unperceptive', 'insightful')",0.52561617,0.5673703,-0.0476188,-0.034339,0.0132798
64,0.32225418,0.29358333,"('shy', 'confident')",-6.129401,-6.1092587,-2.9035735,-2.9078376,-0.0042641
65,0.2489839,0.11486407,"('insecure', 'secure')",-0.21384914,-0.23843741,0.0175674,-0.0617867,-0.0793541
66,-1.0663452,-1.0398633,"('inactive', 'active')",-0.06925359,-0.1071486,-0.5677994,-0.573506,-0.0057066
67,0.48806515,0.43654,"('doubtful', 'determined')",-0.38690114,-0.4485582,0.050582,-0.0060091,-0.0565911
68,0.052273188,0.045001402,"('dependent', 'independent')",-0.74680483,-0.69712716,-0.3472658,-0.3260629,0.0212029
69,0.3828224,0.471667,"('lazy', 'industrious')",-0.33942983,-0.29256347,0.0216963,0.0895518,0.0678555
70,-0.3755655,-0.41436148,"('lethargic', 'energetic')",-0.07619612,-0.08321997,-0.2258808,-0.2487907,-0.0229099
71,-0.13390693,-0.18859127,"('diffident', 'self-confident')",0.588639,0.53570944,0.227366,0.1735591,-0.0538069
72,-0.45579275,-0.44130674,"('unambitious', 'ambitious')",-0.6660161,-0.5738534,-0.5609044,-0.50758,0.0533244
73,0.67494196,0.65831214,"('helpless', 'self-reliant')",-3.0507727,-2.9307437,-1.1879153,-1.1362158,0.0516995
74,-0.2109176,-0.28938866,"('undedicated', 'dedicated')",-0.5476815,-0.655589,-0.3792996,-0.4724888,-0.0931892
75,-0.3022381,-0.17277016,"('meek', 'impulsive')",-0.5906036,-0.42790633,-0.4464208,-0.3003382,0.1460826
76,0.7998122,0.7570292,"('anxious', 'daring')",-0.2400366,-0.242091,0.2798878,0.2574691,-0.0224187
77,-0.27103448,-0.2974692,"('unmotivated', 'motivated')",-0.9458744,-0.90797764,-0.6084545,-0.6027234,0.0057311
78,-0.48441124,-0.45324677,"('nonresilient', 'resilient')",-0.28696516,-0.28140327,-0.3856882,-0.367325,0.0183632
79,-1.0257442,-1.0175824,"('wavering', 'unwavering')",-0.81825477,-0.74793106,-0.9219995,-0.8827567,0.0392428
80,0.6353712,0.6018475,"('dominated', 'dominating')",-0.949242,-0.89788336,-0.1569354,-0.1480179,0.0089175
81,0.7897953,0.6524416,"('submissive', 'aggressive')",-0.5134953,-0.42685902,0.13815,0.1127913,-0.0253587
82,-0.45689258,-0.5120598,"('poor', 'rich')",6.1313415,6.0900226,2.8372245,2.7889814,-0.0482431
83,0.17993796,0.073494084,"('powerless', 'powerful')",-0.886273,-0.95479435,-0.3531675,-0.4406501,-0.0874826
84,0.773857,0.72015506,"('inferior', 'superior')",0.79129916,0.8198403,0.7825781,0.7699977,-0.0125804
85,-0.06845811,-0.09839514,"('insignificant', 'prestigious')",-0.015468187,-0.11772996,-0.0419631,-0.1080626,-0.0660995
86,-1.0232042,-1.1844699,"('uninfluential', 'influential')",-0.44229499,-0.5634054,-0.7327496,-0.8739377,-0.1411881
87,0.39916128,0.29141155,"('unsuccessful', 'successful')",1.0334059,1.0239189,0.7162836,0.6576652,-0.0586184
88,-0.24218611,-0.40875608,"('low', 'eminent')",-0.17263333,-0.31099626,-0.2074097,-0.3598762,-0.1524665
