,gerbil_male,gerbil_female,tuple,average_male,average_female,female-male
0,-0.5040477,-0.66294444,"('unsociable', 'sociable')",-0.5040477,-0.6629444,-0.1588967
1,-0.12933157,-0.2494053,"('unfriendly', 'friendly')",-0.1293316,-0.2494053,-0.1200737
2,0.7276849,0.74943364,"('unlikable', 'likable')",0.7276849,0.7494336,0.0217487
3,-0.69763917,-0.68113446,"('repellent', 'pleasant')",-0.6976392,-0.6811345,0.0165047
4,-1.2811818,-1.2124448,"('disliked', 'liked')",-1.2811818,-1.2124448,0.068737
5,-0.102745734,-0.043752477,"('distant', 'outgoing')",-0.1027457,-0.0437525,0.0589932
6,-0.77430344,-0.7266243,"('distant', 'open')",-0.7743034,-0.7266243,0.0476791
7,-0.8884362,-0.96869606,"('insensitive', 'sensitive')",-0.8884362,-0.9686961,-0.0802599
8,-0.31621766,-0.348578,"('unaffectionate', 'affectionate')",-0.3162177,-0.348578,-0.0323603
9,-0.6354214,-0.71992475,"('unaffectionate', 'caring')",-0.6354214,-0.7199247,-0.0845033
10,-1.1294856,-1.262633,"('unsympathetic', 'sympathetic')",-1.1294856,-1.262633,-0.1331474
11,-0.26333007,-0.39955175,"('unhelpful', 'helpful')",-0.2633301,-0.3995517,-0.1362216
12,-1.3540547,-1.3265823,"('unsupportive', 'supportive')",-1.3540547,-1.3265823,0.0274724
13,-0.7693525,-0.8884439,"('impolite', 'polite')",-0.7693525,-0.8884439,-0.1190914
14,-0.26470372,-0.35036427,"('antisocial', 'social')",-0.2647037,-0.3503643,-0.0856606
15,0.79522157,0.77995265,"('boring', 'funny')",0.7952216,0.7799526,-0.015269
16,0.43904874,0.41439134,"('unpopular', 'popular')",0.4390487,0.4143913,-0.0246574
17,0.08075252,0.13852939,"('nasty', 'nice')",0.0807525,0.1385294,0.0577769
18,-0.30843648,-0.3467543,"('disagreeable', 'welcoming')",-0.3084365,-0.3467543,-0.0383178
19,-0.47478518,-0.43382475,"('inhospitable', 'hospitable')",-0.4747852,-0.4338247,0.0409605
20,0.083704896,0.048512064,"('rough', 'thoughtful')",0.0837049,0.0485121,-0.0351928
21,0.09506657,0.012077838,"('immoral', 'moral')",0.0950666,0.0120778,-0.0829888
22,-0.3753897,-0.4825559,"('untrustworthy', 'trustworthy')",-0.3753897,-0.4825559,-0.1071662
23,0.64556944,0.4642778,"('insincere', 'sincere')",0.6455694,0.4642778,-0.1812916
24,0.025581505,-0.09806991,"('dishonest', 'honest')",0.0255815,-0.0980699,-0.1236514
25,0.914019,0.9079483,"('egoistic', 'altruistic')",0.914019,0.9079483,-0.0060707
26,0.10705245,0.039459348,"('hardhearted', 'benevolent')",0.1070525,0.0394593,-0.0675932
27,0.3187094,0.26561257,"('hardhearted', 'softhearted')",0.3187094,0.2656126,-0.0530968
28,-0.49869463,-0.6726811,"('disloyal', 'loyal')",-0.4986946,-0.6726811,-0.1739865
29,-0.3187424,-0.40165922,"('unfair', 'fair')",-0.3187424,-0.4016592,-0.0829168
30,0.5129977,0.39099196,"('intolerant', 'tolerant')",0.5129977,0.390992,-0.1220057
31,-0.8129573,-0.654843,"('evil', 'good')",-0.8129573,-0.654843,0.1581143
32,0.24531668,0.09823536,"('unkind', 'kind')",0.2453167,0.0982354,-0.1470813
33,0.7977231,0.76231414,"('wrong', 'right')",0.7977231,0.7623141,-0.035409
34,0.613876,0.6557459,"('mean', 'honorable')",0.613876,0.6557459,0.0418699
35,0.6933119,0.72047144,"('corrupt', 'incorrupt')",0.6933119,0.7204714,0.0271595
36,-0.26104638,-0.24120757,"('hostile', 'amicable')",-0.2610464,-0.2412076,0.0198388
37,-0.027388245,-0.07463955,"('fake', 'genuine')",-0.0273882,-0.0746396,-0.0472514
38,-0.72911376,-0.771214,"('untruthful', 'truthful')",-0.7291138,-0.771214,-0.0421002
39,0.73556507,0.7421794,"('exploitative', 'cooperative')",0.7355651,0.7421794,0.0066143
40,-0.691224,-0.76756924,"('stingy', 'generous')",-0.691224,-0.7675692,-0.0763452
41,-0.66791624,-0.7414104,"('unforgiving', 'forgiving')",-0.6679162,-0.7414104,-0.0734942
42,-0.95009094,-0.9560852,"('unreliable', 'reliable')",-0.9500909,-0.9560852,-0.0059943
43,-0.7596784,-0.8240087,"('irresponsible', 'responsible')",-0.7596784,-0.8240087,-0.0643303
