,fork_male,fork_female,tuple,average_male,average_female,female-male
0,0.19364016,0.046359878,"('unsociable', 'sociable')",0.1936402,0.0463599,-0.1472803
1,0.99269384,0.92064756,"('unfriendly', 'friendly')",0.9926938,0.9206476,-0.0720462
2,0.2034763,0.29214698,"('unlikable', 'likable')",0.2034763,0.292147,0.0886707
3,1.0178008,1.0164998,"('repellent', 'pleasant')",1.0178008,1.0164998,-0.001301
4,-7.5487165,-7.7105927,"('disliked', 'liked')",-7.5487165,-7.7105927,-0.1618762
5,-0.8499542,-0.78076655,"('distant', 'outgoing')",-0.8499542,-0.7807665,0.0691877
6,-0.33295578,-0.3360674,"('distant', 'open')",-0.3329558,-0.3360674,-0.0031116
7,1.3746711,1.2873361,"('insensitive', 'sensitive')",1.3746711,1.2873361,-0.087335
8,0.7572066,0.7156837,"('unaffectionate', 'affectionate')",0.7572066,0.7156837,-0.0415229
9,1.5358368,1.5796125,"('unaffectionate', 'caring')",1.5358368,1.5796125,0.0437757
10,1.6588148,1.5748436,"('unsympathetic', 'sympathetic')",1.6588148,1.5748436,-0.0839712
11,1.8451111,1.8875831,"('unhelpful', 'helpful')",1.8451111,1.8875831,0.042472
12,-1.5148273,-1.5590932,"('unsupportive', 'supportive')",-1.5148273,-1.5590932,-0.0442659
13,0.45194125,0.42633146,"('impolite', 'polite')",0.4519413,0.4263315,-0.0256098
14,0.3165794,0.16110809,"('antisocial', 'social')",0.3165794,0.1611081,-0.1554713
15,0.3886322,0.27453813,"('boring', 'funny')",0.3886322,0.2745381,-0.1140941
16,-0.61909735,-0.60652125,"('unpopular', 'popular')",-0.6190974,-0.6065212,0.0125762
17,-0.48191136,-0.3911121,"('nasty', 'nice')",-0.4819114,-0.3911121,0.0907993
18,-0.36672637,-0.39634445,"('disagreeable', 'welcoming')",-0.3667264,-0.3963445,-0.0296181
19,-0.8499811,-0.77767295,"('inhospitable', 'hospitable')",-0.8499811,-0.7776729,0.0723082
20,1.0883853,0.9747497,"('rough', 'thoughtful')",1.0883853,0.9747497,-0.1136356
21,0.29919022,0.3165611,"('immoral', 'moral')",0.2991902,0.3165611,0.0173709
22,0.017868957,-0.085231885,"('untrustworthy', 'trustworthy')",0.017869,-0.0852319,-0.1031009
23,6.4243426,6.480635,"('insincere', 'sincere')",6.4243426,6.4806352,0.0562926
24,1.9266756,1.7954772,"('dishonest', 'honest')",1.9266756,1.7954772,-0.1311984
25,0.18699571,0.18078776,"('egoistic', 'altruistic')",0.1869957,0.1807878,-0.0062079
26,0.49988273,0.29839832,"('hardhearted', 'benevolent')",0.4998827,0.2983983,-0.2014844
27,1.9031209,1.699241,"('hardhearted', 'softhearted')",1.9031209,1.699241,-0.2038799
28,1.2904426,1.1916186,"('disloyal', 'loyal')",1.2904426,1.1916186,-0.098824
29,-0.35722443,-0.41570604,"('unfair', 'fair')",-0.3572244,-0.415706,-0.0584816
30,1.1004609,1.0513731,"('intolerant', 'tolerant')",1.1004609,1.0513731,-0.0490878
31,-1.8869773,-1.8684988,"('evil', 'good')",-1.8869773,-1.8684988,0.0184785
32,1.2888418,1.2117873,"('unkind', 'kind')",1.2888418,1.2117873,-0.0770545
33,-0.64452803,-0.6595286,"('wrong', 'right')",-0.644528,-0.6595286,-0.0150006
34,4.306956,4.544852,"('mean', 'honorable')",4.3069558,4.5448518,0.237896
35,-1.3825655,-1.5579257,"('corrupt', 'incorrupt')",-1.3825655,-1.5579257,-0.1753602
36,-1.2747732,-1.274538,"('hostile', 'amicable')",-1.2747732,-1.274538,0.0002352
37,0.9631156,0.95611984,"('fake', 'genuine')",0.9631156,0.9561198,-0.0069958
38,-0.5656431,-0.47974196,"('untruthful', 'truthful')",-0.5656431,-0.479742,0.0859011
39,0.58731264,0.5642958,"('exploitative', 'cooperative')",0.5873126,0.5642958,-0.0230168
40,-1.2564865,-1.527725,"('stingy', 'generous')",-1.2564865,-1.527725,-0.2712385
41,0.24567075,0.17998996,"('unforgiving', 'forgiving')",0.2456708,0.17999,-0.0656808
42,-1.7149653,-1.8070034,"('unreliable', 'reliable')",-1.7149653,-1.8070034,-0.0920381
43,1.4686096,1.4804579,"('irresponsible', 'responsible')",1.4686096,1.4804579,0.0118483
44,-1.0144697,-0.9765322,"('prejudiced', 'unprejudiced')",-1.0144697,-0.9765322,0.0379375
45,0.7414035,0.5322594,"('incompetent', 'competent')",0.7414035,0.5322594,-0.2091441
46,0.085366964,0.0046846997,"('uncompetitive', 'competitive')",0.085367,0.0046847,-0.0806823
47,4.8902287,5.038006,"('stupid', 'smart')",4.8902287,5.0380058,0.1477771
48,0.7419879,0.6422203,"('unintelligent', 'intelligent')",0.7419879,0.6422203,-0.0997676
49,0.10945925,0.26059142,"('unable', 'able')",0.1094593,0.2605914,0.1511321
50,-0.36451444,-0.36438036,"('clumsy', 'skillful')",-0.3645144,-0.3643804,0.000134
51,0.37099224,0.32974774,"('uneducated', 'educated')",0.3709922,0.3297477,-0.0412445
52,-0.72088224,-0.83169764,"('irrational', 'rational')",-0.7208822,-0.8316976,-0.1108154
53,0.060446277,0.029300246,"('uncreative', 'creative')",0.0604463,0.0293002,-0.0311461
54,0.83846986,1.0153399,"('incapable', 'capable')",0.8384699,1.0153399,0.17687
55,1.357174,1.217446,"('incompetent', 'clever')",1.357174,1.217446,-0.139728
56,0.83615774,0.74564314,"('impractical', 'practical')",0.8361577,0.7456431,-0.0905146
57,-2.2211175,-2.3491278,"('unimaginative', 'imaginative')",-2.2211175,-2.3491278,-0.1280103
58,0.095916346,0.036520906,"('undiscriminating', 'discriminating')",0.0959163,0.0365209,-0.0593954
59,-0.35653108,-0.35124466,"('foolish', 'wise')",-0.3565311,-0.3512447,0.0052864
60,1.1573384,1.2773291,"('inefficient', 'efficient')",1.1573384,1.2773291,0.1199907
61,0.6220538,0.395624,"('illogical', 'logical')",0.6220538,0.395624,-0.2264298
62,1.3178531,1.3115981,"('incompetent', 'brilliant')",1.3178531,1.3115981,-0.006255
63,0.4060603,0.38164493,"('unperceptive', 'insightful')",0.4060603,0.3816449,-0.0244154
64,-5.7378716,-5.793379,"('shy', 'confident')",-5.7378716,-5.7933788,-0.0555072
65,0.93983656,0.9193029,"('insecure', 'secure')",0.9398366,0.9193029,-0.0205337
66,-0.30815166,-0.41088712,"('inactive', 'active')",-0.3081517,-0.4108871,-0.1027354
67,-0.59220886,-0.46996263,"('doubtful', 'determined')",-0.5922089,-0.4699626,0.1222463
68,-0.5662461,-0.5477734,"('dependent', 'independent')",-0.5662461,-0.5477734,0.0184727
69,-2.3416886,-2.3042333,"('lazy', 'industrious')",-2.3416886,-2.3042333,0.0374553
70,1.7627511,1.6345617,"('lethargic', 'energetic')",1.7627511,1.6345617,-0.1281894
71,0.33585674,0.35864654,"('diffident', 'self-confident')",0.3358567,0.3586465,0.0227898
72,0.87327796,0.982139,"('unambitious', 'ambitious')",0.873278,0.982139,0.108861
73,-3.0354505,-3.0133967,"('helpless', 'self-reliant')",-3.0354505,-3.0133967,0.0220538
74,0.34285387,0.14780805,"('undedicated', 'dedicated')",0.3428539,0.147808,-0.1950459
75,-1.3033991,-1.1215713,"('meek', 'impulsive')",-1.3033991,-1.1215713,0.1818278
76,1.1792481,1.1168249,"('anxious', 'daring')",1.1792481,1.1168249,-0.0624232
77,-1.0697978,-0.91128683,"('unmotivated', 'motivated')",-1.0697978,-0.9112868,0.158511
78,-0.6730044,-0.6898793,"('nonresilient', 'resilient')",-0.6730044,-0.6898793,-0.0168749
79,-0.75110906,-0.69473815,"('wavering', 'unwavering')",-0.7511091,-0.6947381,0.056371
80,0.40001988,0.20477822,"('dominated', 'dominating')",0.4000199,0.2047782,-0.1952417
81,0.4307621,0.42936462,"('submissive', 'aggressive')",0.4307621,0.4293646,-0.0013975
82,6.309781,6.416552,"('poor', 'rich')",6.3097811,6.4165521,0.106771
83,-0.3120154,-0.29825443,"('powerless', 'powerful')",-0.3120154,-0.2982544,0.013761
84,0.3416407,0.3441178,"('inferior', 'superior')",0.3416407,0.3441178,0.0024771
85,-1.5934607,-1.6172022,"('insignificant', 'prestigious')",-1.5934607,-1.6172022,-0.0237415
86,0.6376911,0.4719696,"('uninfluential', 'influential')",0.6376911,0.4719696,-0.1657215
