,teradyne_male,teradyne_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.1476533,-1.0291702,"('unsociable', 'sociable')",-0.53443563,-0.57701063,-0.8410445,-0.8030904,0.0379541
1,-0.9548312,-1.173213,"('unfriendly', 'friendly')",1.9917583,1.828489,0.5184636,0.327638,-0.1908256
2,-0.014620029,-0.009806403,"('unlikable', 'likable')",0.86825556,0.90983254,0.4268178,0.4500131,0.0231953
3,-1.2686217,-0.97368693,"('repellent', 'pleasant')",0.19280237,0.2504591,-0.5379096,-0.3616139,0.1762957
4,-0.0070552863,-0.04697162,"('disliked', 'liked')",-6.5098977,-6.4921465,-3.2584765,-3.2695591,-0.0110826
5,-0.1795403,-0.33355585,"('distant', 'outgoing')",0.1363036,0.09794511,-0.0216184,-0.1178054,-0.096187
6,-0.34885752,-0.52545804,"('distant', 'open')",0.77525383,0.6655414,0.2131982,0.0700417,-0.1431565
7,-1.7284646,-1.4633412,"('insensitive', 'sensitive')",0.65320194,0.7018401,-0.5376313,-0.3807506,0.1568807
8,0.026426047,-0.27173674,"('unaffectionate', 'affectionate')",1.1923879,1.0108188,0.609407,0.369541,-0.239866
9,-0.62374896,-0.80086106,"('unaffectionate', 'caring')",1.3362907,1.2646446,0.3562709,0.2318918,-0.1243791
10,-2.287427,-1.9340342,"('unsympathetic', 'sympathetic')",-0.514765,-0.51939875,-1.401096,-1.2267165,0.1743795
11,-0.64117813,-0.5076335,"('unhelpful', 'helpful')",1.4535087,1.610999,0.4061653,0.5516827,0.1455174
12,-0.38113827,-0.30915004,"('unsupportive', 'supportive')",-1.5153342,-1.4533544,-0.9482362,-0.8812522,0.066984
13,-1.7345283,-1.5212818,"('impolite', 'polite')",-0.6985575,-0.6693045,-1.216543,-1.0952932,0.1212498
14,-0.88691914,-0.6093969,"('antisocial', 'social')",-0.7322197,-0.69377077,-0.8095694,-0.6515838,0.1579856
15,0.15219335,-0.002020672,"('boring', 'funny')",0.3938399,0.36004215,0.2730166,0.1790107,-0.0940059
16,-0.01991817,-0.06289889,"('unpopular', 'popular')",0.6527302,0.65255606,0.316406,0.2948286,-0.0215774
17,-0.77690625,-0.75046307,"('nasty', 'nice')",-0.46716887,-0.47065982,-0.6220375,-0.6105614,0.0114761
18,-0.48571187,-0.54912674,"('disagreeable', 'welcoming')",-0.047177427,-0.08804464,-0.2664447,-0.3185857,-0.052141
19,-0.7521216,-0.6866689,"('inhospitable', 'hospitable')",0.06559608,0.121132955,-0.3432628,-0.282768,0.0604948
20,-0.17969084,-0.16255546,"('rough', 'thoughtful')",1.3348951,1.2012988,0.5776021,0.5193717,-0.0582304
21,-1.4139713,-1.0884044,"('immoral', 'moral')",-0.85799944,-0.6870026,-1.1359854,-0.8877035,0.2482819
22,-0.76453024,-0.6133203,"('untrustworthy', 'trustworthy')",-0.78159255,-0.78038216,-0.7730614,-0.6968513,0.0762101
23,-1.6372714,-1.5374379,"('insincere', 'sincere')",5.50193,5.406756,1.9323294,1.934659,0.0023296
24,-1.5455834,-1.472355,"('dishonest', 'honest')",0.82733124,0.7605074,-0.3591261,-0.3559238,0.0032023
