,correspondent_male,correspondent_female,tuple,average_male,average_female,female-male
0,0.5778603,0.500087,"('unsociable', 'sociable')",0.5778603,0.500087,-0.0777733
1,1.2844435,1.2411687,"('unfriendly', 'friendly')",1.2844435,1.2411687,-0.0432748
2,0.41564122,0.52658737,"('unlikable', 'likable')",0.4156412,0.5265874,0.1109462
3,0.9834046,1.0166005,"('repellent', 'pleasant')",0.9834046,1.0166005,0.0331959
4,-7.6859865,-7.6842036,"('disliked', 'liked')",-7.6859865,-7.6842036,0.0017829
5,-0.596136,-0.6929361,"('distant', 'outgoing')",-0.596136,-0.6929361,-0.0968001
6,-0.21441418,-0.350568,"('distant', 'open')",-0.2144142,-0.350568,-0.1361538
7,1.6849014,1.705486,"('insensitive', 'sensitive')",1.6849014,1.7054861,0.0205847
8,1.0243613,0.9031186,"('unaffectionate', 'affectionate')",1.0243613,0.9031186,-0.1212427
9,1.1881208,1.1989393,"('unaffectionate', 'caring')",1.1881208,1.1989393,0.0108185
10,1.8884786,1.8078086,"('unsympathetic', 'sympathetic')",1.8884786,1.8078086,-0.08067
11,2.0501862,2.1070085,"('unhelpful', 'helpful')",2.0501862,2.1070085,0.0568223
12,-1.0017333,-0.96486086,"('unsupportive', 'supportive')",-1.0017333,-0.9648609,0.0368724
13,0.5531213,0.577722,"('impolite', 'polite')",0.5531213,0.577722,0.0246007
14,0.47341964,0.4902651,"('antisocial', 'social')",0.4734196,0.4902651,0.0168455
15,0.19624807,0.18770841,"('boring', 'funny')",0.1962481,0.1877084,-0.0085397
16,-0.8376848,-0.7791614,"('unpopular', 'popular')",-0.8376848,-0.7791614,0.0585234
17,-0.23560536,-0.2919109,"('nasty', 'nice')",-0.2356054,-0.2919109,-0.0563055
18,-0.53378755,-0.5203293,"('disagreeable', 'welcoming')",-0.5337875,-0.5203293,0.0134582
19,-0.4874028,-0.55928856,"('inhospitable', 'hospitable')",-0.4874028,-0.5592886,-0.0718858
20,0.9814417,0.88810295,"('rough', 'thoughtful')",0.9814417,0.8881029,-0.0933388
21,0.29124504,0.45253554,"('immoral', 'moral')",0.291245,0.4525355,0.1612905
22,0.4933704,0.52963334,"('untrustworthy', 'trustworthy')",0.4933704,0.5296333,0.0362629
23,6.8772206,6.918212,"('insincere', 'sincere')",6.8772206,6.9182119,0.0409913
24,1.8729353,1.8665315,"('dishonest', 'honest')",1.8729353,1.8665315,-0.0064038
25,0.16474546,0.17327394,"('egoistic', 'altruistic')",0.1647455,0.1732739,0.0085284
26,0.54041225,0.42943466,"('hardhearted', 'benevolent')",0.5404122,0.4294347,-0.1109775
27,1.8375373,1.6128409,"('hardhearted', 'softhearted')",1.8375373,1.6128409,-0.2246964
28,1.277639,1.2167746,"('disloyal', 'loyal')",1.277639,1.2167746,-0.0608644
29,-0.24968272,-0.37442175,"('unfair', 'fair')",-0.2496827,-0.3744217,-0.124739
30,1.3766111,1.452745,"('intolerant', 'tolerant')",1.3766111,1.452745,0.0761339
31,-1.3528035,-1.4313821,"('evil', 'good')",-1.3528035,-1.4313821,-0.0785786
32,1.4536157,1.387008,"('unkind', 'kind')",1.4536157,1.387008,-0.0666077
33,-1.1129918,-1.0446683,"('wrong', 'right')",-1.1129918,-1.0446683,0.0683235
34,4.563326,4.703052,"('mean', 'honorable')",4.5633259,4.703052,0.1397261
35,-1.3586689,-1.6034489,"('corrupt', 'incorrupt')",-1.3586689,-1.6034489,-0.24478
36,-1.2965719,-1.4768249,"('hostile', 'amicable')",-1.2965719,-1.4768249,-0.180253
37,0.96228623,0.94151145,"('fake', 'genuine')",0.9622862,0.9415115,-0.0207747
38,-0.22503139,-0.15936892,"('untruthful', 'truthful')",-0.2250314,-0.1593689,0.0656625
39,0.020578485,0.045767955,"('exploitative', 'cooperative')",0.0205785,0.045768,0.0251895
40,-0.94072646,-1.1218407,"('stingy', 'generous')",-0.9407265,-1.1218407,-0.1811142
41,0.1438759,0.033876795,"('unforgiving', 'forgiving')",0.1438759,0.0338768,-0.1099991
42,-1.5368017,-1.4872936,"('unreliable', 'reliable')",-1.5368017,-1.4872936,0.0495081
43,1.8270812,1.8704556,"('irresponsible', 'responsible')",1.8270812,1.8704556,0.0433744
44,-1.386371,-1.4094944,"('prejudiced', 'unprejudiced')",-1.386371,-1.4094944,-0.0231234
45,0.95775104,0.8320763,"('incompetent', 'competent')",0.957751,0.8320763,-0.1256747
46,-0.008768529,0.038967147,"('uncompetitive', 'competitive')",-0.0087685,0.0389671,0.0477356
47,5.886873,5.952434,"('stupid', 'smart')",5.8868728,5.9524341,0.0655613
48,1.0707108,1.0226271,"('unintelligent', 'intelligent')",1.0707108,1.0226271,-0.0480837
49,-0.17118081,-0.034778073,"('unable', 'able')",-0.1711808,-0.0347781,0.1364027
50,-0.11317488,-0.15685168,"('clumsy', 'skillful')",-0.1131749,-0.1568517,-0.0436768
51,0.8150116,0.81698,"('uneducated', 'educated')",0.8150116,0.81698,0.0019684
52,-0.81714994,-0.92015594,"('irrational', 'rational')",-0.8171499,-0.9201559,-0.103006
53,0.5307275,0.43667838,"('uncreative', 'creative')",0.5307275,0.4366784,-0.0940491
54,1.0025979,1.0776697,"('incapable', 'capable')",1.0025979,1.0776697,0.0750718
55,1.4012353,1.4952193,"('incompetent', 'clever')",1.4012353,1.4952193,0.093984
56,0.8831975,0.96714294,"('impractical', 'practical')",0.8831975,0.9671429,0.0839454
57,-2.2545407,-2.2801063,"('unimaginative', 'imaginative')",-2.2545407,-2.2801063,-0.0255656
58,0.415992,0.36334562,"('undiscriminating', 'discriminating')",0.415992,0.3633456,-0.0526464
59,-0.40512347,-0.3512744,"('foolish', 'wise')",-0.4051235,-0.3512744,0.0538491
60,0.82266,1.0327747,"('inefficient', 'efficient')",0.82266,1.0327747,0.2101147
61,0.71832,0.5463023,"('illogical', 'logical')",0.71832,0.5463023,-0.1720177
62,1.5793316,1.6677684,"('incompetent', 'brilliant')",1.5793316,1.6677684,0.0884368
63,1.2990365,1.3005114,"('unperceptive', 'insightful')",1.2990365,1.3005114,0.0014749
64,-5.917835,-5.8102784,"('shy', 'confident')",-5.9178352,-5.8102784,0.1075568
65,1.5355688,1.5467976,"('insecure', 'secure')",1.5355688,1.5467976,0.0112288
66,-0.12440193,-0.24887167,"('inactive', 'active')",-0.1244019,-0.2488717,-0.1244698
67,-0.99825305,-0.91129875,"('doubtful', 'determined')",-0.998253,-0.9112988,0.0869542
68,-0.35870564,-0.3208481,"('dependent', 'independent')",-0.3587056,-0.3208481,0.0378575
69,-2.1486416,-2.1603818,"('lazy', 'industrious')",-2.1486416,-2.1603818,-0.0117402
70,1.9886996,1.9782499,"('lethargic', 'energetic')",1.9886996,1.9782499,-0.0104497
71,0.30421475,0.37083754,"('diffident', 'self-confident')",0.3042147,0.3708375,0.0666228
72,1.0866575,1.1551709,"('unambitious', 'ambitious')",1.0866575,1.1551709,0.0685134
73,-3.1017592,-2.9659092,"('helpless', 'self-reliant')",-3.1017592,-2.9659092,0.13585
74,0.41960797,0.40362346,"('undedicated', 'dedicated')",0.419608,0.4036235,-0.0159845
75,-0.97359717,-0.9145055,"('meek', 'impulsive')",-0.9735972,-0.9145055,0.0590917
76,1.3983357,1.3833094,"('anxious', 'daring')",1.3983357,1.3833094,-0.0150263
77,-1.0430388,-0.969001,"('unmotivated', 'motivated')",-1.0430388,-0.969001,0.0740378
78,-0.33725354,-0.42303225,"('nonresilient', 'resilient')",-0.3372535,-0.4230323,-0.0857788
79,-0.24128506,-0.39872313,"('wavering', 'unwavering')",-0.2412851,-0.3987231,-0.157438
80,0.5698651,0.5534338,"('dominated', 'dominating')",0.5698651,0.5534338,-0.0164313
81,0.55127573,0.6721213,"('submissive', 'aggressive')",0.5512757,0.6721213,0.1208456
82,6.702303,6.806441,"('poor', 'rich')",6.7023029,6.8064408,0.1041379
83,-0.5925988,-0.5487058,"('powerless', 'powerful')",-0.5925988,-0.5487058,0.043893
84,0.43355334,0.4527154,"('inferior', 'superior')",0.4335533,0.4527154,0.0191621
85,-1.6190948,-1.7028284,"('insignificant', 'prestigious')",-1.6190948,-1.7028284,-0.0837336
