,carnival_male,carnival_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,1.6107517,1.4632396,"('unsociable', 'sociable')",-0.07444511,-0.24196532,0.7681533,0.6106371,-0.1575162
1,-0.59423035,-0.51808506,"('unfriendly', 'friendly')",1.3954087,1.3244811,0.4005892,0.403198,0.0026088
2,0.15365402,0.18852448,"('unlikable', 'likable')",0.5626372,0.5715884,0.3581456,0.3800564,0.0219108
3,0.3756677,0.48315603,"('repellent', 'pleasant')",0.7777402,0.8111742,0.5767039,0.6471651,0.0704612
4,-1.4747074,-1.5163991,"('disliked', 'liked')",-7.530643,-7.661748,-4.5026751,-4.5890737,-0.0863986
5,-1.0571173,-1.0160801,"('distant', 'outgoing')",-0.5324941,-0.5575922,-0.7948058,-0.7868361,0.0079697
6,-1.8084764,-1.7311351,"('distant', 'open')",-0.5951346,-0.6045085,-1.2018056,-1.1678219,0.0339837
7,1.086358,1.1180483,"('insensitive', 'sensitive')",0.35723832,0.40004942,0.7217981,0.7590489,0.0372508
8,-0.07280643,-0.0018152222,"('unaffectionate', 'affectionate')",0.505124,0.50413746,0.2161588,0.2511611,0.0350023
9,0.72504985,0.7860708,"('unaffectionate', 'caring')",0.9901829,1.03834,0.8576164,0.9122054,0.054589
10,1.2383987,1.2201513,"('unsympathetic', 'sympathetic')",-0.5160826,-0.50663716,0.361158,0.3567571,-0.0044009
11,0.64096254,0.683502,"('unhelpful', 'helpful')",1.8465093,1.9215708,1.2437359,1.3025364,0.0588005
12,1.0735408,1.1302361,"('unsupportive', 'supportive')",-2.111532,-2.109824,-0.5189956,-0.4897939,0.0292017
13,1.586194,1.4368263,"('impolite', 'polite')",-0.61851084,-0.6515971,0.4838416,0.3926146,-0.091227
14,2.2125154,2.0781298,"('antisocial', 'social')",0.0756007,-0.023603518,1.144058,1.0272632,-0.1167948
15,0.3750904,0.29178002,"('boring', 'funny')",-0.12107149,-0.1600074,0.1270095,0.0658863,-0.0611232
16,-1.229551,-1.1693565,"('unpopular', 'popular')",0.24043287,0.2102314,-0.494559,-0.4795625,0.0149965
17,-1.0469419,-0.95609635,"('nasty', 'nice')",-0.33869562,-0.3096149,-0.6928188,-0.6328557,0.0599631
18,0.19052872,0.11987316,"('disagreeable', 'welcoming')",-0.42731932,-0.513797,-0.1183953,-0.1969619,-0.0785666
19,-1.4104787,-1.3464868,"('inhospitable', 'hospitable')",-0.5458927,-0.52924293,-0.9781857,-0.9378649,0.0403208
20,-0.32732064,-0.24409908,"('rough', 'thoughtful')",0.92125475,0.9429232,0.2969671,0.3494121,0.052445
21,1.7167476,1.6503139,"('immoral', 'moral')",-0.22601622,-0.21396688,0.7453657,0.7181735,-0.0271922
22,-0.060399204,-0.10640987,"('untrustworthy', 'trustworthy')",-1.0096,-1.0275185,-0.5349996,-0.5669642,-0.0319646
23,1.3140628,1.3742361,"('insincere', 'sincere')",6.4704957,6.473769,3.8922791,3.9240026,0.0317235
24,0.7831109,0.76184905,"('dishonest', 'honest')",0.76433945,0.7425152,0.7737252,0.7521821,-0.0215431
25,-0.9544902,-0.9596034,"('egoistic', 'altruistic')",1.3845834,1.3528668,0.2150466,0.1966317,-0.0184149
26,1.4650664,1.3958129,"('hardhearted', 'benevolent')",1.6227161,1.5645118,1.5438912,1.4801624,-0.0637288
27,0.69009775,0.6796095,"('hardhearted', 'softhearted')",1.2934397,1.2337441,0.9917687,0.9566768,-0.0350919
28,0.15489502,0.09293736,"('disloyal', 'loyal')",1.2617627,1.2192069,0.7083289,0.6560721,-0.0522568
29,-0.5504244,-0.6441268,"('unfair', 'fair')",-0.24042934,-0.37733373,-0.3954269,-0.5107303,-0.1153034
30,2.566616,2.5014038,"('intolerant', 'tolerant')",1.0055494,0.9406501,1.7860827,1.7210269,-0.0650558
31,-2.8978555,-2.748213,"('evil', 'good')",-1.0070399,-1.0145576,-1.9524477,-1.8813853,0.0710624
32,1.4196364,1.3574964,"('unkind', 'kind')",0.9492568,0.8304875,1.1844466,1.093992,-0.0904546
33,-0.8670563,-0.85396296,"('wrong', 'right')",-0.6261663,-0.6512332,-0.7466113,-0.752598,-0.0059867
34,0.31112704,0.46994454,"('mean', 'honorable')",5.6347857,5.807029,2.9729564,3.1384866,0.1655302
35,-3.0121078,-3.094286,"('corrupt', 'incorrupt')",-0.26321143,-0.30425978,-1.6376597,-1.6992729,-0.0616132
36,-2.807248,-2.7105153,"('hostile', 'amicable')",-0.37393865,-0.4137815,-1.5905933,-1.5621483,0.028445
37,-0.009775855,0.044621587,"('fake', 'genuine')",0.047880802,0.09879634,0.0190525,0.071709,0.0526565
38,-0.4649801,-0.42268637,"('untruthful', 'truthful')",-0.1401754,-0.08000825,-0.3025777,-0.2513473,0.0512304
39,1.8280674,1.8549081,"('exploitative', 'cooperative')",0.10560139,0.14705193,0.9668344,1.00098,0.0341456
40,0.11829966,0.14385152,"('stingy', 'generous')",-2.1513822,-2.2501292,-1.0165412,-1.0531389,-0.0365977
41,0.67033976,0.7150065,"('unforgiving', 'forgiving')",0.11621061,0.019520856,0.3932752,0.3672637,-0.0260115
42,0.35100588,0.35386878,"('unreliable', 'reliable')",-3.4984214,-3.5852504,-1.5737078,-1.6156908,-0.041983
43,1.6992474,1.7635106,"('irresponsible', 'responsible')",0.49981955,0.4874892,1.0995334,1.1254998,0.0259664
44,-1.4087847,-1.3768846,"('prejudiced', 'unprejudiced')",-1.3027097,-1.2984778,-1.3557472,-1.3376812,0.018066
45,0.07535517,0.16411933,"('incompetent', 'competent')",-0.13990551,-0.1749911,-0.0322752,-0.0054359,0.0268393
46,1.831758,1.8786641,"('uncompetitive', 'competitive')",-1.1086336,-1.1403294,0.3615622,0.3691674,0.0076052
47,-0.08876129,-0.021708218,"('stupid', 'smart')",5.69854,5.846771,2.8048894,2.9125314,0.107642
48,1.5235903,1.515804,"('unintelligent', 'intelligent')",0.8211105,0.8381587,1.1723504,1.1769814,0.004631
49,-0.0032892097,0.045348722,"('unable', 'able')",-0.2062337,-0.13336137,-0.1047615,-0.0440063,0.0607552
50,-1.5459452,-1.5027466,"('clumsy', 'skillful')",-0.16092071,-0.2190638,-0.853433,-0.8609052,-0.0074722
51,0.45841146,0.33854258,"('uneducated', 'educated')",0.50095123,0.42453676,0.4796813,0.3815397,-0.0981416
52,-1.4913548,-1.5590672,"('irrational', 'rational')",-0.08564576,-0.1573416,-0.7885003,-0.8582044,-0.0697041
53,-0.5830985,-0.60803425,"('uncreative', 'creative')",0.18509634,0.14731354,-0.1990011,-0.2303604,-0.0313593
54,-0.5069396,-0.47803617,"('incapable', 'capable')",0.74435526,0.8051487,0.1187078,0.1635563,0.0448485
55,1.5700021,1.5434003,"('incompetent', 'clever')",0.51859325,0.47392672,1.0442977,1.0086635,-0.0356342
56,2.636477,2.5868435,"('impractical', 'practical')",-0.3201542,-0.3695403,1.1581614,1.1086516,-0.0495098
57,0.049492344,0.05795914,"('unimaginative', 'imaginative')",-3.5559428,-3.5619106,-1.7532252,-1.7519758,0.0012494
58,0.19689873,0.24624503,"('undiscriminating', 'discriminating')",0.04678755,-0.0033822134,0.1218431,0.1214314,-0.0004117
59,-1.7964315,-1.7805665,"('foolish', 'wise')",0.2271769,0.2569971,-0.7846273,-0.7617847,0.0228426
60,2.5890849,2.595313,"('inefficient', 'efficient')",0.18303789,0.27053857,1.3860614,1.4329258,0.0468644
61,0.47392935,0.30557412,"('illogical', 'logical')",0.81980693,0.6744732,0.6468681,0.4900237,-0.1568444
62,1.3383437,1.38666,"('incompetent', 'brilliant')",0.40486088,0.47998667,0.8716023,0.9333233,0.061721
63,0.5476311,0.6167419,"('unperceptive', 'insightful')",0.3351432,0.35623127,0.4413871,0.4864866,0.0450995
64,-0.01782417,-0.13598213,"('shy', 'confident')",-6.704105,-6.7961884,-3.3609645,-3.4660852,-0.1051207
