,ansys_male,ansys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.0668931,-1.1192904,"('unsociable', 'sociable')",-0.38620108,-0.5151024,-0.7265471,-0.8171964,-0.0906493
1,-1.2290772,-1.4216964,"('unfriendly', 'friendly')",1.81248,1.6211396,0.2917014,0.0997216,-0.1919798
2,0.39290047,0.41696241,"('unlikable', 'likable')",0.34076104,0.3803188,0.3668308,0.3986406,0.0318098
3,-0.63155895,-0.48602214,"('repellent', 'pleasant')",-0.017523516,0.07169732,-0.3245412,-0.2071624,0.1173788
4,-0.37807554,-0.43357453,"('disliked', 'liked')",-5.7582903,-5.9452267,-3.0681829,-3.1894007,-0.1212178
5,-0.5811084,-0.6863861,"('distant', 'outgoing')",-0.069847256,-0.16629636,-0.3254778,-0.4263412,-0.1008634
6,-0.6326009,-0.7503619,"('distant', 'open')",0.44951677,0.30539897,-0.0915421,-0.2224815,-0.1309394
7,-0.90806943,-0.87994874,"('insensitive', 'sensitive')",0.37055087,0.39787996,-0.2687593,-0.2410344,0.0277249
8,-0.93803823,-1.0047293,"('unaffectionate', 'affectionate')",0.9569563,0.76897097,0.009459,-0.1178792,-0.1273382
9,-1.422472,-1.4785401,"('unaffectionate', 'caring')",0.9203117,0.84022975,-0.2510802,-0.3191552,-0.068075
10,-2.0149543,-1.9357574,"('unsympathetic', 'sympathetic')",-0.703557,-0.6984456,-1.3592557,-1.3171015,0.0421542
11,-0.4191478,-0.36875626,"('unhelpful', 'helpful')",1.2211678,1.2811671,0.40101,0.4562054,0.0551954
12,-0.98874867,-0.8212455,"('unsupportive', 'supportive')",-1.872659,-1.8493099,-1.4307039,-1.3352777,0.0954262
13,-0.5735685,-0.519021,"('impolite', 'polite')",-0.72864085,-0.6708813,-0.6511047,-0.5949512,0.0561535
14,0.20364629,0.25031212,"('antisocial', 'social')",-0.44914395,-0.488361,-0.1227488,-0.1190244,0.0037244
15,0.64394724,0.4584593,"('boring', 'funny')",0.6973315,0.6050513,0.6706394,0.5317553,-0.1388841
16,-0.5885767,-0.519262,"('unpopular', 'popular')",0.6377876,0.66396946,0.0246055,0.0723537,0.0477482
17,-0.11775366,-0.06097173,"('nasty', 'nice')",-0.33773696,-0.31097955,-0.2277453,-0.1859756,0.0417697
18,-0.4905849,-0.43014944,"('disagreeable', 'welcoming')",-0.3526039,-0.42739663,-0.4215944,-0.428773,-0.0071786
19,-1.1380181,-1.1324091,"('inhospitable', 'hospitable')",-0.02511272,-0.008654714,-0.5815654,-0.5705319,0.0110335
20,0.05412045,0.058947016,"('rough', 'thoughtful')",1.2607113,1.212645,0.6574159,0.635796,-0.0216199
21,-0.2688339,-0.24828985,"('immoral', 'moral')",-0.67563415,-0.59994996,-0.472234,-0.4241199,0.0481141
22,-0.3763272,-0.33982012,"('untrustworthy', 'trustworthy')",-1.0375342,-1.131518,-0.7069307,-0.7356691,-0.0287384
23,-1.1679518,-1.1401718,"('insincere', 'sincere')",5.0988398,5.1057673,1.965444,1.9827977,0.0173537
24,-0.73406416,-0.730372,"('dishonest', 'honest')",0.6608649,0.6036559,-0.0365996,-0.0633581,-0.0267585
25,-0.4214188,-0.46589562,"('egoistic', 'altruistic')",1.5263183,1.469301,0.5524498,0.5017027,-0.0507471
26,0.6288944,0.48493573,"('hardhearted', 'benevolent')",1.9359765,1.8432485,1.2824354,1.1640921,-0.1183433
27,-0.011952516,0.052829042,"('hardhearted', 'softhearted')",1.4713135,1.3593414,0.7296805,0.7060852,-0.0235953
28,-0.9736044,-1.090024,"('disloyal', 'loyal')",0.84428406,0.7095554,-0.0646602,-0.1902343,-0.1255741
29,-0.78352886,-0.9110181,"('unfair', 'fair')",-0.5251527,-0.6969351,-0.6543407,-0.8039766,-0.1496359
30,0.40482387,0.42026252,"('intolerant', 'tolerant')",1.2778939,1.2283508,0.8413589,0.8243066,-0.0170523
31,-0.36489046,-0.36277938,"('evil', 'good')",-0.4443444,-0.54468197,-0.4046174,-0.4537307,-0.0491133
32,-0.65749514,-0.6385713,"('unkind', 'kind')",0.48010638,0.3567136,-0.0886944,-0.1409289,-0.0522345
33,0.252687,0.16253233,"('wrong', 'right')",-0.4890678,-0.5639246,-0.1181904,-0.2006961,-0.0825057
34,-0.18563563,-0.02746617,"('mean', 'honorable')",5.7623434,5.9872837,2.7883539,2.9799087,0.1915548
35,0.55012655,0.36269188,"('corrupt', 'incorrupt')",0.32140175,0.12519777,0.4357641,0.2439448,-0.1918193
36,-0.77520835,-0.88192916,"('hostile', 'amicable')",0.478762,0.23963325,-0.1482232,-0.3211479,-0.1729247
37,0.38506827,0.40744847,"('fake', 'genuine')",0.20607501,0.19763504,0.2955716,0.3025418,0.0069702
38,-1.2921635,-1.2220674,"('untruthful', 'truthful')",-0.31582752,-0.26183102,-0.8039955,-0.7419492,0.0620463
39,0.94302076,0.96007735,"('exploitative', 'cooperative')",0.46676022,0.45266247,0.7048905,0.7063699,0.0014794
40,-0.056122843,-0.054869134,"('stingy', 'generous')",-1.0116197,-1.1671475,-0.5338713,-0.6110083,-0.077137
41,-0.53488386,-0.42600477,"('unforgiving', 'forgiving')",-0.021748982,-0.14994372,-0.2783164,-0.2879742,-0.0096578
42,-0.17655146,0.0059770234,"('unreliable', 'reliable')",-3.2705102,-3.2558362,-1.7235308,-1.6249297,0.0986011
43,-1.1629599,-1.0441549,"('irresponsible', 'responsible')",0.38525826,0.37335932,-0.3888508,-0.3353978,0.053453
44,0.8475382,0.8157894,"('prejudiced', 'unprejudiced')",-1.2748978,-1.2739298,-0.2136798,-0.2290702,-0.0153904
45,-0.86279404,-0.7286163,"('incompetent', 'competent')",-0.20509201,-0.22868414,-0.5339431,-0.4786502,0.0552929
46,-0.8914617,-0.76829606,"('uncompetitive', 'competitive')",-0.7240923,-0.7407549,-0.807777,-0.7545255,0.0532515
47,0.17178781,0.28961757,"('stupid', 'smart')",5.2655916,5.413553,2.7186897,2.8515854,0.1328957
48,-0.16347723,-0.16102658,"('unintelligent', 'intelligent')",0.7929511,0.8697797,0.3147369,0.3543766,0.0396397
49,0.005885508,0.13258249,"('unable', 'able')",0.03794583,0.12628274,0.0219157,0.1294326,0.1075169
50,0.24508533,0.2986649,"('clumsy', 'skillful')",-0.017171971,-0.065306455,0.1139567,0.1166792,0.0027225
51,-1.1646695,-1.215403,"('uneducated', 'educated')",0.43787706,0.42553216,-0.3633962,-0.3949354,-0.0315392
52,0.28513497,-0.007534258,"('irrational', 'rational')",0.509698,0.29167283,0.3974165,0.1420693,-0.2553472
