,decision-making_male,decision-making_female,tuple,average_male,average_female,female-male
0,-0.20601358,-0.4042334,"('unsociable', 'sociable')",-0.2060136,-0.4042334,-0.1982198
1,0.6617696,0.53273505,"('unfriendly', 'friendly')",0.6617696,0.532735,-0.1290346
2,1.3117985,1.3284229,"('unlikable', 'likable')",1.3117985,1.3284229,0.0166244
3,0.1588968,0.2613821,"('repellent', 'pleasant')",0.1588968,0.2613821,0.1024853
4,-0.13626815,-0.08797506,"('disliked', 'liked')",-0.1362682,-0.0879751,0.0482931
5,0.98621875,1.0618806,"('distant', 'outgoing')",0.9862188,1.0618806,0.0756618
6,0.62132627,0.6723077,"('distant', 'open')",0.6213263,0.6723077,0.0509814
7,1.2637357,1.1839645,"('insensitive', 'sensitive')",1.2637357,1.1839645,-0.0797712
8,-0.7181175,-0.8385878,"('unaffectionate', 'affectionate')",-0.7181175,-0.8385878,-0.1204703
9,0.6872946,0.56238467,"('unaffectionate', 'caring')",0.6872946,0.5623847,-0.1249099
10,-0.077139795,-0.22080787,"('unsympathetic', 'sympathetic')",-0.0771398,-0.2208079,-0.1436681
11,1.5338063,1.4395821,"('unhelpful', 'helpful')",1.5338063,1.4395821,-0.0942242
12,0.5972129,0.56653774,"('unsupportive', 'supportive')",0.5972129,0.5665377,-0.0306752
13,0.29824698,0.23107126,"('impolite', 'polite')",0.298247,0.2310713,-0.0671757
14,0.79721665,0.69090116,"('antisocial', 'social')",0.7972167,0.6909012,-0.1063155
15,1.3327291,1.2621967,"('boring', 'funny')",1.3327291,1.2621967,-0.0705324
16,-1.8390627,-1.8501427,"('unpopular', 'popular')",-1.8390627,-1.8501427,-0.01108
17,-0.87739325,-0.7837158,"('nasty', 'nice')",-0.8773932,-0.7837158,0.0936774
18,-1.4212768,-1.4113039,"('disagreeable', 'welcoming')",-1.4212768,-1.4113039,0.0099729
19,-0.041881323,0.03269478,"('inhospitable', 'hospitable')",-0.0418813,0.0326948,0.0745761
20,1.3370361,1.3115048,"('rough', 'thoughtful')",1.3370361,1.3115048,-0.0255313
21,2.711598,2.7143543,"('immoral', 'moral')",2.7115979,2.7143543,0.0027564
22,1.0013375,0.90597254,"('untrustworthy', 'trustworthy')",1.0013375,0.9059725,-0.095365
23,1.6533351,1.5496138,"('insincere', 'sincere')",1.6533351,1.5496138,-0.1037213
24,1.0114343,0.969691,"('dishonest', 'honest')",1.0114343,0.969691,-0.0417433
25,0.3290115,0.22063166,"('egoistic', 'altruistic')",0.3290115,0.2206317,-0.1083798
26,0.50269854,0.35710755,"('hardhearted', 'benevolent')",0.5026985,0.3571075,-0.145591
27,-0.038303003,-0.12627906,"('hardhearted', 'softhearted')",-0.038303,-0.1262791,-0.0879761
28,0.31978402,0.11901075,"('disloyal', 'loyal')",0.319784,0.1190107,-0.2007733
29,0.99856144,1.0172343,"('unfair', 'fair')",0.9985614,1.0172343,0.0186729
30,1.1624856,1.0991963,"('intolerant', 'tolerant')",1.1624856,1.0991963,-0.0632893
31,-1.1195773,-0.99256057,"('evil', 'good')",-1.1195773,-0.9925606,0.1270167
32,0.00650442,-0.12643576,"('unkind', 'kind')",0.0065044,-0.1264358,-0.1329402
33,2.2331295,2.2326438,"('wrong', 'right')",2.2331295,2.2326438,-0.0004857
34,0.7120223,0.8467566,"('mean', 'honorable')",0.7120223,0.8467566,0.1347343
35,-0.8993967,-0.88782704,"('corrupt', 'incorrupt')",-0.8993967,-0.887827,0.0115697
36,-0.19520767,-0.21738027,"('hostile', 'amicable')",-0.1952077,-0.2173803,-0.0221726
37,1.2070745,1.2023137,"('fake', 'genuine')",1.2070745,1.2023137,-0.0047608
38,1.4755952,1.4608104,"('untruthful', 'truthful')",1.4755952,1.4608104,-0.0147848
39,0.5352337,0.45629242,"('exploitative', 'cooperative')",0.5352337,0.4562924,-0.0789413
40,-0.59451544,-0.60133356,"('stingy', 'generous')",-0.5945154,-0.6013336,-0.0068182
41,0.66419446,0.58350855,"('unforgiving', 'forgiving')",0.6641945,0.5835086,-0.0806859
42,1.2636337,1.287742,"('unreliable', 'reliable')",1.2636337,1.287742,0.0241083
43,1.5766281,1.5198169,"('irresponsible', 'responsible')",1.5766281,1.5198169,-0.0568112
44,-0.95991194,-0.8465843,"('prejudiced', 'unprejudiced')",-0.9599119,-0.8465843,0.1133276
45,0.071613796,0.03925921,"('incompetent', 'competent')",0.0716138,0.0392592,-0.0323546
46,0.6818937,0.5880605,"('uncompetitive', 'competitive')",0.6818937,0.5880605,-0.0938332
47,0.85653895,0.83269966,"('stupid', 'smart')",0.856539,0.8326997,-0.0238393
48,-0.42057145,-0.51311725,"('unintelligent', 'intelligent')",-0.4205714,-0.5131173,-0.0925459
