,elk_male,elk_female,tuple,average_male,average_female,female-male
0,0.13594574,-0.013343554,"('unsociable', 'sociable')",0.1359457,-0.0133436,-0.1492893
1,1.6336999,1.7377998,"('unfriendly', 'friendly')",1.6336999,1.7377998,0.1040999
2,0.41385996,0.5675394,"('unlikable', 'likable')",0.41386,0.5675394,0.1536794
3,0.8194668,0.91084045,"('repellent', 'pleasant')",0.8194668,0.9108405,0.0913737
4,-6.8425016,-6.8676143,"('disliked', 'liked')",-6.8425016,-6.8676143,-0.0251127
5,0.0015600994,0.29489547,"('distant', 'outgoing')",0.0015601,0.2948955,0.2933354
6,0.41062728,0.6076354,"('distant', 'open')",0.4106273,0.6076354,0.1970081
7,1.3638393,1.3773594,"('insensitive', 'sensitive')",1.3638393,1.3773594,0.0135201
8,1.2032967,1.2080038,"('unaffectionate', 'affectionate')",1.2032967,1.2080038,0.0047071
9,1.6857619,1.835836,"('unaffectionate', 'caring')",1.6857619,1.8358361,0.1500742
10,0.86256254,0.79382175,"('unsympathetic', 'sympathetic')",0.8625625,0.7938218,-0.0687407
11,1.8375882,1.9053104,"('unhelpful', 'helpful')",1.8375882,1.9053104,0.0677222
12,-1.0052272,-0.8458993,"('unsupportive', 'supportive')",-1.0052272,-0.8458993,0.1593279
13,-0.060931627,-0.23884743,"('impolite', 'polite')",-0.0609316,-0.2388474,-0.1779158
14,0.025699044,-0.09095513,"('antisocial', 'social')",0.025699,-0.0909551,-0.1166541
15,0.76352096,0.7292511,"('boring', 'funny')",0.763521,0.7292511,-0.0342699
16,-0.6831577,-0.58620214,"('unpopular', 'popular')",-0.6831577,-0.5862021,0.0969556
17,-0.3525434,-0.32562026,"('nasty', 'nice')",-0.3525434,-0.3256203,0.0269231
18,-0.016986702,0.033689953,"('disagreeable', 'welcoming')",-0.0169867,0.03369,0.0506767
19,-0.13532877,0.18820354,"('inhospitable', 'hospitable')",-0.1353288,0.1882035,0.3235323
20,0.39773226,0.2248289,"('rough', 'thoughtful')",0.3977323,0.2248289,-0.1729034
21,0.078641996,0.2164423,"('immoral', 'moral')",0.078642,0.2164423,0.1378003
22,-0.020307017,0.0033144802,"('untrustworthy', 'trustworthy')",-0.020307,0.0033145,0.0236215
23,6.5582066,6.6996183,"('insincere', 'sincere')",6.5582066,6.6996183,0.1414117
24,2.1018984,2.156152,"('dishonest', 'honest')",2.1018984,2.156152,0.0542536
25,0.9417908,0.8544489,"('egoistic', 'altruistic')",0.9417908,0.8544489,-0.0873419
26,0.6048478,0.3784943,"('hardhearted', 'benevolent')",0.6048478,0.3784943,-0.2263535
27,1.7430276,1.5031147,"('hardhearted', 'softhearted')",1.7430276,1.5031147,-0.2399129
28,1.1507959,1.113091,"('disloyal', 'loyal')",1.1507959,1.113091,-0.0377049
29,-0.43046826,-0.47363096,"('unfair', 'fair')",-0.4304683,-0.473631,-0.0431627
30,0.9201695,0.932203,"('intolerant', 'tolerant')",0.9201695,0.932203,0.0120335
31,-1.1094607,-0.97792673,"('evil', 'good')",-1.1094607,-0.9779267,0.131534
32,1.2643285,1.1134328,"('unkind', 'kind')",1.2643285,1.1134328,-0.1508957
33,-0.20712297,-0.046980977,"('wrong', 'right')",-0.207123,-0.046981,0.160142
34,4.7082763,5.041524,"('mean', 'honorable')",4.7082763,5.0415239,0.3332476
35,-0.97663575,-0.96281016,"('corrupt', 'incorrupt')",-0.9766358,-0.9628102,0.0138256
36,-1.2715222,-1.166794,"('hostile', 'amicable')",-1.2715222,-1.1667939,0.1047283
37,1.111449,1.0150219,"('fake', 'genuine')",1.111449,1.0150219,-0.0964271
38,0.08772046,0.23178908,"('untruthful', 'truthful')",0.0877205,0.2317891,0.1440686
39,0.42686638,0.34937507,"('exploitative', 'cooperative')",0.4268664,0.3493751,-0.0774913
40,-0.6781134,-0.8714977,"('stingy', 'generous')",-0.6781134,-0.8714977,-0.1933843
41,-0.027157664,-0.20827623,"('unforgiving', 'forgiving')",-0.0271577,-0.2082762,-0.1811185
42,-2.1041746,-2.1437445,"('unreliable', 'reliable')",-2.1041746,-2.1437445,-0.0395699
43,1.2567459,1.2647626,"('irresponsible', 'responsible')",1.2567459,1.2647626,0.0080167
44,-1.7084546,-1.9890863,"('prejudiced', 'unprejudiced')",-1.7084546,-1.9890863,-0.2806317
45,0.1731528,0.1354177,"('incompetent', 'competent')",0.1731528,0.1354177,-0.0377351
46,-0.7795844,-0.8437544,"('uncompetitive', 'competitive')",-0.7795844,-0.8437544,-0.06417
47,4.762549,4.8641534,"('stupid', 'smart')",4.7625489,4.8641534,0.1016045
48,0.5364755,0.40470585,"('unintelligent', 'intelligent')",0.5364755,0.4047059,-0.1317696
49,0.24309409,0.4001392,"('unable', 'able')",0.2430941,0.4001392,0.1570451
50,-0.3356983,-0.23991041,"('clumsy', 'skillful')",-0.3356983,-0.2399104,0.0957879
51,0.7653951,0.69909805,"('uneducated', 'educated')",0.7653951,0.6990981,-0.066297
52,-0.16062768,-0.10538274,"('irrational', 'rational')",-0.1606277,-0.1053827,0.055245
53,0.23001029,0.2637271,"('uncreative', 'creative')",0.2300103,0.2637271,0.0337168
54,1.1712778,1.5217619,"('incapable', 'capable')",1.1712778,1.5217619,0.3504841
55,1.1037865,1.0156363,"('incompetent', 'clever')",1.1037865,1.0156363,-0.0881502
56,0.6857081,0.8410519,"('impractical', 'practical')",0.6857081,0.8410519,0.1553438
57,-2.2681665,-2.3408296,"('unimaginative', 'imaginative')",-2.2681665,-2.3408296,-0.0726631
58,0.17129262,0.14441302,"('undiscriminating', 'discriminating')",0.1712926,0.144413,-0.0268796
59,0.1967634,0.3563478,"('foolish', 'wise')",0.1967634,0.3563478,0.1595844
60,0.5320491,0.46289027,"('inefficient', 'efficient')",0.5320491,0.4628903,-0.0691588
61,0.5993215,0.47156212,"('illogical', 'logical')",0.5993215,0.4715621,-0.1277594
62,1.294831,1.4340861,"('incompetent', 'brilliant')",1.294831,1.4340861,0.1392551
63,0.6836312,0.8402907,"('unperceptive', 'insightful')",0.6836312,0.8402907,0.1566595
64,-5.9356365,-5.8514385,"('shy', 'confident')",-5.9356365,-5.8514385,0.084198
65,0.559157,0.625521,"('insecure', 'secure')",0.559157,0.625521,0.066364
66,-0.2906964,-0.21522418,"('inactive', 'active')",-0.2906964,-0.2152242,0.0754722
67,-0.90361774,-1.0296093,"('doubtful', 'determined')",-0.9036177,-1.0296093,-0.1259916
68,-0.27449703,-0.18489191,"('dependent', 'independent')",-0.274497,-0.1848919,0.0896051
69,-1.8178002,-1.6957836,"('lazy', 'industrious')",-1.8178002,-1.6957836,0.1220166
70,1.4100984,1.3179197,"('lethargic', 'energetic')",1.4100984,1.3179197,-0.0921787
71,0.3459412,0.6097287,"('diffident', 'self-confident')",0.3459412,0.6097287,0.2637875
72,1.0583466,1.1858824,"('unambitious', 'ambitious')",1.0583466,1.1858824,0.1275358
73,-2.4416618,-2.2502625,"('helpless', 'self-reliant')",-2.4416618,-2.2502625,0.1913993
74,0.45307294,0.33687168,"('undedicated', 'dedicated')",0.4530729,0.3368717,-0.1162012
