,occidental_male,occidental_female,tuple,petroleum_male,petroleum_female,corp_male,corp_female,average_male,average_female,female-male
0,-2.7908168,-2.8848467,"('unsociable', 'sociable')",0.49585307,0.3638298,-0.104622975,-0.23337494,-0.7998623,-0.9181306,-0.1182683
1,-1.4998027,-1.7139351,"('unfriendly', 'friendly')",1.6624076,1.3601341,1.3277622,1.1934679,0.4967891,0.2798889,-0.2169002
2,-0.104328595,-0.09030073,"('unlikable', 'likable')",1.40959,1.4360359,0.7689674,0.7905181,0.6914096,0.7120845,0.0206749
3,-0.2844845,-0.2569393,"('repellent', 'pleasant')",-0.31537962,-0.296995,1.0577495,1.1248066,0.1526285,0.1902908,0.0376623
4,0.20887841,0.22331977,"('disliked', 'liked')",-0.31390634,-0.40745535,-7.341316,-7.365733,-2.4821148,-2.5166229,-0.0345081
5,0.0737278,0.064357266,"('distant', 'outgoing')",-0.5805955,-0.61832124,-0.7402179,-0.78032404,-0.4156952,-0.4447627,-0.0290675
6,0.29350203,0.26118147,"('distant', 'open')",-0.5871845,-0.6882886,-0.6215368,-0.6683036,-0.3050731,-0.3651369,-0.0600638
7,-0.9581416,-0.9319731,"('insensitive', 'sensitive')",1.1060147,1.1339629,0.824779,0.8330523,0.3242174,0.345014,0.0207966
8,-1.2626376,-1.3857769,"('unaffectionate', 'affectionate')",0.368986,0.24626638,0.645086,0.59538114,-0.0828552,-0.1813765,-0.0985213
9,-1.8355205,-1.9597795,"('unaffectionate', 'caring')",0.7698852,0.67474097,1.2585368,1.2428522,0.0643005,-0.0140621,-0.0783626
10,-2.556491,-2.6036754,"('unsympathetic', 'sympathetic')",-0.22384696,-0.3226079,-0.10438703,-0.12702246,-0.961575,-1.0177686,-0.0561936
11,-1.7026759,-1.656769,"('unhelpful', 'helpful')",0.71187097,0.7348252,1.6093204,1.7019,0.2061718,0.2599854,0.0538136
12,-1.2935146,-1.3314954,"('unsupportive', 'supportive')",0.9689521,0.9331597,-1.7481595,-1.7801871,-0.6909073,-0.7261743,-0.035267
13,-1.7841474,-1.825226,"('impolite', 'polite')",0.41747254,0.43798405,-0.54075414,-0.5385995,-0.6358097,-0.6419471,-0.0061374
14,-2.0124314,-1.9517009,"('antisocial', 'social')",1.1762875,1.2399731,0.17891228,0.108063966,-0.2190772,-0.2012213,0.0178559
15,0.3698778,0.30345988,"('boring', 'funny')",0.30850157,0.25173122,0.051310003,0.020528173,0.2432298,0.1919064,-0.0513234
16,0.08216132,0.028026892,"('unpopular', 'popular')",-0.4364981,-0.54322934,0.057799265,0.07637456,-0.0988458,-0.146276,-0.0474302
17,-0.4257049,-0.23053627,"('nasty', 'nice')",-1.1478134,-1.0582496,-0.3417484,-0.28685924,-0.6384222,-0.525215,0.1132072
18,0.38167134,0.36676922,"('disagreeable', 'welcoming')",-0.07675759,-0.10127278,-0.70064664,-0.7646869,-0.131911,-0.1663968,-0.0344858
19,-1.261275,-1.2114407,"('inhospitable', 'hospitable')",-1.5517259,-1.5956254,-0.82552534,-0.76388097,-1.2128421,-1.1903156,0.0225265
20,-0.7124287,-0.65088165,"('rough', 'thoughtful')",-0.6603761,-0.6019017,0.3721059,0.41365847,-0.3335663,-0.2797083,0.053858
21,-1.1673828,-1.1782475,"('immoral', 'moral')",1.5513227,1.4355791,-0.24851224,-0.19579615,0.0451425,0.0205118,-0.0246307
22,-0.40802774,-0.38296366,"('untrustworthy', 'trustworthy')",0.74912274,0.6595029,-0.5371995,-0.61681545,-0.0653682,-0.1134254,-0.0480572
23,-1.4327109,-1.5284686,"('insincere', 'sincere')",0.8554724,0.7890134,6.0594893,5.984684,1.8274169,1.7484096,-0.0790073
24,-0.9619611,-1.0378989,"('dishonest', 'honest')",1.5056378,1.475155,0.56921005,0.56216294,0.3709622,0.3331397,-0.0378225
25,0.7842112,0.718129,"('egoistic', 'altruistic')",1.1688887,1.0808388,1.348832,1.3581958,1.100644,1.0523879,-0.0482561
26,-0.16297412,-0.37253156,"('hardhearted', 'benevolent')",1.4580169,1.3487769,1.7959805,1.7104794,1.0303411,0.8955749,-0.1347662
27,-0.1597495,-0.16559213,"('hardhearted', 'softhearted')",0.034352947,0.12335914,1.1621972,1.0842342,0.3456002,0.3473337,0.0017335
28,-1.3496311,-1.484425,"('disloyal', 'loyal')",0.8663454,0.6705642,0.9917784,0.8790493,0.1694976,0.0217295,-0.1477681
29,0.20268495,0.18456845,"('unfair', 'fair')",-0.08761376,-0.12201206,-0.06402913,-0.21119045,0.017014,-0.0495447,-0.0665587
30,-1.2180533,-1.2443227,"('intolerant', 'tolerant')",0.26890936,0.26959276,0.75808823,0.7152397,-0.0636853,-0.0864967,-0.0228114
31,0.70773274,0.7174794,"('evil', 'good')",-0.61014116,-0.6710749,-0.96563876,-0.9792338,-0.2893491,-0.3109431,-0.021594
32,-1.0476056,-1.19041,"('unkind', 'kind')",0.411269,0.30792338,0.9574899,0.7957195,0.1070511,-0.0289224,-0.1359735
33,1.0895386,1.0021557,"('wrong', 'right')",1.605076,1.5149987,-0.25155446,-0.34595567,0.8143533,0.7237329,-0.0906204
34,-0.49798554,-0.4012174,"('mean', 'honorable')",-0.10423851,-0.048270617,5.0698323,5.2682323,1.4892028,1.6062481,0.1170453
35,1.7489924,1.692267,"('corrupt', 'incorrupt')",-1.4467894,-1.5318787,-0.94709563,-1.0802343,-0.2149642,-0.3066154,-0.0916512
36,0.48886764,0.37327158,"('hostile', 'amicable')",-1.320495,-1.6386638,-0.56479275,-0.7097349,-0.4654734,-0.6583757,-0.1929023
37,-0.92551607,-0.9046963,"('fake', 'genuine')",0.15106645,0.15957743,-0.013349554,-0.01642225,-0.2625997,-0.253847,0.0087527
38,-0.6629879,-0.7483656,"('untruthful', 'truthful')",0.80284697,0.6802162,-0.1995257,-0.15982503,-0.0198889,-0.0759915,-0.0561026
39,-0.25542673,-0.19397694,"('exploitative', 'cooperative')",0.5562678,0.7347143,0.35246173,0.3936705,0.2177676,0.3114693,0.0937017
40,0.6785855,0.61902165,"('stingy', 'generous')",0.825943,0.7892614,-1.9700503,-2.0248897,-0.1551739,-0.2055356,-0.0503617
41,-1.18208,-1.1952091,"('unforgiving', 'forgiving')",0.53368664,0.4256625,-0.09649372,-0.21054056,-0.2482957,-0.3266957,-0.0784
42,0.78223616,0.8425454,"('unreliable', 'reliable')",0.5537929,0.6241787,-3.0101871,-2.966687,-0.5580527,-0.4999876,0.0580651
