,objection_male,objection_female,tuple,average_male,average_female,female-male
0,0.36391792,-0.025319789,"('unsociable', 'sociable')",0.3639179,-0.0253198,-0.3892377
1,0.41352564,0.48236758,"('unfriendly', 'friendly')",0.4135256,0.4823676,0.068842
2,-0.13873759,0.16755828,"('unlikable', 'likable')",-0.1387376,0.1675583,0.3062959
3,1.2326264,1.1721354,"('repellent', 'pleasant')",1.2326264,1.1721354,-0.060491
4,-7.689121,-7.6331244,"('disliked', 'liked')",-7.6891208,-7.6331244,0.0559964
5,-1.4329132,-1.0708967,"('distant', 'outgoing')",-1.4329132,-1.0708967,0.3620165
6,-1.0852957,-0.8000275,"('distant', 'open')",-1.0852957,-0.8000275,0.2852682
7,1.3825376,1.049785,"('insensitive', 'sensitive')",1.3825376,1.049785,-0.3327526
8,0.42658514,0.54748005,"('unaffectionate', 'affectionate')",0.4265851,0.54748,0.1208949
9,1.104637,1.2295849,"('unaffectionate', 'caring')",1.104637,1.2295849,0.1249479
10,2.2182364,2.0549285,"('unsympathetic', 'sympathetic')",2.2182364,2.0549285,-0.1633079
11,2.5569046,2.5523665,"('unhelpful', 'helpful')",2.5569046,2.5523665,-0.0045381
12,-1.6934026,-1.7179459,"('unsupportive', 'supportive')",-1.6934026,-1.7179459,-0.0245433
13,0.61276525,0.49889117,"('impolite', 'polite')",0.6127653,0.4988912,-0.1138741
14,0.09424104,-0.24278934,"('antisocial', 'social')",0.094241,-0.2427893,-0.3370303
15,0.2076312,0.2681986,"('boring', 'funny')",0.2076312,0.2681986,0.0605674
16,-0.88079756,-0.77966136,"('unpopular', 'popular')",-0.8807976,-0.7796614,0.1011362
17,-0.27096894,-0.15992348,"('nasty', 'nice')",-0.2709689,-0.1599235,0.1110454
18,-1.3299712,-1.2589811,"('disagreeable', 'welcoming')",-1.3299712,-1.2589811,0.0709901
19,-1.3172764,-1.0311469,"('inhospitable', 'hospitable')",-1.3172764,-1.0311469,0.2861295
20,1.0480255,0.7715309,"('rough', 'thoughtful')",1.0480255,0.7715309,-0.2764946
21,0.45041227,0.514901,"('immoral', 'moral')",0.4504123,0.514901,0.0644887
22,-0.07018565,-0.27318466,"('untrustworthy', 'trustworthy')",-0.0701856,-0.2731847,-0.2029991
23,6.4787354,6.462941,"('insincere', 'sincere')",6.4787354,6.4629412,-0.0157942
24,2.2203352,2.1156814,"('dishonest', 'honest')",2.2203352,2.1156814,-0.1046538
25,-0.44921586,-0.39278656,"('egoistic', 'altruistic')",-0.4492159,-0.3927866,0.0564293
26,0.5243686,0.18261753,"('hardhearted', 'benevolent')",0.5243686,0.1826175,-0.3417511
27,1.8215771,1.6012608,"('hardhearted', 'softhearted')",1.8215771,1.6012608,-0.2203163
28,1.3830426,1.2322145,"('disloyal', 'loyal')",1.3830426,1.2322145,-0.1508281
29,-0.6023012,-0.80449337,"('unfair', 'fair')",-0.6023012,-0.8044934,-0.2021922
30,1.2908638,1.271231,"('intolerant', 'tolerant')",1.2908638,1.2712311,-0.0196327
31,-2.4793055,-2.3439531,"('evil', 'good')",-2.4793055,-2.3439531,0.1353524
32,1.585612,1.3819437,"('unkind', 'kind')",1.5856121,1.3819437,-0.2036684
33,-1.0836588,-0.9513354,"('wrong', 'right')",-1.0836588,-0.9513354,0.1323234
34,4.6253,4.9015512,"('mean', 'honorable')",4.6252999,4.9015512,0.2762513
35,-1.7114856,-1.7346374,"('corrupt', 'incorrupt')",-1.7114856,-1.7346374,-0.0231518
