,eversource_male,eversource_female,tuple,energy_male,energy_female,average_male,average_female,female-male
0,-1.7676802,-1.8734106,"('unsociable', 'sociable')",0.21898331,0.13591613,-0.7743484,-0.8687472,-0.0943988
1,-2.3073666,-2.258874,"('unfriendly', 'friendly')",1.7434094,1.6865844,-0.2819786,-0.2861448,-0.0041662
2,0.29538047,0.37393162,"('unlikable', 'likable')",0.90568584,0.9716652,0.6005331,0.6727984,0.0722653
3,-0.63205916,-0.5400702,"('repellent', 'pleasant')",0.18434703,0.24615483,-0.2238561,-0.1469577,0.0768984
4,0.19791493,0.22924782,"('disliked', 'liked')",-6.8712473,-6.9531903,-3.3366661,-3.3619711,-0.025305
5,-0.36347228,-0.27810836,"('distant', 'outgoing')",0.47536322,0.5414714,0.0559455,0.1316815,0.075736
6,-1.0122668,-0.890881,"('distant', 'open')",0.25477916,0.2774461,-0.3787438,-0.3067175,0.0720263
7,-0.43101797,-0.37799278,"('insensitive', 'sensitive')",0.5554573,0.7139954,0.0622197,0.1680013,0.1057816
8,-2.082688,-2.0417113,"('unaffectionate', 'affectionate')",1.0471526,0.97012717,-0.5177677,-0.5357921,-0.0180244
9,-1.9479425,-1.8775384,"('unaffectionate', 'caring')",1.9646348,1.9812406,0.0083461,0.0518511,0.043505
10,-1.7444389,-1.7054933,"('unsympathetic', 'sympathetic')",-0.11938288,-0.03594982,-0.9319109,-0.8707216,0.0611893
11,-0.5029075,-0.4749498,"('unhelpful', 'helpful')",2.1074069,2.2707,0.8022497,0.8978751,0.0956254
12,-1.3853911,-1.2451497,"('unsupportive', 'supportive')",-1.515764,-1.4568987,-1.4505775,-1.3510242,0.0995533
13,-0.19502133,-0.3139218,"('impolite', 'polite')",0.16920601,0.24526042,-0.0129077,-0.0343307,-0.021423
14,-0.5559727,-0.5809741,"('antisocial', 'social')",-0.114676505,-0.13464364,-0.3353246,-0.3578089,-0.0224843
15,0.38981456,0.3441739,"('boring', 'funny')",-0.11667878,-0.16605383,0.1365679,0.08906,-0.0475079
16,-0.13170785,-0.073588,"('unpopular', 'popular')",0.6762704,0.6512429,0.2722813,0.2888274,0.0165461
17,0.12793933,0.22097757,"('nasty', 'nice')",-0.329244,-0.29525495,-0.1006523,-0.0371387,0.0635136
18,-0.6400599,-0.5756236,"('disagreeable', 'welcoming')",-0.64118,-0.6603597,-0.6406199,-0.6179916,0.0226283
19,-1.3049774,-1.22759,"('inhospitable', 'hospitable')",-0.35031134,-0.29426986,-0.8276443,-0.7609299,0.0667144
20,0.23394744,0.2482818,"('rough', 'thoughtful')",0.38859898,0.44061202,0.3112732,0.3444469,0.0331737
21,-0.32803357,-0.31802598,"('immoral', 'moral')",-0.3756896,-0.2447023,-0.3518616,-0.2813641,0.0704975
22,-0.6387047,-0.6203565,"('untrustworthy', 'trustworthy')",-1.3333923,-1.313298,-0.9860485,-0.9668273,0.0192212
23,-1.1492889,-1.164661,"('insincere', 'sincere')",6.629647,6.7286134,2.7401791,2.7819762,0.0417971
24,-0.8303124,-0.79996544,"('dishonest', 'honest')",1.2056023,1.2652428,0.187645,0.2326387,0.0449937
25,-0.11437333,-0.074750945,"('egoistic', 'altruistic')",1.1673069,1.0823933,0.5264668,0.5038212,-0.0226456
26,-0.6570771,-0.6825528,"('hardhearted', 'benevolent')",0.9138681,0.8025609,0.1283955,0.0600041,-0.0683914
27,0.107511535,0.18763866,"('hardhearted', 'softhearted')",1.0648643,1.0619336,0.5861879,0.6247861,0.0385982
28,-1.2030674,-1.1986884,"('disloyal', 'loyal')",1.2190307,1.2098895,0.0079817,0.0056006,-0.0023811
29,-0.17055888,-0.18167809,"('unfair', 'fair')",-0.6708838,-0.7589041,-0.4207213,-0.4702911,-0.0495698
30,-0.03803517,-0.08183108,"('intolerant', 'tolerant')",1.1531599,1.1659356,0.5575624,0.5420523,-0.0155101
31,-0.5728834,-0.41587296,"('evil', 'good')",-1.4826198,-1.5873733,-1.0277516,-1.0016232,0.0261284
32,-0.6433756,-0.6775333,"('unkind', 'kind')",1.1080098,1.1506305,0.2323171,0.2365486,0.0042315
33,0.3412464,0.34820718,"('wrong', 'right')",0.3947827,0.28668332,0.3680145,0.3174452,-0.0505693
34,0.14614639,0.27545428,"('mean', 'honorable')",5.3032923,5.4920874,2.7247193,2.8837709,0.1590516
35,1.127702,1.0905392,"('corrupt', 'incorrupt')",-0.7239515,-0.86540365,0.2018752,0.1125678,-0.0893074
36,-0.662149,-0.6432798,"('hostile', 'amicable')",-0.71494275,-0.94043356,-0.6885459,-0.7918566,-0.1033107
37,-0.27206,-0.27447468,"('fake', 'genuine')",0.29271612,0.2929337,0.0103281,0.0092295,-0.0010986
38,-1.3715312,-1.2827157,"('untruthful', 'truthful')",0.6227159,0.70525813,-0.3744077,-0.2887288,0.0856789
