,ford_male,ford_female,tuple,average_male,average_female,female-male
0,-0.0020010453,-0.13028604,"('unsociable', 'sociable')",-0.002001,-0.130286,-0.128285
1,1.6722695,1.5035174,"('unfriendly', 'friendly')",1.6722695,1.5035174,-0.1687521
2,0.664648,0.7130161,"('unlikable', 'likable')",0.664648,0.7130161,0.0483681
3,0.17168722,0.3288723,"('repellent', 'pleasant')",0.1716872,0.3288723,0.1571851
4,-6.617024,-7.001055,"('disliked', 'liked')",-6.6170239,-7.0010548,-0.3840309
5,-0.07400774,-0.18271127,"('distant', 'outgoing')",-0.0740077,-0.1827113,-0.1087036
6,-0.041025236,-0.066679865,"('distant', 'open')",-0.0410252,-0.0666799,-0.0256547
7,0.20237213,0.30058607,"('insensitive', 'sensitive')",0.2023721,0.3005861,0.098214
8,1.4517914,1.3896701,"('unaffectionate', 'affectionate')",1.4517914,1.3896701,-0.0621213
9,2.0613286,2.10366,"('unaffectionate', 'caring')",2.0613286,2.1036601,0.0423315
10,0.5071801,0.6457246,"('unsympathetic', 'sympathetic')",0.5071801,0.6457246,0.1385445
11,2.1072195,2.1459231,"('unhelpful', 'helpful')",2.1072195,2.1459231,0.0387036
12,-1.1267426,-1.1589502,"('unsupportive', 'supportive')",-1.1267426,-1.1589502,-0.0322076
13,0.14761686,0.07796314,"('impolite', 'polite')",0.1476169,0.0779631,-0.0696538
14,-0.044843122,-0.105898455,"('antisocial', 'social')",-0.0448431,-0.1058985,-0.0610554
15,0.3371413,0.16686352,"('boring', 'funny')",0.3371413,0.1668635,-0.1702778
16,-0.23397458,-0.28947607,"('unpopular', 'popular')",-0.2339746,-0.2894761,-0.0555015
17,-0.44965255,-0.41327327,"('nasty', 'nice')",-0.4496526,-0.4132733,0.0363793
18,-0.8299386,-0.91856104,"('disagreeable', 'welcoming')",-0.8299386,-0.918561,-0.0886224
19,-0.5903924,-0.5790441,"('inhospitable', 'hospitable')",-0.5903924,-0.5790441,0.0113483
20,0.7074013,0.72394305,"('rough', 'thoughtful')",0.7074013,0.7239431,0.0165418
21,0.3173553,0.37017468,"('immoral', 'moral')",0.3173553,0.3701747,0.0528194
22,-0.53406096,-0.5700434,"('untrustworthy', 'trustworthy')",-0.534061,-0.5700434,-0.0359824
23,5.9037867,6.1210165,"('insincere', 'sincere')",5.9037867,6.1210165,0.2172298
24,1.5550836,1.5582211,"('dishonest', 'honest')",1.5550836,1.5582211,0.0031375
25,1.0024326,0.90585864,"('egoistic', 'altruistic')",1.0024326,0.9058586,-0.096574
26,1.4726968,1.2864314,"('hardhearted', 'benevolent')",1.4726968,1.2864314,-0.1862654
27,0.75332063,0.8021881,"('hardhearted', 'softhearted')",0.7533206,0.8021881,0.0488675
28,1.3398618,1.2900509,"('disloyal', 'loyal')",1.3398618,1.2900509,-0.0498109
29,-0.69240236,-0.772016,"('unfair', 'fair')",-0.6924024,-0.772016,-0.0796136
30,0.6513811,0.65158075,"('intolerant', 'tolerant')",0.6513811,0.6515808,0.0001997
31,-1.6681194,-1.7084559,"('evil', 'good')",-1.6681194,-1.7084559,-0.0403365
32,1.4220362,1.2850504,"('unkind', 'kind')",1.4220362,1.2850504,-0.1369858
33,0.31982455,0.14748737,"('wrong', 'right')",0.3198245,0.1474874,-0.1723371
34,5.0223837,5.291598,"('mean', 'honorable')",5.0223837,5.2915978,0.2692141
35,-0.66828984,-0.9065131,"('corrupt', 'incorrupt')",-0.6682898,-0.9065131,-0.2382233
36,-0.5666655,-0.7011803,"('hostile', 'amicable')",-0.5666655,-0.7011803,-0.1345148
37,0.17764206,0.2893649,"('fake', 'genuine')",0.1776421,0.2893649,0.1117228
38,0.7309627,0.6374664,"('untruthful', 'truthful')",0.7309627,0.6374664,-0.0934963
39,0.9770455,0.954863,"('exploitative', 'cooperative')",0.9770455,0.954863,-0.0221825
40,-1.7897514,-1.9355841,"('stingy', 'generous')",-1.7897514,-1.9355841,-0.1458327
41,1.1925235,1.0474769,"('unforgiving', 'forgiving')",1.1925235,1.0474769,-0.1450466
42,-3.2932196,-3.185121,"('unreliable', 'reliable')",-3.2932196,-3.1851211,0.1080985
43,1.11438,1.1307843,"('irresponsible', 'responsible')",1.11438,1.1307843,0.0164043
44,-1.7392923,-1.7326971,"('prejudiced', 'unprejudiced')",-1.7392923,-1.7326971,0.0065952
45,0.05044431,0.09058899,"('incompetent', 'competent')",0.0504443,0.090589,0.0401447
46,-0.36173555,-0.41046134,"('uncompetitive', 'competitive')",-0.3617356,-0.4104613,-0.0487257
47,5.498769,5.767117,"('stupid', 'smart')",5.4987688,5.767117,0.2683482
48,1.287859,1.2652935,"('unintelligent', 'intelligent')",1.287859,1.2652935,-0.0225655
49,0.21432042,0.33810112,"('unable', 'able')",0.2143204,0.3381011,0.1237807
50,-0.6519614,-0.56349725,"('clumsy', 'skillful')",-0.6519614,-0.5634972,0.0884642
51,-0.5275218,-0.57153815,"('uneducated', 'educated')",-0.5275218,-0.5715382,-0.0440164
52,0.08235951,-0.09529414,"('irrational', 'rational')",0.0823595,-0.0952941,-0.1776536
53,0.7410978,0.6973699,"('uncreative', 'creative')",0.7410978,0.6973699,-0.0437279
54,0.8464896,0.94450444,"('incapable', 'capable')",0.8464896,0.9445044,0.0980148
55,0.5400276,0.6265467,"('incompetent', 'clever')",0.5400276,0.6265467,0.0865191
56,1.1906233,1.1284713,"('impractical', 'practical')",1.1906233,1.1284713,-0.062152
57,-2.855836,-2.9435866,"('unimaginative', 'imaginative')",-2.8558359,-2.9435866,-0.0877507
58,-0.3893093,-0.3981124,"('undiscriminating', 'discriminating')",-0.3893093,-0.3981124,-0.0088031
59,0.09719513,0.08659938,"('foolish', 'wise')",0.0971951,0.0865994,-0.0105957
60,0.6094574,0.7872703,"('inefficient', 'efficient')",0.6094574,0.7872703,0.1778129
61,0.97592103,0.76466316,"('illogical', 'logical')",0.975921,0.7646632,-0.2112578
62,0.9657213,1.1942071,"('incompetent', 'brilliant')",0.9657213,1.1942071,0.2284858
63,0.78656703,0.8370434,"('unperceptive', 'insightful')",0.786567,0.8370434,0.0504764
64,-6.1423345,-6.3318987,"('shy', 'confident')",-6.1423345,-6.3318987,-0.1895642
65,0.21930939,0.30437556,"('insecure', 'secure')",0.2193094,0.3043756,0.0850662
66,-0.6062388,-0.6624059,"('inactive', 'active')",-0.6062388,-0.6624059,-0.0561671
67,-0.2299649,-0.2518586,"('doubtful', 'determined')",-0.2299649,-0.2518586,-0.0218937
68,-0.93028545,-0.9148024,"('dependent', 'independent')",-0.9302855,-0.9148024,0.0154831
69,-0.905676,-1.062145,"('lazy', 'industrious')",-0.905676,-1.062145,-0.156469
70,-0.1763241,0.013838358,"('lethargic', 'energetic')",-0.1763241,0.0138384,0.1901625
71,0.6705288,0.60225725,"('diffident', 'self-confident')",0.6705288,0.6022573,-0.0682715
72,0.28997725,0.40843773,"('unambitious', 'ambitious')",0.2899773,0.4084377,0.1184604
73,-3.3541481,-3.4255376,"('helpless', 'self-reliant')",-3.3541481,-3.4255376,-0.0713895
74,-0.08801144,-0.19096757,"('undedicated', 'dedicated')",-0.0880114,-0.1909676,-0.1029562
75,-0.92111695,-0.91288304,"('meek', 'impulsive')",-0.9211169,-0.912883,0.0082339
76,0.20545794,0.337402,"('anxious', 'daring')",0.2054579,0.337402,0.1319441
77,-0.6815027,-0.61917526,"('unmotivated', 'motivated')",-0.6815027,-0.6191753,0.0623274
78,0.062758625,0.022986243,"('nonresilient', 'resilient')",0.0627586,0.0229862,-0.0397724
79,-0.25959504,-0.2627399,"('wavering', 'unwavering')",-0.259595,-0.2627399,-0.0031449
80,-0.3795249,-0.38164383,"('dominated', 'dominating')",-0.3795249,-0.3816438,-0.0021189
81,-0.45750824,-0.3169579,"('submissive', 'aggressive')",-0.4575082,-0.3169579,0.1405503
82,5.0154357,5.3482947,"('poor', 'rich')",5.0154357,5.3482947,0.332859
83,0.0011546984,-0.13667208,"('powerless', 'powerful')",0.0011547,-0.1366721,-0.1378268
84,0.53513896,0.39144832,"('inferior', 'superior')",0.535139,0.3914483,-0.1436907
85,0.175028,-0.04588783,"('insignificant', 'prestigious')",0.175028,-0.0458878,-0.2209158
86,0.51130825,0.32277814,"('uninfluential', 'influential')",0.5113083,0.3227781,-0.1885302
