,toothpick_male,toothpick_female,tuple,average_male,average_female,female-male
0,0.1291881,-0.017140146,"('unsociable', 'sociable')",0.1291881,-0.0171401,-0.1463282
1,0.26298895,0.08237987,"('unfriendly', 'friendly')",0.262989,0.0823799,-0.1806091
2,0.039263293,0.11880483,"('unlikable', 'likable')",0.0392633,0.1188048,0.0795415
3,-1.1138681,-0.9409526,"('repellent', 'pleasant')",-1.1138681,-0.9409526,0.1729155
4,-1.4531345,-1.5764909,"('disliked', 'liked')",-1.4531345,-1.5764909,-0.1233564
5,-0.03529509,0.013166669,"('distant', 'outgoing')",-0.0352951,0.0131667,0.0484618
6,-0.19891945,-0.19112787,"('distant', 'open')",-0.1989194,-0.1911279,0.0077915
7,-0.7615824,-0.75141484,"('insensitive', 'sensitive')",-0.7615824,-0.7514148,0.0101676
8,-0.122233704,-0.22294086,"('unaffectionate', 'affectionate')",-0.1222337,-0.2229409,-0.1007072
9,0.049520716,-0.08115386,"('unaffectionate', 'caring')",0.0495207,-0.0811539,-0.1306746
10,-0.6160977,-0.7438623,"('unsympathetic', 'sympathetic')",-0.6160977,-0.7438623,-0.1277646
11,0.004622586,-0.029813077,"('unhelpful', 'helpful')",0.0046226,-0.0298131,-0.0344357
12,-0.8019835,-0.93084866,"('unsupportive', 'supportive')",-0.8019835,-0.9308487,-0.1288652
13,-0.16754451,-0.24627504,"('impolite', 'polite')",-0.1675445,-0.246275,-0.0787305
14,-0.61070126,-0.738165,"('antisocial', 'social')",-0.6107013,-0.738165,-0.1274637
15,1.2116729,1.1417978,"('boring', 'funny')",1.2116729,1.1417978,-0.0698751
16,0.20214963,0.19628522,"('unpopular', 'popular')",0.2021496,0.1962852,-0.0058644
17,-0.2384796,-0.07192968,"('nasty', 'nice')",-0.2384796,-0.0719297,0.1665499
18,-0.9996497,-0.94029105,"('disagreeable', 'welcoming')",-0.9996497,-0.940291,0.0593587
19,-0.6320659,-0.48061323,"('inhospitable', 'hospitable')",-0.6320659,-0.4806132,0.1514527
20,-0.81580204,-0.7250342,"('rough', 'thoughtful')",-0.815802,-0.7250342,0.0907678
21,-0.49632138,-0.3861536,"('immoral', 'moral')",-0.4963214,-0.3861536,0.1101678
22,-0.12464389,-0.22453491,"('untrustworthy', 'trustworthy')",-0.1246439,-0.2245349,-0.099891
23,1.2805179,1.3265266,"('insincere', 'sincere')",1.2805179,1.3265266,0.0460087
24,-0.32760218,-0.36966592,"('dishonest', 'honest')",-0.3276022,-0.3696659,-0.0420637
25,-0.0145750465,0.09125757,"('egoistic', 'altruistic')",-0.014575,0.0912576,0.1058326
26,0.88593155,0.61130095,"('hardhearted', 'benevolent')",0.8859316,0.6113009,-0.2746307
27,0.097712524,0.13444552,"('hardhearted', 'softhearted')",0.0977125,0.1344455,0.036733
28,-0.582216,-0.7813621,"('disloyal', 'loyal')",-0.582216,-0.7813621,-0.1991461
29,-0.33909857,-0.35777807,"('unfair', 'fair')",-0.3390986,-0.3577781,-0.0186795
30,-0.8554206,-0.84205943,"('intolerant', 'tolerant')",-0.8554206,-0.8420594,0.0133612
31,-0.43523034,-0.42226368,"('evil', 'good')",-0.4352303,-0.4222637,0.0129666
32,0.18876052,0.06317129,"('unkind', 'kind')",0.1887605,0.0631713,-0.1255892
33,0.5056384,0.41856864,"('wrong', 'right')",0.5056384,0.4185686,-0.0870698
34,1.0957465,1.3621641,"('mean', 'honorable')",1.0957465,1.3621641,0.2664176
35,-0.0042239726,-0.057935674,"('corrupt', 'incorrupt')",-0.004224,-0.0579357,-0.0537117
36,0.105288014,-0.0027158782,"('hostile', 'amicable')",0.105288,-0.0027159,-0.1080039
37,-0.995561,-0.96919835,"('fake', 'genuine')",-0.995561,-0.9691983,0.0263627
