,tracksuit_male,tracksuit_female,tuple,average_male,average_female,female-male
0,0.50889796,0.36563846,"('unsociable', 'sociable')",0.508898,0.3656385,-0.1432595
1,0.7981639,0.76035964,"('unfriendly', 'friendly')",0.7981639,0.7603596,-0.0378043
2,0.4981184,0.6607596,"('unlikable', 'likable')",0.4981184,0.6607596,0.1626412
3,0.33877835,0.4349502,"('repellent', 'pleasant')",0.3387783,0.4349502,0.0961719
4,-3.953843,-3.8388565,"('disliked', 'liked')",-3.9538431,-3.8388565,0.1149866
5,-0.7232413,-0.64765215,"('distant', 'outgoing')",-0.7232413,-0.6476521,0.0755892
6,-0.51682496,-0.4512116,"('distant', 'open')",-0.516825,-0.4512116,0.0656134
7,1.039337,1.0805805,"('insensitive', 'sensitive')",1.039337,1.0805805,0.0412435
8,0.15790233,0.16571069,"('unaffectionate', 'affectionate')",0.1579023,0.1657107,0.0078084
9,0.9162587,0.9460144,"('unaffectionate', 'caring')",0.9162587,0.9460144,0.0297557
10,0.5992049,0.5313262,"('unsympathetic', 'sympathetic')",0.5992049,0.5313262,-0.0678787
11,1.1830406,1.1861727,"('unhelpful', 'helpful')",1.1830406,1.1861727,0.0031321
12,-0.6456731,-0.5603482,"('unsupportive', 'supportive')",-0.6456731,-0.5603482,0.0853249
13,0.40395147,0.26009846,"('impolite', 'polite')",0.4039515,0.2600985,-0.143853
14,0.63944083,0.61669916,"('antisocial', 'social')",0.6394408,0.6166992,-0.0227416
15,0.3716372,0.38732076,"('boring', 'funny')",0.3716372,0.3873208,0.0156836
16,-0.46949074,-0.370939,"('unpopular', 'popular')",-0.4694907,-0.370939,0.0985517
17,-0.31083363,-0.25537488,"('nasty', 'nice')",-0.3108336,-0.2553749,0.0554587
18,-0.5135892,-0.4739733,"('disagreeable', 'welcoming')",-0.5135892,-0.4739733,0.0396159
19,-1.4930532,-1.4245847,"('inhospitable', 'hospitable')",-1.4930532,-1.4245847,0.0684685
20,0.093398854,0.035797857,"('rough', 'thoughtful')",0.0933989,0.0357979,-0.057601
21,0.62039536,0.52493817,"('immoral', 'moral')",0.6203954,0.5249382,-0.0954572
22,0.2429565,0.25872692,"('untrustworthy', 'trustworthy')",0.2429565,0.2587269,0.0157704
23,3.9593992,3.9296002,"('insincere', 'sincere')",3.9593992,3.9296002,-0.029799
24,1.1313236,1.0864407,"('dishonest', 'honest')",1.1313236,1.0864407,-0.0448829
25,0.39292544,0.32590348,"('egoistic', 'altruistic')",0.3929254,0.3259035,-0.0670219
26,0.120275006,0.0860704,"('hardhearted', 'benevolent')",0.120275,0.0860704,-0.0342046
27,0.4034804,0.43154722,"('hardhearted', 'softhearted')",0.4034804,0.4315472,0.0280668
28,0.58544403,0.423962,"('disloyal', 'loyal')",0.585444,0.423962,-0.161482
29,0.11786313,0.067403086,"('unfair', 'fair')",0.1178631,0.0674031,-0.05046
30,1.1689067,1.0449903,"('intolerant', 'tolerant')",1.1689067,1.0449903,-0.1239164
31,-1.2921443,-1.2203395,"('evil', 'good')",-1.2921443,-1.2203395,0.0718048
32,1.2060755,1.0639589,"('unkind', 'kind')",1.2060755,1.0639589,-0.1421166
33,0.07738869,0.10076494,"('wrong', 'right')",0.0773887,0.1007649,0.0233762
34,2.8697748,2.8911128,"('mean', 'honorable')",2.8697748,2.8911128,0.021338
35,-1.5172793,-1.5189822,"('corrupt', 'incorrupt')",-1.5172793,-1.5189822,-0.0017029
36,-1.1480211,-1.122794,"('hostile', 'amicable')",-1.1480211,-1.122794,0.0252271
37,0.20896997,0.12669286,"('fake', 'genuine')",0.20897,0.1266929,-0.0822771
38,0.5979295,0.5044934,"('untruthful', 'truthful')",0.5979295,0.5044934,-0.0934361
39,-0.2040599,-0.19693875,"('exploitative', 'cooperative')",-0.2040599,-0.1969388,0.0071211
40,-0.8513802,-0.75629425,"('stingy', 'generous')",-0.8513802,-0.7562943,0.0950859
41,0.2684843,0.19330183,"('unforgiving', 'forgiving')",0.2684843,0.1933018,-0.0751825
42,-0.8007295,-0.72349435,"('unreliable', 'reliable')",-0.8007295,-0.7234944,0.0772351
43,0.8841046,0.79437065,"('irresponsible', 'responsible')",0.8841046,0.7943707,-0.0897339
44,-1.0962232,-1.1654524,"('prejudiced', 'unprejudiced')",-1.0962232,-1.1654524,-0.0692292
45,0.23853277,0.25096297,"('incompetent', 'competent')",0.2385328,0.250963,0.0124302
46,0.20023698,0.12432775,"('uncompetitive', 'competitive')",0.200237,0.1243277,-0.0759093
47,3.3268888,3.3587527,"('stupid', 'smart')",3.3268888,3.3587527,0.0318639
48,0.58180904,0.53324616,"('unintelligent', 'intelligent')",0.581809,0.5332462,-0.0485628
49,-0.15425855,-0.07387755,"('unable', 'able')",-0.1542585,-0.0738776,0.0803809
50,-0.16168928,-0.070325136,"('clumsy', 'skillful')",-0.1616893,-0.0703251,0.0913642
51,0.37504464,0.30670017,"('uneducated', 'educated')",0.3750446,0.3067002,-0.0683444
52,-0.5638313,-0.53978086,"('irrational', 'rational')",-0.5638313,-0.5397809,0.0240504
53,0.024866095,-0.06178998,"('uncreative', 'creative')",0.0248661,-0.06179,-0.0866561
54,0.26845932,0.39126766,"('incapable', 'capable')",0.2684593,0.3912677,0.1228084
55,1.0678676,1.0577097,"('incompetent', 'clever')",1.0678676,1.0577097,-0.0101579
56,1.5021634,1.4072624,"('impractical', 'practical')",1.5021634,1.4072624,-0.094901
57,-1.7003376,-1.7387205,"('unimaginative', 'imaginative')",-1.7003376,-1.7387205,-0.0383829
58,0.119217776,0.07542986,"('undiscriminating', 'discriminating')",0.1192178,0.0754299,-0.0437879
59,-0.16672175,-0.0069549344,"('foolish', 'wise')",-0.1667217,-0.0069549,0.1597668
60,1.6840997,1.5480288,"('inefficient', 'efficient')",1.6840997,1.5480288,-0.1360709
61,0.8678712,0.75309813,"('illogical', 'logical')",0.8678712,0.7530981,-0.1147731
62,1.0874952,1.1877986,"('incompetent', 'brilliant')",1.0874952,1.1877986,0.1003034
63,0.85198283,0.82538575,"('unperceptive', 'insightful')",0.8519828,0.8253857,-0.0265971
64,-2.706581,-2.6340895,"('shy', 'confident')",-2.7065811,-2.6340895,0.0724916
65,1.0743588,1.0590149,"('insecure', 'secure')",1.0743588,1.0590149,-0.0153439
66,-0.7489575,-0.76142704,"('inactive', 'active')",-0.7489575,-0.761427,-0.0124695
67,-0.021125227,-0.1487551,"('doubtful', 'determined')",-0.0211252,-0.1487551,-0.1276299
68,-0.29852518,-0.35138035,"('dependent', 'independent')",-0.2985252,-0.3513803,-0.0528551
69,-1.0284625,-0.9007902,"('lazy', 'industrious')",-1.0284625,-0.9007902,0.1276723
70,0.9932839,0.9849922,"('lethargic', 'energetic')",0.9932839,0.9849922,-0.0082917
71,0.3792042,0.4220428,"('diffident', 'self-confident')",0.3792042,0.4220428,0.0428386
72,0.7886346,0.8295112,"('unambitious', 'ambitious')",0.7886346,0.8295112,0.0408766
73,-1.9164535,-1.7043811,"('helpless', 'self-reliant')",-1.9164535,-1.7043811,0.2120724
74,0.0683475,0.032390833,"('undedicated', 'dedicated')",0.0683475,0.0323908,-0.0359567
75,-0.6587937,-0.595016,"('meek', 'impulsive')",-0.6587937,-0.595016,0.0637777
76,0.39736718,0.3002915,"('anxious', 'daring')",0.3973672,0.3002915,-0.0970757
77,-0.50284654,-0.5216062,"('unmotivated', 'motivated')",-0.5028465,-0.5216062,-0.0187597
78,-0.470704,-0.4041692,"('nonresilient', 'resilient')",-0.470704,-0.4041692,0.0665348
79,-1.0067749,-1.0118378,"('wavering', 'unwavering')",-1.0067749,-1.0118378,-0.0050629
80,0.30784672,0.33164358,"('dominated', 'dominating')",0.3078467,0.3316436,0.0237969
81,0.758774,0.6969439,"('submissive', 'aggressive')",0.758774,0.6969439,-0.0618301
82,3.649409,3.7259903,"('poor', 'rich')",3.6494091,3.7259903,0.0765812
83,0.064179346,-0.09627772,"('powerless', 'powerful')",0.0641793,-0.0962777,-0.160457
84,-0.1338056,-0.13529818,"('inferior', 'superior')",-0.1338056,-0.1352982,-0.0014926
85,-1.0392152,-1.046101,"('insignificant', 'prestigious')",-1.0392152,-1.046101,-0.0068858
86,0.32422474,0.20222925,"('uninfluential', 'influential')",0.3242247,0.2022292,-0.1219955
87,0.10682074,0.2912041,"('unsuccessful', 'successful')",0.1068207,0.2912041,0.1843834
88,-0.21797524,-0.2656734,"('low', 'eminent')",-0.2179752,-0.2656734,-0.0476982
