,morbid_male,morbid_female,tuple,average_male,average_female,female-male
0,-0.42402893,-0.54649895,"('unsociable', 'sociable')",-0.4240289,-0.546499,-0.1224701
1,-0.62424934,-0.5980015,"('unfriendly', 'friendly')",-0.6242493,-0.5980015,0.0262478
2,-0.27620852,-0.27169606,"('unlikable', 'likable')",-0.2762085,-0.2716961,0.0045124
3,-1.1741768,-1.2104174,"('repellent', 'pleasant')",-1.1741768,-1.2104174,-0.0362406
4,-3.1688032,-2.9966831,"('disliked', 'liked')",-3.1688032,-2.9966831,0.1721201
5,-0.39417812,-0.3870711,"('distant', 'outgoing')",-0.3941781,-0.3870711,0.007107
6,-0.883348,-0.81823456,"('distant', 'open')",-0.883348,-0.8182346,0.0651134
7,-0.3593818,-0.42692208,"('insensitive', 'sensitive')",-0.3593818,-0.4269221,-0.0675403
8,-0.59269685,-0.6101398,"('unaffectionate', 'affectionate')",-0.5926968,-0.6101398,-0.017443
9,-0.27657562,-0.24063286,"('unaffectionate', 'caring')",-0.2765756,-0.2406329,0.0359427
10,-1.3223456,-1.4111335,"('unsympathetic', 'sympathetic')",-1.3223456,-1.4111335,-0.0887879
11,0.73041975,0.6777195,"('unhelpful', 'helpful')",0.7304198,0.6777195,-0.0527003
12,-1.4519523,-1.477085,"('unsupportive', 'supportive')",-1.4519523,-1.477085,-0.0251327
13,-1.0097607,-1.0690299,"('impolite', 'polite')",-1.0097607,-1.0690299,-0.0592692
14,-0.49819258,-0.66174,"('antisocial', 'social')",-0.4981926,-0.66174,-0.1635474
15,0.33503214,0.27014983,"('boring', 'funny')",0.3350321,0.2701498,-0.0648823
16,-0.21248183,-0.19973834,"('unpopular', 'popular')",-0.2124818,-0.1997383,0.0127435
17,-1.6278386,-1.6329168,"('nasty', 'nice')",-1.6278386,-1.6329168,-0.0050782
18,-0.73186636,-0.7611318,"('disagreeable', 'welcoming')",-0.7318664,-0.7611318,-0.0292654
19,-0.5175151,-0.39793134,"('inhospitable', 'hospitable')",-0.5175151,-0.3979313,0.1195838
20,-0.45295882,-0.50011855,"('rough', 'thoughtful')",-0.4529588,-0.5001186,-0.0471598
21,-0.9793627,-1.089839,"('immoral', 'moral')",-0.9793627,-1.089839,-0.1104763
22,-0.6660759,-0.70586073,"('untrustworthy', 'trustworthy')",-0.6660759,-0.7058607,-0.0397848
23,2.3051767,2.1298685,"('insincere', 'sincere')",2.3051767,2.1298685,-0.1753082
