,brown_male,brown_female,tuple,forman_male,forman_female,corp_male,corp_female,average_male,average_female,female-male
0,1.6646986,1.4722192,"('unsociable', 'sociable')",-0.20303245,-0.40101698,-0.13269794,-0.29122233,0.4429894,0.2599933,-0.1829961
1,-0.5500698,-0.6249441,"('unfriendly', 'friendly')",-1.4903955,-1.6367955,1.322038,1.1301303,-0.2394758,-0.3772031,-0.1377273
2,0.5828712,0.61299604,"('unlikable', 'likable')",0.4030488,0.36483997,0.49325272,0.50654614,0.4930576,0.4947941,0.0017365
3,0.10417025,0.24672404,"('repellent', 'pleasant')",-0.48973182,-0.41618496,0.8259459,0.8411664,0.1467948,0.2239018,0.077107
4,-1.0220062,-1.1513869,"('disliked', 'liked')",-0.094742835,-0.17643207,-7.3996067,-7.4718866,-2.8387852,-2.9332352,-0.09445
5,-0.6469459,-0.72660494,"('distant', 'outgoing')",-0.36164317,-0.32723287,-0.6720153,-0.568653,-0.5602014,-0.5408303,0.0193711
6,-0.69177324,-0.6556349,"('distant', 'open')",-0.7294656,-0.6057309,-0.4594853,-0.40305674,-0.6269081,-0.5548075,0.0721006
7,0.79518557,0.99153936,"('insensitive', 'sensitive')",-0.16614509,-0.10789626,0.38048053,0.37973443,0.336507,0.4211258,0.0846188
8,-0.6619834,-0.7478868,"('unaffectionate', 'affectionate')",-0.97306067,-1.0952435,0.84614456,0.7595756,-0.2629665,-0.3611849,-0.0982184
9,0.7045723,0.71738523,"('unaffectionate', 'caring')",-1.2113377,-1.3665316,1.4622892,1.4762362,0.3185079,0.2756966,-0.0428113
10,1.6292777,1.6182139,"('unsympathetic', 'sympathetic')",-0.49646747,-0.6113052,0.1256328,0.077354245,0.419481,0.3614209,-0.0580601
11,0.41236225,0.4707836,"('unhelpful', 'helpful')",-0.29603234,-0.31658828,2.1428192,2.263278,0.7530497,0.8058244,0.0527747
12,1.4459505,1.520324,"('unsupportive', 'supportive')",0.3092306,0.3336505,-2.1379611,-2.0781708,-0.1275934,-0.0747321,0.0528613
13,1.7642688,1.7535993,"('impolite', 'polite')",0.3892977,0.33758464,-0.6347396,-0.5722431,0.5062756,0.5063136,3.8e-05
14,2.059949,2.0762455,"('antisocial', 'social')",0.9265134,0.90745324,-0.15115368,-0.2754723,0.9451029,0.9027421,-0.0423608
15,0.15833566,0.044031262,"('boring', 'funny')",-0.3191628,-0.41337198,-0.17781302,-0.17331372,-0.1128801,-0.1808848,-0.0680047
16,-2.4561622,-2.4229422,"('unpopular', 'popular')",-1.4671087,-1.4775095,0.154079,0.14255196,-1.2563973,-1.2526333,0.003764
17,0.20776698,0.22376183,"('nasty', 'nice')",-0.29409465,-0.25280368,-0.6374644,-0.56102455,-0.241264,-0.1966888,0.0445752
18,-0.29964054,-0.20906086,"('disagreeable', 'welcoming')",-0.3138696,-0.15791023,-0.6426194,-0.68113,-0.4187098,-0.349367,0.0693428
19,-0.35736817,-0.24413304,"('inhospitable', 'hospitable')",-0.28412807,-0.28852463,-0.5398153,-0.44909123,-0.3937705,-0.3272496,0.0665209
20,0.04058326,0.108692706,"('rough', 'thoughtful')",-0.13666683,-0.020805825,0.9518015,0.9589759,0.2852393,0.3489543,0.063715
21,1.9210187,2.0842288,"('immoral', 'moral')",0.24327374,0.2866717,-0.57064945,-0.5162635,0.5312143,0.6182123,0.086998
22,0.17945403,0.14878957,"('untrustworthy', 'trustworthy')",0.5792604,0.57807285,-1.2251893,-1.2391953,-0.1554916,-0.1707776,-0.015286
23,0.95513636,0.99738806,"('insincere', 'sincere')",-0.36106232,-0.4679194,6.1922736,6.26574,2.2621158,2.2650695,0.0029537
24,1.3266201,1.2915846,"('dishonest', 'honest')",-0.45617026,-0.5029246,0.90840775,0.9489531,0.5929525,0.5792044,-0.0137481
25,-0.032934353,-0.044912428,"('egoistic', 'altruistic')",-0.018167026,-0.035285044,0.79807943,0.7162819,0.2489927,0.2120281,-0.0369646
26,-0.39738175,-0.68887687,"('hardhearted', 'benevolent')",0.19396845,-0.04244169,1.6038812,1.3181634,0.4668226,0.195615,-0.2712076
27,-0.3262947,-0.237183,"('hardhearted', 'softhearted')",-0.64373463,-0.5352892,1.3736656,1.304674,0.1345454,0.1774006,0.0428552
28,0.26962572,0.17260718,"('disloyal', 'loyal')",-0.47731605,-0.5622019,1.3984472,1.2638991,0.3969189,0.2914348,-0.1054841
29,-0.4029265,-0.36205,"('unfair', 'fair')",-0.0003994368,0.05995311,-0.30426887,-0.4880982,-0.2358649,-0.2633984,-0.0275335
30,1.5023717,1.635589,"('intolerant', 'tolerant')",0.2197201,0.16401276,0.91579044,0.95471317,0.8792941,0.918105,0.0388109
31,-2.6373284,-2.5599902,"('evil', 'good')",-0.32728952,-0.3097585,-1.0884125,-1.1456612,-1.3510102,-1.33847,0.0125402
32,0.98590654,0.9020314,"('unkind', 'kind')",-0.16192096,-0.36052558,0.8733949,0.6368817,0.5657935,0.3927958,-0.1729977
33,0.18479553,0.067618236,"('wrong', 'right')",0.64389586,0.6293395,-0.9116956,-0.8677183,-0.0276681,-0.0569202,-0.0292521
34,-1.1859686,-0.8352467,"('mean', 'honorable')",0.051149227,0.18658045,5.9479833,6.2542834,1.6043879,1.868539,0.2641511
35,-1.3216465,-1.3882327,"('corrupt', 'incorrupt')",-0.26655734,-0.22691193,-0.70474786,-0.7385266,-0.7643172,-0.784557,-0.0202398
36,-1.5806237,-1.576305,"('hostile', 'amicable')",-0.6844275,-0.7454476,-0.24915816,-0.34292433,-0.8380698,-0.8882256,-0.0501558
37,1.3839436,1.404089,"('fake', 'genuine')",0.6479409,0.6110907,0.4225356,0.4480905,0.81814,0.8210901,0.0029501
38,0.37640172,0.389183,"('untruthful', 'truthful')",0.044880103,-0.0383014,0.13698131,0.3180398,0.1860877,0.2229738,0.0368861
39,1.6325457,1.6855323,"('exploitative', 'cooperative')",0.73995996,0.7277289,0.15027824,0.14763059,0.840928,0.8536306,0.0127026
40,0.015638523,-0.094802335,"('stingy', 'generous')",0.3081628,0.27326897,-2.0344505,-2.1607013,-0.5702164,-0.6607449,-0.0905285
41,0.9080782,1.0209782,"('unforgiving', 'forgiving')",0.23051025,0.17723392,0.075275555,0.032211848,0.4046213,0.4101413,0.00552
42,1.0814599,1.090657,"('unreliable', 'reliable')",1.2052408,1.2901217,-3.2779133,-3.2749283,-0.3304042,-0.2980498,0.0323544
43,1.5198328,1.545767,"('irresponsible', 'responsible')",0.28327182,0.29096,0.5340081,0.51677233,0.7790376,0.7844997,0.0054621
44,-0.6085026,-0.7280102,"('prejudiced', 'unprejudiced')",0.39799446,0.3844173,-1.6365787,-1.713831,-0.6156956,-0.6858079,-0.0701123
45,0.9006429,0.8900645,"('incompetent', 'competent')",0.49417716,0.30002248,0.20066814,0.16551499,0.5318294,0.4518673,-0.0799621
46,1.1451535,1.0885369,"('uncompetitive', 'competitive')",-0.3045087,-0.35375175,-0.69988304,-0.6521769,0.0469206,0.0275361,-0.0193845
47,0.12807976,0.179599,"('stupid', 'smart')",0.46766898,0.51722395,5.616413,5.7562423,2.0707207,2.1510218,0.0803011
48,1.0898964,1.2124109,"('unintelligent', 'intelligent')",-0.58227694,-0.57455015,0.7924051,0.8326553,0.4333415,0.490172,0.0568305
49,-0.28389874,-0.086736694,"('unable', 'able')",-0.2064212,-0.036225326,-0.16001618,0.026851319,-0.2167787,-0.0320369,0.1847418
50,-0.695428,-0.7244513,"('clumsy', 'skillful')",0.1081439,0.038845472,0.2522644,0.17187653,-0.1116732,-0.1712431,-0.0595699
51,0.7764167,0.6991035,"('uneducated', 'educated')",-0.009146087,-0.08149423,0.123640195,0.09417589,0.2969703,0.2372617,-0.0597086
