,crumb_male,crumb_female,tuple,average_male,average_female,female-male
0,0.40603876,0.1576504,"('unsociable', 'sociable')",0.4060388,0.1576504,-0.2483884
1,-0.9887403,-1.0450573,"('unfriendly', 'friendly')",-0.9887403,-1.0450573,-0.056317
2,-0.50785077,-0.5940732,"('unlikable', 'likable')",-0.5078508,-0.5940732,-0.0862224
3,-1.0937002,-1.1520033,"('repellent', 'pleasant')",-1.0937002,-1.1520033,-0.0583031
4,-2.3982008,-2.1230412,"('disliked', 'liked')",-2.3982008,-2.1230412,0.2751596
5,-1.114766,-0.93061525,"('distant', 'outgoing')",-1.114766,-0.9306152,0.1841508
6,-1.4207305,-1.2538623,"('distant', 'open')",-1.4207305,-1.2538623,0.1668682
7,0.31112745,0.2669192,"('insensitive', 'sensitive')",0.3111275,0.2669192,-0.0442083
8,-0.3568229,-0.46945366,"('unaffectionate', 'affectionate')",-0.3568229,-0.4694537,-0.1126308
9,-0.2096857,-0.32119986,"('unaffectionate', 'caring')",-0.2096857,-0.3211999,-0.1115142
10,0.23974234,0.15799662,"('unsympathetic', 'sympathetic')",0.2397423,0.1579966,-0.0817457
11,1.1557931,1.0498799,"('unhelpful', 'helpful')",1.1557931,1.0498799,-0.1059132
12,-0.9524249,-0.87565136,"('unsupportive', 'supportive')",-0.9524249,-0.8756514,0.0767735
13,0.58416617,0.3990373,"('impolite', 'polite')",0.5841662,0.3990373,-0.1851289
14,0.84345806,0.57442427,"('antisocial', 'social')",0.8434581,0.5744243,-0.2690338
15,0.24810146,0.2836169,"('boring', 'funny')",0.2481015,0.2836169,0.0355154
16,-0.83319783,-0.860752,"('unpopular', 'popular')",-0.8331978,-0.860752,-0.0275542
17,-0.19105256,-0.17228758,"('nasty', 'nice')",-0.1910526,-0.1722876,0.018765
18,-1.0373809,-1.115019,"('disagreeable', 'welcoming')",-1.0373809,-1.115019,-0.0776381
19,-1.475573,-1.3140419,"('inhospitable', 'hospitable')",-1.4755729,-1.3140419,0.161531
20,0.19874914,0.0712578,"('rough', 'thoughtful')",0.1987491,0.0712578,-0.1274913
21,0.6286929,0.6085643,"('immoral', 'moral')",0.6286929,0.6085643,-0.0201286
22,0.6984053,0.5101813,"('untrustworthy', 'trustworthy')",0.6984053,0.5101813,-0.188224
23,1.7693429,1.3852834,"('insincere', 'sincere')",1.7693429,1.3852834,-0.3840595
24,0.15460746,0.03569416,"('dishonest', 'honest')",0.1546075,0.0356942,-0.1189133
25,-0.07683077,-0.09859762,"('egoistic', 'altruistic')",-0.0768308,-0.0985976,-0.0217668
26,-0.29054567,-0.53834426,"('hardhearted', 'benevolent')",-0.2905457,-0.5383443,-0.2477986
27,0.3404868,0.27859536,"('hardhearted', 'softhearted')",0.3404868,0.2785954,-0.0618914
28,0.3746036,0.24430823,"('disloyal', 'loyal')",0.3746036,0.2443082,-0.1302954
29,0.0401144,0.008077126,"('unfair', 'fair')",0.0401144,0.0080771,-0.0320373
30,0.9738894,0.87757164,"('intolerant', 'tolerant')",0.9738894,0.8775716,-0.0963178
31,-2.112268,-1.8603677,"('evil', 'good')",-2.112268,-1.8603677,0.2519003
32,0.19994421,-0.06091258,"('unkind', 'kind')",0.1999442,-0.0609126,-0.2608568
33,0.13178594,0.13756432,"('wrong', 'right')",0.1317859,0.1375643,0.0057784
34,1.2772242,1.2143414,"('mean', 'honorable')",1.2772242,1.2143414,-0.0628828
35,-0.29654625,-0.2940677,"('corrupt', 'incorrupt')",-0.2965463,-0.2940677,0.0024786
36,-1.9645116,-1.8569429,"('hostile', 'amicable')",-1.9645116,-1.8569429,0.1075687
37,-0.054268233,-0.09095208,"('fake', 'genuine')",-0.0542682,-0.0909521,-0.0366839
38,0.068858944,0.1595461,"('untruthful', 'truthful')",0.0688589,0.1595461,0.0906872
39,1.3860251,1.3788239,"('exploitative', 'cooperative')",1.3860251,1.3788239,-0.0072012
40,-1.4408994,-1.4338884,"('stingy', 'generous')",-1.4408994,-1.4338884,0.007011
41,0.5208398,0.4847874,"('unforgiving', 'forgiving')",0.5208398,0.4847874,-0.0360524
42,-0.58944035,-0.4093831,"('unreliable', 'reliable')",-0.5894403,-0.4093831,0.1800572
43,0.51397336,0.3705653,"('irresponsible', 'responsible')",0.5139734,0.3705653,-0.1434081
44,-0.10565211,-0.14595175,"('prejudiced', 'unprejudiced')",-0.1056521,-0.1459517,-0.0402996
45,-0.10451854,-0.15896961,"('incompetent', 'competent')",-0.1045185,-0.1589696,-0.0544511
46,-0.14608511,-0.22312146,"('uncompetitive', 'competitive')",-0.1460851,-0.2231215,-0.0770364
47,1.8308772,1.5186387,"('stupid', 'smart')",1.8308772,1.5186387,-0.3122385
48,0.44001576,0.4215046,"('unintelligent', 'intelligent')",0.4400158,0.4215046,-0.0185112
49,-0.20931603,-0.093588255,"('unable', 'able')",-0.209316,-0.0935883,0.1157277
50,-0.7197899,-0.75605285,"('clumsy', 'skillful')",-0.7197899,-0.7560529,-0.036263
51,0.07402074,-0.027155489,"('uneducated', 'educated')",0.0740207,-0.0271555,-0.1011762
52,-1.2652656,-1.3420528,"('irrational', 'rational')",-1.2652656,-1.3420528,-0.0767872
53,-1.4241714,-1.5845598,"('uncreative', 'creative')",-1.4241714,-1.5845598,-0.1603884
54,-0.90466225,-0.9049684,"('incapable', 'capable')",-0.9046623,-0.9049684,-0.0003061
55,0.6839773,0.61848015,"('incompetent', 'clever')",0.6839773,0.6184801,-0.0654972
56,1.3503962,1.2449557,"('impractical', 'practical')",1.3503962,1.2449557,-0.1054405
57,-1.1001344,-1.0958153,"('unimaginative', 'imaginative')",-1.1001344,-1.0958153,0.0043191
58,-0.29848015,-0.24064998,"('undiscriminating', 'discriminating')",-0.2984802,-0.24065,0.0578302
59,-0.3824583,-0.39821595,"('foolish', 'wise')",-0.3824583,-0.3982159,-0.0157576
60,1.4104879,1.3625263,"('inefficient', 'efficient')",1.4104879,1.3625263,-0.0479616
61,-0.11764706,-0.29299998,"('illogical', 'logical')",-0.1176471,-0.293,-0.1753529
62,0.7022586,0.73852086,"('incompetent', 'brilliant')",0.7022586,0.7385209,0.0362623
63,-0.13005576,-0.04409972,"('unperceptive', 'insightful')",-0.1300558,-0.0440997,0.0859561
64,-1.8348525,-1.7147453,"('shy', 'confident')",-1.8348525,-1.7147453,0.1201072
65,0.54056257,0.30588952,"('insecure', 'secure')",0.5405626,0.3058895,-0.2346731
66,-1.6480987,-1.7448121,"('inactive', 'active')",-1.6480987,-1.7448121,-0.0967134
67,0.30519634,0.36137033,"('doubtful', 'determined')",0.3051963,0.3613703,0.056174
