,bend_male,bend_female,tuple,average_male,average_female,female-male
0,0.89703304,0.6204118,"('unsociable', 'sociable')",0.897033,0.6204118,-0.2766212
1,1.0012828,0.9387896,"('unfriendly', 'friendly')",1.0012828,0.9387896,-0.0624932
2,0.22687869,0.32242748,"('unlikable', 'likable')",0.2268787,0.3224275,0.0955488
3,1.0657581,1.0385054,"('repellent', 'pleasant')",1.0657581,1.0385054,-0.0272527
4,-6.735025,-6.814829,"('disliked', 'liked')",-6.7350249,-6.8148289,-0.079804
5,-0.93184143,-0.7016861,"('distant', 'outgoing')",-0.9318414,-0.7016861,0.2301553
6,-0.43534866,-0.28274775,"('distant', 'open')",-0.4353487,-0.2827477,0.152601
7,1.1254096,1.0148848,"('insensitive', 'sensitive')",1.1254096,1.0148848,-0.1105248
8,0.5467735,0.6191511,"('unaffectionate', 'affectionate')",0.5467735,0.6191511,0.0723776
9,1.7243652,1.8325466,"('unaffectionate', 'caring')",1.7243652,1.8325466,0.1081814
10,1.7885295,1.6695516,"('unsympathetic', 'sympathetic')",1.7885295,1.6695516,-0.1189779
11,2.3848686,2.4409833,"('unhelpful', 'helpful')",2.3848686,2.4409833,0.0561147
12,-1.1643379,-1.2335458,"('unsupportive', 'supportive')",-1.1643379,-1.2335458,-0.0692079
13,0.73043895,0.59214586,"('impolite', 'polite')",0.7304389,0.5921459,-0.138293
14,0.4949914,0.2334835,"('antisocial', 'social')",0.4949914,0.2334835,-0.2615079
15,0.7718507,0.75065583,"('boring', 'funny')",0.7718507,0.7506558,-0.0211949
16,-0.36902562,-0.38900572,"('unpopular', 'popular')",-0.3690256,-0.3890057,-0.0199801
17,-0.43205073,-0.37107965,"('nasty', 'nice')",-0.4320507,-0.3710797,0.060971
18,-1.1287394,-1.2074149,"('disagreeable', 'welcoming')",-1.1287394,-1.2074149,-0.0786755
19,-1.1874006,-1.021356,"('inhospitable', 'hospitable')",-1.1874006,-1.021356,0.1660446
20,0.9056419,0.8054155,"('rough', 'thoughtful')",0.9056419,0.8054155,-0.1002264
21,0.47710028,0.40611932,"('immoral', 'moral')",0.4771003,0.4061193,-0.070981
22,-0.4065202,-0.48302445,"('untrustworthy', 'trustworthy')",-0.4065202,-0.4830244,-0.0765042
23,6.2077923,6.21098,"('insincere', 'sincere')",6.2077923,6.2109799,0.0031876
24,1.7015238,1.6662467,"('dishonest', 'honest')",1.7015238,1.6662467,-0.0352771
25,0.3173775,0.2608591,"('egoistic', 'altruistic')",0.3173775,0.2608591,-0.0565184
26,0.81739336,0.5490126,"('hardhearted', 'benevolent')",0.8173934,0.5490126,-0.2683808
27,1.3472801,1.1940669,"('hardhearted', 'softhearted')",1.3472801,1.1940669,-0.1532132
28,1.025379,0.9282534,"('disloyal', 'loyal')",1.0253789,0.9282534,-0.0971255
29,-0.6893458,-0.6834209,"('unfair', 'fair')",-0.6893458,-0.6834209,0.0059249
30,1.4289975,1.3130838,"('intolerant', 'tolerant')",1.4289975,1.3130838,-0.1159137
31,-2.5652149,-2.4870675,"('evil', 'good')",-2.5652149,-2.4870675,0.0781474
32,1.3909152,1.2299365,"('unkind', 'kind')",1.3909152,1.2299365,-0.1609787
33,-0.5964375,-0.5737425,"('wrong', 'right')",-0.5964375,-0.5737425,0.022695
34,4.371306,4.6007037,"('mean', 'honorable')",4.3713059,4.6007037,0.2293978
35,-1.5785035,-1.6510648,"('corrupt', 'incorrupt')",-1.5785035,-1.6510648,-0.0725613
36,-1.4370325,-1.4617627,"('hostile', 'amicable')",-1.4370325,-1.4617627,-0.0247302
37,0.51509184,0.52091527,"('fake', 'genuine')",0.5150918,0.5209153,0.0058235
38,-0.12881468,-0.113244824,"('untruthful', 'truthful')",-0.1288147,-0.1132448,0.0155699
39,0.28606498,0.19519225,"('exploitative', 'cooperative')",0.286065,0.1951922,-0.0908728
40,-1.6600727,-1.8142406,"('stingy', 'generous')",-1.6600727,-1.8142406,-0.1541679
41,0.20009623,0.0331766,"('unforgiving', 'forgiving')",0.2000962,0.0331766,-0.1669196
42,-1.8283142,-1.8297478,"('unreliable', 'reliable')",-1.8283142,-1.8297478,-0.0014336
43,1.5582633,1.5104537,"('irresponsible', 'responsible')",1.5582633,1.5104537,-0.0478096
44,-1.719189,-1.700445,"('prejudiced', 'unprejudiced')",-1.719189,-1.7004451,0.0187439
45,0.6627685,0.53394884,"('incompetent', 'competent')",0.6627685,0.5339488,-0.1288197
46,0.12546596,0.058456577,"('uncompetitive', 'competitive')",0.125466,0.0584566,-0.0670094
47,4.9472556,5.0816474,"('stupid', 'smart')",4.9472556,5.0816474,0.1343918
48,1.3816687,1.2630105,"('unintelligent', 'intelligent')",1.3816687,1.2630105,-0.1186582
49,0.21514365,0.32014582,"('unable', 'able')",0.2151437,0.3201458,0.1050021
50,-0.36951807,-0.333522,"('clumsy', 'skillful')",-0.3695181,-0.333522,0.0359961
51,0.69560915,0.5882124,"('uneducated', 'educated')",0.6956092,0.5882124,-0.1073968
52,-1.3765248,-1.3608841,"('irrational', 'rational')",-1.3765248,-1.3608841,0.0156407
53,-0.10629491,-0.12246485,"('uncreative', 'creative')",-0.1062949,-0.1224649,-0.01617
54,0.76290214,1.0115817,"('incapable', 'capable')",0.7629021,1.0115817,0.2486796
55,1.532428,1.3733972,"('incompetent', 'clever')",1.532428,1.3733972,-0.1590308
56,1.7877882,1.6816179,"('impractical', 'practical')",1.7877882,1.6816179,-0.1061703
57,-2.1224468,-2.1657913,"('unimaginative', 'imaginative')",-2.1224468,-2.1657913,-0.0433445
58,-0.14111403,-0.14102857,"('undiscriminating', 'discriminating')",-0.141114,-0.1410286,8.54e-05
59,-0.4855735,-0.41237172,"('foolish', 'wise')",-0.4855735,-0.4123717,0.0732018
60,1.5285174,1.4680171,"('inefficient', 'efficient')",1.5285174,1.4680171,-0.0605003
61,0.0014081355,-0.20245324,"('illogical', 'logical')",0.0014081,-0.2024532,-0.2038613
62,1.5982425,1.666013,"('incompetent', 'brilliant')",1.5982425,1.666013,0.0677705
63,0.8329874,0.8442478,"('unperceptive', 'insightful')",0.8329874,0.8442478,0.0112604
64,-5.5279393,-5.5990047,"('shy', 'confident')",-5.5279393,-5.5990047,-0.0710654
65,0.96362776,0.9179665,"('insecure', 'secure')",0.9636278,0.9179665,-0.0456613
66,-0.32546744,-0.35957503,"('inactive', 'active')",-0.3254674,-0.359575,-0.0341076
67,-0.3961467,-0.3394298,"('doubtful', 'determined')",-0.3961467,-0.3394298,0.0567169
68,-0.75695056,-0.683142,"('dependent', 'independent')",-0.7569506,-0.683142,0.0738086
69,-1.8011621,-1.7627368,"('lazy', 'industrious')",-1.8011621,-1.7627368,0.0384253
70,1.8333068,1.7592162,"('lethargic', 'energetic')",1.8333068,1.7592162,-0.0740906
