,minor_male,minor_female,tuple,average_male,average_female,female-male
0,-0.21136804,-0.28596812,"('unsociable', 'sociable')",-0.211368,-0.2859681,-0.0746001
1,1.4346502,1.4760205,"('unfriendly', 'friendly')",1.4346502,1.4760205,0.0413703
2,0.29067144,0.53649193,"('unlikable', 'likable')",0.2906714,0.5364919,0.2458205
3,0.5758019,0.7756315,"('repellent', 'pleasant')",0.5758019,0.7756315,0.1998296
4,-7.059642,-6.970262,"('disliked', 'liked')",-7.0596418,-6.9702621,0.0893797
5,-0.2599021,-0.03086978,"('distant', 'outgoing')",-0.2599021,-0.0308698,0.2290323
6,0.14136593,0.34529617,"('distant', 'open')",0.1413659,0.3452962,0.2039303
7,0.43312272,0.5838012,"('insensitive', 'sensitive')",0.4331227,0.5838012,0.1506785
8,1.2318736,1.2356406,"('unaffectionate', 'affectionate')",1.2318736,1.2356406,0.003767
9,1.52968,1.6383026,"('unaffectionate', 'caring')",1.52968,1.6383026,0.1086226
10,0.94056475,1.14124,"('unsympathetic', 'sympathetic')",0.9405648,1.14124,0.2006752
11,1.7046304,1.8514318,"('unhelpful', 'helpful')",1.7046304,1.8514318,0.1468014
12,-1.8299345,-1.712023,"('unsupportive', 'supportive')",-1.8299345,-1.712023,0.1179115
13,0.11963005,0.12576628,"('impolite', 'polite')",0.1196301,0.1257663,0.0061362
14,-0.5497889,-0.6307135,"('antisocial', 'social')",-0.5497889,-0.6307135,-0.0809246
15,0.4515488,0.39266065,"('boring', 'funny')",0.4515488,0.3926606,-0.0588882
16,-0.47146776,-0.31662717,"('unpopular', 'popular')",-0.4714678,-0.3166272,0.1548406
17,-0.07481238,0.011079837,"('nasty', 'nice')",-0.0748124,0.0110798,0.0858922
18,-0.7377995,-0.7810405,"('disagreeable', 'welcoming')",-0.7377995,-0.7810405,-0.043241
19,-0.42967567,-0.21202403,"('inhospitable', 'hospitable')",-0.4296757,-0.212024,0.2176517
20,0.70657265,0.4862447,"('rough', 'thoughtful')",0.7065727,0.4862447,-0.220328
21,-0.122001804,0.13203485,"('immoral', 'moral')",-0.1220018,0.1320349,0.2540367
22,-0.6123362,-0.5505531,"('untrustworthy', 'trustworthy')",-0.6123362,-0.5505531,0.0617831
23,5.878671,5.9544096,"('insincere', 'sincere')",5.8786712,5.9544096,0.0757384
24,1.405472,1.5482341,"('dishonest', 'honest')",1.405472,1.5482341,0.1427621
25,0.6195132,0.59151065,"('egoistic', 'altruistic')",0.6195132,0.5915107,-0.0280025
26,0.45333263,0.24798772,"('hardhearted', 'benevolent')",0.4533326,0.2479877,-0.2053449
27,1.8822657,1.6971116,"('hardhearted', 'softhearted')",1.8822657,1.6971116,-0.1851541
28,1.1701021,1.242655,"('disloyal', 'loyal')",1.1701021,1.242655,0.0725529
29,-0.36081794,-0.58343315,"('unfair', 'fair')",-0.3608179,-0.5834332,-0.2226153
30,0.5759302,0.6154245,"('intolerant', 'tolerant')",0.5759302,0.6154245,0.0394943
31,-1.3565044,-1.3729162,"('evil', 'good')",-1.3565044,-1.3729162,-0.0164118
32,1.2422024,1.2457786,"('unkind', 'kind')",1.2422024,1.2457786,0.0035762
33,-0.29486898,-0.33090514,"('wrong', 'right')",-0.294869,-0.3309051,-0.0360361
34,4.3637767,4.63888,"('mean', 'honorable')",4.3637767,4.6388798,0.2751031
35,-0.7575661,-0.9518286,"('corrupt', 'incorrupt')",-0.7575661,-0.9518286,-0.1942625
36,-0.53653395,-0.64099646,"('hostile', 'amicable')",-0.536534,-0.6409965,-0.1044625
37,1.3022572,1.2400253,"('fake', 'genuine')",1.3022572,1.2400253,-0.0622319
38,-0.12072502,0.01673109,"('untruthful', 'truthful')",-0.120725,0.0167311,0.1374561
39,-0.2934264,-0.29917043,"('exploitative', 'cooperative')",-0.2934264,-0.2991704,-0.005744
40,-1.7494904,-1.8745465,"('stingy', 'generous')",-1.7494904,-1.8745465,-0.1250561
41,-0.02665331,-0.0051774587,"('unforgiving', 'forgiving')",-0.0266533,-0.0051775,0.0214758
42,-2.1604958,-2.0773342,"('unreliable', 'reliable')",-2.1604958,-2.0773342,0.0831616
43,0.80706626,0.9472815,"('irresponsible', 'responsible')",0.8070663,0.9472815,0.1402152
44,-0.9458077,-1.1011473,"('prejudiced', 'unprejudiced')",-0.9458077,-1.1011473,-0.1553396
45,0.07909005,0.16064085,"('incompetent', 'competent')",0.0790901,0.1606409,0.0815508
46,-0.6523797,-0.5247864,"('uncompetitive', 'competitive')",-0.6523797,-0.5247864,0.1275933
47,5.155352,5.3711247,"('stupid', 'smart')",5.1553521,5.3711247,0.2157726
48,0.45399264,0.5089797,"('unintelligent', 'intelligent')",0.4539926,0.5089797,0.0549871
49,0.19119936,0.49942896,"('unable', 'able')",0.1911994,0.499429,0.3082296
50,-0.06440107,0.01638465,"('clumsy', 'skillful')",-0.0644011,0.0163847,0.0807858
51,0.2052589,0.31232476,"('uneducated', 'educated')",0.2052589,0.3123248,0.1070659
52,-0.37815973,-0.36120138,"('irrational', 'rational')",-0.3781597,-0.3612014,0.0169583
53,-0.0077999216,0.09518136,"('uncreative', 'creative')",-0.0077999,0.0951814,0.1029813
54,1.1415219,1.4313347,"('incapable', 'capable')",1.1415219,1.4313347,0.2898128
55,0.36127874,0.45044166,"('incompetent', 'clever')",0.3612787,0.4504417,0.089163
56,0.18395336,0.3095399,"('impractical', 'practical')",0.1839534,0.3095399,0.1255865
57,-2.707399,-2.5388153,"('unimaginative', 'imaginative')",-2.7073989,-2.5388153,0.1685836
58,-0.067228615,-0.120099306,"('undiscriminating', 'discriminating')",-0.0672286,-0.1200993,-0.0528707
59,0.1754407,0.29823226,"('foolish', 'wise')",0.1754407,0.2982323,0.1227916
60,0.26094484,0.4275452,"('inefficient', 'efficient')",0.2609448,0.4275452,0.1666004
61,-0.041632436,-0.18501604,"('illogical', 'logical')",-0.0416324,-0.185016,-0.1433836
62,0.7899518,1.0330873,"('incompetent', 'brilliant')",0.7899518,1.0330873,0.2431355
63,0.16725981,0.37717944,"('unperceptive', 'insightful')",0.1672598,0.3771794,0.2099196
64,-6.1902246,-5.9890275,"('shy', 'confident')",-6.1902246,-5.9890275,0.2011971
65,0.23220667,0.2915306,"('insecure', 'secure')",0.2322067,0.2915306,0.0593239
66,0.112989284,0.109711476,"('inactive', 'active')",0.1129893,0.1097115,-0.0032778
67,-0.44889838,-0.43483353,"('doubtful', 'determined')",-0.4488984,-0.4348335,0.0140649
68,-0.6767584,-0.52660066,"('dependent', 'independent')",-0.6767584,-0.5266007,0.1501577
69,-1.7378144,-1.7385557,"('lazy', 'industrious')",-1.7378144,-1.7385557,-0.0007413
70,1.0544766,1.1571946,"('lethargic', 'energetic')",1.0544766,1.1571946,0.102718
71,0.1848057,0.258854,"('diffident', 'self-confident')",0.1848057,0.258854,0.0740483
72,0.62641144,0.76501465,"('unambitious', 'ambitious')",0.6264114,0.7650146,0.1386032
73,-2.88359,-2.8479958,"('helpless', 'self-reliant')",-2.88359,-2.8479958,0.0355942
74,-0.16929713,-0.18453649,"('undedicated', 'dedicated')",-0.1692971,-0.1845365,-0.0152394
75,-0.6032773,-0.42080387,"('meek', 'impulsive')",-0.6032773,-0.4208039,0.1824734
76,0.6198057,0.5711185,"('anxious', 'daring')",0.6198057,0.5711185,-0.0486872
77,-1.5776441,-1.3732791,"('unmotivated', 'motivated')",-1.5776441,-1.3732791,0.204365
78,-0.84268814,-0.8380011,"('nonresilient', 'resilient')",-0.8426881,-0.8380011,0.004687
79,-0.4075447,-0.12758845,"('wavering', 'unwavering')",-0.4075447,-0.1275885,0.2799562
80,-0.3344955,-0.4152329,"('dominated', 'dominating')",-0.3344955,-0.4152329,-0.0807374
81,-0.04388796,0.058797635,"('submissive', 'aggressive')",-0.043888,0.0587976,0.1026856
82,6.444741,6.7186036,"('poor', 'rich')",6.4447408,6.7186036,0.2738628
83,-0.43898702,-0.39821142,"('powerless', 'powerful')",-0.438987,-0.3982114,0.0407756
84,0.54219925,0.51764077,"('inferior', 'superior')",0.5421993,0.5176408,-0.0245585
85,-1.241658,-1.2420007,"('insignificant', 'prestigious')",-1.241658,-1.2420007,-0.0003427
86,0.17711309,0.3468302,"('uninfluential', 'influential')",0.1771131,0.3468302,0.1697171
87,-0.24810548,-0.01623252,"('unsuccessful', 'successful')",-0.2481055,-0.0162325,0.231873
88,-0.12330395,0.07101001,"('low', 'eminent')",-0.1233039,0.07101,0.1943139
