,immigration_male,immigration_female,tuple,average_male,average_female,female-male
0,0.026521496,-0.0013630232,"('unsociable', 'sociable')",0.0265215,-0.001363,-0.0278845
1,1.8762249,1.7546973,"('unfriendly', 'friendly')",1.8762249,1.7546973,-0.1215276
2,0.3138335,0.2893439,"('unlikable', 'likable')",0.3138335,0.2893439,-0.0244896
3,-0.053577118,0.15385419,"('repellent', 'pleasant')",-0.0535771,0.1538542,0.2074313
4,-7.5927343,-7.6006875,"('disliked', 'liked')",-7.5927343,-7.6006875,-0.0079532
5,-0.08265343,-0.21901429,"('distant', 'outgoing')",-0.0826534,-0.2190143,-0.1363609
6,0.34515437,0.20374885,"('distant', 'open')",0.3451544,0.2037489,-0.1414055
7,0.38824427,0.50014204,"('insensitive', 'sensitive')",0.3882443,0.500142,0.1118977
8,1.7230613,1.5834692,"('unaffectionate', 'affectionate')",1.7230613,1.5834692,-0.1395921
9,2.1116643,2.0218284,"('unaffectionate', 'caring')",2.1116643,2.0218284,-0.0898359
10,0.49360588,0.63814396,"('unsympathetic', 'sympathetic')",0.4936059,0.638144,0.1445381
11,1.9190816,1.9074309,"('unhelpful', 'helpful')",1.9190816,1.9074309,-0.0116507
12,-1.4826187,-1.4496937,"('unsupportive', 'supportive')",-1.4826187,-1.4496937,0.032925
13,-0.17082235,-0.19275635,"('impolite', 'polite')",-0.1708224,-0.1927564,-0.021934
14,0.37026513,0.38287556,"('antisocial', 'social')",0.3702651,0.3828756,0.0126105
15,0.0010268241,-0.11372998,"('boring', 'funny')",0.0010268,-0.11373,-0.1147568
16,-0.7195285,-0.65832144,"('unpopular', 'popular')",-0.7195285,-0.6583214,0.0612071
17,0.027644046,0.008633528,"('nasty', 'nice')",0.027644,0.0086335,-0.0190105
18,-0.36903882,-0.4655614,"('disagreeable', 'welcoming')",-0.3690388,-0.4655614,-0.0965226
19,-0.30090716,-0.3667607,"('inhospitable', 'hospitable')",-0.3009072,-0.3667607,-0.0658535
20,0.42171216,0.46332997,"('rough', 'thoughtful')",0.4217122,0.46333,0.0416178
21,-0.40207097,-0.3034772,"('immoral', 'moral')",-0.402071,-0.3034772,0.0985938
22,-0.8947656,-0.8501601,"('untrustworthy', 'trustworthy')",-0.8947656,-0.8501601,0.0446055
23,6.453101,6.451282,"('insincere', 'sincere')",6.4531012,6.451282,-0.0018192
24,1.6914257,1.5475034,"('dishonest', 'honest')",1.6914257,1.5475034,-0.1439223
25,1.0535657,0.92723644,"('egoistic', 'altruistic')",1.0535657,0.9272364,-0.1263293
26,1.7152557,1.5954528,"('hardhearted', 'benevolent')",1.7152557,1.5954528,-0.1198029
27,1.2311454,1.102613,"('hardhearted', 'softhearted')",1.2311454,1.102613,-0.1285324
28,1.7654094,1.6456524,"('disloyal', 'loyal')",1.7654094,1.6456524,-0.119757
29,-1.0035279,-1.114177,"('unfair', 'fair')",-1.0035279,-1.114177,-0.1106491
30,1.0257974,1.0505338,"('intolerant', 'tolerant')",1.0257974,1.0505338,0.0247364
31,-1.2920952,-1.2771999,"('evil', 'good')",-1.2920952,-1.2771999,0.0148953
32,1.0627471,1.0245264,"('unkind', 'kind')",1.0627471,1.0245264,-0.0382207
33,0.1397621,-0.043415908,"('wrong', 'right')",0.1397621,-0.0434159,-0.183178
34,5.162367,5.1672006,"('mean', 'honorable')",5.1623669,5.1672006,0.0048337
35,-0.6371312,-0.850054,"('corrupt', 'incorrupt')",-0.6371312,-0.850054,-0.2129228
36,-0.09854528,-0.27081403,"('hostile', 'amicable')",-0.0985453,-0.270814,-0.1722687
37,0.31353632,0.34019652,"('fake', 'genuine')",0.3135363,0.3401965,0.0266602
38,0.36316237,0.25155336,"('untruthful', 'truthful')",0.3631624,0.2515534,-0.111609
39,0.30001295,0.316414,"('exploitative', 'cooperative')",0.3000129,0.316414,0.0164011
40,-2.1800785,-2.1743996,"('stingy', 'generous')",-2.1800785,-2.1743996,0.0056789
41,0.5133148,0.47508153,"('unforgiving', 'forgiving')",0.5133148,0.4750815,-0.0382333
42,-3.0247767,-2.9077504,"('unreliable', 'reliable')",-3.0247767,-2.9077504,0.1170263
43,1.1960917,1.1805274,"('irresponsible', 'responsible')",1.1960917,1.1805274,-0.0155643
44,-1.5543158,-1.494768,"('prejudiced', 'unprejudiced')",-1.5543158,-1.494768,0.0595478
45,-0.08099653,0.0077719167,"('incompetent', 'competent')",-0.0809965,0.0077719,0.0887684
46,-1.3835235,-1.2681334,"('uncompetitive', 'competitive')",-1.3835235,-1.2681334,0.1153901
47,6.001054,5.9870224,"('stupid', 'smart')",6.0010538,5.9870224,-0.0140314
48,0.4840093,0.49546424,"('unintelligent', 'intelligent')",0.4840093,0.4954642,0.0114549
49,-0.052997775,0.041205823,"('unable', 'able')",-0.0529978,0.0412058,0.0942036
50,-0.64020056,-0.6398137,"('clumsy', 'skillful')",-0.6402006,-0.6398137,0.0003869
51,-0.42248648,-0.32946402,"('uneducated', 'educated')",-0.4224865,-0.329464,0.0930225
52,0.15765673,-0.054838926,"('irrational', 'rational')",0.1576567,-0.0548389,-0.2124956
53,0.33933255,0.2640228,"('uncreative', 'creative')",0.3393326,0.2640228,-0.0753098
54,1.0212591,1.0244346,"('incapable', 'capable')",1.0212591,1.0244346,0.0031755
55,-0.20374836,-0.027366944,"('incompetent', 'clever')",-0.2037484,-0.0273669,0.1763815
56,1.0173941,1.0532943,"('impractical', 'practical')",1.0173941,1.0532943,0.0359002
57,-3.0203469,-2.8814745,"('unimaginative', 'imaginative')",-3.0203469,-2.8814745,0.1388724
58,0.043759033,0.058776185,"('undiscriminating', 'discriminating')",0.043759,0.0587762,0.0150172
59,0.39444864,0.25311753,"('foolish', 'wise')",0.3944486,0.2531175,-0.1413311
60,0.36165243,0.44275728,"('inefficient', 'efficient')",0.3616524,0.4427573,0.0811049
61,0.473183,0.30643082,"('illogical', 'logical')",0.473183,0.3064308,-0.1667522
62,0.10669449,0.24253447,"('incompetent', 'brilliant')",0.1066945,0.2425345,0.13584
63,0.064964026,0.14202382,"('unperceptive', 'insightful')",0.064964,0.1420238,0.0770598
64,-6.9601235,-6.867211,"('shy', 'confident')",-6.9601235,-6.8672109,0.0929126
65,-0.285205,-0.19645557,"('insecure', 'secure')",-0.285205,-0.1964556,0.0887494
66,0.27191982,0.11438604,"('inactive', 'active')",0.2719198,0.114386,-0.1575338
67,-0.063832454,-0.029853014,"('doubtful', 'determined')",-0.0638325,-0.029853,0.0339795
68,-1.3319108,-1.3484217,"('dependent', 'independent')",-1.3319108,-1.3484217,-0.0165109
69,-1.2333521,-1.4018235,"('lazy', 'industrious')",-1.2333521,-1.4018235,-0.1684714
70,0.1521888,0.34093967,"('lethargic', 'energetic')",0.1521888,0.3409397,0.1887509
71,0.9791039,0.93638444,"('diffident', 'self-confident')",0.9791039,0.9363844,-0.0427195
72,0.57067835,0.62930954,"('unambitious', 'ambitious')",0.5706784,0.6293095,0.0586311
73,-3.5133755,-3.4672728,"('helpless', 'self-reliant')",-3.5133755,-3.4672728,0.0461027
74,-0.24722725,-0.23008384,"('undedicated', 'dedicated')",-0.2472273,-0.2300838,0.0171435
75,-1.1281217,-1.0526978,"('meek', 'impulsive')",-1.1281217,-1.0526978,0.0754239
76,-0.40805733,-0.26848018,"('anxious', 'daring')",-0.4080573,-0.2684802,0.1395771
77,-1.1785817,-1.0421351,"('unmotivated', 'motivated')",-1.1785817,-1.0421351,0.1364466
78,-0.39665318,-0.40563327,"('nonresilient', 'resilient')",-0.3966532,-0.4056333,-0.0089801
79,0.4387541,0.34618694,"('wavering', 'unwavering')",0.4387541,0.3461869,-0.0925672
80,-0.5889382,-0.5302527,"('dominated', 'dominating')",-0.5889382,-0.5302527,0.0586855
81,-0.25892442,-0.11604434,"('submissive', 'aggressive')",-0.2589244,-0.1160443,0.1428801
82,5.91646,6.060045,"('poor', 'rich')",5.91646,6.0600448,0.1435848
83,-0.38011837,-0.37627882,"('powerless', 'powerful')",-0.3801184,-0.3762788,0.0038396
84,0.24702635,0.2522556,"('inferior', 'superior')",0.2470264,0.2522556,0.0052292
85,0.35176128,0.18075545,"('insignificant', 'prestigious')",0.3517613,0.1807555,-0.1710058
86,0.24157108,0.22628996,"('uninfluential', 'influential')",0.2415711,0.22629,-0.0152811
87,-0.4531704,-0.35742503,"('unsuccessful', 'successful')",-0.4531704,-0.357425,0.0957454
88,-0.011858851,0.05252574,"('low', 'eminent')",-0.0118589,0.0525257,0.0643846
