,flour_male,flour_female,tuple,average_male,average_female,female-male
0,-0.071316086,-0.11718695,"('unsociable', 'sociable')",-0.0713161,-0.1171869,-0.0458708
1,1.3482516,1.3881667,"('unfriendly', 'friendly')",1.3482516,1.3881667,0.0399151
2,-0.03814119,-0.062110443,"('unlikable', 'likable')",-0.0381412,-0.0621104,-0.0239692
3,0.35245132,0.5151681,"('repellent', 'pleasant')",0.3524513,0.5151681,0.1627168
4,-7.3359675,-7.3538017,"('disliked', 'liked')",-7.3359675,-7.3538017,-0.0178342
5,-0.6136074,-0.64817965,"('distant', 'outgoing')",-0.6136074,-0.6481797,-0.0345723
6,-0.21472695,-0.23590371,"('distant', 'open')",-0.214727,-0.2359037,-0.0211767
7,0.841603,0.96966714,"('insensitive', 'sensitive')",0.841603,0.9696671,0.1280641
8,1.28495,1.2299162,"('unaffectionate', 'affectionate')",1.28495,1.2299162,-0.0550338
9,1.8031731,1.8149772,"('unaffectionate', 'caring')",1.8031731,1.8149772,0.0118041
10,0.8595651,0.98834133,"('unsympathetic', 'sympathetic')",0.8595651,0.9883413,0.1287762
11,1.5600157,1.5834385,"('unhelpful', 'helpful')",1.5600157,1.5834385,0.0234228
12,-1.4419878,-1.3738911,"('unsupportive', 'supportive')",-1.4419878,-1.3738911,0.0680967
13,-0.033723146,-0.10670043,"('impolite', 'polite')",-0.0337231,-0.1067004,-0.0729773
14,0.12480928,0.05674051,"('antisocial', 'social')",0.1248093,0.0567405,-0.0680688
15,0.36473635,0.2313026,"('boring', 'funny')",0.3647363,0.2313026,-0.1334337
16,-0.36800802,-0.32147855,"('unpopular', 'popular')",-0.368008,-0.3214785,0.0465295
17,-0.510267,-0.5206745,"('nasty', 'nice')",-0.510267,-0.5206745,-0.0104075
18,-0.7631452,-0.7638277,"('disagreeable', 'welcoming')",-0.7631452,-0.7638277,-0.0006825
19,-0.5468632,-0.58283824,"('inhospitable', 'hospitable')",-0.5468632,-0.5828382,-0.035975
20,1.0080043,1.0394659,"('rough', 'thoughtful')",1.0080043,1.0394659,0.0314616
21,-0.16541564,-0.10473505,"('immoral', 'moral')",-0.1654156,-0.104735,0.0606806
22,-0.89438164,-0.87920934,"('untrustworthy', 'trustworthy')",-0.8943816,-0.8792093,0.0151723
23,6.4158387,6.4710817,"('insincere', 'sincere')",6.4158387,6.4710817,0.055243
24,1.605123,1.5079149,"('dishonest', 'honest')",1.605123,1.5079149,-0.0972081
25,0.98985946,0.9303546,"('egoistic', 'altruistic')",0.9898595,0.9303546,-0.0595049
26,1.2532924,1.1865574,"('hardhearted', 'benevolent')",1.2532924,1.1865574,-0.066735
27,1.3044775,1.2616823,"('hardhearted', 'softhearted')",1.3044775,1.2616823,-0.0427952
28,1.3383243,1.3102494,"('disloyal', 'loyal')",1.3383243,1.3102494,-0.0280749
29,-0.87310255,-0.98152894,"('unfair', 'fair')",-0.8731025,-0.9815289,-0.1084264
30,0.90913326,0.89723575,"('intolerant', 'tolerant')",0.9091333,0.8972358,-0.0118975
31,-1.0263264,-0.9545275,"('evil', 'good')",-1.0263264,-0.9545275,0.0717989
32,1.2027811,1.1489613,"('unkind', 'kind')",1.2027811,1.1489613,-0.0538198
33,-0.25429577,-0.38577685,"('wrong', 'right')",-0.2542958,-0.3857768,-0.131481
34,4.4791174,4.55439,"('mean', 'honorable')",4.4791174,4.55439,0.0752726
35,-0.523096,-0.81929964,"('corrupt', 'incorrupt')",-0.523096,-0.8192996,-0.2962036
36,-0.49182945,-0.58245575,"('hostile', 'amicable')",-0.4918295,-0.5824558,-0.0906263
37,1.0888407,1.1088306,"('fake', 'genuine')",1.0888407,1.1088306,0.0199899
38,0.009811722,-0.044998735,"('untruthful', 'truthful')",0.0098117,-0.0449987,-0.0548104
39,0.6947915,0.6693889,"('exploitative', 'cooperative')",0.6947915,0.6693889,-0.0254026
40,-1.8565702,-1.8001634,"('stingy', 'generous')",-1.8565702,-1.8001634,0.0564068
41,0.21853809,0.21472163,"('unforgiving', 'forgiving')",0.2185381,0.2147216,-0.0038165
42,-2.5789793,-2.5215597,"('unreliable', 'reliable')",-2.5789793,-2.5215597,0.0574196
43,0.8530246,0.9111448,"('irresponsible', 'responsible')",0.8530246,0.9111448,0.0581202
44,-1.2926979,-1.2658218,"('prejudiced', 'unprejudiced')",-1.2926979,-1.2658218,0.0268761
45,0.10501468,0.18866572,"('incompetent', 'competent')",0.1050147,0.1886657,0.083651
46,-1.1252369,-1.046027,"('uncompetitive', 'competitive')",-1.1252369,-1.0460269,0.07921
47,5.137519,5.232824,"('stupid', 'smart')",5.1375189,5.2328238,0.0953049
48,0.70317364,0.7064626,"('unintelligent', 'intelligent')",0.7031736,0.7064626,0.003289
49,-0.03554467,0.048260614,"('unable', 'able')",-0.0355447,0.0482606,0.0838053
50,-0.36762944,-0.37674716,"('clumsy', 'skillful')",-0.3676294,-0.3767472,-0.0091178
51,0.44956344,0.43593276,"('uneducated', 'educated')",0.4495634,0.4359328,-0.0136306
52,-0.53047687,-0.65379953,"('irrational', 'rational')",-0.5304769,-0.6537995,-0.1233226
53,0.10049,0.08286419,"('uncreative', 'creative')",0.10049,0.0828642,-0.0176258
54,1.1984342,1.2307733,"('incapable', 'capable')",1.1984342,1.2307733,0.0323391
55,0.6679107,0.8387031,"('incompetent', 'clever')",0.6679107,0.8387031,0.1707924
56,0.9176506,0.88722944,"('impractical', 'practical')",0.9176506,0.8872294,-0.0304212
57,-3.0304086,-2.8436625,"('unimaginative', 'imaginative')",-3.0304086,-2.8436625,0.1867461
58,0.010142148,0.10151848,"('undiscriminating', 'discriminating')",0.0101421,0.1015185,0.0913764
59,-0.23407339,-0.24901994,"('foolish', 'wise')",-0.2340734,-0.2490199,-0.0149465
60,0.45143571,0.5223215,"('inefficient', 'efficient')",0.4514357,0.5223215,0.0708858
61,0.31803662,0.16481,"('illogical', 'logical')",0.3180366,0.16481,-0.1532266
62,0.44299206,0.5792056,"('incompetent', 'brilliant')",0.4429921,0.5792056,0.1362135
63,0.10872756,0.23260401,"('unperceptive', 'insightful')",0.1087276,0.232604,0.1238764
64,-6.6776805,-6.645061,"('shy', 'confident')",-6.6776805,-6.645061,0.0326195
65,-0.10018669,-0.10618747,"('insecure', 'secure')",-0.1001867,-0.1061875,-0.0060008
66,-0.35829672,-0.41185704,"('inactive', 'active')",-0.3582967,-0.411857,-0.0535603
67,0.028610352,-0.046111226,"('doubtful', 'determined')",0.0286104,-0.0461112,-0.0747216
68,-0.9680076,-0.9457063,"('dependent', 'independent')",-0.9680076,-0.9457063,0.0223013
69,-1.9069728,-2.0578163,"('lazy', 'industrious')",-1.9069728,-2.0578163,-0.1508435
70,0.52997965,0.6402973,"('lethargic', 'energetic')",0.5299796,0.6402973,0.1103177
71,0.869992,0.89428526,"('diffident', 'self-confident')",0.869992,0.8942853,0.0242933
72,0.69870746,0.77484953,"('unambitious', 'ambitious')",0.6987075,0.7748495,0.076142
73,-3.090554,-3.0070372,"('helpless', 'self-reliant')",-3.090554,-3.0070372,0.0835168
74,0.37187794,0.36300063,"('undedicated', 'dedicated')",0.3718779,0.3630006,-0.0088773
75,-1.2806871,-1.1904091,"('meek', 'impulsive')",-1.2806871,-1.1904091,0.090278
76,0.4445955,0.57113624,"('anxious', 'daring')",0.4445955,0.5711362,0.1265407
77,-1.3699373,-1.2336892,"('unmotivated', 'motivated')",-1.3699373,-1.2336892,0.1362481
78,-0.5108004,-0.40968955,"('nonresilient', 'resilient')",-0.5108004,-0.4096895,0.1011109
79,-0.015663724,-0.042550005,"('wavering', 'unwavering')",-0.0156637,-0.04255,-0.0268863
80,-0.24940543,-0.26721066,"('dominated', 'dominating')",-0.2494054,-0.2672107,-0.0178053
81,0.0063928217,0.10409034,"('submissive', 'aggressive')",0.0063928,0.1040903,0.0976975
82,6.284966,6.4133945,"('poor', 'rich')",6.284966,6.4133945,0.1284285
83,-0.44463187,-0.4315943,"('powerless', 'powerful')",-0.4446319,-0.4315943,0.0130376
84,0.49531916,0.5024518,"('inferior', 'superior')",0.4953192,0.5024518,0.0071326
85,-0.36831376,-0.3845622,"('insignificant', 'prestigious')",-0.3683138,-0.3845622,-0.0162484
86,0.4791505,0.50444144,"('uninfluential', 'influential')",0.4791505,0.5044414,0.0252909
87,0.014507078,0.13092169,"('unsuccessful', 'successful')",0.0145071,0.1309217,0.1164146
88,0.3049063,0.33599606,"('low', 'eminent')",0.3049063,0.3359961,0.0310898
