,pate_male,pate_female,tuple,average_male,average_female,female-male
0,0.81594115,0.5196598,"('unsociable', 'sociable')",0.8159412,0.5196598,-0.2962814
1,-0.89205694,-0.9657591,"('unfriendly', 'friendly')",-0.8920569,-0.9657591,-0.0737022
2,0.8575273,0.9531058,"('unlikable', 'likable')",0.8575273,0.9531058,0.0955785
3,0.0634097,0.14633882,"('repellent', 'pleasant')",0.0634097,0.1463388,0.0829291
4,-2.6098402,-2.6059241,"('disliked', 'liked')",-2.6098402,-2.6059241,0.0039161
5,-2.336884,-2.247378,"('distant', 'outgoing')",-2.336884,-2.2473781,0.0895059
6,-2.4215076,-2.317648,"('distant', 'open')",-2.4215076,-2.3176479,0.1038597
7,0.49359033,0.43022904,"('insensitive', 'sensitive')",0.4935903,0.430229,-0.0633613
8,-0.5326958,-0.516437,"('unaffectionate', 'affectionate')",-0.5326958,-0.516437,0.0162588
9,-0.77727836,-0.83513147,"('unaffectionate', 'caring')",-0.7772784,-0.8351315,-0.0578531
10,0.74808055,0.66448224,"('unsympathetic', 'sympathetic')",0.7480806,0.6644822,-0.0835984
11,1.4616165,1.3857433,"('unhelpful', 'helpful')",1.4616165,1.3857433,-0.0758732
12,-0.44387296,-0.47030488,"('unsupportive', 'supportive')",-0.443873,-0.4703049,-0.0264319
13,0.75300765,0.6201292,"('impolite', 'polite')",0.7530077,0.6201292,-0.1328785
14,1.4301635,1.268553,"('antisocial', 'social')",1.4301635,1.268553,-0.1616105
15,0.22260232,0.14521179,"('boring', 'funny')",0.2226023,0.1452118,-0.0773905
16,-0.5007378,-0.46129233,"('unpopular', 'popular')",-0.5007378,-0.4612923,0.0394455
17,-0.43062523,-0.38083217,"('nasty', 'nice')",-0.4306252,-0.3808322,0.049793
18,-0.6169137,-0.6280295,"('disagreeable', 'welcoming')",-0.6169137,-0.6280295,-0.0111158
19,-1.7941513,-1.788618,"('inhospitable', 'hospitable')",-1.7941513,-1.788618,0.0055333
20,0.22131465,0.19261846,"('rough', 'thoughtful')",0.2213147,0.1926185,-0.0286962
21,1.2960544,1.1981109,"('immoral', 'moral')",1.2960544,1.1981109,-0.0979435
22,0.39191443,0.31797856,"('untrustworthy', 'trustworthy')",0.3919144,0.3179786,-0.0739358
23,2.1918905,2.060113,"('insincere', 'sincere')",2.1918905,2.060113,-0.1317775
24,-0.09640244,-0.16251445,"('dishonest', 'honest')",-0.0964024,-0.1625144,-0.066112
25,-0.21999037,-0.20413521,"('egoistic', 'altruistic')",-0.2199904,-0.2041352,0.0158552
26,0.19224317,0.13807933,"('hardhearted', 'benevolent')",0.1922432,0.1380793,-0.0541639
27,-0.5008498,-0.5864664,"('hardhearted', 'softhearted')",-0.5008498,-0.5864664,-0.0856166
28,0.48033404,0.43140483,"('disloyal', 'loyal')",0.480334,0.4314048,-0.0489292
29,-1.2068316,-1.2631018,"('unfair', 'fair')",-1.2068316,-1.2631018,-0.0562702
30,1.2333484,1.0504233,"('intolerant', 'tolerant')",1.2333484,1.0504233,-0.1829251
31,-2.3291278,-2.1945639,"('evil', 'good')",-2.3291278,-2.1945639,0.1345639
32,1.2160069,1.0477198,"('unkind', 'kind')",1.2160069,1.0477198,-0.1682871
33,-0.2817367,-0.37374544,"('wrong', 'right')",-0.2817367,-0.3737454,-0.0920087
34,1.4441892,1.6039798,"('mean', 'honorable')",1.4441892,1.6039798,0.1597906
35,-1.3271537,-1.3691114,"('corrupt', 'incorrupt')",-1.3271537,-1.3691114,-0.0419577
36,-1.4782888,-1.4307507,"('hostile', 'amicable')",-1.4782888,-1.4307507,0.0475381
37,0.19200109,0.07749984,"('fake', 'genuine')",0.1920011,0.0774998,-0.1145013
38,0.14923032,0.14039639,"('untruthful', 'truthful')",0.1492303,0.1403964,-0.0088339
39,0.73916703,0.72644365,"('exploitative', 'cooperative')",0.739167,0.7264436,-0.0127234
40,-1.5225514,-1.4914912,"('stingy', 'generous')",-1.5225514,-1.4914912,0.0310602
41,0.6270202,0.5886151,"('unforgiving', 'forgiving')",0.6270202,0.5886151,-0.0384051
42,-0.4243862,-0.39705953,"('unreliable', 'reliable')",-0.4243862,-0.3970595,0.0273267
43,0.29348072,0.21892273,"('irresponsible', 'responsible')",0.2934807,0.2189227,-0.074558
44,-1.0252862,-1.0074043,"('prejudiced', 'unprejudiced')",-1.0252862,-1.0074043,0.0178819
45,0.088523686,0.09549277,"('incompetent', 'competent')",0.0885237,0.0954928,0.0069691
46,0.621422,0.55287576,"('uncompetitive', 'competitive')",0.621422,0.5528758,-0.0685462
47,2.2899017,2.3865192,"('stupid', 'smart')",2.2899017,2.3865192,0.0966175
48,0.7267602,0.7132298,"('unintelligent', 'intelligent')",0.7267602,0.7132298,-0.0135304
49,-0.24540983,-0.14914693,"('unable', 'able')",-0.2454098,-0.1491469,0.0962629
50,-0.03449304,-0.027944911,"('clumsy', 'skillful')",-0.034493,-0.0279449,0.0065481
51,0.4227289,0.26080835,"('uneducated', 'educated')",0.4227289,0.2608083,-0.1619206
52,-1.1840738,-1.1755042,"('irrational', 'rational')",-1.1840738,-1.1755042,0.0085696
53,-0.94027585,-0.95755386,"('uncreative', 'creative')",-0.9402758,-0.9575539,-0.0172781
54,-0.47165325,-0.4954111,"('incapable', 'capable')",-0.4716533,-0.4954111,-0.0237578
55,1.285065,1.2142202,"('incompetent', 'clever')",1.2850651,1.2142202,-0.0708449
56,1.7759709,1.6322166,"('impractical', 'practical')",1.7759709,1.6322166,-0.1437543
57,-1.118109,-1.1331941,"('unimaginative', 'imaginative')",-1.118109,-1.1331941,-0.0150851
