,trustee_male,trustee_female,tuple,average_male,average_female,female-male
0,0.7251705,0.5667888,"('unsociable', 'sociable')",0.7251705,0.5667888,-0.1583817
1,0.87264836,0.71600807,"('unfriendly', 'friendly')",0.8726484,0.7160081,-0.1566403
2,0.3874285,0.43938738,"('unlikable', 'likable')",0.3874285,0.4393874,0.0519589
3,0.35297373,0.5269234,"('repellent', 'pleasant')",0.3529737,0.5269234,0.1739497
4,-6.63233,-6.724598,"('disliked', 'liked')",-6.6323299,-6.7245979,-0.092268
5,-1.4129692,-1.4117979,"('distant', 'outgoing')",-1.4129692,-1.4117979,0.0011713
6,-0.7008711,-0.76331544,"('distant', 'open')",-0.7008711,-0.7633154,-0.0624443
7,1.5501026,1.5954379,"('insensitive', 'sensitive')",1.5501026,1.5954379,0.0453353
8,0.79309815,0.6212647,"('unaffectionate', 'affectionate')",0.7930982,0.6212647,-0.1718335
9,1.7626126,1.6523943,"('unaffectionate', 'caring')",1.7626126,1.6523943,-0.1102183
10,1.4639555,1.4552801,"('unsympathetic', 'sympathetic')",1.4639555,1.4552801,-0.0086754
11,2.3622556,2.413541,"('unhelpful', 'helpful')",2.3622556,2.4135411,0.0512855
12,-1.0186665,-1.0235732,"('unsupportive', 'supportive')",-1.0186665,-1.0235732,-0.0049067
13,0.0714723,0.10044634,"('impolite', 'polite')",0.0714723,0.1004463,0.028974
14,0.49259824,0.55031,"('antisocial', 'social')",0.4925982,0.55031,0.0577118
15,-0.08146431,-0.19469856,"('boring', 'funny')",-0.0814643,-0.1946986,-0.1132343
16,-0.13556573,-0.18880603,"('unpopular', 'popular')",-0.1355657,-0.188806,-0.0532403
17,0.089033574,0.13906191,"('nasty', 'nice')",0.0890336,0.1390619,0.0500283
18,-1.1448947,-1.1541632,"('disagreeable', 'welcoming')",-1.1448947,-1.1541632,-0.0092685
19,-0.84780896,-0.83932024,"('inhospitable', 'hospitable')",-0.847809,-0.8393202,0.0084888
20,1.266149,1.2669592,"('rough', 'thoughtful')",1.266149,1.2669592,0.0008102
21,0.3605991,0.566348,"('immoral', 'moral')",0.3605991,0.566348,0.2057489
22,-0.0045945644,-0.02166503,"('untrustworthy', 'trustworthy')",-0.0045946,-0.021665,-0.0170704
23,6.528799,6.536756,"('insincere', 'sincere')",6.5287991,6.536756,0.0079569
24,1.4596361,1.3905472,"('dishonest', 'honest')",1.4596361,1.3905472,-0.0690889
25,0.26696128,0.14855461,"('egoistic', 'altruistic')",0.2669613,0.1485546,-0.1184067
26,1.88091,1.7594597,"('hardhearted', 'benevolent')",1.88091,1.7594597,-0.1214503
27,1.206178,0.93867564,"('hardhearted', 'softhearted')",1.2061779,0.9386756,-0.2675023
28,1.4810867,1.3839961,"('disloyal', 'loyal')",1.4810867,1.3839961,-0.0970906
29,-0.97129095,-1.0726233,"('unfair', 'fair')",-0.9712909,-1.0726233,-0.1013324
30,1.036704,1.1323364,"('intolerant', 'tolerant')",1.0367039,1.1323364,0.0956325
31,-2.1622531,-2.2291245,"('evil', 'good')",-2.1622531,-2.2291245,-0.0668714
32,1.8579924,1.7361826,"('unkind', 'kind')",1.8579924,1.7361826,-0.1218098
33,-0.6365821,-0.7124896,"('wrong', 'right')",-0.6365821,-0.7124896,-0.0759075
34,4.769208,4.958025,"('mean', 'honorable')",4.769208,4.958025,0.188817
35,-0.9615273,-1.227693,"('corrupt', 'incorrupt')",-0.9615273,-1.227693,-0.2661657
