,jerk_male,jerk_female,tuple,average_male,average_female,female-male
0,-0.07420045,-0.10708885,"('unsociable', 'sociable')",-0.0742005,-0.1070888,-0.0328883
1,1.0942439,1.0696344,"('unfriendly', 'friendly')",1.0942439,1.0696344,-0.0246095
2,-0.012968175,0.10864865,"('unlikable', 'likable')",-0.0129682,0.1086487,0.1216169
3,0.84165865,0.9001846,"('repellent', 'pleasant')",0.8416587,0.9001846,0.0585259
4,-7.4630356,-7.5446296,"('disliked', 'liked')",-7.4630356,-7.5446296,-0.081594
5,-0.64534664,-0.5829717,"('distant', 'outgoing')",-0.6453466,-0.5829717,0.0623749
6,-0.12778413,-0.16043086,"('distant', 'open')",-0.1277841,-0.1604309,-0.0326468
7,0.89317334,0.9807263,"('insensitive', 'sensitive')",0.8931733,0.9807263,0.087553
8,0.8239,0.8063947,"('unaffectionate', 'affectionate')",0.8239,0.8063947,-0.0175053
9,1.1540273,1.2207062,"('unaffectionate', 'caring')",1.1540273,1.2207062,0.0666789
10,1.3776544,1.3914986,"('unsympathetic', 'sympathetic')",1.3776544,1.3914986,0.0138442
11,1.5550027,1.5889719,"('unhelpful', 'helpful')",1.5550027,1.5889719,0.0339692
12,-1.8273339,-1.8200474,"('unsupportive', 'supportive')",-1.8273339,-1.8200474,0.0072865
13,-0.00046341866,0.031095095,"('impolite', 'polite')",-0.0004634,0.0310951,0.0315585
14,0.26859376,0.21594849,"('antisocial', 'social')",0.2685938,0.2159485,-0.0526453
15,-0.0426614,-0.09433277,"('boring', 'funny')",-0.0426614,-0.0943328,-0.0516714
16,-0.68741226,-0.5919019,"('unpopular', 'popular')",-0.6874123,-0.5919019,0.0955104
17,-0.5739962,-0.47641447,"('nasty', 'nice')",-0.5739962,-0.4764145,0.0975817
18,-0.14802107,-0.25868014,"('disagreeable', 'welcoming')",-0.1480211,-0.2586801,-0.110659
19,-1.0186815,-0.9958125,"('inhospitable', 'hospitable')",-1.0186815,-0.9958125,0.022869
20,1.1161932,1.0412974,"('rough', 'thoughtful')",1.1161932,1.0412974,-0.0748958
21,-0.1567041,-0.08901272,"('immoral', 'moral')",-0.1567041,-0.0890127,0.0676914
22,-0.32815674,-0.3581105,"('untrustworthy', 'trustworthy')",-0.3281567,-0.3581105,-0.0299538
23,6.4321723,6.4990096,"('insincere', 'sincere')",6.4321723,6.4990096,0.0668373
24,1.5709324,1.495069,"('dishonest', 'honest')",1.5709324,1.495069,-0.0758634
25,0.7446702,0.6869643,"('egoistic', 'altruistic')",0.7446702,0.6869643,-0.0577059
26,0.5627633,0.5075316,"('hardhearted', 'benevolent')",0.5627633,0.5075316,-0.0552317
27,1.5648953,1.4471194,"('hardhearted', 'softhearted')",1.5648953,1.4471194,-0.1177759
28,1.1779695,1.134553,"('disloyal', 'loyal')",1.1779695,1.134553,-0.0434165
29,-0.86320007,-0.93880796,"('unfair', 'fair')",-0.8632001,-0.938808,-0.0756079
30,1.0121564,1.0265883,"('intolerant', 'tolerant')",1.0121564,1.0265883,0.0144319
31,-1.5603654,-1.5252537,"('evil', 'good')",-1.5603654,-1.5252537,0.0351117
32,1.0544312,1.0382937,"('unkind', 'kind')",1.0544312,1.0382937,-0.0161375
33,-0.71056235,-0.75060964,"('wrong', 'right')",-0.7105623,-0.7506096,-0.0400473
34,4.4178205,4.630352,"('mean', 'honorable')",4.4178205,4.630352,0.2125315
35,-0.9732262,-1.1613897,"('corrupt', 'incorrupt')",-0.9732262,-1.1613897,-0.1881635
36,-0.9458312,-1.0299687,"('hostile', 'amicable')",-0.9458312,-1.0299687,-0.0841375
37,0.938387,0.9215624,"('fake', 'genuine')",0.938387,0.9215624,-0.0168246
38,-0.28175938,-0.24141985,"('untruthful', 'truthful')",-0.2817594,-0.2414199,0.0403395
39,0.46290696,0.40059277,"('exploitative', 'cooperative')",0.462907,0.4005928,-0.0623142
40,-1.1557411,-1.342886,"('stingy', 'generous')",-1.1557411,-1.342886,-0.1871449
41,0.023091307,-0.02064019,"('unforgiving', 'forgiving')",0.0230913,-0.0206402,-0.0437315
42,-2.04001,-2.12852,"('unreliable', 'reliable')",-2.04001,-2.12852,-0.08851
43,0.9451555,0.98562354,"('irresponsible', 'responsible')",0.9451555,0.9856235,0.040468
44,-0.8886464,-0.9197518,"('prejudiced', 'unprejudiced')",-0.8886464,-0.9197518,-0.0311054
45,-0.084046,-0.022936268,"('incompetent', 'competent')",-0.084046,-0.0229363,0.0611097
46,-0.23429681,-0.31109345,"('uncompetitive', 'competitive')",-0.2342968,-0.3110934,-0.0767966
47,4.95593,5.1764517,"('stupid', 'smart')",4.9559302,5.1764517,0.2205215
48,0.44438672,0.4213134,"('unintelligent', 'intelligent')",0.4443867,0.4213134,-0.0230733
49,0.20487279,0.2988289,"('unable', 'able')",0.2048728,0.2988289,0.0939561
50,-0.3408431,-0.40129676,"('clumsy', 'skillful')",-0.3408431,-0.4012968,-0.0604537
51,0.8520091,0.7889553,"('uneducated', 'educated')",0.8520091,0.7889553,-0.0630538
52,-0.9066786,-0.96046025,"('irrational', 'rational')",-0.9066786,-0.9604602,-0.0537816
53,-0.15647238,-0.18976426,"('uncreative', 'creative')",-0.1564724,-0.1897643,-0.0332919
54,0.9368212,1.033131,"('incapable', 'capable')",0.9368212,1.033131,0.0963098
55,0.9109967,0.9330311,"('incompetent', 'clever')",0.9109967,0.9330311,0.0220344
56,0.63040334,0.6339157,"('impractical', 'practical')",0.6304033,0.6339157,0.0035124
57,-2.638093,-2.614277,"('unimaginative', 'imaginative')",-2.638093,-2.6142769,0.0238161
58,0.21180032,0.23133382,"('undiscriminating', 'discriminating')",0.2118003,0.2313338,0.0195335
59,-0.44260263,-0.45235604,"('foolish', 'wise')",-0.4426026,-0.452356,-0.0097534
60,0.75944525,0.8655448,"('inefficient', 'efficient')",0.7594453,0.8655448,0.1060995
61,0.20131917,0.07302465,"('illogical', 'logical')",0.2013192,0.0730247,-0.1282945
62,0.47015822,0.6285304,"('incompetent', 'brilliant')",0.4701582,0.6285304,0.1583722
63,0.01279581,0.047471013,"('unperceptive', 'insightful')",0.0127958,0.047471,0.0346752
64,-6.184773,-6.220353,"('shy', 'confident')",-6.184773,-6.2203531,-0.0355801
65,0.46677724,0.47643182,"('insecure', 'secure')",0.4667772,0.4764318,0.0096546
66,-0.15084097,-0.201325,"('inactive', 'active')",-0.150841,-0.201325,-0.050484
67,-0.4315574,-0.3665766,"('doubtful', 'determined')",-0.4315574,-0.3665766,0.0649808
68,-0.4805333,-0.5247595,"('dependent', 'independent')",-0.4805333,-0.5247595,-0.0442262
69,-2.390669,-2.3478174,"('lazy', 'industrious')",-2.3906691,-2.3478174,0.0428517
70,1.4449863,1.4154463,"('lethargic', 'energetic')",1.4449863,1.4154463,-0.02954
71,0.35509104,0.4277209,"('diffident', 'self-confident')",0.355091,0.4277209,0.0726299
72,0.78613794,0.9201528,"('unambitious', 'ambitious')",0.7861379,0.9201528,0.1340149
73,-3.1437972,-3.1241019,"('helpless', 'self-reliant')",-3.1437972,-3.1241019,0.0196953
74,0.43126708,0.28418544,"('undedicated', 'dedicated')",0.4312671,0.2841854,-0.1470817
75,-0.9549082,-0.83909225,"('meek', 'impulsive')",-0.9549082,-0.8390923,0.1158159
76,1.1606475,1.1137102,"('anxious', 'daring')",1.1606475,1.1137102,-0.0469373
77,-1.4088688,-1.2457713,"('unmotivated', 'motivated')",-1.4088688,-1.2457713,0.1630975
78,-0.56851184,-0.5703511,"('nonresilient', 'resilient')",-0.5685118,-0.5703511,-0.0018393
79,-0.36845854,-0.39131954,"('wavering', 'unwavering')",-0.3684585,-0.3913195,-0.022861
80,-0.05763675,-0.14260404,"('dominated', 'dominating')",-0.0576367,-0.142604,-0.0849673
81,0.6096487,0.62662303,"('submissive', 'aggressive')",0.6096487,0.626623,0.0169743
82,6.161132,6.3645296,"('poor', 'rich')",6.1611319,6.3645296,0.2033977
83,-0.15394808,-0.15061101,"('powerless', 'powerful')",-0.1539481,-0.150611,0.0033371
84,0.37658745,0.3996309,"('inferior', 'superior')",0.3765875,0.3996309,0.0230434
85,-0.6481937,-0.72940487,"('insignificant', 'prestigious')",-0.6481937,-0.7294049,-0.0812112
86,0.420231,0.4239151,"('uninfluential', 'influential')",0.420231,0.4239151,0.0036841
87,-0.515077,-0.355538,"('unsuccessful', 'successful')",-0.515077,-0.355538,0.159539
88,0.41663694,0.39510503,"('low', 'eminent')",0.4166369,0.395105,-0.0215319
