,gale_male,gale_female,tuple,average_male,average_female,female-male
0,-0.44522032,-0.4630597,"('unsociable', 'sociable')",-0.4452203,-0.4630597,-0.0178394
1,1.6249931,1.6126708,"('unfriendly', 'friendly')",1.6249931,1.6126708,-0.0123223
2,0.2351977,0.26601273,"('unlikable', 'likable')",0.2351977,0.2660127,0.030815
3,0.4058488,0.43969187,"('repellent', 'pleasant')",0.4058488,0.4396919,0.0338431
4,-7.49226,-7.620311,"('disliked', 'liked')",-7.49226,-7.6203108,-0.1280508
5,-0.142041,-0.1725228,"('distant', 'outgoing')",-0.142041,-0.1725228,-0.0304818
6,0.41419196,0.36434639,"('distant', 'open')",0.414192,0.3643464,-0.0498456
7,0.70672923,0.78203225,"('insensitive', 'sensitive')",0.7067292,0.7820323,0.0753031
8,1.609838,1.5290568,"('unaffectionate', 'affectionate')",1.609838,1.5290568,-0.0807812
9,1.7638133,1.7860762,"('unaffectionate', 'caring')",1.7638133,1.7860762,0.0222629
10,0.7478366,0.78372306,"('unsympathetic', 'sympathetic')",0.7478366,0.7837231,0.0358865
11,1.322626,1.413186,"('unhelpful', 'helpful')",1.322626,1.413186,0.09056
12,-1.3875961,-1.3896885,"('unsupportive', 'supportive')",-1.3875961,-1.3896885,-0.0020924
13,-0.4626757,-0.4485295,"('impolite', 'polite')",-0.4626757,-0.4485295,0.0141462
14,-0.14381774,-0.13730526,"('antisocial', 'social')",-0.1438177,-0.1373053,0.0065124
15,0.021875018,-0.05222762,"('boring', 'funny')",0.021875,-0.0522276,-0.0741026
16,-0.34612402,-0.2677049,"('unpopular', 'popular')",-0.346124,-0.2677049,0.0784191
17,-0.25630662,-0.24662739,"('nasty', 'nice')",-0.2563066,-0.2466274,0.0096792
18,0.06498487,0.0027549006,"('disagreeable', 'welcoming')",0.0649849,0.0027549,-0.06223
19,-0.35981083,-0.3524814,"('inhospitable', 'hospitable')",-0.3598108,-0.3524814,0.0073294
20,1.0088501,0.9742959,"('rough', 'thoughtful')",1.0088501,0.9742959,-0.0345542
21,-0.55745,-0.4711875,"('immoral', 'moral')",-0.55745,-0.4711875,0.0862625
22,-0.7851516,-0.80298346,"('untrustworthy', 'trustworthy')",-0.7851516,-0.8029835,-0.0178319
23,6.4651823,6.5576825,"('insincere', 'sincere')",6.4651823,6.5576825,0.0925002
24,1.7002302,1.5926464,"('dishonest', 'honest')",1.7002302,1.5926464,-0.1075838
25,1.0586306,1.021959,"('egoistic', 'altruistic')",1.0586306,1.0219589,-0.0366717
26,1.1385396,1.1121181,"('hardhearted', 'benevolent')",1.1385396,1.1121181,-0.0264215
27,1.8325305,1.732491,"('hardhearted', 'softhearted')",1.8325305,1.732491,-0.1000395
28,1.1647617,1.161149,"('disloyal', 'loyal')",1.1647617,1.161149,-0.0036127
29,-0.5880875,-0.65856993,"('unfair', 'fair')",-0.5880875,-0.6585699,-0.0704824
30,0.7373834,0.72307193,"('intolerant', 'tolerant')",0.7373834,0.7230719,-0.0143115
31,-1.010375,-0.9927813,"('evil', 'good')",-1.010375,-0.9927813,0.0175937
32,1.1564344,1.1145958,"('unkind', 'kind')",1.1564344,1.1145958,-0.0418386
33,-0.5441694,-0.5827009,"('wrong', 'right')",-0.5441694,-0.5827009,-0.0385315
34,4.8056903,4.9711857,"('mean', 'honorable')",4.8056903,4.9711857,0.1654954
35,-0.50570434,-0.68614835,"('corrupt', 'incorrupt')",-0.5057043,-0.6861483,-0.180444
36,-0.38444734,-0.4497244,"('hostile', 'amicable')",-0.3844473,-0.4497244,-0.0652771
37,0.9522901,0.92919356,"('fake', 'genuine')",0.9522901,0.9291936,-0.0230965
38,-0.30233133,-0.27133772,"('untruthful', 'truthful')",-0.3023313,-0.2713377,0.0309936
39,0.46554634,0.42431897,"('exploitative', 'cooperative')",0.4655463,0.424319,-0.0412273
40,-1.020183,-1.1834949,"('stingy', 'generous')",-1.020183,-1.1834949,-0.1633119
41,0.28069392,0.26527557,"('unforgiving', 'forgiving')",0.2806939,0.2652756,-0.0154183
42,-2.8642309,-2.898914,"('unreliable', 'reliable')",-2.8642309,-2.8989141,-0.0346832
43,1.046511,1.0446346,"('irresponsible', 'responsible')",1.0465111,1.0446346,-0.0018765
44,-1.3292413,-1.340647,"('prejudiced', 'unprejudiced')",-1.3292413,-1.340647,-0.0114057
45,-0.39268214,-0.33257076,"('incompetent', 'competent')",-0.3926821,-0.3325708,0.0601113
46,-0.9030655,-0.9381049,"('uncompetitive', 'competitive')",-0.9030655,-0.9381049,-0.0350394
47,5.2513604,5.43189,"('stupid', 'smart')",5.2513604,5.43189,0.1805296
48,0.4537454,0.43020594,"('unintelligent', 'intelligent')",0.4537454,0.4302059,-0.0235395
49,0.41728744,0.4446527,"('unable', 'able')",0.4172874,0.4446527,0.0273653
50,-0.45065448,-0.41675523,"('clumsy', 'skillful')",-0.4506545,-0.4167552,0.0338993
51,0.20183268,0.19767168,"('uneducated', 'educated')",0.2018327,0.1976717,-0.004161
