,hare_male,hare_female,tuple,average_male,average_female,female-male
0,0.058566682,-0.04502268,"('unsociable', 'sociable')",0.0585667,-0.0450227,-0.1035894
1,1.2615752,1.1702563,"('unfriendly', 'friendly')",1.2615752,1.1702563,-0.0913189
2,-0.0068907067,0.24033403,"('unlikable', 'likable')",-0.0068907,0.240334,0.2472247
3,0.54042923,0.6650796,"('repellent', 'pleasant')",0.5404292,0.6650796,0.1246504
4,-7.067188,-7.1462708,"('disliked', 'liked')",-7.0671878,-7.1462708,-0.079083
5,-0.47198197,-0.48038816,"('distant', 'outgoing')",-0.471982,-0.4803882,-0.0084062
6,-0.06820686,-0.1500548,"('distant', 'open')",-0.0682069,-0.1500548,-0.0818479
7,0.6914032,0.6058499,"('insensitive', 'sensitive')",0.6914032,0.6058499,-0.0855533
8,1.2513719,1.1351937,"('unaffectionate', 'affectionate')",1.2513719,1.1351937,-0.1161782
9,1.4961995,1.5169029,"('unaffectionate', 'caring')",1.4961995,1.5169029,0.0207034
10,1.0868382,1.2182329,"('unsympathetic', 'sympathetic')",1.0868382,1.2182329,0.1313947
11,1.8438162,1.94409,"('unhelpful', 'helpful')",1.8438162,1.94409,0.1002738
12,-1.4975953,-1.551488,"('unsupportive', 'supportive')",-1.4975953,-1.551488,-0.0538927
13,0.04189761,0.12628074,"('impolite', 'polite')",0.0418976,0.1262807,0.0843831
14,-0.050776467,-0.11901818,"('antisocial', 'social')",-0.0507765,-0.1190182,-0.0682417
15,0.39967048,0.32557714,"('boring', 'funny')",0.3996705,0.3255771,-0.0740934
16,-0.49106342,-0.51807535,"('unpopular', 'popular')",-0.4910634,-0.5180753,-0.0270119
17,-0.025648406,0.026298758,"('nasty', 'nice')",-0.0256484,0.0262988,0.0519472
18,-0.48728746,-0.6402985,"('disagreeable', 'welcoming')",-0.4872875,-0.6402985,-0.153011
19,-0.5414285,-0.5773336,"('inhospitable', 'hospitable')",-0.5414285,-0.5773336,-0.0359051
20,0.7764192,0.5998991,"('rough', 'thoughtful')",0.7764192,0.5998991,-0.1765201
21,-0.24590892,0.021550745,"('immoral', 'moral')",-0.2459089,0.0215507,0.2674596
22,-0.61369306,-0.5704562,"('untrustworthy', 'trustworthy')",-0.6136931,-0.5704562,0.0432369
23,6.010274,6.0127616,"('insincere', 'sincere')",6.0102739,6.0127616,0.0024877
24,1.5516304,1.4762453,"('dishonest', 'honest')",1.5516304,1.4762453,-0.0753851
25,0.27557385,0.26934382,"('egoistic', 'altruistic')",0.2755738,0.2693438,-0.00623
26,0.71135515,0.4776036,"('hardhearted', 'benevolent')",0.7113551,0.4776036,-0.2337515
27,1.6610678,1.438633,"('hardhearted', 'softhearted')",1.6610678,1.438633,-0.2224348
28,1.0987006,1.0609913,"('disloyal', 'loyal')",1.0987006,1.0609913,-0.0377093
29,-0.40160087,-0.679498,"('unfair', 'fair')",-0.4016009,-0.679498,-0.2778971
30,0.61896306,0.72154856,"('intolerant', 'tolerant')",0.6189631,0.7215486,0.1025855
31,-1.4520906,-1.6319147,"('evil', 'good')",-1.4520906,-1.6319147,-0.1798241
32,1.3686396,1.265604,"('unkind', 'kind')",1.3686396,1.265604,-0.1030356
33,-0.499848,-0.5158342,"('wrong', 'right')",-0.499848,-0.5158342,-0.0159862
34,4.63597,4.755348,"('mean', 'honorable')",4.6359701,4.7553482,0.1193781
35,-0.8313849,-1.1110123,"('corrupt', 'incorrupt')",-0.8313849,-1.1110123,-0.2796274
36,-0.8376077,-1.0109172,"('hostile', 'amicable')",-0.8376077,-1.0109172,-0.1733095
37,0.9737187,0.9457988,"('fake', 'genuine')",0.9737187,0.9457988,-0.0279199
38,-0.14468187,-0.047878824,"('untruthful', 'truthful')",-0.1446819,-0.0478788,0.0968031
39,-0.023635238,-0.04147783,"('exploitative', 'cooperative')",-0.0236352,-0.0414778,-0.0178426
40,-1.5288907,-1.821366,"('stingy', 'generous')",-1.5288907,-1.821366,-0.2924753
41,-0.04506635,-0.027880996,"('unforgiving', 'forgiving')",-0.0450663,-0.027881,0.0171853
42,-2.0744362,-2.0364237,"('unreliable', 'reliable')",-2.0744362,-2.0364237,0.0380125
43,1.0835314,1.1694087,"('irresponsible', 'responsible')",1.0835314,1.1694087,0.0858773
44,-1.1451559,-1.1114587,"('prejudiced', 'unprejudiced')",-1.1451559,-1.1114587,0.0336972
45,0.14632556,0.059588246,"('incompetent', 'competent')",0.1463256,0.0595882,-0.0867374
46,-0.5835337,-0.50156015,"('uncompetitive', 'competitive')",-0.5835337,-0.5015602,0.0819735
47,4.9842496,5.154123,"('stupid', 'smart')",4.9842496,5.1541228,0.1698732
48,0.38547814,0.36872685,"('unintelligent', 'intelligent')",0.3854781,0.3687268,-0.0167513
49,-0.02651976,0.10855097,"('unable', 'able')",-0.0265198,0.108551,0.1350708
50,-0.3520306,-0.36281082,"('clumsy', 'skillful')",-0.3520306,-0.3628108,-0.0107802
51,0.4330117,0.42699197,"('uneducated', 'educated')",0.4330117,0.426992,-0.0060197
52,-0.40383965,-0.5362879,"('irrational', 'rational')",-0.4038396,-0.5362879,-0.1324483
53,-0.13393715,-0.24728571,"('uncreative', 'creative')",-0.1339372,-0.2472857,-0.1133485
54,1.0268202,1.1099323,"('incapable', 'capable')",1.0268202,1.1099323,0.0831121
55,0.50183046,0.5686962,"('incompetent', 'clever')",0.5018305,0.5686962,0.0668657
56,0.80400884,0.8123216,"('impractical', 'practical')",0.8040088,0.8123216,0.0083128
57,-2.387353,-2.3660722,"('unimaginative', 'imaginative')",-2.3873529,-2.3660722,0.0212807
58,0.11117468,-0.014818929,"('undiscriminating', 'discriminating')",0.1111747,-0.0148189,-0.1259936
59,0.022837248,0.053409673,"('foolish', 'wise')",0.0228372,0.0534097,0.0305725
60,0.523757,0.72748834,"('inefficient', 'efficient')",0.523757,0.7274883,0.2037313
61,-0.048926584,-0.24949592,"('illogical', 'logical')",-0.0489266,-0.2494959,-0.2005693
62,0.78166354,1.003873,"('incompetent', 'brilliant')",0.7816635,1.003873,0.2222095
63,0.1642739,0.2693524,"('unperceptive', 'insightful')",0.1642739,0.2693524,0.1050785
64,-5.8871245,-5.7406993,"('shy', 'confident')",-5.8871245,-5.7406993,0.1464252
65,0.33847925,0.4106543,"('insecure', 'secure')",0.3384793,0.4106543,0.072175
66,0.36696115,0.21861549,"('inactive', 'active')",0.3669612,0.2186155,-0.1483457
67,-0.3609473,-0.2932156,"('doubtful', 'determined')",-0.3609473,-0.2932156,0.0677317
68,-0.69094837,-0.69168526,"('dependent', 'independent')",-0.6909484,-0.6916853,-0.0007369
69,-1.9613762,-1.9962401,"('lazy', 'industrious')",-1.9613762,-1.9962401,-0.0348639
70,1.2647326,1.2841375,"('lethargic', 'energetic')",1.2647326,1.2841375,0.0194049
71,0.5327497,0.3814146,"('diffident', 'self-confident')",0.5327497,0.3814146,-0.1513351
72,0.9444999,1.0821483,"('unambitious', 'ambitious')",0.9444999,1.0821483,0.1376484
73,-2.9089396,-2.8888605,"('helpless', 'self-reliant')",-2.9089396,-2.8888605,0.0200791
74,0.38386112,0.16813701,"('undedicated', 'dedicated')",0.3838611,0.168137,-0.2157241
75,-0.65293515,-0.4967386,"('meek', 'impulsive')",-0.6529351,-0.4967386,0.1561965
76,0.47848195,0.49449342,"('anxious', 'daring')",0.4784819,0.4944934,0.0160115
77,-1.4272842,-1.2612377,"('unmotivated', 'motivated')",-1.4272842,-1.2612377,0.1660465
78,-0.81227404,-0.86948633,"('nonresilient', 'resilient')",-0.812274,-0.8694863,-0.0572123
79,-0.3934443,-0.38443577,"('wavering', 'unwavering')",-0.3934443,-0.3844358,0.0090085
80,-0.2533671,-0.3292842,"('dominated', 'dominating')",-0.2533671,-0.3292842,-0.0759171
81,0.083661474,0.3283494,"('submissive', 'aggressive')",0.0836615,0.3283494,0.2446879
82,6.1431985,6.3193803,"('poor', 'rich')",6.1431985,6.3193803,0.1761818
83,-0.3897141,-0.33736745,"('powerless', 'powerful')",-0.3897141,-0.3373674,0.0523467
84,0.12198548,0.14636633,"('inferior', 'superior')",0.1219855,0.1463663,0.0243808
85,-1.0253639,-1.1594747,"('insignificant', 'prestigious')",-1.0253639,-1.1594747,-0.1341108
86,0.44478816,0.4475214,"('uninfluential', 'influential')",0.4447882,0.4475214,0.0027332
87,-0.15925348,-0.16045707,"('unsuccessful', 'successful')",-0.1592535,-0.1604571,-0.0012036
